removal_date,installed,locked,temporary,place_id,install_date,terminal_name,common_name
,true,false,false,BikePoints_394,,002698,"Aberdeen Place, St. John's Wood"
,true,false,false,BikePoints_395,1298908800000,002695,"Cadogan Gardens, Chelsea"
,true,false,false,BikePoints_396,1299075120000,002693,"Shouldham Street, Marylebone"
,true,false,false,BikePoints_397,1299075900000,001227,"Devonshire Terrace, Bayswater"
,true,false,false,BikePoints_398,1299076440000,010631,"Holland Park, Kensington"
,true,false,false,BikePoints_399,1299582900000,002687,"Brick Lane Market, Shoreditch"
,true,false,false,BikePoints_400,1299583260000,001225,"George Street, Marylebone"
,true,false,false,BikePoints_401,1299592500000,002701,"Columbia Road, Shoreditch"
,true,false,false,BikePoints_402,1299592860000,010625,"Penfold Street, Marylebone"
,true,false,false,BikePoints_403,1299593640000,010630,"George Place Mews, Marylebone"
,true,false,false,BikePoints_404,1299669180000,001110,"Palace Gate, Kensington Gardens"
,true,false,false,BikePoints_405,1299669300000,001107,"Gloucester Road Station, South Kensington"
,true,false,false,BikePoints_408,,001129,"Sun Street, Liverpool Street"
,true,false,false,BikePoints_409,,010624,"Strata, Elephant & Castle"
,true,false,false,BikePoints_410,,001058,"Edgware Road Station, Marylebone"
,true,false,false,BikePoints_411,,010629,"Rotherhithe Roundabout, Rotherhithe"
,true,false,false,BikePoints_412,1302006180000,010628,"Cleaver Street, Kennington"
,true,false,false,BikePoints_419,1308735300000,022160,"Chelsea Bridge, Pimlico"
,true,false,false,BikePoints_420,1309258380000,022162,"Southwark Station 1, Southwark"
,true,false,false,BikePoints_421,1309258440000,022163,"Southwark Station 2, Southwark"
,true,false,false,BikePoints_423,1309860240000,022164,"Eaton Square (South), Belgravia"
,true,false,false,BikePoints_424,1324551120000,022159,"Ebury Bridge, Pimlico"
,true,false,false,BikePoints_426,1310463720000,022161,"Vincent Street, Pimlico"
,true,false,false,BikePoints_427,1310725680000,022180,"Cheapside, Bank"
,true,false,false,BikePoints_428,1318496100000,022179,"Exhibition Road, Knightsbridge"
,true,false,false,BikePoints_430,1324549980000,022182,"South Parade, Chelsea"
,true,false,false,BikePoints_431,1323355020000,022183,"Crinan Street, King's Cross"
,true,false,false,BikePoints_432,1319448720000,022158,"Exhibition Road Museums 1, South Kensington"
,true,false,false,BikePoints_433,1323361560000,022169,"Wren Street, Holborn"
,true,false,false,BikePoints_435,1323346020000,022170,"Kennington Station, Kennington"
,true,false,false,BikePoints_700,1384343280000,200201,"Battersea Church Road, Battersea"
,true,false,false,BikePoints_701,1384345080000,200077,"Vicarage Crescent, Battersea"
,true,false,false,BikePoints_702,1384345860000,200213,"Durant Street, Bethnal Green"
,true,false,false,BikePoints_703,1384357800000,200094,"St. Bride Street, Holborn"
,true,false,false,BikePoints_704,1384443480000,200063,"Mexfield Road, East Putney"
1539845700000,true,false,true,BikePoints_705,1384453020000,300042,"Upper Richmond Road, Putney"
,true,false,false,BikePoints_706,1384420920000,200193,"Snowsfields, London Bridge"
,true,false,false,BikePoints_707,1384435680000,200197,"Barons Court Station, West Kensington"
,true,false,false,BikePoints_708,1384530180000,200217,"Disraeli Road, Putney"
,true,false,false,BikePoints_709,1384510140000,200205,"Montserrat Road , Putney"
,true,false,false,BikePoints_710,1384520580000,300045,"Albert Bridge Road, Battersea Park"
,true,false,false,BikePoints_711,1384791540000,300028,"Everington Street, Fulham"
,true,false,false,BikePoints_712,1384797120000,300056,"Mile End Stadium, Mile End"
,true,false,false,BikePoints_713,1384774620000,200122,"Hawley Crescent, Camden Town"
,true,false,false,BikePoints_714,1384865400000,300055,"Stewart's Road, Wandsworth Road"
,true,false,false,BikePoints_715,1384868460000,300049,"Aylward Street, Stepney"
,true,false,false,BikePoints_717,1384952400000,300024,"Dunston Road , Haggerston"
,true,false,false,BikePoints_718,1384962840000,300040,"Ada Street, Hackney Central"
,true,false,false,BikePoints_719,1384968480000,300011,"Victoria Park Road, Hackney Central"
,true,false,false,BikePoints_720,1385025840000,300038,"Star Road, West Kensington"
,true,false,false,BikePoints_721,1385028480000,300039,"Wendon Street, Old Ford"
,true,false,false,BikePoints_722,1385028600000,300041,"Finnis Street, Bethnal Green"
,true,false,false,BikePoints_723,1385035380000,300053,"Stephendale Road, Sands End"
,true,false,false,BikePoints_724,1385125380000,300046,"Alma Road, Wandsworth"
,true,false,false,BikePoints_725,1563352500000,300050,"Walworth Square, Walworth"
,true,false,false,BikePoints_726,1385128740000,300047,"Alfreda Street, Battersea Park"
,true,false,false,BikePoints_727,1385132160000,300054,"Chesilton Road, Fulham"
,true,false,false,BikePoints_728,1385466780000,300044,"Putney Bridge Road, East Putney"
,true,false,false,BikePoints_729,1385391300000,300043,"St. Peter's Terrace, Fulham"
,true,false,false,BikePoints_730,1385132580000,300082,"Bridge Avenue, Hammersmith"
,true,false,false,BikePoints_731,1385394720000,300095,"Michael Road, Walham Green"
,true,false,false,BikePoints_732,1385458020000,300083,"Duke Street Hill, London Bridge"
,true,false,false,BikePoints_733,1385460840000,300093,"Park Lane, Mayfair"
,true,false,false,BikePoints_734,1385464500000,300094,"Plough Terrace, Clapham Junction"
,true,false,false,BikePoints_735,1385383080000,200120,"Grant Road East, Clapham Junction"
,true,false,false,BikePoints_736,1385472900000,300088,"Queensdale Road, Shepherd's Bush"
,true,false,false,BikePoints_737,1385554620000,300086,"Fulham Broadway, Walham Green"
,true,false,false,BikePoints_738,1385563380000,300087,"Imperial Road, Sands End"
,true,false,false,BikePoints_739,1385631000000,300091,"Hortensia Road, West Brompton"
,true,false,false,BikePoints_740,1385635440000,300084,"Sirdar Road, Avondale"
,true,false,false,BikePoints_741,1385640120000,300085,"Freston Road, Avondale"
,true,false,false,BikePoints_742,1385649540000,300090,"Blenheim Crescent, Ladbroke Grove"
,true,false,false,BikePoints_743,1385723700000,300078,"Oxford Road, Putney"
,true,false,false,BikePoints_744,1385729760000,300077,"Ingrave Street, Clapham Junction"
,true,false,false,BikePoints_745,1385740020000,300075,"Upcerne Road, West Chelsea"
,true,false,false,BikePoints_746,1385985720000,300076,"Lots Road, West Chelsea"
,true,false,false,BikePoints_747,1385997240000,300089,"Ormonde Gate, Chelsea"
,true,false,false,BikePoints_748,1386159900000,300092,"Hertford Road, De Beauvoir Town"
,true,false,false,BikePoints_749,1386172440000,300081,"Haggerston Road, Haggerston"
,true,false,false,BikePoints_750,1386240360000,300080,"Culvert Road, Battersea"
,true,false,false,BikePoints_751,1386250800000,300074,"Newton Street, Covent Garden"
,true,false,false,BikePoints_752,1650364320000,300079,"London Street, Paddington"
,true,false,false,BikePoints_754,1389003540000,300067,"Grenfell Road, Avondale"
,true,false,false,BikePoints_755,1389008580000,300058,"The Vale, Chelsea"
,true,false,false,BikePoints_756,1390223040000,300073,"Prince of Wales Drive, Battersea Park"
,true,false,false,BikePoints_757,1389094260000,300069,"Harcourt Terrace, West Brompton"
,true,false,false,BikePoints_758,1389178020000,300057,"Westbourne Park Road, Portobello"
,true,false,false,BikePoints_759,1389627480000,300072,"Broadley Terrace, Marylebone"
,true,false,false,BikePoints_761,1389781800000,300068,"Humbolt Road, Fulham"
,true,false,false,BikePoints_762,1392039000000,200202,"Storey's Gate, Westminster"
,true,false,false,BikePoints_763,1392043020000,300027,"Mile End Park Leisure Centre, Mile End"
,true,false,false,BikePoints_764,1392633480000,200185,"St. John's Road, Clapham Junction"
,true,false,false,BikePoints_765,1392986940000,300064,"Ranelagh Gardens, Fulham"
,true,false,false,BikePoints_766,1392894840000,200079,"Ram Street, Wandsworth"
,true,false,false,BikePoints_767,1393406280000,200177,"Santos Road, Wandsworth"
,true,false,false,BikePoints_768,1393494060000,300065,"Clapham Common North Side, Clapham Common"
,true,false,false,BikePoints_769,1393939560000,300001,"Sandilands Road, Walham Green"
,true,false,false,BikePoints_770,1394099280000,300097,"Gwendwr Road, West Kensington"
,true,false,false,BikePoints_771,1394018400000,300007,"Rifle Place, Avondale"
,true,false,false,BikePoints_772,1396442100000,300015,"Binfield Road, Stockwell"
,true,false,false,BikePoints_773,1396262520000,300096,"Tallis Street, Temple"
,true,false,false,BikePoints_774,1396265880000,300098,"Hurlingham Park, Parsons Green"
,true,false,false,BikePoints_775,1396270320000,300101,"Little Brook Green, Brook Green"
,true,false,false,BikePoints_776,1396273320000,300099,"Abyssinia Close, Clapham Junction"
,true,false,false,BikePoints_777,1406282940000,300100,"Limburg Road, Clapham Junction"
,true,false,false,BikePoints_779,1435313700000,200072,"Houndsditch, Aldgate"
,true,false,false,BikePoints_780,1439455200000,300070,"Imperial Wharf Station, Sands End"
,true,false,false,BikePoints_781,1446485340000,300032,"Victoria & Albert Museum, South Kensington"
,true,false,false,BikePoints_782,1446485820000,300210,"Halford Road, West Kensington"
,true,false,false,BikePoints_783,1448529660000,300213,"Monier Road, Hackney Wick"
,true,false,false,BikePoints_169,1279289760000,003477,"Porchester Place, Paddington"
,true,false,false,BikePoints_170,1279290180000,001057,"Hardwick Street, Clerkenwell"
,true,false,false,BikePoints_171,1279291200000,003459,"Collingham Gardens, Earl's Court"
,true,false,false,BikePoints_172,1279291500000,001124,"Sumner Place, South Kensington"
,true,false,false,BikePoints_173,1279292700000,001176,"Waterloo Road, South Bank"
,true,false,false,BikePoints_174,1279295940000,001100,"Strand, Strand"
,true,false,false,BikePoints_175,1529674980000,000997,"Worship Street, Shoreditch"
,true,false,false,BikePoints_176,1279297560000,001173,"Gloucester Terrace, Bayswater"
,true,false,false,BikePoints_177,1279297740000,001122,"Ashley Place, Victoria"
,true,false,false,BikePoints_178,1279297920000,003460,"Warwick Square, Pimlico"
,true,false,false,BikePoints_180,1279298220000,001126,"North Audley Street, Mayfair"
,true,false,false,BikePoints_181,1279298460000,003473,"Belgrave Square, Belgravia"
,true,false,false,BikePoints_182,1279363140000,001166,"Bell Street , Marylebone"
,true,false,false,BikePoints_183,1279364160000,001165,"Riverlight North, Nine Elms"
,true,false,false,BikePoints_184,1279364280000,001164,"Portland Place, Marylebone"
,true,false,false,BikePoints_185,1279365360000,001174,"Alderney Street, Pimlico"
,true,false,false,BikePoints_186,1279365480000,001167,"South Wharf Road, Paddington"
,true,false,false,BikePoints_187,1279365720000,001172,"Queen's Gate (South), South Kensington"
,true,false,false,BikePoints_188,1279376760000,001112,"Nutford Place, Marylebone"
,true,false,false,BikePoints_189,1279377180000,001104,"Claremont Square, Angel"
,true,false,false,BikePoints_190,1279381080000,001106,"Rampayne Street, Pimlico"
,true,false,false,BikePoints_191,1279383120000,001075,"Hyde Park Corner, Hyde Park"
,true,false,false,BikePoints_192,1279383300000,001163,"Wardour Street, Soho"
,true,false,false,BikePoints_193,1279392479356,000963,"Bankside Mix, Bankside"
,true,false,false,BikePoints_194,1279392479395,000960,"Hop Exchange, The Borough"
,true,false,false,BikePoints_195,1279392479432,000959,"Milroy Walk, South Bank"
,true,false,false,BikePoints_196,1279392479471,000961,"Union Street, The Borough"
,true,false,false,BikePoints_197,1279392479520,000962,"Stamford Street, South Bank"
,true,false,false,BikePoints_199,1279441800000,001080,"Great Tower Street, Monument"
,true,false,false,BikePoints_200,1279441920000,001105,"LMU Commercial Road, Whitechapel"
,true,false,false,BikePoints_201,1279444080000,001162,"Dorset Square, Marylebone"
,true,false,false,BikePoints_202,1279444320000,001102,"Leman Street, Aldgate"
,true,false,false,BikePoints_203,1279445580000,001040,"West Smithfield Rotunda, Farringdon"
,true,false,false,BikePoints_204,1279466640000,003468,"Margery Street, Clerkenwell"
,true,false,false,BikePoints_206,1279471380000,001171,"New Road 1 , Whitechapel"
,true,false,false,BikePoints_207,1279558140000,001169,"Grosvenor Crescent, Belgravia"
,true,false,false,BikePoints_208,1279472580000,001175,"Mallory Street, Marylebone"
,true,false,false,BikePoints_210,1279535160000,003476,"Hinde Street, Marylebone"
,true,false,false,BikePoints_211,1279535820000,003469,"Cadogan Place, Knightsbridge"
,true,false,false,BikePoints_212,1279536840000,003487,"Campden Hill Road, Notting Hill"
,true,false,false,BikePoints_213,1279537020000,001109,"Wellington Arch, Hyde Park"
,true,false,false,BikePoints_214,1279537200000,001079,"Endsleigh Gardens, Euston"
,true,false,false,BikePoints_215,1279537380000,001092,"Moorfields, Moorgate"
,true,false,false,BikePoints_216,1279537920000,003479,"Old Brompton Road, South Kensington"
,true,false,false,BikePoints_217,1279538040000,002587,"Wormwood Street, Liverpool Street"
,true,false,false,BikePoints_218,1279543740000,003486,"St. Luke's Church, Chelsea"
,true,false,false,BikePoints_219,1279545900000,001183,"Bramham Gardens, Earl's Court"
,true,false,false,BikePoints_220,1279546320000,001179,"Chelsea Green, Chelsea"
,true,false,false,BikePoints_221,1279552200000,001170,"Horseferry Road, Westminster"
,true,false,false,BikePoints_222,1279614120000,001101,"Knightsbridge, Hyde Park"
,true,false,false,BikePoints_223,1279614420000,003481,"Rodney Road , Walworth"
,true,false,false,BikePoints_224,1279615020000,001150,"Queensway, Kensington Gardens"
,true,false,false,BikePoints_225,1279616280000,001182,"Notting Hill Gate Station, Notting Hill"
,true,false,false,BikePoints_226,1279616520000,003488,"Charles II Street, West End"
,true,false,false,BikePoints_227,1279616700000,003470,"Great Percy Street, Clerkenwell"
,true,false,false,BikePoints_228,1279616880000,001067,"St. James's Square, St. James's"
,true,false,false,BikePoints_229,1279617780000,001151,"Whitehall Place, Strand"
,true,false,false,BikePoints_230,1279618020000,001144,"Poured Lines, Bankside"
,true,false,false,BikePoints_231,1279622820000,001089,"Queen's Gate (Central), South Kensington"
,true,false,false,BikePoints_232,1279623240000,001139,"Carey Street, Holborn"
,true,false,false,BikePoints_233,1279624260000,001153,"Pall Mall East, West End"
,true,false,false,BikePoints_234,1279624680000,001081,"Liverpool Road (N1 Centre), Angel"
,true,false,false,BikePoints_235,1279625640000,001154,"Kennington Road  , Vauxhall"
,true,false,false,BikePoints_236,1279625940000,003483,"Fashion Street, Whitechapel"
,true,false,false,BikePoints_237,1279799040000,003467,"Dock Street, Wapping"
,true,false,false,BikePoints_238,1279627920000,001099,"Frampton Street, Paddington"
,true,false,false,BikePoints_239,1279628160000,001090,"Warren Street Station, Euston"
,true,false,false,BikePoints_240,1279628280000,003472,"Colombo Street, Southwark"
,true,false,false,BikePoints_242,1279628640000,003482,"Beaumont Street, Marylebone"
,true,false,false,BikePoints_243,1279628940000,001103,"Gloucester Street, Pimlico"
,true,false,false,BikePoints_244,1279629240000,001145,"Earnshaw Street , Covent Garden"
,true,false,false,BikePoints_245,1279629660000,001140,"Grosvenor Road, Pimlico"
,true,false,false,BikePoints_246,1279639740000,001159,"Berry Street, Clerkenwell"
,true,false,false,BikePoints_247,1279639920000,001091,"St. John's Wood Church, The Regent's Park"
,true,false,false,BikePoints_248,1279640160000,001088,"Triangle Car Park, Hyde Park"
,true,false,false,BikePoints_249,1279640400000,001137,"Harper Road, The Borough"
,true,false,false,BikePoints_250,1279641000000,003440,"Royal Avenue 1, Chelsea"
,true,false,false,BikePoints_251,1279700160000,001161,"Brushfield Street, Liverpool Street"
,true,false,false,BikePoints_252,1279700640000,001111,"Jubilee Gardens, South Bank"
,true,false,false,BikePoints_253,1279700820000,001051,"Shoreditch Park, Hoxton"
,true,false,false,BikePoints_522,,200161,"Clinton Road, Mile End"
,true,false,false,BikePoints_523,,200160,"Langdon Park, Poplar"
,true,false,false,BikePoints_524,1328515080000,200017,"Lancaster Gate , Bayswater"
,true,false,false,BikePoints_525,1643301180000,200153,"Blythe Road, Olympia"
,true,false,false,BikePoints_526,,200143,"Lancaster Drive, Blackwall"
,true,false,false,BikePoints_527,1328777280000,200154,"Hansard Mews, Holland Park"
,true,false,false,BikePoints_528,1328777880000,200088,"Clarges Street, Mayfair"
,true,false,false,BikePoints_529,,200010,"Manresa Road, Chelsea"
,true,false,false,BikePoints_530,,200146,"Newby Place, Poplar"
,true,false,false,BikePoints_531,1328778840000,200167,"Twig Folly Bridge, Mile End"
,true,false,false,BikePoints_532,1328886360000,200163,"Jubilee Plaza, Canary Wharf"
,true,false,false,BikePoints_533,,200165,"Wellington Row, Bethnal Green"
,true,false,false,BikePoints_534,,200159,"Goldsmith's Row, Haggerston"
,true,false,false,BikePoints_535,,200145,"Gloucester Avenue, Camden Town"
,true,false,false,BikePoints_536,,200024,"Queensbridge Road, Haggerston"
,true,false,false,BikePoints_537,1330352880000,200239,"Old Montague Street, Whitechapel"
,true,false,false,BikePoints_538,,200050,"Naval Row, Blackwall"
,true,false,false,BikePoints_539,,200151,"Hoxton Station, Hoxton"
,true,false,false,BikePoints_540,,200134,"Albany Street, The Regent's Park"
,true,false,false,BikePoints_541,,200096,"Green Park Station, Mayfair"
,true,false,false,BikePoints_542,,200147,"Salmon Lane, Limehouse"
,true,false,false,BikePoints_543,,200065,"Lansdowne Walk, Ladbroke Grove"
,true,false,false,BikePoints_544,,200051,"Percival Street, Finsbury"
,true,false,false,BikePoints_545,,200070,"Arlington Road, Camden Town"
,true,false,false,BikePoints_546,,200044,"New Fetter Lane, Holborn"
,true,false,false,BikePoints_547,,200127,"East India DLR, Blackwall"
,true,false,false,BikePoints_548,,200076,"Westminster Bridge Road, Elephant & Castle"
,true,false,false,BikePoints_549,,200132,"Gaywood  Street, Elephant & Castle"
,true,false,false,BikePoints_550,,200102,"Harford Street, Mile End"
,true,false,false,BikePoints_551,1330071720000,200066,"Import Dock, Canary Wharf"
,true,false,false,BikePoints_552,,200149,"Watney Street, Shadwell"
,true,false,false,BikePoints_553,,200064,"Regent's Row , Haggerston"
,true,false,false,BikePoints_554,,200078,"Aberfeldy Street, Poplar"
,true,false,false,BikePoints_556,,200138,"Heron Quays DLR, Canary Wharf"
,true,false,false,BikePoints_557,,200203,"King Edward Street, St Pauls"
,true,false,false,BikePoints_558,1399635120000,200048,"Page Street, Westminster"
,true,false,false,BikePoints_559,,200111,"Abbotsbury Road, Holland Park"
,true,false,false,BikePoints_560,,200015,"Ladbroke Grove Central, Ladbroke Grove"
,true,false,false,BikePoints_561,1330503540000,200037,"Rectory Square, Stepney"
,true,false,false,BikePoints_562,1330503420000,200074,"Bury Place, Holborn"
,true,false,false,BikePoints_563,,200232,"Preston's Road, Cubitt Town"
,true,false,false,BikePoints_564,,200068,"Somerset House, Strand"
,true,false,false,BikePoints_565,,200135,"Selby Street, Whitechapel"
,true,false,false,BikePoints_566,1330937940000,200141,"Westfield Ariel Way, White City"
,true,false,false,BikePoints_568,,200110,"Bishop's Bridge Road West, Bayswater"
,true,false,false,BikePoints_569,,200248,"Pitfield Street Central, Hoxton"
,true,false,false,BikePoints_570,1330773180000,200099,"Upper Bank Street, Canary Wharf"
,true,false,false,BikePoints_571,1330620180000,200061,"Westfield Southern Terrace ,Shepherd's Bush"
,true,false,false,BikePoints_572,,200026,"Greenland Road, Camden Town"
,true,false,false,BikePoints_573,1331796060000,200001,"Limerston Street, West Chelsea"
,true,false,false,BikePoints_574,1333618560000,200246,"Eagle Wharf Road, Hoxton"
,true,false,false,BikePoints_576,,200109,"Alpha Grove, Millwall"
,true,false,false,BikePoints_577,,200247,"Globe Town Market, Bethnal Green"
,true,false,false,BikePoints_578,1330444680000,200244,"Hollybush Gardens, Bethnal Green"
,true,false,false,BikePoints_579,,200128,"Queen Street 2, Bank"
,true,false,false,BikePoints_580,1392208500000,200084,"Doddington Grove, Kennington"
,true,false,false,BikePoints_581,1331883540000,200005,"New Cavendish Street, Marylebone"
,true,false,false,BikePoints_583,,200231,"Abingdon Green, Westminster"
,true,false,false,BikePoints_584,,200086,"Ilchester Gardens, Bayswater"
,true,false,false,BikePoints_586,1331797200000,200092,"Mudchute DLR, Cubitt Town"
,true,false,false,BikePoints_587,1332406320000,200101,"Monument Street, Monument"
,true,false,false,BikePoints_588,1330937820000,200071,"Hoxton Street, Hoxton"
,true,false,false,BikePoints_589,,200060,"Drayton Gardens, West Chelsea"
,true,false,false,BikePoints_590,,200236,"Greenberry Street, St.John's Wood"
,true,false,false,BikePoints_592,,200108,"Bishop's Bridge Road East, Bayswater"
,true,false,false,BikePoints_593,,200058,"Northdown Street, King's Cross"
,true,false,false,BikePoints_594,1331710680000,200226,"Kingsway Southbound, Strand"
,true,false,false,BikePoints_595,,200142,"Hammersmith Road, Hammersmith"
,true,false,false,BikePoints_596,,200237,"Parson's Green , Parson's Green"
,true,false,false,BikePoints_597,,200229,"Fulham Park Road, Fulham"
,true,false,false,BikePoints_598,1501544700000,200166,"Southerton Road, Hammersmith"
,true,false,false,BikePoints_599,,200235,"Manbre Road, Hammersmith"
,true,false,false,BikePoints_600,,200133,"South Lambeth Road, Vauxhall"
,true,false,false,BikePoints_601,,200136,"BBC White City, White City"
,true,false,false,BikePoints_602,,200211,"Union Grove, Wandsworth Road"
,true,false,false,BikePoints_603,,200137,"Caldwell Street, Stockwell"
,true,false,false,BikePoints_604,,200195,"St Martins Close, Camden Town"
,true,false,false,BikePoints_606,,200218,"Addison Road, Holland Park"
,true,false,false,BikePoints_607,,200125,"Putney Bridge Station, Fulham"
,true,false,false,BikePoints_608,,200224,"Colet Gardens, Hammersmith"
,true,false,false,BikePoints_609,1380109980000,200208,"Sugden Road, Clapham"
,true,false,false,BikePoints_610,1380113460000,200222,"Danvers Street, West Chelsea"
,true,false,false,BikePoints_611,1380203940000,200067,"Princedale Road , Holland Park"
,true,false,false,BikePoints_612,1380294600000,200175,"Wandsworth Rd, Isley Court, Wandsworth Road"
,true,false,false,BikePoints_613,1380211860000,200214,"Woodstock Grove, Shepherd's Bush"
,true,false,false,BikePoints_614,1380795000000,200025,"London Fields, Hackney Central"
,true,false,false,BikePoints_615,1380288900000,200029,"Finlay Street, Fulham"
,true,false,false,BikePoints_616,,200098,"Aintree Street, Fulham"
,true,false,false,BikePoints_254,1279700940000,003471,"Chadwell Street, Angel"
,true,false,false,BikePoints_255,1279702560000,001147,"Clifton Road, Maida Vale"
,true,false,false,BikePoints_256,1279708020000,003484,"Houghton Street, Strand"
,true,false,false,BikePoints_257,1279708140000,001194,"Westminster University, Marylebone"
,true,false,false,BikePoints_258,1279708380000,001193,"Kensington Gore, Knightsbridge"
,true,false,false,BikePoints_259,1279709100000,001180,"Bourne Street, Belgravia"
,true,false,false,BikePoints_260,1279711020000,003489,"Broadwick Street, Soho"
,true,false,false,BikePoints_261,1279711200000,003491,"Princes Square, Bayswater"
,true,false,false,BikePoints_262,1279711620000,001095,"LSBU (Borough Road), Elephant & Castle"
,true,false,false,BikePoints_263,1279712160000,001184,"St. Mary Axe, Aldgate"
,true,false,false,BikePoints_264,1279712520000,001146,"Tysoe Street, Clerkenwell"
,true,false,false,BikePoints_265,1279714320000,003490,"Southwick Street, Paddington"
,true,false,false,BikePoints_266,1279714560000,001204,"Queen's Gate (North), Kensington"
,true,false,false,BikePoints_267,1279714740000,001155,"Regency Street, Westminster"
,true,false,false,BikePoints_268,1279714920000,001087,"Belgrave Road, Victoria"
,true,false,false,BikePoints_269,1279715100000,001209,"Empire Square, The Borough"
,true,false,false,BikePoints_270,1279720380000,001190,"Kennington Lane Rail Bridge, Vauxhall"
,true,false,false,BikePoints_271,1279720920000,001136,"London Zoo,  The Regent's Park"
,true,false,false,BikePoints_272,1279721220000,001133,"Baylis Road, Waterloo"
,true,false,false,BikePoints_273,1279721400000,001186,"Belvedere Road 1, South Bank"
,true,false,false,BikePoints_274,1279721580000,001134,"Warwick Road, Olympia"
,true,false,false,BikePoints_275,1279721880000,001191,"Barbican Centre, Barbican"
,true,false,false,BikePoints_276,1279723200000,001098,"Lower Thames Street, Monument"
,true,false,false,BikePoints_277,1279723320000,001143,"Kensington Church Street, Kensington"
,true,false,false,BikePoints_278,1279723500000,001142,"Tooley Street, Bermondsey"
,true,false,false,BikePoints_279,1279723740000,001108,"North Wharf Road, Paddington"
,true,false,false,BikePoints_280,1279726440000,003462,"Royal Avenue 2, Chelsea"
,true,false,false,BikePoints_281,1279726620000,003480,"Smith Square, Westminster"
,true,false,false,BikePoints_282,1279726980000,001077,"Royal London Hospital, Whitechapel"
,true,false,false,BikePoints_283,1279727220000,001141,"Kingsway, Covent Garden"
,true,false,false,BikePoints_284,1279727580000,001117,"Lambeth North Station, Waterloo"
,true,false,false,BikePoints_286,1279727880000,001187,"St. John's Wood Road, St. John's Wood"
,true,false,false,BikePoints_287,1279728060000,001156,"Bedford Way, Bloomsbury"
,true,false,false,BikePoints_288,1279793820000,001138,"Elizabeth Bridge, Victoria"
,true,false,false,BikePoints_289,1279794060000,003493,"South Audley Street, Mayfair"
,true,false,false,BikePoints_290,1279795140000,003496,"St Mary's Hospital, Paddington"
,true,false,false,BikePoints_291,1279800420000,001135,"Claverton Street, Pimlico"
,true,false,false,BikePoints_293,1279800780000,001214,"Kensington Olympia Station, Olympia"
,true,false,false,BikePoints_294,1279800900000,001195,"St. George's Square, Pimlico"
,true,false,false,BikePoints_295,1279801080000,001216,"Swan Street, The Borough"
,true,false,false,BikePoints_296,1377258960000,200069,"Knaresborough Place, Earl's Court"
,true,false,false,BikePoints_297,1279801560000,003498,"Geraldine Street, Elephant & Castle"
,true,false,false,BikePoints_298,1279805640000,001213,"Curlew Street, Shad Thames"
,true,false,false,BikePoints_299,1279808160000,001196,"Vincent Square, Westminster"
,true,false,false,BikePoints_300,1279808700000,001217,"Serpentine Car Park, Hyde Park"
,true,false,false,BikePoints_301,1279809000000,001152,"Marylebone Lane, Marylebone"
,true,false,false,BikePoints_302,1279812360000,003492,"Putney Pier, Wandsworth"
,true,false,false,BikePoints_303,1279812720000,001132,"Albert Gate, Hyde Park"
,true,false,false,BikePoints_306,1279816260000,003497,"Rathbone Street, Fitzrovia"
,true,false,false,BikePoints_307,1279816500000,001157,"Black Lion Gate, Kensington Gardens"
,true,false,false,BikePoints_308,1279816740000,001189,"Long Lane , Bermondsey"
,true,false,false,BikePoints_309,1279875060000,001192,"Embankment (Savoy), Strand"
,true,false,false,BikePoints_310,1279879560000,001205,"Black Prince Road, Vauxhall"
,true,false,false,BikePoints_311,1279880100000,003494,"Foley Street, Fitzrovia"
,true,false,false,BikePoints_312,1279880340000,001130,"Grove End Road, St. John's Wood"
,true,false,false,BikePoints_313,1279880520000,003495,"Wells Street, Fitzrovia"
,true,false,false,BikePoints_314,1279884480000,003485,"Tyers Gate, Bermondsey"
,true,false,false,BikePoints_315,1279884660000,001199,"The Tennis Courts, The Regent's Park"
1539845760000,true,false,false,BikePoints_316,1279884840000,000968,"Warwick Row, Westminster"
,true,false,false,BikePoints_317,1279885080000,001208,"Dickens Square, Borough"
,true,false,false,BikePoints_318,1279885320000,001197,"Sackville Street, Mayfair"
,true,false,false,BikePoints_320,1279890840000,001148,"Queen Mother Sports Centre, Victoria"
,true,false,false,BikePoints_321,1279891020000,002637,"Bermondsey Street, Bermondsey"
,true,false,false,BikePoints_322,1279891920000,003502,"Palissy Street, Shoreditch"
,true,false,false,BikePoints_323,1279892040000,003501,"Clifton Street, Shoreditch"
,true,false,false,BikePoints_324,1279894920000,001200,"Ontario Street, Elephant & Castle"
,true,false,false,BikePoints_325,1279896660000,001158,"St. Martin's Street, West End"
,true,false,false,BikePoints_326,1279896840000,001131,"Graham Street, Angel"
,true,false,false,BikePoints_327,1280133420000,001128,"New North Road 1, Hoxton"
,true,false,false,BikePoints_328,1280133540000,002641,"New North Road 2, Hoxton"
,true,false,false,BikePoints_329,1280133720000,002636,"Prince Albert Road, The Regent's Park"
,true,false,false,BikePoints_330,1280141280000,001203,"Eastbourne Mews, Paddington"
,true,false,false,BikePoints_331,1280141460000,001211,"Bunhill Row, Moorgate"
,true,false,false,BikePoints_333,1280142540000,002633,"Palace Gardens Terrace, Notting Hill"
,true,false,false,BikePoints_334,1280147580000,002635,"Concert Hall Approach 1, South Bank"
,true,false,false,BikePoints_335,1280152560000,001207,"Tavistock Street, Covent Garden"
