locked,common_name,installed,removal_date,temporary,terminal_name,install_date,place_id
false,"Mostyn Grove, Bow",true,,false,200174,1326790620000,BikePoints_470
false,"Hewison Street, Old Ford",true,,false,200006,1326790860000,BikePoints_471
false,"Malmesbury Road, Bow",true,,false,200019,1326791160000,BikePoints_472
false,"Millharbour, Millwall",true,,false,022167,1326816540000,BikePoints_473
false,"Gascoyne Road, Victoria Park",true,,false,200155,1326822960000,BikePoints_474
false,"Lightermans Road, Millwall",true,,false,200004,1326825480000,BikePoints_475
false,"Stebondale Street, Cubitt Town",true,,false,200009,1326962100000,BikePoints_476
false,"Spindrift Avenue, Millwall",true,,false,200018,1326963780000,BikePoints_477
false,"Stepney Green Station, Stepney",true,,false,200012,1326965580000,BikePoints_478
false,"Pott Street, Bethnal Green",true,,false,200156,1326966240000,BikePoints_479
false,"Flamborough Street, Limehouse",true,,false,200115,1326975420000,BikePoints_480
false,"Saunders Ness Road, Cubitt Town",true,,false,200022,1326996480000,BikePoints_481
false,"Exhibition Road Museums 2, South Kensington",true,,false,200052,1326996720000,BikePoints_482
false,"Albert Gardens, Stepney",true,,false,022166,1327088280000,BikePoints_483
false,"Bromley High Street, Bow",true,,false,022172,1327339740000,BikePoints_484
false,"Old Ford Road, Bethnal Green",true,,false,022173,1327255440000,BikePoints_485
false,"Granby Street, Shoreditch",true,,false,022174,1327338660000,BikePoints_486
false,"Canton Street, Poplar",true,,false,022175,1327936860000,BikePoints_487
false,"Reardon Street, Wapping",true,,false,022176,1327254960000,BikePoints_488
false,"Christian Street, Whitechapel",true,,false,022177,1327087920000,BikePoints_489
false,"Pennington Street, Wapping",true,,false,200090,,BikePoints_490
false,"Queen Mary's, Mile End",true,,false,200249,1327256220000,BikePoints_491
false,"Maplin Street, Mile End",true,,false,200230,1327256520000,BikePoints_492
false,"South Quay East, Canary Wharf",true,,false,200233,1327433220000,BikePoints_494
false,"Bow Church Station, Bow",true,,false,200252,1327340460000,BikePoints_495
false,"Devons Road, Bow",true,,false,200255,1327400820000,BikePoints_496
false,"Merchant Street, Bow",true,,false,200242,1327398420000,BikePoints_497
false,"Bow Road Station, Bow",true,,false,200251,1327398660000,BikePoints_498
false,"Furze Green, Bow",true,,false,200011,1327407960000,BikePoints_499
false,"Ansell House, Stepney",true,,false,200148,1327430040000,BikePoints_500
false,"Cephas Street, Bethnal Green",true,,false,200073,1327430220000,BikePoints_501
false,"Bonner Gate, Victoria Park",true,,false,200241,1563957840000,BikePoints_502
false,"Cleveland Way, Stepney",true,,false,200250,1327492920000,BikePoints_503
false,"St. John's Park, Cubitt Town",true,,false,200243,1327937820000,BikePoints_504
false,"Ackroyd Drive, Bow",true,,false,200038,1327937460000,BikePoints_505
false,"Bell Lane, Liverpool Street",true,,false,200036,1327938660000,BikePoints_506
false,"Clarkson Street, Bethnal Green",true,,false,200131,1327938420000,BikePoints_507
false,"Fournier Street, Whitechapel",true,,false,200157,1327938180000,BikePoints_508
false,"Fore Street, Guildhall",true,,false,200253,1327938120000,BikePoints_509
false,"Westferry DLR, Limehouse",true,,false,200238,,BikePoints_510
false,"Sutton Street, Shadwell",true,,false,200256,1327937940000,BikePoints_511
false,"Pritchard's Road, Bethnal Green",true,,false,200083,1328112600000,BikePoints_512
false,"Watney Market, Stepney",true,,false,200162,,BikePoints_513
false,"Portman Square, Marylebone",true,,false,200008,1328201520000,BikePoints_514
false,"Russell Gardens, Olympia",true,,false,200080,,BikePoints_515
false,"Chrisp Street Market, Poplar",true,,false,200089,1328202420000,BikePoints_516
false,"Ford Road, Old Ford",true,,false,200027,1326790860000,BikePoints_517
false,"Antill Road, Mile End",true,,false,200041,,BikePoints_518
false,"Teviot Street, Poplar",true,,false,200254,,BikePoints_519
false,"Victoria & Albert Museum, South Kensington",true,,false,300032,1446485340000,BikePoints_781
false,"Halford Road, West Kensington",true,,false,300210,1446485820000,BikePoints_782
false,"Monier Road, Hackney Wick",true,,false,300213,1448529660000,BikePoints_783
false,"East Village, Queen Elizabeth Olympic Park",true,,false,300200,1452789240000,BikePoints_784
false,"Aquatic Centre, Queen Elizabeth Olympic Park",true,,false,300233,1451908440000,BikePoints_785
false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",true,,false,300029,1451918160000,BikePoints_786
false,"Timber Lodge, Queen Elizabeth Olympic Park",true,,false,300227,1451900700000,BikePoints_787
false,"Copper Box Arena, Queen Elizabeth Olympic Park",true,,false,300226,1451906880000,BikePoints_788
false,"Podium, Queen Elizabeth Olympic Park",true,,false,300021,1452507000000,BikePoints_789
false,"Stratford Station, Stratford",true,,false,300234,1452687420000,BikePoints_790
false,"Blackfriars Road, Southwark",true,,false,300214,1454926380000,BikePoints_792
false,"Cromer Street, Bloomsbury",true,,false,300205,1459424760000,BikePoints_793
false,"Victoria Rise, Clapham Common",true,,false,300204,1456404240000,BikePoints_794
false,"Euston Square Gardens, Euston",true,,false,300203,1456744740000,BikePoints_795
false,"Coram Street, Bloomsbury",true,,false,300201,1456746420000,BikePoints_796
false,"Ossulston Street, Somers Town",true,,false,300211,1456839540000,BikePoints_797
false,"Birkenhead Street, King's Cross",true,,false,300212,1464787980000,BikePoints_798
false,"Kings Gate House, Westminster",true,,false,300202,1464876480000,BikePoints_799
false,"Sopwith Way, Battersea Park",true,,false,300248,1457107140000,BikePoints_800
false,"Lavington Street, Bankside",true,,false,300208,1458824640000,BikePoints_801
false,"Albert Square, Stockwell",true,,false,300209,1464865500000,BikePoints_802
false,"Southwark Street, Bankside",true,,false,300238,1464787860000,BikePoints_803
false,"Good's Way, King's Cross",true,,false,300243,1459410960000,BikePoints_804
false,"The Metropolitan, Portobello",true,,false,300244,1467626400000,BikePoints_805
false,"Handyside Street, King's Cross",true,,false,300241,1472723460000,BikePoints_806
false,"Bevington Road West, North Kensington",true,,false,300236,1466715600000,BikePoints_807
false,"Gauden Road, Clapham",true,,false,300207,1461753540000,BikePoints_808
false,"Lincoln's Inn Fields, Holborn",true,,false,300240,1467640800000,BikePoints_809
false,"Tate Modern, Bankside",true,,false,300237,1464943200000,BikePoints_810
false,"Westferry Circus, Canary Wharf",true,,false,300228,1469538960000,BikePoints_811
false,"Here East North, Queen Elizabeth Olympic Park",true,,false,300217,1469005200000,BikePoints_812
false,"New Spring Gardens Walk, Vauxhall",true,,false,300224,1467627120000,BikePoints_813
false,"Clapham Road, Lingham Street, Stockwell",true,,false,300245,1464870060000,BikePoints_814
false,"Lambeth Palace Road, Waterloo",true,,false,300231,1462357680000,BikePoints_815
false,"Here East South, Queen Elizabeth Olympic Park",true,,false,300219,1489065360000,BikePoints_816
false,"Riverlight South, Nine Elms",true,,false,300232,1464949140000,BikePoints_817
false,"Westminster Pier, Westminster",true,,false,300249,1563958740000,BikePoints_818
false,"Belvedere Road 2, South Bank",true,,false,300246,1476360120000,BikePoints_819
false,"Victory Place, Walworth",true,,false,300239,1481807940000,BikePoints_820
false,"Battersea Power Station, Battersea Park",true,,false,300221,1487335920000,BikePoints_821
false,"Allington Street, Victoria",true,,false,300242,1500554880000,BikePoints_826
false,"Cranmer Road, Stockwell",true,,false,300247,1517788800000,BikePoints_827
false,"Normandy Road, Stockwell",true,,false,300225,1517788800000,BikePoints_828
false,"Wynne Road, Stockwell",true,,false,300230,1517443200000,BikePoints_829
false,"Sidney Road, Stockwell",true,,false,300229,1517961600000,BikePoints_830
false,"St John's Crescent, Brixton",true,,false,300215,1517961600000,BikePoints_831
false,"Ferndale Road, Brixton",true,,false,200240,1517961600000,BikePoints_832
false,"Saltoun Road, Brixton",true,,false,300206,1517875200000,BikePoints_833
false,"Gas Holders, Battersea Park",true,,false,300216,1529449200000,BikePoints_834
false,"Farringdon Street, Holborn",true,,false,300220,,BikePoints_835
false,"York Way, Kings Cross",true,,false,300235,,BikePoints_836
false,"Fore Street Avenue, Guildhall",true,,false,300222,1539254700000,BikePoints_838
false,"Sea Containers, South Bank",true,,false,200144,1544611140000,BikePoints_839
false,"George Row, Bermondsey",true,,false,002679,1599752640000,BikePoints_840
false,"Tower Wharf, Bermondsey",true,,false,002667,,BikePoints_841
false,"Temple Gardens, Temple",true,,false,300250,1600856400000,BikePoints_842
false,"Canada Water Station, Rotherhithe",true,,false,300252,1608298140000,BikePoints_844
false,"Bermondsey Station, Bermondsey",true,,false,300253,1608303660000,BikePoints_845
false,"Porchester Place, Paddington",true,,false,003477,1279289760000,BikePoints_169
false,"Hardwick Street, Clerkenwell",true,,false,001057,1279290180000,BikePoints_170
false,"Collingham Gardens, Earl's Court",true,,false,003459,1279291200000,BikePoints_171
false,"Sumner Place, South Kensington",true,,false,001124,1279291500000,BikePoints_172
false,"Waterloo Road, South Bank",true,,false,001176,1279292700000,BikePoints_173
false,"Strand, Strand",true,,false,001100,1279295940000,BikePoints_174
false,"Worship Street, Shoreditch",true,,false,000997,1529674980000,BikePoints_175
false,"Gloucester Terrace, Bayswater",true,,false,001173,1279297560000,BikePoints_176
false,"Ashley Place, Victoria",true,,false,001122,1279297740000,BikePoints_177
false,"Warwick Square, Pimlico",true,,false,003460,1279297920000,BikePoints_178
false,"North Audley Street, Mayfair",true,,false,001126,1279298220000,BikePoints_180
false,"Belgrave Square, Belgravia",true,,false,003473,1279298460000,BikePoints_181
false,"Bell Street , Marylebone",true,,false,001166,1279363140000,BikePoints_182
false,"Riverlight North, Nine Elms",true,,false,001165,1279364160000,BikePoints_183
false,"Portland Place, Marylebone",true,,false,001164,1279364280000,BikePoints_184
false,"Alderney Street, Pimlico",true,,false,001174,1279365360000,BikePoints_185
false,"South Wharf Road, Paddington",true,,false,001167,1279365480000,BikePoints_186
false,"Queen's Gate (South), South Kensington",true,,false,001172,1279365720000,BikePoints_187
false,"Nutford Place, Marylebone",true,,false,001112,1279376760000,BikePoints_188
false,"Claremont Square, Angel",true,,false,001104,1279377180000,BikePoints_189
false,"Rampayne Street, Pimlico",true,,false,001106,1279381080000,BikePoints_190
false,"Hyde Park Corner, Hyde Park",true,,false,001075,1279383120000,BikePoints_191
false,"Wardour Street, Soho",true,,false,001163,1279383300000,BikePoints_192
false,"Bankside Mix, Bankside",true,,false,000963,1279392479356,BikePoints_193
false,"Hop Exchange, The Borough",true,,false,000960,1279392479395,BikePoints_194
false,"Milroy Walk, South Bank",true,,false,000959,1279392479432,BikePoints_195
false,"Union Street, The Borough",true,,false,000961,1279392479471,BikePoints_196
false,"Stamford Street, South Bank",true,,false,000962,1279392479520,BikePoints_197
false,"Great Tower Street, Monument",true,,false,001080,1279441800000,BikePoints_199
false,"LMU Commercial Road, Whitechapel",true,,false,001105,1279441920000,BikePoints_200
false,"Dorset Square, Marylebone",true,,false,001162,1279444080000,BikePoints_201
false,"Leman Street, Aldgate",true,,false,001102,1279444320000,BikePoints_202
false,"West Smithfield Rotunda, Farringdon",true,,false,001040,1279445580000,BikePoints_203
false,"Margery Street, Clerkenwell",true,,false,003468,1279466640000,BikePoints_204
false,"New Road 1 , Whitechapel",true,,false,001171,1279471380000,BikePoints_206
false,"Grosvenor Crescent, Belgravia",true,,false,001169,1279558140000,BikePoints_207
false,"Mallory Street, Marylebone",true,,false,001175,1279472580000,BikePoints_208
false,"Hinde Street, Marylebone",true,,false,003476,1279535160000,BikePoints_210
false,"Cadogan Place, Knightsbridge",true,,false,003469,1279535820000,BikePoints_211
false,"Campden Hill Road, Notting Hill",true,,false,003487,1279536840000,BikePoints_212
false,"Wellington Arch, Hyde Park",true,,false,001109,1279537020000,BikePoints_213
false,"Endsleigh Gardens, Euston",true,,false,001079,1279537200000,BikePoints_214
false,"Moorfields, Moorgate",true,,false,001092,1279537380000,BikePoints_215
false,"Old Brompton Road, South Kensington",true,,false,003479,1279537920000,BikePoints_216
false,"Wormwood Street, Liverpool Street",true,,false,002587,1279538040000,BikePoints_217
false,"St. Luke's Church, Chelsea",true,,false,003486,1279543740000,BikePoints_218
false,"Bramham Gardens, Earl's Court",true,,false,001183,1279545900000,BikePoints_219
false,"Chelsea Green, Chelsea",true,,false,001179,1279546320000,BikePoints_220
false,"Horseferry Road, Westminster",true,,false,001170,1279552200000,BikePoints_221
false,"Knightsbridge, Hyde Park",true,,false,001101,1279614120000,BikePoints_222
false,"Rodney Road , Walworth",true,,false,003481,1279614420000,BikePoints_223
false,"Queensway, Kensington Gardens",true,,false,001150,1279615020000,BikePoints_224
false,"Notting Hill Gate Station, Notting Hill",true,,false,001182,1279616280000,BikePoints_225
false,"Charles II Street, West End",true,,false,003488,1279616520000,BikePoints_226
false,"Great Percy Street, Clerkenwell",true,,false,003470,1279616700000,BikePoints_227
false,"St. James's Square, St. James's",true,,false,001067,1279616880000,BikePoints_228
false,"Whitehall Place, Strand",true,,false,001151,1279617780000,BikePoints_229
false,"Poured Lines, Bankside",true,,false,001144,1279618020000,BikePoints_230
false,"Queen's Gate (Central), South Kensington",true,,false,001089,1279622820000,BikePoints_231
false,"Carey Street, Holborn",true,,false,001139,1279623240000,BikePoints_232
false,"Pall Mall East, West End",true,,false,001153,1279624260000,BikePoints_233
false,"Liverpool Road (N1 Centre), Angel",true,,false,001081,1279624680000,BikePoints_234
false,"Kennington Road  , Vauxhall",true,,false,001154,1279625640000,BikePoints_235
false,"Fashion Street, Whitechapel",true,,false,003483,1279625940000,BikePoints_236
false,"Dock Street, Wapping",true,,false,003467,1279799040000,BikePoints_237
false,"Frampton Street, Paddington",true,,false,001099,1279627920000,BikePoints_238
false,"Warren Street Station, Euston",true,,false,001090,1279628160000,BikePoints_239
false,"Colombo Street, Southwark",true,,false,003472,1279628280000,BikePoints_240
false,"Beaumont Street, Marylebone",true,,false,003482,1279628640000,BikePoints_242
false,"Gloucester Street, Pimlico",true,,false,001103,1279628940000,BikePoints_243
false,"Earnshaw Street , Covent Garden",true,,false,001145,1279629240000,BikePoints_244
false,"Grosvenor Road, Pimlico",true,,false,001140,1279629660000,BikePoints_245
false,"Berry Street, Clerkenwell",true,,false,001159,1279639740000,BikePoints_246
false,"St. John's Wood Church, The Regent's Park",true,,false,001091,1279639920000,BikePoints_247
false,"Triangle Car Park, Hyde Park",true,,false,001088,1279640160000,BikePoints_248
false,"Harper Road, The Borough",true,,false,001137,1279640400000,BikePoints_249
false,"Royal Avenue 1, Chelsea",true,,false,003440,1279641000000,BikePoints_250
false,"Brushfield Street, Liverpool Street",true,,false,001161,1279700160000,BikePoints_251
false,"Jubilee Gardens, South Bank",true,,false,001111,1279700640000,BikePoints_252
false,"Shoreditch Park, Hoxton",true,,false,001051,1279700820000,BikePoints_253
false,"Bancroft Road, Bethnal Green",true,,false,200234,,BikePoints_520
false,"Driffield Road, Old Ford",true,,false,200030,,BikePoints_521
false,"Clinton Road, Mile End",true,,false,200161,,BikePoints_522
false,"Langdon Park, Poplar",true,,false,200160,,BikePoints_523
false,"Lancaster Gate , Bayswater",true,,false,200017,1328515080000,BikePoints_524
false,"Blythe Road, Olympia",true,,false,200153,1643301180000,BikePoints_525
false,"Lancaster Drive, Blackwall",true,,false,200143,,BikePoints_526
false,"Hansard Mews, Holland Park",true,,false,200154,1328777280000,BikePoints_527
false,"Clarges Street, Mayfair",true,,false,200088,1328777880000,BikePoints_528
false,"Manresa Road, Chelsea",true,,false,200010,,BikePoints_529
false,"Newby Place, Poplar",true,,false,200146,,BikePoints_530
false,"Twig Folly Bridge, Mile End",true,,false,200167,1328778840000,BikePoints_531
false,"Jubilee Plaza, Canary Wharf",true,,false,200163,1328886360000,BikePoints_532
false,"Wellington Row, Bethnal Green",true,,false,200165,,BikePoints_533
false,"Goldsmith's Row, Haggerston",true,,false,200159,,BikePoints_534
false,"Gloucester Avenue, Camden Town",true,,false,200145,,BikePoints_535
false,"Queensbridge Road, Haggerston",true,,false,200024,,BikePoints_536
false,"Old Montague Street, Whitechapel",true,,false,200239,1330352880000,BikePoints_537
false,"Naval Row, Blackwall",true,,false,200050,,BikePoints_538
false,"Hoxton Station, Hoxton",true,,false,200151,,BikePoints_539
false,"Albany Street, The Regent's Park",true,,false,200134,,BikePoints_540
false,"Green Park Station, Mayfair",true,,false,200096,,BikePoints_541
false,"Salmon Lane, Limehouse",true,,false,200147,,BikePoints_542
false,"Lansdowne Walk, Ladbroke Grove",true,,false,200065,,BikePoints_543
false,"Percival Street, Finsbury",true,,false,200051,,BikePoints_544
false,"Arlington Road, Camden Town",true,,false,200070,,BikePoints_545
false,"New Fetter Lane, Holborn",true,,false,200044,,BikePoints_546
false,"East India DLR, Blackwall",true,,false,200127,,BikePoints_547
false,"Westminster Bridge Road, Elephant & Castle",true,,false,200076,,BikePoints_548
false,"Gaywood  Street, Elephant & Castle",true,,false,200132,,BikePoints_549
false,"Harford Street, Mile End",true,,false,200102,,BikePoints_550
false,"Import Dock, Canary Wharf",true,,false,200066,1330071720000,BikePoints_551
false,"Watney Street, Shadwell",true,,false,200149,,BikePoints_552
false,"Regent's Row , Haggerston",true,,false,200064,,BikePoints_553
false,"Aberfeldy Street, Poplar",true,,false,200078,,BikePoints_554
false,"Heron Quays DLR, Canary Wharf",true,,false,200138,,BikePoints_556
false,"King Edward Street, St Pauls",true,,false,200203,,BikePoints_557
false,"Page Street, Westminster",true,,false,200048,1399635120000,BikePoints_558
false,"Abbotsbury Road, Holland Park",true,,false,200111,,BikePoints_559
false,"Ladbroke Grove Central, Ladbroke Grove",true,,false,200015,,BikePoints_560
false,"Rectory Square, Stepney",true,,false,200037,1330503540000,BikePoints_561
false,"Bury Place, Holborn",true,,false,200074,1330503420000,BikePoints_562
false,"Preston's Road, Cubitt Town",true,,false,200232,,BikePoints_563
false,"Somerset House, Strand",true,,false,200068,,BikePoints_564
false,"Selby Street, Whitechapel",true,,false,200135,,BikePoints_565
false,"Westfield Ariel Way, White City",true,,false,200141,1330937940000,BikePoints_566
false,"Bishop's Bridge Road West, Bayswater",true,,false,200110,,BikePoints_568
false,"Pitfield Street Central, Hoxton",true,,false,200248,,BikePoints_569
false,"Upper Bank Street, Canary Wharf",true,,false,200099,1330773180000,BikePoints_570
false,"Westfield Southern Terrace ,Shepherd's Bush",true,,false,200061,1330620180000,BikePoints_571
false,"Greenland Road, Camden Town",true,,false,200026,,BikePoints_572
false,"Limerston Street, West Chelsea",true,,false,200001,1331796060000,BikePoints_573
false,"Eagle Wharf Road, Hoxton",true,,false,200246,1333618560000,BikePoints_574
false,"Alpha Grove, Millwall",true,,false,200109,,BikePoints_576
false,"Globe Town Market, Bethnal Green",true,,false,200247,,BikePoints_577
false,"Hollybush Gardens, Bethnal Green",true,,false,200244,1330444680000,BikePoints_578
false,"Queen Street 2, Bank",true,,false,200128,,BikePoints_579
false,"Doddington Grove, Kennington",true,,false,200084,1392208500000,BikePoints_580
false,"New Cavendish Street, Marylebone",true,,false,200005,1331883540000,BikePoints_581
false,"Abingdon Green, Westminster",true,,false,200231,,BikePoints_583
false,"Ilchester Gardens, Bayswater",true,,false,200086,,BikePoints_584
false,"Mudchute DLR, Cubitt Town",true,,false,200092,1331797200000,BikePoints_586
false,"Monument Street, Monument",true,,false,200101,1332406320000,BikePoints_587
false,"Hoxton Street, Hoxton",true,,false,200071,1330937820000,BikePoints_588
false,"Drayton Gardens, West Chelsea",true,,false,200060,,BikePoints_589
false,"Greenberry Street, St.John's Wood",true,,false,200236,,BikePoints_590
false,"Bishop's Bridge Road East, Bayswater",true,,false,200108,,BikePoints_592
false,"Northdown Street, King's Cross",true,,false,200058,,BikePoints_593
false,"Kingsway Southbound, Strand",true,,false,200226,1331710680000,BikePoints_594
false,"Hammersmith Road, Hammersmith",true,,false,200142,,BikePoints_595
false,"Parson's Green , Parson's Green",true,,false,200237,,BikePoints_596
false,"Fulham Park Road, Fulham",true,,false,200229,,BikePoints_597
false,"Southerton Road, Hammersmith",true,,false,200166,1501544700000,BikePoints_598
false,"Manbre Road, Hammersmith",true,,false,200235,,BikePoints_599
false,"South Lambeth Road, Vauxhall",true,,false,200133,,BikePoints_600
false,"BBC White City, White City",true,,false,200136,,BikePoints_601
false,"Union Grove, Wandsworth Road",true,,false,200211,,BikePoints_602
false,"Caldwell Street, Stockwell",true,,false,200137,,BikePoints_603
false,"St Martins Close, Camden Town",true,,false,200195,,BikePoints_604
false,"Addison Road, Holland Park",true,,false,200218,,BikePoints_606
false,"Putney Bridge Station, Fulham",true,,false,200125,,BikePoints_607
false,"Colet Gardens, Hammersmith",true,,false,200224,,BikePoints_608
false,"Sugden Road, Clapham",true,,false,200208,1380109980000,BikePoints_609
false,"Danvers Street, West Chelsea",true,,false,200222,1380113460000,BikePoints_610
false,"Princedale Road , Holland Park",true,,false,200067,1380203940000,BikePoints_611
false,"Wandsworth Rd, Isley Court, Wandsworth Road",true,,false,200175,1380294600000,BikePoints_612
false,"Woodstock Grove, Shepherd's Bush",true,,false,200214,1380211860000,BikePoints_613
false,"London Fields, Hackney Central",true,,false,200025,1380795000000,BikePoints_614
false,"Chadwell Street, Angel",true,,false,003471,1279700940000,BikePoints_254
false,"Clifton Road, Maida Vale",true,,false,001147,1279702560000,BikePoints_255
false,"Houghton Street, Strand",true,,false,003484,1279708020000,BikePoints_256
false,"Westminster University, Marylebone",true,,false,001194,1279708140000,BikePoints_257
false,"Kensington Gore, Knightsbridge",true,,false,001193,1279708380000,BikePoints_258
false,"Bourne Street, Belgravia",true,,false,001180,1279709100000,BikePoints_259
false,"Broadwick Street, Soho",true,,false,003489,1279711020000,BikePoints_260
false,"Princes Square, Bayswater",true,,false,003491,1279711200000,BikePoints_261
false,"LSBU (Borough Road), Elephant & Castle",true,,false,001095,1279711620000,BikePoints_262
false,"St. Mary Axe, Aldgate",true,,false,001184,1279712160000,BikePoints_263
false,"Tysoe Street, Clerkenwell",true,,false,001146,1279712520000,BikePoints_264
false,"Southwick Street, Paddington",true,,false,003490,1279714320000,BikePoints_265
false,"Queen's Gate (North), Kensington",true,,false,001204,1279714560000,BikePoints_266
false,"Regency Street, Westminster",true,,false,001155,1279714740000,BikePoints_267
false,"Belgrave Road, Victoria",true,,false,001087,1279714920000,BikePoints_268
false,"Empire Square, The Borough",true,,false,001209,1279715100000,BikePoints_269
false,"Kennington Lane Rail Bridge, Vauxhall",true,,false,001190,1279720380000,BikePoints_270
false,"London Zoo,  The Regent's Park",true,,false,001136,1279720920000,BikePoints_271
false,"Baylis Road, Waterloo",true,,false,001133,1279721220000,BikePoints_272
false,"Belvedere Road 1, South Bank",true,,false,001186,1279721400000,BikePoints_273
false,"Warwick Road, Olympia",true,,false,001134,1279721580000,BikePoints_274
false,"Barbican Centre, Barbican",true,,false,001191,1279721880000,BikePoints_275
false,"Lower Thames Street, Monument",true,,false,001098,1279723200000,BikePoints_276
false,"Kensington Church Street, Kensington",true,,false,001143,1279723320000,BikePoints_277
false,"Tooley Street, Bermondsey",true,,false,001142,1279723500000,BikePoints_278
false,"North Wharf Road, Paddington",true,,false,001108,1279723740000,BikePoints_279
false,"Royal Avenue 2, Chelsea",true,,false,003462,1279726440000,BikePoints_280
false,"Smith Square, Westminster",true,,false,003480,1279726620000,BikePoints_281
false,"Royal London Hospital, Whitechapel",true,,false,001077,1279726980000,BikePoints_282
false,"Kingsway, Covent Garden",true,,false,001141,1279727220000,BikePoints_283
false,"Lambeth North Station, Waterloo",true,,false,001117,1279727580000,BikePoints_284
false,"St. John's Wood Road, St. John's Wood",true,,false,001187,1279727880000,BikePoints_286
false,"Bedford Way, Bloomsbury",true,,false,001156,1279728060000,BikePoints_287
false,"Elizabeth Bridge, Victoria",true,,false,001138,1279793820000,BikePoints_288
false,"South Audley Street, Mayfair",true,,false,003493,1279794060000,BikePoints_289
false,"St Mary's Hospital, Paddington",true,,false,003496,1279795140000,BikePoints_290
false,"Claverton Street, Pimlico",true,,false,001135,1279800420000,BikePoints_291
false,"Kensington Olympia Station, Olympia",true,,false,001214,1279800780000,BikePoints_293
false,"St. George's Square, Pimlico",true,,false,001195,1279800900000,BikePoints_294
false,"Swan Street, The Borough",true,,false,001216,1279801080000,BikePoints_295
false,"Knaresborough Place, Earl's Court",true,,false,200069,1377258960000,BikePoints_296
false,"Geraldine Street, Elephant & Castle",true,,false,003498,1279801560000,BikePoints_297
false,"Curlew Street, Shad Thames",true,,false,001213,1279805640000,BikePoints_298
false,"Vincent Square, Westminster",true,,false,001196,1279808160000,BikePoints_299
false,"Serpentine Car Park, Hyde Park",true,,false,001217,1279808700000,BikePoints_300
false,"Marylebone Lane, Marylebone",true,,false,001152,1279809000000,BikePoints_301
false,"Putney Pier, Wandsworth",true,,false,003492,1279812360000,BikePoints_302
false,"Albert Gate, Hyde Park",true,,false,001132,1279812720000,BikePoints_303
false,"Rathbone Street, Fitzrovia",true,,false,003497,1279816260000,BikePoints_306
false,"Black Lion Gate, Kensington Gardens",true,,false,001157,1279816500000,BikePoints_307
false,"Long Lane , Bermondsey",true,,false,001189,1279816740000,BikePoints_308
false,"Embankment (Savoy), Strand",true,,false,001192,1279875060000,BikePoints_309
false,"Black Prince Road, Vauxhall",true,,false,001205,1279879560000,BikePoints_310
false,"Foley Street, Fitzrovia",true,,false,003494,1279880100000,BikePoints_311
false,"Grove End Road, St. John's Wood",true,,false,001130,1279880340000,BikePoints_312
false,"Wells Street, Fitzrovia",true,,false,003495,1279880520000,BikePoints_313
false,"Tyers Gate, Bermondsey",true,,false,003485,1279884480000,BikePoints_314
false,"The Tennis Courts, The Regent's Park",true,,false,001199,1279884660000,BikePoints_315
false,"Warwick Row, Westminster",true,1539845760000,false,000968,1279884840000,BikePoints_316
false,"Dickens Square, Borough",true,,false,001208,1279885080000,BikePoints_317
false,"Sackville Street, Mayfair",true,,false,001197,1279885320000,BikePoints_318
false,"Baldwin Street, St. Luke's",true,,false,003500,1279890360000,BikePoints_319
false,"Queen Mother Sports Centre, Victoria",true,,false,001148,1279890840000,BikePoints_320
false,"Bermondsey Street, Bermondsey",true,,false,002637,1279891020000,BikePoints_321
false,"Palissy Street, Shoreditch",true,,false,003502,1279891920000,BikePoints_322
false,"Clifton Street, Shoreditch",true,,false,003501,1279892040000,BikePoints_323
false,"Ontario Street, Elephant & Castle",true,,false,001200,1279894920000,BikePoints_324
false,"St. Martin's Street, West End",true,,false,001158,1279896660000,BikePoints_325
false,"Graham Street, Angel",true,,false,001131,1279896840000,BikePoints_326
false,"New North Road 1, Hoxton",true,,false,001128,1280133420000,BikePoints_327
false,"New North Road 2, Hoxton",true,,false,002641,1280133540000,BikePoints_328
false,"Prince Albert Road, The Regent's Park",true,,false,002636,1280133720000,BikePoints_329
false,"Eastbourne Mews, Paddington",true,,false,001203,1280141280000,BikePoints_330
false,"Bunhill Row, Moorgate",true,,false,001211,1280141460000,BikePoints_331
false,"Nevern Place, Earl's Court",true,,false,001210,1280142360000,BikePoints_332
false,"Palace Gardens Terrace, Notting Hill",true,,false,002633,1280142540000,BikePoints_333
false,"Concert Hall Approach 1, South Bank",true,,false,002635,1280147580000,BikePoints_334
false,"Tavistock Street, Covent Garden",true,,false,001207,1280152560000,BikePoints_335
false,"Concert Hall Approach 2, South Bank",true,,false,001212,1280152800000,BikePoints_336
false,"Pembridge Villas, Notting Hill",true,,false,002589,1280153100000,BikePoints_337
false,"Finlay Street, Fulham",true,,false,200029,1380288900000,BikePoints_615
false,"Aintree Street, Fulham",true,,false,200098,,BikePoints_616
false,"Elysium Place, Fulham",true,,false,200028,1380531540000,BikePoints_617
false,"Eel Brook Common, Walham Green",true,,false,300003,1380546540000,BikePoints_618
false,"Irene Road, Parsons Green",true,,false,300012,1380552360000,BikePoints_619
false,"Surrey Lane, Battersea",true,,false,300010,1380629040000,BikePoints_620
false,"Wandsworth Town Station, Wandsworth",true,,false,200091,1380899280000,BikePoints_621
false,"Lansdowne Road, Ladbroke Grove",true,,false,200172,1380901680000,BikePoints_622
