terminal_name,install_date,temporary,place_id,common_name,locked,installed,removal_date
001223,1297764360000,false,BikePoints_390,"Buxton Street 1, Shoreditch",false,true,
002688,1297956480000,false,BikePoints_391,"Clifford Street, Mayfair",false,true,1539846000000
001220,1297958700000,false,BikePoints_392,"Imperial College, Knightsbridge",false,true,
002699,1298545440000,false,BikePoints_393,"Snow Hill, Farringdon",false,true,
002698,,false,BikePoints_394,"Aberdeen Place, St. John's Wood",false,true,
002695,1298908800000,false,BikePoints_395,"Cadogan Gardens, Chelsea",false,true,
002693,1299075120000,false,BikePoints_396,"Shouldham Street, Marylebone",false,true,
001227,1299075900000,false,BikePoints_397,"Devonshire Terrace, Bayswater",false,true,
010631,1299076440000,false,BikePoints_398,"Holland Park, Kensington",false,true,
002687,1299582900000,false,BikePoints_399,"Brick Lane Market, Shoreditch",false,true,
001225,1299583260000,false,BikePoints_400,"George Street, Marylebone",false,true,
002701,1299592500000,false,BikePoints_401,"Columbia Road, Shoreditch",false,true,
010625,1299592860000,false,BikePoints_402,"Penfold Street, Marylebone",false,true,
010630,1299593640000,false,BikePoints_403,"George Place Mews, Marylebone",false,true,
001110,1299669180000,false,BikePoints_404,"Palace Gate, Kensington Gardens",false,true,
001107,1299669300000,false,BikePoints_405,"Gloucester Road Station, South Kensington",false,true,
001129,,false,BikePoints_408,"Sun Street, Liverpool Street",false,true,
010624,,false,BikePoints_409,"Strata, Elephant & Castle",false,true,
001058,,false,BikePoints_410,"Edgware Road Station, Marylebone",false,true,
010629,,false,BikePoints_411,"Rotherhithe Roundabout, Rotherhithe",false,true,
010628,1302006180000,false,BikePoints_412,"Cleaver Street, Kennington",false,true,
022160,1308735300000,false,BikePoints_419,"Chelsea Bridge, Pimlico",false,true,
022162,1309258380000,false,BikePoints_420,"Southwark Station 1, Southwark",false,true,
022163,1309258440000,false,BikePoints_421,"Southwark Station 2, Southwark",false,true,
022164,1309860240000,false,BikePoints_423,"Eaton Square (South), Belgravia",false,true,
022159,1324551120000,false,BikePoints_424,"Ebury Bridge, Pimlico",false,true,
022161,1310463720000,false,BikePoints_426,"Vincent Street, Pimlico",false,true,
022180,1310725680000,false,BikePoints_427,"Cheapside, Bank",false,true,
022179,1318496100000,false,BikePoints_428,"Exhibition Road, Knightsbridge",false,true,
300031,1384172820000,false,BikePoints_695,"Islington Green, Angel",false,true,
300018,1384180020000,false,BikePoints_696,"Charing Cross Hospital, Hammersmith",false,true,
200129,1384251120000,false,BikePoints_697,"Charlotte Terrace, Angel",false,true,
200121,1384254300000,false,BikePoints_698,"Shoreditch Court, Haggerston",false,true,
200057,1384256040000,false,BikePoints_699,"Belford House, Haggerston",false,true,
200201,1384343280000,false,BikePoints_700,"Battersea Church Road, Battersea",false,true,
200077,1384345080000,false,BikePoints_701,"Vicarage Crescent, Battersea",false,true,
200213,1384345860000,false,BikePoints_702,"Durant Street, Bethnal Green",false,true,
200094,1384357800000,false,BikePoints_703,"St. Bride Street, Holborn",false,true,
200063,1384443480000,false,BikePoints_704,"Mexfield Road, East Putney",false,true,
300042,1384453020000,true,BikePoints_705,"Upper Richmond Road, Putney",false,true,1539845700000
200193,1384420920000,false,BikePoints_706,"Snowsfields, London Bridge",false,true,
200197,1384435680000,false,BikePoints_707,"Barons Court Station, West Kensington",false,true,
200217,1384530180000,false,BikePoints_708,"Disraeli Road, Putney",false,true,
200205,1384510140000,false,BikePoints_709,"Montserrat Road , Putney",false,true,
300045,1384520580000,false,BikePoints_710,"Albert Bridge Road, Battersea Park",false,true,
300028,1384791540000,false,BikePoints_711,"Everington Street, Fulham",false,true,
300056,1384797120000,false,BikePoints_712,"Mile End Stadium, Mile End",false,true,
200122,1384774620000,false,BikePoints_713,"Hawley Crescent, Camden Town",false,true,
300055,1384865400000,false,BikePoints_714,"Stewart's Road, Wandsworth Road",false,true,
300049,1384868460000,false,BikePoints_715,"Aylward Street, Stepney",false,true,
300024,1384952400000,false,BikePoints_717,"Dunston Road , Haggerston",false,true,
300040,1384962840000,false,BikePoints_718,"Ada Street, Hackney Central",false,true,
300011,1384968480000,false,BikePoints_719,"Victoria Park Road, Hackney Central",false,true,
300038,1385025840000,false,BikePoints_720,"Star Road, West Kensington",false,true,
300039,1385028480000,false,BikePoints_721,"Wendon Street, Old Ford",false,true,
300041,1385028600000,false,BikePoints_722,"Finnis Street, Bethnal Green",false,true,
300053,1385035380000,false,BikePoints_723,"Stephendale Road, Sands End",false,true,
300046,1385125380000,false,BikePoints_724,"Alma Road, Wandsworth",false,true,
300050,1563352500000,false,BikePoints_725,"Walworth Square, Walworth",false,true,
300047,1385128740000,false,BikePoints_726,"Alfreda Street, Battersea Park",false,true,
300054,1385132160000,false,BikePoints_727,"Chesilton Road, Fulham",false,true,
300044,1385466780000,false,BikePoints_728,"Putney Bridge Road, East Putney",false,true,
300043,1385391300000,false,BikePoints_729,"St. Peter's Terrace, Fulham",false,true,
300082,1385132580000,false,BikePoints_730,"Bridge Avenue, Hammersmith",false,true,
300095,1385394720000,false,BikePoints_731,"Michael Road, Walham Green",false,true,
300083,1385458020000,false,BikePoints_732,"Duke Street Hill, London Bridge",false,true,
300093,1385460840000,false,BikePoints_733,"Park Lane, Mayfair",false,true,
300094,1385464500000,false,BikePoints_734,"Plough Terrace, Clapham Junction",false,true,
200120,1385383080000,false,BikePoints_735,"Grant Road East, Clapham Junction",false,true,
300088,1385472900000,false,BikePoints_736,"Queensdale Road, Shepherd's Bush",false,true,
300086,1385554620000,false,BikePoints_737,"Fulham Broadway, Walham Green",false,true,
300087,1385563380000,false,BikePoints_738,"Imperial Road, Sands End",false,true,
300091,1385631000000,false,BikePoints_739,"Hortensia Road, West Brompton",false,true,
300084,1385635440000,false,BikePoints_740,"Sirdar Road, Avondale",false,true,
300085,1385640120000,false,BikePoints_741,"Freston Road, Avondale",false,true,
300090,1385649540000,false,BikePoints_742,"Blenheim Crescent, Ladbroke Grove",false,true,
300078,1385723700000,false,BikePoints_743,"Oxford Road, Putney",false,true,
300077,1385729760000,false,BikePoints_744,"Ingrave Street, Clapham Junction",false,true,
300075,1385740020000,false,BikePoints_745,"Upcerne Road, West Chelsea",false,true,
300076,1385985720000,false,BikePoints_746,"Lots Road, West Chelsea",false,true,
300089,1385997240000,false,BikePoints_747,"Ormonde Gate, Chelsea",false,true,
300092,1386159900000,false,BikePoints_748,"Hertford Road, De Beauvoir Town",false,true,
300081,1386172440000,false,BikePoints_749,"Haggerston Road, Haggerston",false,true,
300080,1386240360000,false,BikePoints_750,"Culvert Road, Battersea",false,true,
300074,1386250800000,false,BikePoints_751,"Newton Street, Covent Garden",false,true,
300079,1650364320000,false,BikePoints_752,"London Street, Paddington",false,true,
300067,1389003540000,false,BikePoints_754,"Grenfell Road, Avondale",false,true,
300058,1389008580000,false,BikePoints_755,"The Vale, Chelsea",false,true,
300073,1390223040000,false,BikePoints_756,"Prince of Wales Drive, Battersea Park",false,true,
300069,1389094260000,false,BikePoints_757,"Harcourt Terrace, West Brompton",false,true,
300057,1389178020000,false,BikePoints_758,"Westbourne Park Road, Portobello",false,true,
300072,1389627480000,false,BikePoints_759,"Broadley Terrace, Marylebone",false,true,
300068,1389781800000,false,BikePoints_761,"Humbolt Road, Fulham",false,true,
200202,1392039000000,false,BikePoints_762,"Storey's Gate, Westminster",false,true,
300027,1392043020000,false,BikePoints_763,"Mile End Park Leisure Centre, Mile End",false,true,
200185,1392633480000,false,BikePoints_764,"St. John's Road, Clapham Junction",false,true,
300064,1392986940000,false,BikePoints_765,"Ranelagh Gardens, Fulham",false,true,
200079,1392894840000,false,BikePoints_766,"Ram Street, Wandsworth",false,true,
200177,1393406280000,false,BikePoints_767,"Santos Road, Wandsworth",false,true,
300065,1393494060000,false,BikePoints_768,"Clapham Common North Side, Clapham Common",false,true,
300001,1393939560000,false,BikePoints_769,"Sandilands Road, Walham Green",false,true,
300097,1394099280000,false,BikePoints_770,"Gwendwr Road, West Kensington",false,true,
300007,1394018400000,false,BikePoints_771,"Rifle Place, Avondale",false,true,
300015,1396442100000,false,BikePoints_772,"Binfield Road, Stockwell",false,true,
300096,1396262520000,false,BikePoints_773,"Tallis Street, Temple",false,true,
300098,1396265880000,false,BikePoints_774,"Hurlingham Park, Parsons Green",false,true,
300101,1396270320000,false,BikePoints_775,"Little Brook Green, Brook Green",false,true,
300099,1396273320000,false,BikePoints_776,"Abyssinia Close, Clapham Junction",false,true,
300100,1406282940000,false,BikePoints_777,"Limburg Road, Clapham Junction",false,true,
001177,1279288140000,false,BikePoints_166,"Seville Street, Knightsbridge",false,true,
003465,,false,BikePoints_167,"Eccleston Place, Victoria",false,true,
003463,1279289400000,false,BikePoints_168,"Argyll Road, Kensington",false,true,
003477,1279289760000,false,BikePoints_169,"Porchester Place, Paddington",false,true,
001057,1279290180000,false,BikePoints_170,"Hardwick Street, Clerkenwell",false,true,
003459,1279291200000,false,BikePoints_171,"Collingham Gardens, Earl's Court",false,true,
001124,1279291500000,false,BikePoints_172,"Sumner Place, South Kensington",false,true,
001176,1279292700000,false,BikePoints_173,"Waterloo Road, South Bank",false,true,
001100,1279295940000,false,BikePoints_174,"Strand, Strand",false,true,
000997,1529674980000,false,BikePoints_175,"Worship Street, Shoreditch",false,true,
001173,1279297560000,false,BikePoints_176,"Gloucester Terrace, Bayswater",false,true,
001122,1279297740000,false,BikePoints_177,"Ashley Place, Victoria",false,true,
003460,1279297920000,false,BikePoints_178,"Warwick Square, Pimlico",false,true,
001126,1279298220000,false,BikePoints_180,"North Audley Street, Mayfair",false,true,
003473,1279298460000,false,BikePoints_181,"Belgrave Square, Belgravia",false,true,
001166,1279363140000,false,BikePoints_182,"Bell Street , Marylebone",false,true,
001165,1279364160000,false,BikePoints_183,"Riverlight North, Nine Elms",false,true,
001164,1279364280000,false,BikePoints_184,"Portland Place, Marylebone",false,true,
001174,1279365360000,false,BikePoints_185,"Alderney Street, Pimlico",false,true,
001167,1279365480000,false,BikePoints_186,"South Wharf Road, Paddington",false,true,
001172,1279365720000,false,BikePoints_187,"Queen's Gate (South), South Kensington",false,true,
001112,1279376760000,false,BikePoints_188,"Nutford Place, Marylebone",false,true,
001104,1279377180000,false,BikePoints_189,"Claremont Square, Angel",false,true,
001106,1279381080000,false,BikePoints_190,"Rampayne Street, Pimlico",false,true,
001075,1279383120000,false,BikePoints_191,"Hyde Park Corner, Hyde Park",false,true,
001163,1279383300000,false,BikePoints_192,"Wardour Street, Soho",false,true,
000963,1279392479356,false,BikePoints_193,"Bankside Mix, Bankside",false,true,
000960,1279392479395,false,BikePoints_194,"Hop Exchange, The Borough",false,true,
000959,1279392479432,false,BikePoints_195,"Milroy Walk, South Bank",false,true,
000961,1279392479471,false,BikePoints_196,"Union Street, The Borough",false,true,
000962,1279392479520,false,BikePoints_197,"Stamford Street, South Bank",false,true,
001080,1279441800000,false,BikePoints_199,"Great Tower Street, Monument",false,true,
001105,1279441920000,false,BikePoints_200,"LMU Commercial Road, Whitechapel",false,true,
001162,1279444080000,false,BikePoints_201,"Dorset Square, Marylebone",false,true,
001102,1279444320000,false,BikePoints_202,"Leman Street, Aldgate",false,true,
001040,1279445580000,false,BikePoints_203,"West Smithfield Rotunda, Farringdon",false,true,
003468,1279466640000,false,BikePoints_204,"Margery Street, Clerkenwell",false,true,
001171,1279471380000,false,BikePoints_206,"New Road 1 , Whitechapel",false,true,
001169,1279558140000,false,BikePoints_207,"Grosvenor Crescent, Belgravia",false,true,
001175,1279472580000,false,BikePoints_208,"Mallory Street, Marylebone",false,true,
003454,1279529160000,false,BikePoints_209,"Denyer Street, Knightsbridge",false,true,
003476,1279535160000,false,BikePoints_210,"Hinde Street, Marylebone",false,true,
003469,1279535820000,false,BikePoints_211,"Cadogan Place, Knightsbridge",false,true,
003487,1279536840000,false,BikePoints_212,"Campden Hill Road, Notting Hill",false,true,
001109,1279537020000,false,BikePoints_213,"Wellington Arch, Hyde Park",false,true,
001079,1279537200000,false,BikePoints_214,"Endsleigh Gardens, Euston",false,true,
001092,1279537380000,false,BikePoints_215,"Moorfields, Moorgate",false,true,
003479,1279537920000,false,BikePoints_216,"Old Brompton Road, South Kensington",false,true,
002587,1279538040000,false,BikePoints_217,"Wormwood Street, Liverpool Street",false,true,
003486,1279543740000,false,BikePoints_218,"St. Luke's Church, Chelsea",false,true,
001183,1279545900000,false,BikePoints_219,"Bramham Gardens, Earl's Court",false,true,
001179,1279546320000,false,BikePoints_220,"Chelsea Green, Chelsea",false,true,
001170,1279552200000,false,BikePoints_221,"Horseferry Road, Westminster",false,true,
001101,1279614120000,false,BikePoints_222,"Knightsbridge, Hyde Park",false,true,
003481,1279614420000,false,BikePoints_223,"Rodney Road , Walworth",false,true,
001150,1279615020000,false,BikePoints_224,"Queensway, Kensington Gardens",false,true,
001182,1279616280000,false,BikePoints_225,"Notting Hill Gate Station, Notting Hill",false,true,
003488,1279616520000,false,BikePoints_226,"Charles II Street, West End",false,true,
003470,1279616700000,false,BikePoints_227,"Great Percy Street, Clerkenwell",false,true,
001067,1279616880000,false,BikePoints_228,"St. James's Square, St. James's",false,true,
001151,1279617780000,false,BikePoints_229,"Whitehall Place, Strand",false,true,
001144,1279618020000,false,BikePoints_230,"Poured Lines, Bankside",false,true,
001089,1279622820000,false,BikePoints_231,"Queen's Gate (Central), South Kensington",false,true,
001139,1279623240000,false,BikePoints_232,"Carey Street, Holborn",false,true,
001153,1279624260000,false,BikePoints_233,"Pall Mall East, West End",false,true,
001081,1279624680000,false,BikePoints_234,"Liverpool Road (N1 Centre), Angel",false,true,
001154,1279625640000,false,BikePoints_235,"Kennington Road  , Vauxhall",false,true,
003483,1279625940000,false,BikePoints_236,"Fashion Street, Whitechapel",false,true,
003467,1279799040000,false,BikePoints_237,"Dock Street, Wapping",false,true,
001099,1279627920000,false,BikePoints_238,"Frampton Street, Paddington",false,true,
001090,1279628160000,false,BikePoints_239,"Warren Street Station, Euston",false,true,
003482,1279628640000,false,BikePoints_242,"Beaumont Street, Marylebone",false,true,
001103,1279628940000,false,BikePoints_243,"Gloucester Street, Pimlico",false,true,
001145,1279629240000,false,BikePoints_244,"Earnshaw Street , Covent Garden",false,true,
001140,1279629660000,false,BikePoints_245,"Grosvenor Road, Pimlico",false,true,
001159,1279639740000,false,BikePoints_246,"Berry Street, Clerkenwell",false,true,
001091,1279639920000,false,BikePoints_247,"St. John's Wood Church, The Regent's Park",false,true,
001088,1279640160000,false,BikePoints_248,"Triangle Car Park, Hyde Park",false,true,
001137,1279640400000,false,BikePoints_249,"Harper Road, The Borough",false,true,
003440,1279641000000,false,BikePoints_250,"Royal Avenue 1, Chelsea",false,true,
200041,,false,BikePoints_518,"Antill Road, Mile End",false,true,
200254,,false,BikePoints_519,"Teviot Street, Poplar",false,true,
200234,,false,BikePoints_520,"Bancroft Road, Bethnal Green",false,true,
200030,,false,BikePoints_521,"Driffield Road, Old Ford",false,true,
200161,,false,BikePoints_522,"Clinton Road, Mile End",false,true,
200160,,false,BikePoints_523,"Langdon Park, Poplar",false,true,
200017,1328515080000,false,BikePoints_524,"Lancaster Gate , Bayswater",false,true,
200153,1643301180000,false,BikePoints_525,"Blythe Road, Olympia",false,true,
200143,,false,BikePoints_526,"Lancaster Drive, Blackwall",false,true,
200154,1328777280000,false,BikePoints_527,"Hansard Mews, Holland Park",false,true,
200088,1328777880000,false,BikePoints_528,"Clarges Street, Mayfair",false,true,
200010,,false,BikePoints_529,"Manresa Road, Chelsea",false,true,
200146,,false,BikePoints_530,"Newby Place, Poplar",false,true,
200167,1328778840000,false,BikePoints_531,"Twig Folly Bridge, Mile End",false,true,
200163,1328886360000,false,BikePoints_532,"Jubilee Plaza, Canary Wharf",false,true,
200165,,false,BikePoints_533,"Wellington Row, Bethnal Green",false,true,
200159,,false,BikePoints_534,"Goldsmith's Row, Haggerston",false,true,
200145,,false,BikePoints_535,"Gloucester Avenue, Camden Town",false,true,
200024,,false,BikePoints_536,"Queensbridge Road, Haggerston",false,true,
200239,1330352880000,false,BikePoints_537,"Old Montague Street, Whitechapel",false,true,
200050,,false,BikePoints_538,"Naval Row, Blackwall",false,true,
200151,,false,BikePoints_539,"Hoxton Station, Hoxton",false,true,
200134,,false,BikePoints_540,"Albany Street, The Regent's Park",false,true,
200096,,false,BikePoints_541,"Green Park Station, Mayfair",false,true,
200147,,false,BikePoints_542,"Salmon Lane, Limehouse",false,true,
200065,,false,BikePoints_543,"Lansdowne Walk, Ladbroke Grove",false,true,
200051,,false,BikePoints_544,"Percival Street, Finsbury",false,true,
200070,,false,BikePoints_545,"Arlington Road, Camden Town",false,true,
200044,,false,BikePoints_546,"New Fetter Lane, Holborn",false,true,
200127,,false,BikePoints_547,"East India DLR, Blackwall",false,true,
200076,,false,BikePoints_548,"Westminster Bridge Road, Elephant & Castle",false,true,
200132,,false,BikePoints_549,"Gaywood  Street, Elephant & Castle",false,true,
200102,,false,BikePoints_550,"Harford Street, Mile End",false,true,
200066,1330071720000,false,BikePoints_551,"Import Dock, Canary Wharf",false,true,
200149,,false,BikePoints_552,"Watney Street, Shadwell",false,true,
200064,,false,BikePoints_553,"Regent's Row , Haggerston",false,true,
200078,,false,BikePoints_554,"Aberfeldy Street, Poplar",false,true,
200138,,false,BikePoints_556,"Heron Quays DLR, Canary Wharf",false,true,
200203,,false,BikePoints_557,"King Edward Street, St Pauls",false,true,
200048,1399635120000,false,BikePoints_558,"Page Street, Westminster",false,true,
200111,,false,BikePoints_559,"Abbotsbury Road, Holland Park",false,true,
200015,,false,BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",false,true,
200037,1330503540000,false,BikePoints_561,"Rectory Square, Stepney",false,true,
200074,1330503420000,false,BikePoints_562,"Bury Place, Holborn",false,true,
200232,,false,BikePoints_563,"Preston's Road, Cubitt Town",false,true,
200068,,false,BikePoints_564,"Somerset House, Strand",false,true,
200135,,false,BikePoints_565,"Selby Street, Whitechapel",false,true,
200141,1330937940000,false,BikePoints_566,"Westfield Ariel Way, White City",false,true,
200110,,false,BikePoints_568,"Bishop's Bridge Road West, Bayswater",false,true,
200248,,false,BikePoints_569,"Pitfield Street Central, Hoxton",false,true,
200099,1330773180000,false,BikePoints_570,"Upper Bank Street, Canary Wharf",false,true,
200061,1330620180000,false,BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",false,true,
200026,,false,BikePoints_572,"Greenland Road, Camden Town",false,true,
200001,1331796060000,false,BikePoints_573,"Limerston Street, West Chelsea",false,true,
200246,1333618560000,false,BikePoints_574,"Eagle Wharf Road, Hoxton",false,true,
200109,,false,BikePoints_576,"Alpha Grove, Millwall",false,true,
200247,,false,BikePoints_577,"Globe Town Market, Bethnal Green",false,true,
200244,1330444680000,false,BikePoints_578,"Hollybush Gardens, Bethnal Green",false,true,
200128,,false,BikePoints_579,"Queen Street 2, Bank",false,true,
200084,1392208500000,false,BikePoints_580,"Doddington Grove, Kennington",false,true,
200005,1331883540000,false,BikePoints_581,"New Cavendish Street, Marylebone",false,true,
200231,,false,BikePoints_583,"Abingdon Green, Westminster",false,true,
200086,,false,BikePoints_584,"Ilchester Gardens, Bayswater",false,true,
200092,1331797200000,false,BikePoints_586,"Mudchute DLR, Cubitt Town",false,true,
200101,1332406320000,false,BikePoints_587,"Monument Street, Monument",false,true,
200071,1330937820000,false,BikePoints_588,"Hoxton Street, Hoxton",false,true,
200060,,false,BikePoints_589,"Drayton Gardens, West Chelsea",false,true,
200236,,false,BikePoints_590,"Greenberry Street, St.John's Wood",false,true,
200108,,false,BikePoints_592,"Bishop's Bridge Road East, Bayswater",false,true,
200058,,false,BikePoints_593,"Northdown Street, King's Cross",false,true,
200226,1331710680000,false,BikePoints_594,"Kingsway Southbound, Strand",false,true,
200142,,false,BikePoints_595,"Hammersmith Road, Hammersmith",false,true,
200237,,false,BikePoints_596,"Parson's Green , Parson's Green",false,true,
200229,,false,BikePoints_597,"Fulham Park Road, Fulham",false,true,
200166,1501544700000,false,BikePoints_598,"Southerton Road, Hammersmith",false,true,
200235,,false,BikePoints_599,"Manbre Road, Hammersmith",false,true,
200133,,false,BikePoints_600,"South Lambeth Road, Vauxhall",false,true,
200136,,false,BikePoints_601,"BBC White City, White City",false,true,
200211,,false,BikePoints_602,"Union Grove, Wandsworth Road",false,true,
200137,,false,BikePoints_603,"Caldwell Street, Stockwell",false,true,
200195,,false,BikePoints_604,"St Martins Close, Camden Town",false,true,
200198,,false,BikePoints_605,"Seymour Place, Marylebone",false,true,
200218,,false,BikePoints_606,"Addison Road, Holland Park",false,true,
200125,,false,BikePoints_607,"Putney Bridge Station, Fulham",false,true,
200224,,false,BikePoints_608,"Colet Gardens, Hammersmith",false,true,
200208,1380109980000,false,BikePoints_609,"Sugden Road, Clapham",false,true,
200222,1380113460000,false,BikePoints_610,"Danvers Street, West Chelsea",false,true,
200067,1380203940000,false,BikePoints_611,"Princedale Road , Holland Park",false,true,
001161,1279700160000,false,BikePoints_251,"Brushfield Street, Liverpool Street",false,true,
001111,1279700640000,false,BikePoints_252,"Jubilee Gardens, South Bank",false,true,
001051,1279700820000,false,BikePoints_253,"Shoreditch Park, Hoxton",false,true,
003471,1279700940000,false,BikePoints_254,"Chadwell Street, Angel",false,true,
001147,1279702560000,false,BikePoints_255,"Clifton Road, Maida Vale",false,true,
003484,1279708020000,false,BikePoints_256,"Houghton Street, Strand",false,true,
001194,1279708140000,false,BikePoints_257,"Westminster University, Marylebone",false,true,
001193,1279708380000,false,BikePoints_258,"Kensington Gore, Knightsbridge",false,true,
001180,1279709100000,false,BikePoints_259,"Bourne Street, Belgravia",false,true,
003489,1279711020000,false,BikePoints_260,"Broadwick Street, Soho",false,true,
003491,1279711200000,false,BikePoints_261,"Princes Square, Bayswater",false,true,
001095,1279711620000,false,BikePoints_262,"LSBU (Borough Road), Elephant & Castle",false,true,
001184,1279712160000,false,BikePoints_263,"St. Mary Axe, Aldgate",false,true,
001146,1279712520000,false,BikePoints_264,"Tysoe Street, Clerkenwell",false,true,
003490,1279714320000,false,BikePoints_265,"Southwick Street, Paddington",false,true,
001204,1279714560000,false,BikePoints_266,"Queen's Gate (North), Kensington",false,true,
001155,1279714740000,false,BikePoints_267,"Regency Street, Westminster",false,true,
001087,1279714920000,false,BikePoints_268,"Belgrave Road, Victoria",false,true,
001209,1279715100000,false,BikePoints_269,"Empire Square, The Borough",false,true,
001190,1279720380000,false,BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall",false,true,
001136,1279720920000,false,BikePoints_271,"London Zoo,  The Regent's Park",false,true,
001133,1279721220000,false,BikePoints_272,"Baylis Road, Waterloo",false,true,
001186,1279721400000,false,BikePoints_273,"Belvedere Road 1, South Bank",false,true,
001134,1279721580000,false,BikePoints_274,"Warwick Road, Olympia",false,true,
001191,1279721880000,false,BikePoints_275,"Barbican Centre, Barbican",false,true,
001098,1279723200000,false,BikePoints_276,"Lower Thames Street, Monument",false,true,
001143,1279723320000,false,BikePoints_277,"Kensington Church Street, Kensington",false,true,
001142,1279723500000,false,BikePoints_278,"Tooley Street, Bermondsey",false,true,
001108,1279723740000,false,BikePoints_279,"North Wharf Road, Paddington",false,true,
003462,1279726440000,false,BikePoints_280,"Royal Avenue 2, Chelsea",false,true,
003480,1279726620000,false,BikePoints_281,"Smith Square, Westminster",false,true,
001077,1279726980000,false,BikePoints_282,"Royal London Hospital, Whitechapel",false,true,
001141,1279727220000,false,BikePoints_283,"Kingsway, Covent Garden",false,true,
001117,1279727580000,false,BikePoints_284,"Lambeth North Station, Waterloo",false,true,
001187,1279727880000,false,BikePoints_286,"St. John's Wood Road, St. John's Wood",false,true,
001156,1279728060000,false,BikePoints_287,"Bedford Way, Bloomsbury",false,true,
001138,1279793820000,false,BikePoints_288,"Elizabeth Bridge, Victoria",false,true,
003493,1279794060000,false,BikePoints_289,"South Audley Street, Mayfair",false,true,
003496,1279795140000,false,BikePoints_290,"St Mary's Hospital, Paddington",false,true,
001135,1279800420000,false,BikePoints_291,"Claverton Street, Pimlico",false,true,
001206,1279800600000,false,BikePoints_292,"Montpelier Street, Knightsbridge",false,true,
001214,1279800780000,false,BikePoints_293,"Kensington Olympia Station, Olympia",false,true,
001195,1279800900000,false,BikePoints_294,"St. George's Square, Pimlico",false,true,
001216,1279801080000,false,BikePoints_295,"Swan Street, The Borough",false,true,
200069,1377258960000,false,BikePoints_296,"Knaresborough Place, Earl's Court",false,true,
003498,1279801560000,false,BikePoints_297,"Geraldine Street, Elephant & Castle",false,true,
001213,1279805640000,false,BikePoints_298,"Curlew Street, Shad Thames",false,true,
001196,1279808160000,false,BikePoints_299,"Vincent Square, Westminster",false,true,
001217,1279808700000,false,BikePoints_300,"Serpentine Car Park, Hyde Park",false,true,
001152,1279809000000,false,BikePoints_301,"Marylebone Lane, Marylebone",false,true,
003492,1279812360000,false,BikePoints_302,"Putney Pier, Wandsworth",false,true,
001132,1279812720000,false,BikePoints_303,"Albert Gate, Hyde Park",false,true,
003497,1279816260000,false,BikePoints_306,"Rathbone Street, Fitzrovia",false,true,
001157,1279816500000,false,BikePoints_307,"Black Lion Gate, Kensington Gardens",false,true,
001189,1279816740000,false,BikePoints_308,"Long Lane , Bermondsey",false,true,
001192,1279875060000,false,BikePoints_309,"Embankment (Savoy), Strand",false,true,
001205,1279879560000,false,BikePoints_310,"Black Prince Road, Vauxhall",false,true,
003494,1279880100000,false,BikePoints_311,"Foley Street, Fitzrovia",false,true,
001130,1279880340000,false,BikePoints_312,"Grove End Road, St. John's Wood",false,true,
003495,1279880520000,false,BikePoints_313,"Wells Street, Fitzrovia",false,true,
003485,1279884480000,false,BikePoints_314,"Tyers Gate, Bermondsey",false,true,
001199,1279884660000,false,BikePoints_315,"The Tennis Courts, The Regent's Park",false,true,
000968,1279884840000,false,BikePoints_316,"Warwick Row, Westminster",false,true,1539845760000
001208,1279885080000,false,BikePoints_317,"Dickens Square, Borough",false,true,
001197,1279885320000,false,BikePoints_318,"Sackville Street, Mayfair",false,true,
003500,1279890360000,false,BikePoints_319,"Baldwin Street, St. Luke's",false,true,
001148,1279890840000,false,BikePoints_320,"Queen Mother Sports Centre, Victoria",false,true,
002637,1279891020000,false,BikePoints_321,"Bermondsey Street, Bermondsey",false,true,
003502,1279891920000,false,BikePoints_322,"Palissy Street, Shoreditch",false,true,
003501,1279892040000,false,BikePoints_323,"Clifton Street, Shoreditch",false,true,
001200,1279894920000,false,BikePoints_324,"Ontario Street, Elephant & Castle",false,true,
001158,1279896660000,false,BikePoints_325,"St. Martin's Street, West End",false,true,
001131,1279896840000,false,BikePoints_326,"Graham Street, Angel",false,true,
001128,1280133420000,false,BikePoints_327,"New North Road 1, Hoxton",false,true,
002641,1280133540000,false,BikePoints_328,"New North Road 2, Hoxton",false,true,
002636,1280133720000,false,BikePoints_329,"Prince Albert Road, The Regent's Park",false,true,
001203,1280141280000,false,BikePoints_330,"Eastbourne Mews, Paddington",false,true,
001211,1280141460000,false,BikePoints_331,"Bunhill Row, Moorgate",false,true,
001210,1280142360000,false,BikePoints_332,"Nevern Place, Earl's Court",false,true,
002633,1280142540000,false,BikePoints_333,"Palace Gardens Terrace, Notting Hill",false,true,
200175,1380294600000,false,BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",false,true,
200214,1380211860000,false,BikePoints_613,"Woodstock Grove, Shepherd's Bush",false,true,
200025,1380795000000,false,BikePoints_614,"London Fields, Hackney Central",false,true,
200029,1380288900000,false,BikePoints_615,"Finlay Street, Fulham",false,true,
200098,,false,BikePoints_616,"Aintree Street, Fulham",false,true,
200028,1380531540000,false,BikePoints_617,"Elysium Place, Fulham",false,true,
300003,1380546540000,false,BikePoints_618,"Eel Brook Common, Walham Green",false,true,
