place_id,installed,temporary,terminal_name,removal_date,install_date,locked,common_name
BikePoints_767,true,false,200177,,1393406280000,false,"Santos Road, Wandsworth"
BikePoints_768,true,false,300065,,1393494060000,false,"Clapham Common North Side, Clapham Common"
BikePoints_769,true,false,300001,,1393939560000,false,"Sandilands Road, Walham Green"
BikePoints_770,true,false,300097,,1394099280000,false,"Gwendwr Road, West Kensington"
BikePoints_771,true,false,300007,,1394018400000,false,"Rifle Place, Avondale"
BikePoints_772,true,false,300015,,1396442100000,false,"Binfield Road, Stockwell"
BikePoints_773,true,false,300096,,1396262520000,false,"Tallis Street, Temple"
BikePoints_774,true,false,300098,,1396265880000,false,"Hurlingham Park, Parsons Green"
BikePoints_775,true,false,300101,,1396270320000,false,"Little Brook Green, Brook Green"
BikePoints_776,true,false,300099,,1396273320000,false,"Abyssinia Close, Clapham Junction"
BikePoints_777,true,false,300100,,1406282940000,false,"Limburg Road, Clapham Junction"
BikePoints_779,true,false,200072,,1435313700000,false,"Houndsditch, Aldgate"
BikePoints_780,true,false,300070,,1439455200000,false,"Imperial Wharf Station, Sands End"
BikePoints_781,true,false,300032,,1446485340000,false,"Victoria & Albert Museum, South Kensington"
BikePoints_782,true,false,300210,,1446485820000,false,"Halford Road, West Kensington"
BikePoints_783,true,false,300213,,1448529660000,false,"Monier Road, Hackney Wick"
BikePoints_784,true,false,300200,,1452789240000,false,"East Village, Queen Elizabeth Olympic Park"
BikePoints_786,true,false,300029,,1451918160000,false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park"
BikePoints_788,true,false,300226,,1451906880000,false,"Copper Box Arena, Queen Elizabeth Olympic Park"
BikePoints_790,true,false,300234,,1452687420000,false,"Stratford Station, Stratford"
BikePoints_792,true,false,300214,,1454926380000,false,"Blackfriars Road, Southwark"
BikePoints_793,true,false,300205,,1459424760000,false,"Cromer Street, Bloomsbury"
BikePoints_794,true,false,300204,,1456404240000,false,"Victoria Rise, Clapham Common"
BikePoints_796,true,false,300201,,1456746420000,false,"Coram Street, Bloomsbury"
BikePoints_797,true,false,300211,,1456839540000,false,"Ossulston Street, Somers Town"
BikePoints_798,true,false,300212,,1464787980000,false,"Birkenhead Street, King's Cross"
BikePoints_799,true,false,300202,,1464876480000,false,"Kings Gate House, Westminster"
BikePoints_800,true,false,300248,,1457107140000,false,"Sopwith Way, Battersea Park"
BikePoints_801,true,false,300208,,1458824640000,false,"Lavington Street, Bankside"
BikePoints_802,true,false,300209,,1464865500000,false,"Albert Square, Stockwell"
BikePoints_803,true,false,300238,,1464787860000,false,"Southwark Street, Bankside"
BikePoints_804,true,false,300243,,1459410960000,false,"Good's Way, King's Cross"
BikePoints_805,true,false,300244,,1467626400000,false,"The Metropolitan, Portobello"
BikePoints_806,true,false,300241,,1472723460000,false,"Handyside Street, King's Cross"
BikePoints_807,true,false,300236,,1466715600000,false,"Bevington Road West, North Kensington"
BikePoints_808,true,false,300207,,1461753540000,false,"Gauden Road, Clapham"
BikePoints_809,true,false,300240,,1467640800000,false,"Lincoln's Inn Fields, Holborn"
BikePoints_810,true,false,300237,,1464943200000,false,"Tate Modern, Bankside"
BikePoints_811,true,false,300228,,1469538960000,false,"Westferry Circus, Canary Wharf"
BikePoints_812,true,false,300217,,1469005200000,false,"Here East North, Queen Elizabeth Olympic Park"
BikePoints_813,true,false,300224,,1467627120000,false,"New Spring Gardens Walk, Vauxhall"
BikePoints_814,true,false,300245,,1464870060000,false,"Clapham Road, Lingham Street, Stockwell"
BikePoints_815,true,false,300231,,1462357680000,false,"Lambeth Palace Road, Waterloo"
BikePoints_816,true,false,300219,,1489065360000,false,"Here East South, Queen Elizabeth Olympic Park"
BikePoints_817,true,false,300232,,1464949140000,false,"Riverlight South, Nine Elms"
BikePoints_819,true,false,300246,,1476360120000,false,"Belvedere Road 2, South Bank"
BikePoints_225,true,false,001182,,1279616280000,false,"Notting Hill Gate Station, Notting Hill"
BikePoints_228,true,false,001067,,1279616880000,false,"St. James's Square, St. James's"
BikePoints_229,true,false,001151,,1279617780000,false,"Whitehall Place, Strand"
BikePoints_239,true,false,001090,,1279628160000,false,"Warren Street Station, Euston"
BikePoints_246,true,false,001159,,1279639740000,false,"Berry Street, Clerkenwell"
BikePoints_248,true,false,001088,,1279640160000,false,"Triangle Car Park, Hyde Park"
BikePoints_251,true,false,001161,,1279700160000,false,"Brushfield Street, Liverpool Street"
BikePoints_541,true,false,200096,,,false,"Green Park Station, Mayfair"
BikePoints_553,true,false,200064,,,false,"Regent's Row , Haggerston"
BikePoints_579,true,false,200128,,,false,"Queen Street 2, Bank"
BikePoints_336,true,false,001212,,1280152800000,false,"Concert Hall Approach 2, South Bank"
BikePoints_341,true,false,001160,,1280222160000,false,"Craven Street, Strand"
BikePoints_349,true,false,001221,,1284543120000,false,"St. George Street, Mayfair"
BikePoints_359,true,false,002662,,1288950960000,false,"Butler Place, Westminster"
BikePoints_360,true,false,002666,,1288958160000,false,"Howick Place, Westminster"
BikePoints_361,true,false,002692,,1291902600000,false,"Waterloo Station 2, Waterloo"
BikePoints_372,true,false,002649,,1291713000000,false,"Sardinia Street, Holborn"
BikePoints_373,true,false,003499,,1295428320000,false,"Prince Consort Road, Knightsbridge"
BikePoints_374,true,false,002696,,1291725720000,false,"Waterloo Station 1, Waterloo"
BikePoints_383,true,false,002660,,1296649200000,false,"Frith Street, Soho"
BikePoints_386,true,false,003504,,1296732540000,false,"Moor Street, Soho"
BikePoints_391,true,false,002688,1539846000000,1297956480000,false,"Clifford Street, Mayfair"
BikePoints_427,true,false,022180,,1310725680000,false,"Cheapside, Bank"
BikePoints_428,true,false,022179,,1318496100000,false,"Exhibition Road, Knightsbridge"
BikePoints_751,true,false,300074,,1386250800000,false,"Newton Street, Covent Garden"
BikePoints_436,true,false,022171,,1323350220000,false,"Red Lion Street, Holborn"
BikePoints_785,true,false,300233,,1451908440000,false,"Aquatic Centre, Queen Elizabeth Olympic Park"
BikePoints_787,true,false,300227,,1451900700000,false,"Timber Lodge, Queen Elizabeth Olympic Park"
BikePoints_789,true,false,300021,,1452507000000,false,"Podium, Queen Elizabeth Olympic Park"
BikePoints_795,true,false,300203,,1456744740000,false,"Euston Square Gardens, Euston"
BikePoints_258,true,false,001193,,1279708380000,false,"Kensington Gore, Knightsbridge"
BikePoints_270,true,false,001190,,1279720380000,false,"Kennington Lane Rail Bridge, Vauxhall"
BikePoints_272,true,false,001133,,1279721220000,false,"Baylis Road, Waterloo"
BikePoints_290,true,false,003496,,1279795140000,false,"St Mary's Hospital, Paddington"
BikePoints_300,true,false,001217,,1279808700000,false,"Serpentine Car Park, Hyde Park"
BikePoints_303,true,false,001132,,1279812720000,false,"Albert Gate, Hyde Park"
BikePoints_307,true,false,001157,,1279816500000,false,"Black Lion Gate, Kensington Gardens"
BikePoints_316,true,false,000968,1539845760000,1279884840000,false,"Warwick Row, Westminster"
BikePoints_333,true,false,002633,,1280142540000,false,"Palace Gardens Terrace, Notting Hill"
BikePoints_334,true,false,002635,,1280147580000,false,"Concert Hall Approach 1, South Bank"
BikePoints_335,true,false,001207,,1280152560000,false,"Tavistock Street, Covent Garden"
