terminal_name,installed,install_date,common_name,temporary,place_id,locked,removal_date
300083,true,1385458020000,"Duke Street Hill, London Bridge",false,BikePoints_732,false,
300093,true,1385460840000,"Park Lane, Mayfair",false,BikePoints_733,false,
300094,true,1385464500000,"Plough Terrace, Clapham Junction",false,BikePoints_734,false,
200120,true,1385383080000,"Grant Road East, Clapham Junction",false,BikePoints_735,false,
300088,true,1385472900000,"Queensdale Road, Shepherd's Bush",false,BikePoints_736,false,
300086,true,1385554620000,"Fulham Broadway, Walham Green",false,BikePoints_737,false,
300087,true,1385563380000,"Imperial Road, Sands End",false,BikePoints_738,false,
300091,true,1385631000000,"Hortensia Road, West Brompton",false,BikePoints_739,false,
300084,true,1385635440000,"Sirdar Road, Avondale",false,BikePoints_740,false,
300085,true,1385640120000,"Freston Road, Avondale",false,BikePoints_741,false,
300090,true,1385649540000,"Blenheim Crescent, Ladbroke Grove",false,BikePoints_742,false,
300078,true,1385723700000,"Oxford Road, Putney",false,BikePoints_743,false,
300077,true,1385729760000,"Ingrave Street, Clapham Junction",false,BikePoints_744,false,
300075,true,1385740020000,"Upcerne Road, West Chelsea",false,BikePoints_745,false,
300076,true,1385985720000,"Lots Road, West Chelsea",false,BikePoints_746,false,
300089,true,1385997240000,"Ormonde Gate, Chelsea",false,BikePoints_747,false,
300092,true,1386159900000,"Hertford Road, De Beauvoir Town",false,BikePoints_748,false,
300081,true,1386172440000,"Haggerston Road, Haggerston",false,BikePoints_749,false,
300080,true,1386240360000,"Culvert Road, Battersea",false,BikePoints_750,false,
300074,true,1386250800000,"Newton Street, Covent Garden",false,BikePoints_751,false,
300079,true,1650364320000,"London Street, Paddington",false,BikePoints_752,false,
300067,true,1389003540000,"Grenfell Road, Avondale",false,BikePoints_754,false,
300058,true,1389008580000,"The Vale, Chelsea",false,BikePoints_755,false,
300073,true,1390223040000,"Prince of Wales Drive, Battersea Park",false,BikePoints_756,false,
300069,true,1389094260000,"Harcourt Terrace, West Brompton",false,BikePoints_757,false,
300057,true,1389178020000,"Westbourne Park Road, Portobello",false,BikePoints_758,false,
300072,true,1389627480000,"Broadley Terrace, Marylebone",false,BikePoints_759,false,
300068,true,1389781800000,"Humbolt Road, Fulham",false,BikePoints_761,false,
200202,true,1392039000000,"Storey's Gate, Westminster",false,BikePoints_762,false,
300027,true,1392043020000,"Mile End Park Leisure Centre, Mile End",false,BikePoints_763,false,
200185,true,1392633480000,"St. John's Road, Clapham Junction",false,BikePoints_764,false,
300064,true,1392986940000,"Ranelagh Gardens, Fulham",false,BikePoints_765,false,
200079,true,1392894840000,"Ram Street, Wandsworth",false,BikePoints_766,false,
200177,true,1393406280000,"Santos Road, Wandsworth",false,BikePoints_767,false,
300065,true,1393494060000,"Clapham Common North Side, Clapham Common",false,BikePoints_768,false,
300001,true,1393939560000,"Sandilands Road, Walham Green",false,BikePoints_769,false,
300097,true,1394099280000,"Gwendwr Road, West Kensington",false,BikePoints_770,false,
300007,true,1394018400000,"Rifle Place, Avondale",false,BikePoints_771,false,
300015,true,1396442100000,"Binfield Road, Stockwell",false,BikePoints_772,false,
300096,true,1396262520000,"Tallis Street, Temple",false,BikePoints_773,false,
300098,true,1396265880000,"Hurlingham Park, Parsons Green",false,BikePoints_774,false,
300101,true,1396270320000,"Little Brook Green, Brook Green",false,BikePoints_775,false,
300099,true,1396273320000,"Abyssinia Close, Clapham Junction",false,BikePoints_776,false,
300100,true,1406282940000,"Limburg Road, Clapham Junction",false,BikePoints_777,false,
200072,true,1435313700000,"Houndsditch, Aldgate",false,BikePoints_779,false,
300070,true,1439455200000,"Imperial Wharf Station, Sands End",false,BikePoints_780,false,
300032,true,1446485340000,"Victoria & Albert Museum, South Kensington",false,BikePoints_781,false,
000994,true,1279026060000,"Tanner Street, Bermondsey",false,BikePoints_85,false,
003434,true,1279027140000,"Sancroft Street, Vauxhall",false,BikePoints_86,false,
003438,true,1279027680000,"Devonshire Square, Liverpool Street",false,BikePoints_87,false,
001006,true,1279028280000,"Bayley Street , Bloomsbury",false,BikePoints_88,false,
003439,true,1279029360000,"Tavistock Place, Bloomsbury",false,BikePoints_89,false,
001038,true,1279030020000,"Harrington Square 1, Camden Town",false,BikePoints_90,false,
001076,true,1279036740000,"Walnut Tree Walk, Vauxhall",false,BikePoints_91,false,
001082,true,1279037040000,"Borough Road, Elephant & Castle",false,BikePoints_92,false,
002586,true,1279037760000,"Cloudesley Road, Angel",false,BikePoints_93,false,
001070,true,1279038420000,"Bricklayers Arms, Borough",false,BikePoints_94,false,
001065,true,1279096560000,"Aldersgate Street, Barbican",false,BikePoints_95,false,
001047,true,1279096980000,"Falkirk Street, Hoxton",false,BikePoints_96,false,
003447,true,1279097580000,"Gloucester Road (North), Kensington",false,BikePoints_97,false,
000972,true,1279099080000,"Hampstead Road, Euston",false,BikePoints_98,false,
001085,true,1279099680000,"Old Quebec Street, Marylebone",false,BikePoints_99,false,
001059,true,1279099860000,"Albert Embankment, Vauxhall",false,BikePoints_100,false,
000999,true,1279102680000,"Queen Street 1, Bank",false,BikePoints_101,false,
001045,true,1279102860000,"Jewry Street, Aldgate",false,BikePoints_102,false,
003441,true,1279103520000,"Vicarage Gate, Kensington",false,BikePoints_103,false,
000991,true,1279103760000,"Crosswall, Tower",false,BikePoints_104,false,
001041,true,1279105320000,"Westbourne Grove, Bayswater",false,BikePoints_105,false,
001042,true,1279106880000,"Woodstock Street, Mayfair",false,BikePoints_106,false,
001049,true,1279107480000,"Finsbury Leisure Centre, St. Luke's",false,BikePoints_107,false,
003429,true,1279107720000,"Abbey Orchard Street, Westminster",false,BikePoints_108,false,
001052,true,1279108320000,"Soho Square , Soho",false,BikePoints_109,false,
001055,true,1279108920000,"Wellington Road, St. John's Wood",false,BikePoints_110,false,
001037,true,1279109160000,"Park Lane , Hyde Park",false,BikePoints_111,false,
003435,true,1279116600000,"Gloucester Road (Central), South Kensington",false,BikePoints_113,false,
001050,true,1279119900000,"Park Road (Baker Street), The Regent's Park",false,BikePoints_114,false,
001062,true,1279120680000,"Braham Street, Aldgate",false,BikePoints_115,false,
000995,true,1279122360000,"Little Argyll Street, West End",false,BikePoints_116,false,
000998,true,1279124220000,"Lollard Street, Vauxhall",false,BikePoints_117,false,
003457,true,1279124520000,"Rochester Row, Westminster",false,BikePoints_118,false,
000964,true,1279124760000,"Bath Street, St. Luke's",false,BikePoints_119,false,
001044,true,1279187040000,"The Guildhall, Guildhall",false,BikePoints_120,false,
001086,true,1279189200000,"Baker Street, Marylebone",false,BikePoints_121,false,
001068,true,1279190040000,"Norton Folgate, Liverpool Street",false,BikePoints_122,false,
000992,true,1279191300000,"St. John Street, Finsbury",false,BikePoints_123,false,
001069,true,1279191540000,"Eaton Square, Belgravia",false,BikePoints_124,false,
000996,true,1279192200000,"Borough High Street, The Borough",false,BikePoints_125,false,
001043,true,1279193340000,"Museum of London, Barbican",false,BikePoints_126,false,
001063,true,1279193520000,"Wood Street, Guildhall",false,BikePoints_127,false,
001116,true,1279194060000,"Emperor's Gate, South Kensington",false,BikePoints_128,false,
003451,true,1279198500000,"Golden Square, Soho",false,BikePoints_129,false,
001071,true,1279198800000,"Tower Gardens , Tower",false,BikePoints_130,false,
001005,true,1279199280000,"Eversholt Street , Camden Town",false,BikePoints_131,false,
000973,true,1279199520000,"Bethnal Green Road, Shoreditch",false,BikePoints_132,false,
003436,true,1279200240000,"Derry Street, Kensington",false,BikePoints_133,false,
001039,true,1279200900000,"Wapping High Street, Wapping",false,BikePoints_134,false,
001053,true,1279201080000,"Clerkenwell Green, Clerkenwell",false,BikePoints_135,false,
001048,true,1279201200000,"Queen Victoria Street, St. Paul's",false,BikePoints_136,false,
003464,true,1279205220000,"Green Street, Mayfair",false,BikePoints_138,false,
001078,true,1279205460000,"Lambeth Road, Vauxhall",false,BikePoints_139,false,
001056,true,1279205580000,"Finsbury Square , Moorgate",false,BikePoints_140,false,
001003,true,1279210980000,"Chapel Place, Marylebone",false,BikePoints_141,false,
001001,true,1279211220000,"West Cromwell Road, Earl's Court",false,BikePoints_142,false,
001114,true,1279211400000,"Pont Street, Knightsbridge",false,BikePoints_143,false,
001093,true,1279211580000,"Kennington Cross, Kennington",false,BikePoints_144,false,
001115,true,1279212180000,"Ilchester Place, Kensington",false,BikePoints_145,false,
001046,true,1279212360000,"Vauxhall Bridge , Pimlico",false,BikePoints_146,false,
000965,true,,"Tachbrook Street, Victoria",false,BikePoints_148,false,
001073,true,1279215360000,"Kennington Road Post Office, Oval",false,BikePoints_149,false,
001002,true,1279215540000,"Holy Trinity Brompton, Knightsbridge",false,BikePoints_150,false,
001120,true,1279215720000,"Chepstow Villas, Notting Hill",false,BikePoints_151,false,
001118,true,1279215900000,"Hampton Street, Walworth",false,BikePoints_152,false,
001096,true,1279216080000,"Bayswater Road, Hyde Park",false,BikePoints_153,false,
001072,true,,"Waterloo Station 3, Waterloo",false,BikePoints_154,false,
001121,true,1279272660000,"Lexham Gardens, Kensington",false,BikePoints_155,false,
000966,true,1279273080000,"New Kent Road, The Borough",false,BikePoints_156,false,
001094,true,1279273200000,"Wright's Lane, Kensington",false,BikePoints_157,false,
001113,true,1279273320000,"Trebovir Road, Earl's Court",false,BikePoints_158,false,
003458,true,1279274280000,"Waterloo Place, St. James's",false,BikePoints_160,false,
003478,true,1279286940000,"Guildhouse Street, Victoria",false,BikePoints_161,false,
001123,true,1279287120000,"Southampton Place, Holborn",false,BikePoints_162,false,
003461,true,1279287300000,"Sloane Avenue, Knightsbridge",false,BikePoints_163,false,
001178,true,1279287600000,"Cleveland Gardens, Bayswater",false,BikePoints_164,false,
002585,true,1279287960000,"Orsett Terrace, Bayswater",false,BikePoints_165,false,
001177,true,1279288140000,"Seville Street, Knightsbridge",false,BikePoints_166,false,
003465,true,,"Eccleston Place, Victoria",false,BikePoints_167,false,
003463,true,1279289400000,"Argyll Road, Kensington",false,BikePoints_168,false,
022171,true,1323350220000,"Red Lion Street, Holborn",false,BikePoints_436,false,
200056,true,1325746380000,"Vauxhall Walk, Vauxhall",false,BikePoints_437,false,
200053,true,1325705460000,"Killick Street, King's Cross",false,BikePoints_439,false,
200032,true,1325708160000,"Kennington Oval, Oval",false,BikePoints_440,false,
200039,true,1325711220000,"Sail Street, Vauxhall",false,BikePoints_441,false,
200035,true,1325940420000,"Walmer Road, Avondale",false,BikePoints_442,false,
200033,true,1325941800000,"Philpot Street, Whitechapel",false,BikePoints_443,false,
200047,true,1325944680000,"Bethnal Green Garden, Bethnal Green",false,BikePoints_444,false,
200003,true,1325945820000,"Cheshire Street, Bethnal Green",false,BikePoints_445,false,
200042,true,1325948880000,"York Hall, Bethnal Green",false,BikePoints_446,false,
200054,true,1325949000000,"Jubilee Crescent, Cubitt Town",false,BikePoints_447,false,
022165,true,1325952660000,"Fisherman's Walk West, Canary Wharf",false,BikePoints_448,false,
200020,true,1325952900000,"Shadwell Station, Shadwell",false,BikePoints_449,false,
200002,true,1326105240000,"Jubilee Street, Stepney",false,BikePoints_450,false,
200021,true,1325501400000,"Hermitage Court, Wapping",false,BikePoints_451,false,
200049,true,1326109140000,"St. Katharine's Way, Tower",false,BikePoints_452,false,
200045,true,1326111060000,"Garnet Street, Shadwell",false,BikePoints_453,false,
200046,true,1326115380000,"Napier Avenue, Millwall",false,BikePoints_454,false,
200031,true,1326117780000,"East Ferry Road, Cubitt Town",false,BikePoints_455,false,
200118,true,1326197580000,"Parkway, Camden Town",false,BikePoints_456,false,
200016,true,1326203280000,"Castlehaven Road, Camden Town",false,BikePoints_457,false,
200034,true,1326294780000,"Wapping Lane, Wapping",false,BikePoints_458,false,
200014,true,,"Gunmakers Lane, Old Ford",false,BikePoints_459,false,
200123,true,1326284820000,"Burdett Road, Mile End",false,BikePoints_460,false,
200013,true,1326293640000,"Aston Street, Stepney",true,BikePoints_461,false,
200105,true,1326294600000,"Bonny Street, Camden Town",false,BikePoints_462,false,
200093,true,,"Thurtle Road, Haggerston",false,BikePoints_463,false,
200082,true,1326304980000,"St. Mary & St. Michael Church, Stepney",false,BikePoints_464,false,
200152,true,1333613280000,"Pitfield Street North,Hoxton",false,BikePoints_465,false,
200158,true,1326360000000,"Whiston Road, Haggerston",false,BikePoints_466,false,
200168,true,1326374040000,"Southern Grove, Bow",false,BikePoints_467,false,
200150,true,1326375720000,"Cantrell Road, Bow",false,BikePoints_468,false,
022178,true,1326381060000,"Lindfield Street, Poplar",false,BikePoints_469,false,
200174,true,1326790620000,"Mostyn Grove, Bow",false,BikePoints_470,false,
200006,true,1326790860000,"Hewison Street, Old Ford",false,BikePoints_471,false,
200019,true,1326791160000,"Malmesbury Road, Bow",false,BikePoints_472,false,
022167,true,1326816540000,"Millharbour, Millwall",false,BikePoints_473,false,
200155,true,1326822960000,"Gascoyne Road, Victoria Park",false,BikePoints_474,false,
200004,true,1326825480000,"Lightermans Road, Millwall",false,BikePoints_475,false,
200009,true,1326962100000,"Stebondale Street, Cubitt Town",false,BikePoints_476,false,
200018,true,1326963780000,"Spindrift Avenue, Millwall",false,BikePoints_477,false,
200012,true,1326965580000,"Stepney Green Station, Stepney",false,BikePoints_478,false,
200156,true,1326966240000,"Pott Street, Bethnal Green",false,BikePoints_479,false,
200115,true,1326975420000,"Flamborough Street, Limehouse",false,BikePoints_480,false,
200022,true,1326996480000,"Saunders Ness Road, Cubitt Town",false,BikePoints_481,false,
200052,true,1326996720000,"Exhibition Road Museums 2, South Kensington",false,BikePoints_482,false,
022166,true,1327088280000,"Albert Gardens, Stepney",false,BikePoints_483,false,
022172,true,1327339740000,"Bromley High Street, Bow",false,BikePoints_484,false,
022173,true,1327255440000,"Old Ford Road, Bethnal Green",false,BikePoints_485,false,
022174,true,1327338660000,"Granby Street, Shoreditch",false,BikePoints_486,false,
022175,true,1327936860000,"Canton Street, Poplar",false,BikePoints_487,false,
022176,true,1327254960000,"Reardon Street, Wapping",false,BikePoints_488,false,
200090,true,,"Pennington Street, Wapping",false,BikePoints_490,false,
200249,true,1327256220000,"Queen Mary's, Mile End",false,BikePoints_491,false,
200230,true,1327256520000,"Maplin Street, Mile End",false,BikePoints_492,false,
200233,true,1327433220000,"South Quay East, Canary Wharf",false,BikePoints_494,false,
200252,true,1327340460000,"Bow Church Station, Bow",false,BikePoints_495,false,
200255,true,1327400820000,"Devons Road, Bow",false,BikePoints_496,false,
200242,true,1327398420000,"Merchant Street, Bow",false,BikePoints_497,false,
200251,true,1327398660000,"Bow Road Station, Bow",false,BikePoints_498,false,
200011,true,1327407960000,"Furze Green, Bow",false,BikePoints_499,false,
200148,true,1327430040000,"Ansell House, Stepney",false,BikePoints_500,false,
200073,true,1327430220000,"Cephas Street, Bethnal Green",false,BikePoints_501,false,
200241,true,1563957840000,"Bonner Gate, Victoria Park",false,BikePoints_502,false,
200250,true,1327492920000,"Cleveland Way, Stepney",false,BikePoints_503,false,
200243,true,1327937820000,"St. John's Park, Cubitt Town",false,BikePoints_504,false,
200038,true,1327937460000,"Ackroyd Drive, Bow",false,BikePoints_505,false,
200036,true,1327938660000,"Bell Lane, Liverpool Street",false,BikePoints_506,false,
200131,true,1327938420000,"Clarkson Street, Bethnal Green",false,BikePoints_507,false,
200157,true,1327938180000,"Fournier Street, Whitechapel",false,BikePoints_508,false,
200253,true,1327938120000,"Fore Street, Guildhall",false,BikePoints_509,false,
200238,true,,"Westferry DLR, Limehouse",false,BikePoints_510,false,
200256,true,1327937940000,"Sutton Street, Shadwell",false,BikePoints_511,false,
200083,true,1328112600000,"Pritchard's Road, Bethnal Green",false,BikePoints_512,false,
200162,true,,"Watney Market, Stepney",false,BikePoints_513,false,
200008,true,1328201520000,"Portman Square, Marylebone",false,BikePoints_514,false,
200080,true,,"Russell Gardens, Olympia",false,BikePoints_515,false,
200089,true,1328202420000,"Chrisp Street Market, Poplar",false,BikePoints_516,false,
200027,true,1326790860000,"Ford Road, Old Ford",false,BikePoints_517,false,
200041,true,,"Antill Road, Mile End",false,BikePoints_518,false,
200254,true,,"Teviot Street, Poplar",false,BikePoints_519,false,
200234,true,,"Bancroft Road, Bethnal Green",false,BikePoints_520,false,
200030,true,,"Driffield Road, Old Ford",false,BikePoints_521,false,
300210,true,1446485820000,"Halford Road, West Kensington",false,BikePoints_782,false,
300213,true,1448529660000,"Monier Road, Hackney Wick",false,BikePoints_783,false,
300200,true,1452789240000,"East Village, Queen Elizabeth Olympic Park",false,BikePoints_784,false,
300233,true,1451908440000,"Aquatic Centre, Queen Elizabeth Olympic Park",false,BikePoints_785,false,
300029,true,1451918160000,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",false,BikePoints_786,false,
300227,true,1451900700000,"Timber Lodge, Queen Elizabeth Olympic Park",false,BikePoints_787,false,
300226,true,1451906880000,"Copper Box Arena, Queen Elizabeth Olympic Park",false,BikePoints_788,false,
300021,true,1452507000000,"Podium, Queen Elizabeth Olympic Park",false,BikePoints_789,false,
300234,true,1452687420000,"Stratford Station, Stratford",false,BikePoints_790,false,
300214,true,1454926380000,"Blackfriars Road, Southwark",false,BikePoints_792,false,
300205,true,1459424760000,"Cromer Street, Bloomsbury",false,BikePoints_793,false,
300204,true,1456404240000,"Victoria Rise, Clapham Common",false,BikePoints_794,false,
300203,true,1456744740000,"Euston Square Gardens, Euston",false,BikePoints_795,false,
300201,true,1456746420000,"Coram Street, Bloomsbury",false,BikePoints_796,false,
300211,true,1456839540000,"Ossulston Street, Somers Town",false,BikePoints_797,false,
300212,true,1464787980000,"Birkenhead Street, King's Cross",false,BikePoints_798,false,
300202,true,1464876480000,"Kings Gate House, Westminster",false,BikePoints_799,false,
300248,true,1457107140000,"Sopwith Way, Battersea Park",false,BikePoints_800,false,
300208,true,1458824640000,"Lavington Street, Bankside",false,BikePoints_801,false,
300209,true,1464865500000,"Albert Square, Stockwell",false,BikePoints_802,false,
300238,true,1464787860000,"Southwark Street, Bankside",false,BikePoints_803,false,
300243,true,1459410960000,"Good's Way, King's Cross",false,BikePoints_804,false,
300244,true,1467626400000,"The Metropolitan, Portobello",false,BikePoints_805,false,
300241,true,1472723460000,"Handyside Street, King's Cross",false,BikePoints_806,false,
300236,true,1466715600000,"Bevington Road West, North Kensington",false,BikePoints_807,false,
300207,true,1461753540000,"Gauden Road, Clapham",false,BikePoints_808,false,
300240,true,1467640800000,"Lincoln's Inn Fields, Holborn",false,BikePoints_809,false,
300237,true,1464943200000,"Tate Modern, Bankside",false,BikePoints_810,false,
300228,true,1469538960000,"Westferry Circus, Canary Wharf",false,BikePoints_811,false,
300217,true,1469005200000,"Here East North, Queen Elizabeth Olympic Park",false,BikePoints_812,false,
300224,true,1467627120000,"New Spring Gardens Walk, Vauxhall",false,BikePoints_813,false,
300245,true,1464870060000,"Clapham Road, Lingham Street, Stockwell",false,BikePoints_814,false,
300231,true,1462357680000,"Lambeth Palace Road, Waterloo",false,BikePoints_815,false,
300219,true,1489065360000,"Here East South, Queen Elizabeth Olympic Park",false,BikePoints_816,false,
300232,true,1464949140000,"Riverlight South, Nine Elms",false,BikePoints_817,false,
300249,true,1563958740000,"Westminster Pier, Westminster",false,BikePoints_818,false,
300246,true,1476360120000,"Belvedere Road 2, South Bank",false,BikePoints_819,false,
300239,true,1481807940000,"Victory Place, Walworth",false,BikePoints_820,false,
300221,true,1487335920000,"Battersea Power Station, Battersea Park",false,BikePoints_821,false,
300242,true,1500554880000,"Allington Street, Victoria",false,BikePoints_826,false,
300247,true,1517788800000,"Cranmer Road, Stockwell",false,BikePoints_827,false,
300225,true,1517788800000,"Normandy Road, Stockwell",false,BikePoints_828,false,
300230,true,1517443200000,"Wynne Road, Stockwell",false,BikePoints_829,false,
300229,true,1517961600000,"Sidney Road, Stockwell",false,BikePoints_830,false,
300215,true,1517961600000,"St John's Crescent, Brixton",false,BikePoints_831,false,
200240,true,1517961600000,"Ferndale Road, Brixton",false,BikePoints_832,false,
300206,true,1517875200000,"Saltoun Road, Brixton",false,BikePoints_833,false,
300216,true,1529449200000,"Gas Holders, Battersea Park",false,BikePoints_834,false,
300220,true,,"Farringdon Street, Holborn",false,BikePoints_835,false,
300235,true,,"York Way, Kings Cross",false,BikePoints_836,false,
300222,true,1539254700000,"Fore Street Avenue, Guildhall",false,BikePoints_838,false,
200144,true,1544611140000,"Sea Containers, South Bank",false,BikePoints_839,false,
002679,true,1599752640000,"George Row, Bermondsey",false,BikePoints_840,false,
002667,true,,"Tower Wharf, Bermondsey",false,BikePoints_841,false,
300252,true,1608298140000,"Canada Water Station, Rotherhithe",false,BikePoints_844,false,
300253,true,1608303660000,"Bermondsey Station, Bermondsey",false,BikePoints_845,false,
003477,true,1279289760000,"Porchester Place, Paddington",false,BikePoints_169,false,
001057,true,1279290180000,"Hardwick Street, Clerkenwell",false,BikePoints_170,false,
003459,true,1279291200000,"Collingham Gardens, Earl's Court",false,BikePoints_171,false,
001124,true,1279291500000,"Sumner Place, South Kensington",false,BikePoints_172,false,
001176,true,1279292700000,"Waterloo Road, South Bank",false,BikePoints_173,false,
001100,true,1279295940000,"Strand, Strand",false,BikePoints_174,false,
000997,true,1529674980000,"Worship Street, Shoreditch",false,BikePoints_175,false,
001173,true,1279297560000,"Gloucester Terrace, Bayswater",false,BikePoints_176,false,
001122,true,1279297740000,"Ashley Place, Victoria",false,BikePoints_177,false,
003460,true,1279297920000,"Warwick Square, Pimlico",false,BikePoints_178,false,
001126,true,1279298220000,"North Audley Street, Mayfair",false,BikePoints_180,false,
003473,true,1279298460000,"Belgrave Square, Belgravia",false,BikePoints_181,false,
001166,true,1279363140000,"Bell Street , Marylebone",false,BikePoints_182,false,
001165,true,1279364160000,"Riverlight North, Nine Elms",false,BikePoints_183,false,
001164,true,1279364280000,"Portland Place, Marylebone",false,BikePoints_184,false,
001174,true,1279365360000,"Alderney Street, Pimlico",false,BikePoints_185,false,
001167,true,1279365480000,"South Wharf Road, Paddington",false,BikePoints_186,false,
001172,true,1279365720000,"Queen's Gate (South), South Kensington",false,BikePoints_187,false,
001112,true,1279376760000,"Nutford Place, Marylebone",false,BikePoints_188,false,
001104,true,1279377180000,"Claremont Square, Angel",false,BikePoints_189,false,
001106,true,1279381080000,"Rampayne Street, Pimlico",false,BikePoints_190,false,
001075,true,1279383120000,"Hyde Park Corner, Hyde Park",false,BikePoints_191,false,
001163,true,1279383300000,"Wardour Street, Soho",false,BikePoints_192,false,
000963,true,1279392479356,"Bankside Mix, Bankside",false,BikePoints_193,false,
000960,true,1279392479395,"Hop Exchange, The Borough",false,BikePoints_194,false,
000959,true,1279392479432,"Milroy Walk, South Bank",false,BikePoints_195,false,
000961,true,1279392479471,"Union Street, The Borough",false,BikePoints_196,false,
000962,true,1279392479520,"Stamford Street, South Bank",false,BikePoints_197,false,
001080,true,1279441800000,"Great Tower Street, Monument",false,BikePoints_199,false,
001105,true,1279441920000,"LMU Commercial Road, Whitechapel",false,BikePoints_200,false,
001162,true,1279444080000,"Dorset Square, Marylebone",false,BikePoints_201,false,
001102,true,1279444320000,"Leman Street, Aldgate",false,BikePoints_202,false,
001040,true,1279445580000,"West Smithfield Rotunda, Farringdon",false,BikePoints_203,false,
003468,true,1279466640000,"Margery Street, Clerkenwell",false,BikePoints_204,false,
001171,true,1279471380000,"New Road 1 , Whitechapel",false,BikePoints_206,false,
001169,true,1279558140000,"Grosvenor Crescent, Belgravia",false,BikePoints_207,false,
001175,true,1279472580000,"Mallory Street, Marylebone",false,BikePoints_208,false,
003476,true,1279535160000,"Hinde Street, Marylebone",false,BikePoints_210,false,
003469,true,1279535820000,"Cadogan Place, Knightsbridge",false,BikePoints_211,false,
003487,true,1279536840000,"Campden Hill Road, Notting Hill",false,BikePoints_212,false,
001109,true,1279537020000,"Wellington Arch, Hyde Park",false,BikePoints_213,false,
001079,true,1279537200000,"Endsleigh Gardens, Euston",false,BikePoints_214,false,
001092,true,1279537380000,"Moorfields, Moorgate",false,BikePoints_215,false,
003479,true,1279537920000,"Old Brompton Road, South Kensington",false,BikePoints_216,false,
002587,true,1279538040000,"Wormwood Street, Liverpool Street",false,BikePoints_217,false,
003486,true,1279543740000,"St. Luke's Church, Chelsea",false,BikePoints_218,false,
001183,true,1279545900000,"Bramham Gardens, Earl's Court",false,BikePoints_219,false,
001179,true,1279546320000,"Chelsea Green, Chelsea",false,BikePoints_220,false,
001170,true,1279552200000,"Horseferry Road, Westminster",false,BikePoints_221,false,
001101,true,1279614120000,"Knightsbridge, Hyde Park",false,BikePoints_222,false,
003481,true,1279614420000,"Rodney Road , Walworth",false,BikePoints_223,false,
001150,true,1279615020000,"Queensway, Kensington Gardens",false,BikePoints_224,false,
001182,true,1279616280000,"Notting Hill Gate Station, Notting Hill",false,BikePoints_225,false,
003488,true,1279616520000,"Charles II Street, West End",false,BikePoints_226,false,
003470,true,1279616700000,"Great Percy Street, Clerkenwell",false,BikePoints_227,false,
001067,true,1279616880000,"St. James's Square, St. James's",false,BikePoints_228,false,
001151,true,1279617780000,"Whitehall Place, Strand",false,BikePoints_229,false,
001144,true,1279618020000,"Poured Lines, Bankside",false,BikePoints_230,false,
001089,true,1279622820000,"Queen's Gate (Central), South Kensington",false,BikePoints_231,false,
001139,true,1279623240000,"Carey Street, Holborn",false,BikePoints_232,false,
001153,true,1279624260000,"Pall Mall East, West End",false,BikePoints_233,false,
001081,true,1279624680000,"Liverpool Road (N1 Centre), Angel",false,BikePoints_234,false,
001154,true,1279625640000,"Kennington Road  , Vauxhall",false,BikePoints_235,false,
003483,true,1279625940000,"Fashion Street, Whitechapel",false,BikePoints_236,false,
003467,true,1279799040000,"Dock Street, Wapping",false,BikePoints_237,false,
001099,true,1279627920000,"Frampton Street, Paddington",false,BikePoints_238,false,
001090,true,1279628160000,"Warren Street Station, Euston",false,BikePoints_239,false,
003472,true,1279628280000,"Colombo Street, Southwark",false,BikePoints_240,false,
003482,true,1279628640000,"Beaumont Street, Marylebone",false,BikePoints_242,false,
001103,true,1279628940000,"Gloucester Street, Pimlico",false,BikePoints_243,false,
001145,true,1279629240000,"Earnshaw Street , Covent Garden",false,BikePoints_244,false,
001140,true,1279629660000,"Grosvenor Road, Pimlico",false,BikePoints_245,false,
001159,true,1279639740000,"Berry Street, Clerkenwell",false,BikePoints_246,false,
001091,true,1279639920000,"St. John's Wood Church, The Regent's Park",false,BikePoints_247,false,
001088,true,1279640160000,"Triangle Car Park, Hyde Park",false,BikePoints_248,false,
001137,true,1279640400000,"Harper Road, The Borough",false,BikePoints_249,false,
003440,true,1279641000000,"Royal Avenue 1, Chelsea",false,BikePoints_250,false,
001161,true,1279700160000,"Brushfield Street, Liverpool Street",false,BikePoints_251,false,
001111,true,1279700640000,"Jubilee Gardens, South Bank",false,BikePoints_252,false,
001051,true,1279700820000,"Shoreditch Park, Hoxton",false,BikePoints_253,false,
200161,true,,"Clinton Road, Mile End",false,BikePoints_522,false,
200160,true,,"Langdon Park, Poplar",false,BikePoints_523,false,
200017,true,1328515080000,"Lancaster Gate , Bayswater",false,BikePoints_524,false,
200153,true,1643301180000,"Blythe Road, Olympia",false,BikePoints_525,false,
200143,true,,"Lancaster Drive, Blackwall",false,BikePoints_526,false,
200154,true,1328777280000,"Hansard Mews, Holland Park",false,BikePoints_527,false,
200088,true,1328777880000,"Clarges Street, Mayfair",false,BikePoints_528,false,
200010,true,,"Manresa Road, Chelsea",false,BikePoints_529,false,
200146,true,,"Newby Place, Poplar",false,BikePoints_530,false,
200167,true,1328778840000,"Twig Folly Bridge, Mile End",false,BikePoints_531,false,
200163,true,1328886360000,"Jubilee Plaza, Canary Wharf",false,BikePoints_532,false,
200165,true,,"Wellington Row, Bethnal Green",false,BikePoints_533,false,
200159,true,,"Goldsmith's Row, Haggerston",false,BikePoints_534,false,
