temporary,terminal_name,locked,common_name,install_date,place_id,installed,removal_date
false,022167,false,"Millharbour, Millwall",1326816540000,BikePoints_473,true,
false,200155,false,"Gascoyne Road, Victoria Park",1326822960000,BikePoints_474,true,
false,200004,false,"Lightermans Road, Millwall",1326825480000,BikePoints_475,true,
false,200009,false,"Stebondale Street, Cubitt Town",1326962100000,BikePoints_476,true,
false,200018,false,"Spindrift Avenue, Millwall",1326963780000,BikePoints_477,true,
false,200012,false,"Stepney Green Station, Stepney",1326965580000,BikePoints_478,true,
false,200156,false,"Pott Street, Bethnal Green",1326966240000,BikePoints_479,true,
false,200115,false,"Flamborough Street, Limehouse",1326975420000,BikePoints_480,true,
false,200022,false,"Saunders Ness Road, Cubitt Town",1326996480000,BikePoints_481,true,
false,200052,false,"Exhibition Road Museums 2, South Kensington",1326996720000,BikePoints_482,true,
false,022166,false,"Albert Gardens, Stepney",1327088280000,BikePoints_483,true,
false,022172,false,"Bromley High Street, Bow",1327339740000,BikePoints_484,true,
false,022173,false,"Old Ford Road, Bethnal Green",1327255440000,BikePoints_485,true,
false,022174,false,"Granby Street, Shoreditch",1327338660000,BikePoints_486,true,
false,022175,false,"Canton Street, Poplar",1327936860000,BikePoints_487,true,
false,022176,false,"Reardon Street, Wapping",1327254960000,BikePoints_488,true,
false,200090,false,"Pennington Street, Wapping",,BikePoints_490,true,
false,200249,false,"Queen Mary's, Mile End",1327256220000,BikePoints_491,true,
false,200230,false,"Maplin Street, Mile End",1327256520000,BikePoints_492,true,
false,200233,false,"South Quay East, Canary Wharf",1327433220000,BikePoints_494,true,
false,200252,false,"Bow Church Station, Bow",1327340460000,BikePoints_495,true,
false,200255,false,"Devons Road, Bow",1327400820000,BikePoints_496,true,
false,200242,false,"Merchant Street, Bow",1327398420000,BikePoints_497,true,
false,200251,false,"Bow Road Station, Bow",1327398660000,BikePoints_498,true,
false,200011,false,"Furze Green, Bow",1327407960000,BikePoints_499,true,
false,200148,false,"Ansell House, Stepney",1327430040000,BikePoints_500,true,
false,200073,false,"Cephas Street, Bethnal Green",1327430220000,BikePoints_501,true,
false,200241,false,"Bonner Gate, Victoria Park",1563957840000,BikePoints_502,true,
false,200250,false,"Cleveland Way, Stepney",1327492920000,BikePoints_503,true,
false,200243,false,"St. John's Park, Cubitt Town",1327937820000,BikePoints_504,true,
false,200038,false,"Ackroyd Drive, Bow",1327937460000,BikePoints_505,true,
false,200036,false,"Bell Lane, Liverpool Street",1327938660000,BikePoints_506,true,
false,200131,false,"Clarkson Street, Bethnal Green",1327938420000,BikePoints_507,true,
false,200157,false,"Fournier Street, Whitechapel",1327938180000,BikePoints_508,true,
false,200253,false,"Fore Street, Guildhall",1327938120000,BikePoints_509,true,
false,200238,false,"Westferry DLR, Limehouse",,BikePoints_510,true,
false,200256,false,"Sutton Street, Shadwell",1327937940000,BikePoints_511,true,
false,200083,false,"Pritchard's Road, Bethnal Green",1328112600000,BikePoints_512,true,
false,200162,false,"Watney Market, Stepney",,BikePoints_513,true,
false,200008,false,"Portman Square, Marylebone",1328201520000,BikePoints_514,true,
false,200080,false,"Russell Gardens, Olympia",,BikePoints_515,true,
false,200089,false,"Chrisp Street Market, Poplar",1328202420000,BikePoints_516,true,
false,200027,false,"Ford Road, Old Ford",1326790860000,BikePoints_517,true,
false,200041,false,"Antill Road, Mile End",,BikePoints_518,true,
false,200254,false,"Teviot Street, Poplar",,BikePoints_519,true,
false,200234,false,"Bancroft Road, Bethnal Green",,BikePoints_520,true,
false,200030,false,"Driffield Road, Old Ford",,BikePoints_521,true,
false,300210,false,"Halford Road, West Kensington",1446485820000,BikePoints_782,true,
false,300213,false,"Monier Road, Hackney Wick",1448529660000,BikePoints_783,true,
false,300200,false,"East Village, Queen Elizabeth Olympic Park",1452789240000,BikePoints_784,true,
false,300233,false,"Aquatic Centre, Queen Elizabeth Olympic Park",1451908440000,BikePoints_785,true,
false,300029,false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1451918160000,BikePoints_786,true,
false,300227,false,"Timber Lodge, Queen Elizabeth Olympic Park",1451900700000,BikePoints_787,true,
false,300226,false,"Copper Box Arena, Queen Elizabeth Olympic Park",1451906880000,BikePoints_788,true,
false,300021,false,"Podium, Queen Elizabeth Olympic Park",1452507000000,BikePoints_789,true,
false,300234,false,"Stratford Station, Stratford",1452687420000,BikePoints_790,true,
false,300214,false,"Blackfriars Road, Southwark",1454926380000,BikePoints_792,true,
false,300205,false,"Cromer Street, Bloomsbury",1459424760000,BikePoints_793,true,
false,300204,false,"Victoria Rise, Clapham Common",1456404240000,BikePoints_794,true,
false,300203,false,"Euston Square Gardens, Euston",1456744740000,BikePoints_795,true,
false,300201,false,"Coram Street, Bloomsbury",1456746420000,BikePoints_796,true,
false,300211,false,"Ossulston Street, Somers Town",1456839540000,BikePoints_797,true,
false,300212,false,"Birkenhead Street, King's Cross",1464787980000,BikePoints_798,true,
false,300202,false,"Kings Gate House, Westminster",1464876480000,BikePoints_799,true,
false,300248,false,"Sopwith Way, Battersea Park",1457107140000,BikePoints_800,true,
false,300208,false,"Lavington Street, Bankside",1458824640000,BikePoints_801,true,
false,300209,false,"Albert Square, Stockwell",1464865500000,BikePoints_802,true,
false,300238,false,"Southwark Street, Bankside",1464787860000,BikePoints_803,true,
false,300243,false,"Good's Way, King's Cross",1459410960000,BikePoints_804,true,
false,300244,false,"The Metropolitan, Portobello",1467626400000,BikePoints_805,true,
false,300241,false,"Handyside Street, King's Cross",1472723460000,BikePoints_806,true,
false,300236,false,"Bevington Road West, North Kensington",1466715600000,BikePoints_807,true,
false,300207,false,"Gauden Road, Clapham",1461753540000,BikePoints_808,true,
false,300240,false,"Lincoln's Inn Fields, Holborn",1467640800000,BikePoints_809,true,
false,300237,false,"Tate Modern, Bankside",1464943200000,BikePoints_810,true,
false,300228,false,"Westferry Circus, Canary Wharf",1469538960000,BikePoints_811,true,
false,300217,false,"Here East North, Queen Elizabeth Olympic Park",1469005200000,BikePoints_812,true,
false,300224,false,"New Spring Gardens Walk, Vauxhall",1467627120000,BikePoints_813,true,
false,300245,false,"Clapham Road, Lingham Street, Stockwell",1464870060000,BikePoints_814,true,
false,300231,false,"Lambeth Palace Road, Waterloo",1462357680000,BikePoints_815,true,
false,300219,false,"Here East South, Queen Elizabeth Olympic Park",1489065360000,BikePoints_816,true,
false,300232,false,"Riverlight South, Nine Elms",1464949140000,BikePoints_817,true,
false,300249,false,"Westminster Pier, Westminster",1563958740000,BikePoints_818,true,
false,300246,false,"Belvedere Road 2, South Bank",1476360120000,BikePoints_819,true,
false,300239,false,"Victory Place, Walworth",1481807940000,BikePoints_820,true,
false,300221,false,"Battersea Power Station, Battersea Park",1487335920000,BikePoints_821,true,
false,300242,false,"Allington Street, Victoria",1500554880000,BikePoints_826,true,
false,300247,false,"Cranmer Road, Stockwell",1517788800000,BikePoints_827,true,
false,300225,false,"Normandy Road, Stockwell",1517788800000,BikePoints_828,true,
false,300230,false,"Wynne Road, Stockwell",1517443200000,BikePoints_829,true,
false,300229,false,"Sidney Road, Stockwell",1517961600000,BikePoints_830,true,
false,300215,false,"St John's Crescent, Brixton",1517961600000,BikePoints_831,true,
false,200240,false,"Ferndale Road, Brixton",1517961600000,BikePoints_832,true,
false,300206,false,"Saltoun Road, Brixton",1517875200000,BikePoints_833,true,
false,300216,false,"Gas Holders, Battersea Park",1529449200000,BikePoints_834,true,
false,300220,false,"Farringdon Street, Holborn",,BikePoints_835,true,
false,300235,false,"York Way, Kings Cross",,BikePoints_836,true,
false,300222,false,"Fore Street Avenue, Guildhall",1539254700000,BikePoints_838,true,
false,200144,false,"Sea Containers, South Bank",1544611140000,BikePoints_839,true,
false,002679,false,"George Row, Bermondsey",1599752640000,BikePoints_840,true,
false,002667,false,"Tower Wharf, Bermondsey",,BikePoints_841,true,
false,300250,false,"Temple Gardens, Temple",1600856400000,BikePoints_842,true,
false,300252,false,"Canada Water Station, Rotherhithe",1608298140000,BikePoints_844,true,
false,300253,false,"Bermondsey Station, Bermondsey",1608303660000,BikePoints_845,true,
false,003477,false,"Porchester Place, Paddington",1279289760000,BikePoints_169,true,
false,001057,false,"Hardwick Street, Clerkenwell",1279290180000,BikePoints_170,true,
false,003459,false,"Collingham Gardens, Earl's Court",1279291200000,BikePoints_171,true,
false,001124,false,"Sumner Place, South Kensington",1279291500000,BikePoints_172,true,
false,001176,false,"Waterloo Road, South Bank",1279292700000,BikePoints_173,true,
false,001100,false,"Strand, Strand",1279295940000,BikePoints_174,true,
false,000997,false,"Worship Street, Shoreditch",1529674980000,BikePoints_175,true,
false,001173,false,"Gloucester Terrace, Bayswater",1279297560000,BikePoints_176,true,
false,001122,false,"Ashley Place, Victoria",1279297740000,BikePoints_177,true,
false,003460,false,"Warwick Square, Pimlico",1279297920000,BikePoints_178,true,
false,001126,false,"North Audley Street, Mayfair",1279298220000,BikePoints_180,true,
false,003473,false,"Belgrave Square, Belgravia",1279298460000,BikePoints_181,true,
false,001166,false,"Bell Street , Marylebone",1279363140000,BikePoints_182,true,
false,001165,false,"Riverlight North, Nine Elms",1279364160000,BikePoints_183,true,
false,001164,false,"Portland Place, Marylebone",1279364280000,BikePoints_184,true,
false,001174,false,"Alderney Street, Pimlico",1279365360000,BikePoints_185,true,
false,001167,false,"South Wharf Road, Paddington",1279365480000,BikePoints_186,true,
false,001172,false,"Queen's Gate (South), South Kensington",1279365720000,BikePoints_187,true,
false,001112,false,"Nutford Place, Marylebone",1279376760000,BikePoints_188,true,
false,001104,false,"Claremont Square, Angel",1279377180000,BikePoints_189,true,
false,001106,false,"Rampayne Street, Pimlico",1279381080000,BikePoints_190,true,
false,001075,false,"Hyde Park Corner, Hyde Park",1279383120000,BikePoints_191,true,
false,001163,false,"Wardour Street, Soho",1279383300000,BikePoints_192,true,
false,000963,false,"Bankside Mix, Bankside",1279392479356,BikePoints_193,true,
false,000960,false,"Hop Exchange, The Borough",1279392479395,BikePoints_194,true,
false,000959,false,"Milroy Walk, South Bank",1279392479432,BikePoints_195,true,
false,000961,false,"Union Street, The Borough",1279392479471,BikePoints_196,true,
false,000962,false,"Stamford Street, South Bank",1279392479520,BikePoints_197,true,
false,001080,false,"Great Tower Street, Monument",1279441800000,BikePoints_199,true,
false,001105,false,"LMU Commercial Road, Whitechapel",1279441920000,BikePoints_200,true,
false,001162,false,"Dorset Square, Marylebone",1279444080000,BikePoints_201,true,
false,001102,false,"Leman Street, Aldgate",1279444320000,BikePoints_202,true,
false,001040,false,"West Smithfield Rotunda, Farringdon",1279445580000,BikePoints_203,true,
false,003468,false,"Margery Street, Clerkenwell",1279466640000,BikePoints_204,true,
false,001171,false,"New Road 1 , Whitechapel",1279471380000,BikePoints_206,true,
false,001169,false,"Grosvenor Crescent, Belgravia",1279558140000,BikePoints_207,true,
false,001175,false,"Mallory Street, Marylebone",1279472580000,BikePoints_208,true,
false,003476,false,"Hinde Street, Marylebone",1279535160000,BikePoints_210,true,
false,003469,false,"Cadogan Place, Knightsbridge",1279535820000,BikePoints_211,true,
false,003487,false,"Campden Hill Road, Notting Hill",1279536840000,BikePoints_212,true,
false,001109,false,"Wellington Arch, Hyde Park",1279537020000,BikePoints_213,true,
false,001079,false,"Endsleigh Gardens, Euston",1279537200000,BikePoints_214,true,
false,001092,false,"Moorfields, Moorgate",1279537380000,BikePoints_215,true,
false,003479,false,"Old Brompton Road, South Kensington",1279537920000,BikePoints_216,true,
false,002587,false,"Wormwood Street, Liverpool Street",1279538040000,BikePoints_217,true,
false,003486,false,"St. Luke's Church, Chelsea",1279543740000,BikePoints_218,true,
false,001183,false,"Bramham Gardens, Earl's Court",1279545900000,BikePoints_219,true,
false,001179,false,"Chelsea Green, Chelsea",1279546320000,BikePoints_220,true,
false,001170,false,"Horseferry Road, Westminster",1279552200000,BikePoints_221,true,
false,001101,false,"Knightsbridge, Hyde Park",1279614120000,BikePoints_222,true,
false,003481,false,"Rodney Road , Walworth",1279614420000,BikePoints_223,true,
false,001150,false,"Queensway, Kensington Gardens",1279615020000,BikePoints_224,true,
false,001182,false,"Notting Hill Gate Station, Notting Hill",1279616280000,BikePoints_225,true,
false,003488,false,"Charles II Street, West End",1279616520000,BikePoints_226,true,
false,003470,false,"Great Percy Street, Clerkenwell",1279616700000,BikePoints_227,true,
false,001067,false,"St. James's Square, St. James's",1279616880000,BikePoints_228,true,
false,001151,false,"Whitehall Place, Strand",1279617780000,BikePoints_229,true,
false,001144,false,"Poured Lines, Bankside",1279618020000,BikePoints_230,true,
false,001089,false,"Queen's Gate (Central), South Kensington",1279622820000,BikePoints_231,true,
false,001139,false,"Carey Street, Holborn",1279623240000,BikePoints_232,true,
false,001153,false,"Pall Mall East, West End",1279624260000,BikePoints_233,true,
false,001081,false,"Liverpool Road (N1 Centre), Angel",1279624680000,BikePoints_234,true,
false,001154,false,"Kennington Road  , Vauxhall",1279625640000,BikePoints_235,true,
false,003483,false,"Fashion Street, Whitechapel",1279625940000,BikePoints_236,true,
false,003467,false,"Dock Street, Wapping",1279799040000,BikePoints_237,true,
false,001099,false,"Frampton Street, Paddington",1279627920000,BikePoints_238,true,
false,001090,false,"Warren Street Station, Euston",1279628160000,BikePoints_239,true,
false,003472,false,"Colombo Street, Southwark",1279628280000,BikePoints_240,true,
false,003482,false,"Beaumont Street, Marylebone",1279628640000,BikePoints_242,true,
false,001103,false,"Gloucester Street, Pimlico",1279628940000,BikePoints_243,true,
false,001145,false,"Earnshaw Street , Covent Garden",1279629240000,BikePoints_244,true,
false,001140,false,"Grosvenor Road, Pimlico",1279629660000,BikePoints_245,true,
false,001159,false,"Berry Street, Clerkenwell",1279639740000,BikePoints_246,true,
false,001091,false,"St. John's Wood Church, The Regent's Park",1279639920000,BikePoints_247,true,
false,001088,false,"Triangle Car Park, Hyde Park",1279640160000,BikePoints_248,true,
false,001137,false,"Harper Road, The Borough",1279640400000,BikePoints_249,true,
false,003440,false,"Royal Avenue 1, Chelsea",1279641000000,BikePoints_250,true,
false,001161,false,"Brushfield Street, Liverpool Street",1279700160000,BikePoints_251,true,
false,001111,false,"Jubilee Gardens, South Bank",1279700640000,BikePoints_252,true,
false,001051,false,"Shoreditch Park, Hoxton",1279700820000,BikePoints_253,true,
false,200161,false,"Clinton Road, Mile End",,BikePoints_522,true,
false,200160,false,"Langdon Park, Poplar",,BikePoints_523,true,
false,200017,false,"Lancaster Gate , Bayswater",1328515080000,BikePoints_524,true,
false,200153,false,"Blythe Road, Olympia",1643301180000,BikePoints_525,true,
false,200143,false,"Lancaster Drive, Blackwall",,BikePoints_526,true,
false,200154,false,"Hansard Mews, Holland Park",1328777280000,BikePoints_527,true,
false,200088,false,"Clarges Street, Mayfair",1328777880000,BikePoints_528,true,
false,200010,false,"Manresa Road, Chelsea",,BikePoints_529,true,
false,200146,false,"Newby Place, Poplar",,BikePoints_530,true,
false,200167,false,"Twig Folly Bridge, Mile End",1328778840000,BikePoints_531,true,
false,200163,false,"Jubilee Plaza, Canary Wharf",1328886360000,BikePoints_532,true,
false,200165,false,"Wellington Row, Bethnal Green",,BikePoints_533,true,
false,200159,false,"Goldsmith's Row, Haggerston",,BikePoints_534,true,
false,200145,false,"Gloucester Avenue, Camden Town",,BikePoints_535,true,
false,200024,false,"Queensbridge Road, Haggerston",,BikePoints_536,true,
false,200239,false,"Old Montague Street, Whitechapel",1330352880000,BikePoints_537,true,
false,200050,false,"Naval Row, Blackwall",,BikePoints_538,true,
false,200151,false,"Hoxton Station, Hoxton",,BikePoints_539,true,
false,200134,false,"Albany Street, The Regent's Park",,BikePoints_540,true,
false,200096,false,"Green Park Station, Mayfair",,BikePoints_541,true,
false,200147,false,"Salmon Lane, Limehouse",,BikePoints_542,true,
false,200065,false,"Lansdowne Walk, Ladbroke Grove",,BikePoints_543,true,
false,200051,false,"Percival Street, Finsbury",,BikePoints_544,true,
false,200070,false,"Arlington Road, Camden Town",,BikePoints_545,true,
false,200044,false,"New Fetter Lane, Holborn",,BikePoints_546,true,
false,200127,false,"East India DLR, Blackwall",,BikePoints_547,true,
false,200076,false,"Westminster Bridge Road, Elephant & Castle",,BikePoints_548,true,
false,200132,false,"Gaywood  Street, Elephant & Castle",,BikePoints_549,true,
false,200102,false,"Harford Street, Mile End",,BikePoints_550,true,
false,200066,false,"Import Dock, Canary Wharf",1330071720000,BikePoints_551,true,
false,200149,false,"Watney Street, Shadwell",,BikePoints_552,true,
false,200064,false,"Regent's Row , Haggerston",,BikePoints_553,true,
false,200078,false,"Aberfeldy Street, Poplar",,BikePoints_554,true,
false,200138,false,"Heron Quays DLR, Canary Wharf",,BikePoints_556,true,
false,200203,false,"King Edward Street, St Pauls",,BikePoints_557,true,
false,200048,false,"Page Street, Westminster",1399635120000,BikePoints_558,true,
false,200111,false,"Abbotsbury Road, Holland Park",,BikePoints_559,true,
false,200015,false,"Ladbroke Grove Central, Ladbroke Grove",,BikePoints_560,true,
false,200037,false,"Rectory Square, Stepney",1330503540000,BikePoints_561,true,
false,200074,false,"Bury Place, Holborn",1330503420000,BikePoints_562,true,
false,200232,false,"Preston's Road, Cubitt Town",,BikePoints_563,true,
false,200068,false,"Somerset House, Strand",,BikePoints_564,true,
false,200135,false,"Selby Street, Whitechapel",,BikePoints_565,true,
false,200141,false,"Westfield Ariel Way, White City",1330937940000,BikePoints_566,true,
false,200110,false,"Bishop's Bridge Road West, Bayswater",,BikePoints_568,true,
false,200248,false,"Pitfield Street Central, Hoxton",,BikePoints_569,true,
false,200099,false,"Upper Bank Street, Canary Wharf",1330773180000,BikePoints_570,true,
false,200061,false,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,BikePoints_571,true,
false,200026,false,"Greenland Road, Camden Town",,BikePoints_572,true,
false,200001,false,"Limerston Street, West Chelsea",1331796060000,BikePoints_573,true,
false,200246,false,"Eagle Wharf Road, Hoxton",1333618560000,BikePoints_574,true,
false,200109,false,"Alpha Grove, Millwall",,BikePoints_576,true,
false,200247,false,"Globe Town Market, Bethnal Green",,BikePoints_577,true,
false,200244,false,"Hollybush Gardens, Bethnal Green",1330444680000,BikePoints_578,true,
false,200128,false,"Queen Street 2, Bank",,BikePoints_579,true,
false,200084,false,"Doddington Grove, Kennington",1392208500000,BikePoints_580,true,
false,200005,false,"New Cavendish Street, Marylebone",1331883540000,BikePoints_581,true,
false,200231,false,"Abingdon Green, Westminster",,BikePoints_583,true,
false,200086,false,"Ilchester Gardens, Bayswater",,BikePoints_584,true,
false,200092,false,"Mudchute DLR, Cubitt Town",1331797200000,BikePoints_586,true,
false,200101,false,"Monument Street, Monument",1332406320000,BikePoints_587,true,
false,200071,false,"Hoxton Street, Hoxton",1330937820000,BikePoints_588,true,
false,200060,false,"Drayton Gardens, West Chelsea",,BikePoints_589,true,
false,200236,false,"Greenberry Street, St.John's Wood",,BikePoints_590,true,
false,200108,false,"Bishop's Bridge Road East, Bayswater",,BikePoints_592,true,
false,200058,false,"Northdown Street, King's Cross",,BikePoints_593,true,
false,200226,false,"Kingsway Southbound, Strand",1331710680000,BikePoints_594,true,
false,200142,false,"Hammersmith Road, Hammersmith",,BikePoints_595,true,
false,200237,false,"Parson's Green , Parson's Green",,BikePoints_596,true,
false,200229,false,"Fulham Park Road, Fulham",,BikePoints_597,true,
false,200166,false,"Southerton Road, Hammersmith",1501544700000,BikePoints_598,true,
false,200235,false,"Manbre Road, Hammersmith",,BikePoints_599,true,
false,200133,false,"South Lambeth Road, Vauxhall",,BikePoints_600,true,
false,200136,false,"BBC White City, White City",,BikePoints_601,true,
false,200211,false,"Union Grove, Wandsworth Road",,BikePoints_602,true,
false,200137,false,"Caldwell Street, Stockwell",,BikePoints_603,true,
false,200195,false,"St Martins Close, Camden Town",,BikePoints_604,true,
false,200198,false,"Seymour Place, Marylebone",,BikePoints_605,true,
false,200218,false,"Addison Road, Holland Park",,BikePoints_606,true,
false,200125,false,"Putney Bridge Station, Fulham",,BikePoints_607,true,
false,200224,false,"Colet Gardens, Hammersmith",,BikePoints_608,true,
false,200208,false,"Sugden Road, Clapham",1380109980000,BikePoints_609,true,
false,200222,false,"Danvers Street, West Chelsea",1380113460000,BikePoints_610,true,
false,200067,false,"Princedale Road , Holland Park",1380203940000,BikePoints_611,true,
false,200175,false,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,BikePoints_612,true,
false,200214,false,"Woodstock Grove, Shepherd's Bush",1380211860000,BikePoints_613,true,
false,200025,false,"London Fields, Hackney Central",1380795000000,BikePoints_614,true,
false,003471,false,"Chadwell Street, Angel",1279700940000,BikePoints_254,true,
false,001147,false,"Clifton Road, Maida Vale",1279702560000,BikePoints_255,true,
false,003484,false,"Houghton Street, Strand",1279708020000,BikePoints_256,true,
false,001194,false,"Westminster University, Marylebone",1279708140000,BikePoints_257,true,
false,001193,false,"Kensington Gore, Knightsbridge",1279708380000,BikePoints_258,true,
false,001180,false,"Bourne Street, Belgravia",1279709100000,BikePoints_259,true,
false,003489,false,"Broadwick Street, Soho",1279711020000,BikePoints_260,true,
false,003491,false,"Princes Square, Bayswater",1279711200000,BikePoints_261,true,
false,001095,false,"LSBU (Borough Road), Elephant & Castle",1279711620000,BikePoints_262,true,
false,001184,false,"St. Mary Axe, Aldgate",1279712160000,BikePoints_263,true,
false,001146,false,"Tysoe Street, Clerkenwell",1279712520000,BikePoints_264,true,
false,003490,false,"Southwick Street, Paddington",1279714320000,BikePoints_265,true,
false,001204,false,"Queen's Gate (North), Kensington",1279714560000,BikePoints_266,true,
false,001155,false,"Regency Street, Westminster",1279714740000,BikePoints_267,true,
false,001087,false,"Belgrave Road, Victoria",1279714920000,BikePoints_268,true,
false,001209,false,"Empire Square, The Borough",1279715100000,BikePoints_269,true,
false,001190,false,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,BikePoints_270,true,
false,001136,false,"London Zoo,  The Regent's Park",1279720920000,BikePoints_271,true,
false,001133,false,"Baylis Road, Waterloo",1279721220000,BikePoints_272,true,
false,001186,false,"Belvedere Road 1, South Bank",1279721400000,BikePoints_273,true,
false,001134,false,"Warwick Road, Olympia",1279721580000,BikePoints_274,true,
false,001191,false,"Barbican Centre, Barbican",1279721880000,BikePoints_275,true,
false,001098,false,"Lower Thames Street, Monument",1279723200000,BikePoints_276,true,
false,001143,false,"Kensington Church Street, Kensington",1279723320000,BikePoints_277,true,
false,001142,false,"Tooley Street, Bermondsey",1279723500000,BikePoints_278,true,
false,001108,false,"North Wharf Road, Paddington",1279723740000,BikePoints_279,true,
false,003462,false,"Royal Avenue 2, Chelsea",1279726440000,BikePoints_280,true,
false,003480,false,"Smith Square, Westminster",1279726620000,BikePoints_281,true,
false,001077,false,"Royal London Hospital, Whitechapel",1279726980000,BikePoints_282,true,
false,001141,false,"Kingsway, Covent Garden",1279727220000,BikePoints_283,true,
false,001117,false,"Lambeth North Station, Waterloo",1279727580000,BikePoints_284,true,
false,001187,false,"St. John's Wood Road, St. John's Wood",1279727880000,BikePoints_286,true,
false,001156,false,"Bedford Way, Bloomsbury",1279728060000,BikePoints_287,true,
false,001138,false,"Elizabeth Bridge, Victoria",1279793820000,BikePoints_288,true,
false,003493,false,"South Audley Street, Mayfair",1279794060000,BikePoints_289,true,
false,003496,false,"St Mary's Hospital, Paddington",1279795140000,BikePoints_290,true,
false,001135,false,"Claverton Street, Pimlico",1279800420000,BikePoints_291,true,
false,001214,false,"Kensington Olympia Station, Olympia",1279800780000,BikePoints_293,true,
false,001195,false,"St. George's Square, Pimlico",1279800900000,BikePoints_294,true,
false,001216,false,"Swan Street, The Borough",1279801080000,BikePoints_295,true,
false,200069,false,"Knaresborough Place, Earl's Court",1377258960000,BikePoints_296,true,
false,003498,false,"Geraldine Street, Elephant & Castle",1279801560000,BikePoints_297,true,
false,001213,false,"Curlew Street, Shad Thames",1279805640000,BikePoints_298,true,
false,001196,false,"Vincent Square, Westminster",1279808160000,BikePoints_299,true,
false,001217,false,"Serpentine Car Park, Hyde Park",1279808700000,BikePoints_300,true,
false,001152,false,"Marylebone Lane, Marylebone",1279809000000,BikePoints_301,true,
false,003492,false,"Putney Pier, Wandsworth",1279812360000,BikePoints_302,true,
false,001132,false,"Albert Gate, Hyde Park",1279812720000,BikePoints_303,true,
false,003497,false,"Rathbone Street, Fitzrovia",1279816260000,BikePoints_306,true,
false,001157,false,"Black Lion Gate, Kensington Gardens",1279816500000,BikePoints_307,true,
false,001189,false,"Long Lane , Bermondsey",1279816740000,BikePoints_308,true,
false,001192,false,"Embankment (Savoy), Strand",1279875060000,BikePoints_309,true,
false,001205,false,"Black Prince Road, Vauxhall",1279879560000,BikePoints_310,true,
false,003494,false,"Foley Street, Fitzrovia",1279880100000,BikePoints_311,true,
false,001130,false,"Grove End Road, St. John's Wood",1279880340000,BikePoints_312,true,
false,003495,false,"Wells Street, Fitzrovia",1279880520000,BikePoints_313,true,
false,003485,false,"Tyers Gate, Bermondsey",1279884480000,BikePoints_314,true,
false,001199,false,"The Tennis Courts, The Regent's Park",1279884660000,BikePoints_315,true,
false,000968,false,"Warwick Row, Westminster",1279884840000,BikePoints_316,true,1539845760000
false,001208,false,"Dickens Square, Borough",1279885080000,BikePoints_317,true,
false,001197,false,"Sackville Street, Mayfair",1279885320000,BikePoints_318,true,
false,003500,false,"Baldwin Street, St. Luke's",1279890360000,BikePoints_319,true,
false,001148,false,"Queen Mother Sports Centre, Victoria",1279890840000,BikePoints_320,true,
false,002637,false,"Bermondsey Street, Bermondsey",1279891020000,BikePoints_321,true,
false,003502,false,"Palissy Street, Shoreditch",1279891920000,BikePoints_322,true,
false,003501,false,"Clifton Street, Shoreditch",1279892040000,BikePoints_323,true,
false,001200,false,"Ontario Street, Elephant & Castle",1279894920000,BikePoints_324,true,
false,001158,false,"St. Martin's Street, West End",1279896660000,BikePoints_325,true,
false,001131,false,"Graham Street, Angel",1279896840000,BikePoints_326,true,
false,001128,false,"New North Road 1, Hoxton",1280133420000,BikePoints_327,true,
false,002641,false,"New North Road 2, Hoxton",1280133540000,BikePoints_328,true,
false,002636,false,"Prince Albert Road, The Regent's Park",1280133720000,BikePoints_329,true,
false,001203,false,"Eastbourne Mews, Paddington",1280141280000,BikePoints_330,true,
false,001211,false,"Bunhill Row, Moorgate",1280141460000,BikePoints_331,true,
false,002633,false,"Palace Gardens Terrace, Notting Hill",1280142540000,BikePoints_333,true,
false,002635,false,"Concert Hall Approach 1, South Bank",1280147580000,BikePoints_334,true,
false,001207,false,"Tavistock Street, Covent Garden",1280152560000,BikePoints_335,true,
false,001212,false,"Concert Hall Approach 2, South Bank",1280152800000,BikePoints_336,true,
false,002589,false,"Pembridge Villas, Notting Hill",1280153100000,BikePoints_337,true,
false,001202,false,"Wellington Street , Strand",1280158740000,BikePoints_338,true,
false,200029,false,"Finlay Street, Fulham",1380288900000,BikePoints_615,true,
false,200098,false,"Aintree Street, Fulham",,BikePoints_616,true,
false,200028,false,"Elysium Place, Fulham",1380531540000,BikePoints_617,true,
false,300003,false,"Eel Brook Common, Walham Green",1380546540000,BikePoints_618,true,
false,300012,false,"Irene Road, Parsons Green",1380552360000,BikePoints_619,true,
false,300010,false,"Surrey Lane, Battersea",1380629040000,BikePoints_620,true,
false,200091,false,"Wandsworth Town Station, Wandsworth",1380899280000,BikePoints_621,true,
false,200172,false,"Lansdowne Road, Ladbroke Grove",1380901680000,BikePoints_622,true,
false,200186,false,"Nantes Close, Wandsworth",1381135320000,BikePoints_623,true,
false,200173,false,"Courland Grove, Wandsworth Road",1381224240000,BikePoints_624,true,
false,200190,false,"Queen's Circus, Battersea Park",1381227480000,BikePoints_625,true,
false,300008,false,"Normand Park, West Kensington",1381920300000,BikePoints_626,true,
false,200007,false,"Holden Street, Battersea",1381931400000,BikePoints_627,true,
