locked,common_name,install_date,temporary,place_id,terminal_name,removal_date,installed
false,"Hewison Street, Old Ford",1326790860000,false,BikePoints_471,200006,,true
false,"Malmesbury Road, Bow",1326791160000,false,BikePoints_472,200019,,true
false,"Millharbour, Millwall",1326816540000,false,BikePoints_473,022167,,true
false,"Gascoyne Road, Victoria Park",1326822960000,false,BikePoints_474,200155,,true
false,"Lightermans Road, Millwall",1326825480000,false,BikePoints_475,200004,,true
false,"Stebondale Street, Cubitt Town",1326962100000,false,BikePoints_476,200009,,true
false,"Spindrift Avenue, Millwall",1326963780000,false,BikePoints_477,200018,,true
false,"Stepney Green Station, Stepney",1326965580000,false,BikePoints_478,200012,,true
false,"Pott Street, Bethnal Green",1326966240000,false,BikePoints_479,200156,,true
false,"Flamborough Street, Limehouse",1326975420000,false,BikePoints_480,200115,,true
false,"Saunders Ness Road, Cubitt Town",1326996480000,false,BikePoints_481,200022,,true
false,"Exhibition Road Museums 2, South Kensington",1326996720000,false,BikePoints_482,200052,,true
false,"Albert Gardens, Stepney",1327088280000,false,BikePoints_483,022166,,true
false,"Bromley High Street, Bow",1327339740000,false,BikePoints_484,022172,,true
false,"Old Ford Road, Bethnal Green",1327255440000,false,BikePoints_485,022173,,true
false,"Granby Street, Shoreditch",1327338660000,false,BikePoints_486,022174,,true
false,"Canton Street, Poplar",1327936860000,false,BikePoints_487,022175,,true
false,"Reardon Street, Wapping",1327254960000,false,BikePoints_488,022176,,true
false,"Pennington Street, Wapping",,false,BikePoints_490,200090,,true
false,"Queen Mary's, Mile End",1327256220000,false,BikePoints_491,200249,,true
false,"Maplin Street, Mile End",1327256520000,false,BikePoints_492,200230,,true
false,"South Quay East, Canary Wharf",1327433220000,false,BikePoints_494,200233,,true
false,"Bow Church Station, Bow",1327340460000,false,BikePoints_495,200252,,true
false,"Devons Road, Bow",1327400820000,false,BikePoints_496,200255,,true
false,"Merchant Street, Bow",1327398420000,false,BikePoints_497,200242,,true
false,"Bow Road Station, Bow",1327398660000,false,BikePoints_498,200251,,true
false,"Furze Green, Bow",1327407960000,false,BikePoints_499,200011,,true
false,"Ansell House, Stepney",1327430040000,false,BikePoints_500,200148,,true
false,"Cephas Street, Bethnal Green",1327430220000,false,BikePoints_501,200073,,true
false,"Bonner Gate, Victoria Park",1563957840000,false,BikePoints_502,200241,,true
false,"Cleveland Way, Stepney",1327492920000,false,BikePoints_503,200250,,true
false,"St. John's Park, Cubitt Town",1327937820000,false,BikePoints_504,200243,,true
false,"Ackroyd Drive, Bow",1327937460000,false,BikePoints_505,200038,,true
false,"Bell Lane, Liverpool Street",1327938660000,false,BikePoints_506,200036,,true
false,"Clarkson Street, Bethnal Green",1327938420000,false,BikePoints_507,200131,,true
false,"Fournier Street, Whitechapel",1327938180000,false,BikePoints_508,200157,,true
false,"Fore Street, Guildhall",1327938120000,false,BikePoints_509,200253,,true
false,"Westferry DLR, Limehouse",,false,BikePoints_510,200238,,true
false,"Sutton Street, Shadwell",1327937940000,false,BikePoints_511,200256,,true
false,"Pritchard's Road, Bethnal Green",1328112600000,false,BikePoints_512,200083,,true
false,"Watney Market, Stepney",,false,BikePoints_513,200162,,true
false,"Portman Square, Marylebone",1328201520000,false,BikePoints_514,200008,,true
false,"Russell Gardens, Olympia",,false,BikePoints_515,200080,,true
false,"Chrisp Street Market, Poplar",1328202420000,false,BikePoints_516,200089,,true
false,"Ford Road, Old Ford",1326790860000,false,BikePoints_517,200027,,true
false,"Antill Road, Mile End",,false,BikePoints_518,200041,,true
false,"Teviot Street, Poplar",,false,BikePoints_519,200254,,true
false,"Bancroft Road, Bethnal Green",,false,BikePoints_520,200234,,true
false,"Driffield Road, Old Ford",,false,BikePoints_521,200030,,true
false,"Halford Road, West Kensington",1446485820000,false,BikePoints_782,300210,,true
false,"Monier Road, Hackney Wick",1448529660000,false,BikePoints_783,300213,,true
false,"East Village, Queen Elizabeth Olympic Park",1452789240000,false,BikePoints_784,300200,,true
false,"Aquatic Centre, Queen Elizabeth Olympic Park",1451908440000,false,BikePoints_785,300233,,true
false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1451918160000,false,BikePoints_786,300029,,true
false,"Timber Lodge, Queen Elizabeth Olympic Park",1451900700000,false,BikePoints_787,300227,,true
false,"Copper Box Arena, Queen Elizabeth Olympic Park",1451906880000,false,BikePoints_788,300226,,true
false,"Podium, Queen Elizabeth Olympic Park",1452507000000,false,BikePoints_789,300021,,true
false,"Stratford Station, Stratford",1452687420000,false,BikePoints_790,300234,,true
false,"Blackfriars Road, Southwark",1454926380000,false,BikePoints_792,300214,,true
false,"Cromer Street, Bloomsbury",1459424760000,false,BikePoints_793,300205,,true
false,"Victoria Rise, Clapham Common",1456404240000,false,BikePoints_794,300204,,true
false,"Euston Square Gardens, Euston",1456744740000,false,BikePoints_795,300203,,true
false,"Coram Street, Bloomsbury",1456746420000,false,BikePoints_796,300201,,true
false,"Ossulston Street, Somers Town",1456839540000,false,BikePoints_797,300211,,true
false,"Birkenhead Street, King's Cross",1464787980000,false,BikePoints_798,300212,,true
false,"Kings Gate House, Westminster",1464876480000,false,BikePoints_799,300202,,true
false,"Sopwith Way, Battersea Park",1457107140000,false,BikePoints_800,300248,,true
false,"Lavington Street, Bankside",1458824640000,false,BikePoints_801,300208,,true
false,"Albert Square, Stockwell",1464865500000,false,BikePoints_802,300209,,true
false,"Southwark Street, Bankside",1464787860000,false,BikePoints_803,300238,,true
false,"Good's Way, King's Cross",1459410960000,false,BikePoints_804,300243,,true
false,"The Metropolitan, Portobello",1467626400000,false,BikePoints_805,300244,,true
false,"Handyside Street, King's Cross",1472723460000,false,BikePoints_806,300241,,true
false,"Bevington Road West, North Kensington",1466715600000,false,BikePoints_807,300236,,true
false,"Gauden Road, Clapham",1461753540000,false,BikePoints_808,300207,,true
false,"Lincoln's Inn Fields, Holborn",1467640800000,false,BikePoints_809,300240,,true
false,"Tate Modern, Bankside",1464943200000,false,BikePoints_810,300237,,true
false,"Westferry Circus, Canary Wharf",1469538960000,false,BikePoints_811,300228,,true
false,"Here East North, Queen Elizabeth Olympic Park",1469005200000,false,BikePoints_812,300217,,true
false,"New Spring Gardens Walk, Vauxhall",1467627120000,false,BikePoints_813,300224,,true
false,"Clapham Road, Lingham Street, Stockwell",1464870060000,false,BikePoints_814,300245,,true
false,"Lambeth Palace Road, Waterloo",1462357680000,false,BikePoints_815,300231,,true
false,"Here East South, Queen Elizabeth Olympic Park",1489065360000,false,BikePoints_816,300219,,true
false,"Riverlight South, Nine Elms",1464949140000,false,BikePoints_817,300232,,true
false,"Westminster Pier, Westminster",1563958740000,false,BikePoints_818,300249,,true
false,"Belvedere Road 2, South Bank",1476360120000,false,BikePoints_819,300246,,true
false,"Victory Place, Walworth",1481807940000,false,BikePoints_820,300239,,true
false,"Battersea Power Station, Battersea Park",1487335920000,false,BikePoints_821,300221,,true
false,"Allington Street, Victoria",1500554880000,false,BikePoints_826,300242,,true
false,"Cranmer Road, Stockwell",1517788800000,false,BikePoints_827,300247,,true
false,"Normandy Road, Stockwell",1517788800000,false,BikePoints_828,300225,,true
false,"Wynne Road, Stockwell",1517443200000,false,BikePoints_829,300230,,true
false,"Sidney Road, Stockwell",1517961600000,false,BikePoints_830,300229,,true
false,"St John's Crescent, Brixton",1517961600000,false,BikePoints_831,300215,,true
false,"Ferndale Road, Brixton",1517961600000,false,BikePoints_832,200240,,true
false,"Saltoun Road, Brixton",1517875200000,false,BikePoints_833,300206,,true
false,"Gas Holders, Battersea Park",1529449200000,false,BikePoints_834,300216,,true
false,"Farringdon Street, Holborn",,false,BikePoints_835,300220,,true
false,"York Way, Kings Cross",,false,BikePoints_836,300235,,true
false,"Fore Street Avenue, Guildhall",1539254700000,false,BikePoints_838,300222,,true
false,"Sea Containers, South Bank",1544611140000,false,BikePoints_839,200144,,true
false,"George Row, Bermondsey",1599752640000,false,BikePoints_840,002679,,true
false,"Tower Wharf, Bermondsey",,false,BikePoints_841,002667,,true
false,"Temple Gardens, Temple",1600856400000,false,BikePoints_842,300250,,true
false,"Canada Water Station, Rotherhithe",1608298140000,false,BikePoints_844,300252,,true
false,"Bermondsey Station, Bermondsey",1608303660000,false,BikePoints_845,300253,,true
false,"Porchester Place, Paddington",1279289760000,false,BikePoints_169,003477,,true
false,"Hardwick Street, Clerkenwell",1279290180000,false,BikePoints_170,001057,,true
false,"Collingham Gardens, Earl's Court",1279291200000,false,BikePoints_171,003459,,true
false,"Sumner Place, South Kensington",1279291500000,false,BikePoints_172,001124,,true
false,"Waterloo Road, South Bank",1279292700000,false,BikePoints_173,001176,,true
false,"Strand, Strand",1279295940000,false,BikePoints_174,001100,,true
false,"Worship Street, Shoreditch",1529674980000,false,BikePoints_175,000997,,true
false,"Gloucester Terrace, Bayswater",1279297560000,false,BikePoints_176,001173,,true
false,"Ashley Place, Victoria",1279297740000,false,BikePoints_177,001122,,true
false,"Warwick Square, Pimlico",1279297920000,false,BikePoints_178,003460,,true
false,"North Audley Street, Mayfair",1279298220000,false,BikePoints_180,001126,,true
false,"Belgrave Square, Belgravia",1279298460000,false,BikePoints_181,003473,,true
false,"Bell Street , Marylebone",1279363140000,false,BikePoints_182,001166,,true
false,"Riverlight North, Nine Elms",1279364160000,false,BikePoints_183,001165,,true
false,"Portland Place, Marylebone",1279364280000,false,BikePoints_184,001164,,true
false,"Alderney Street, Pimlico",1279365360000,false,BikePoints_185,001174,,true
false,"South Wharf Road, Paddington",1279365480000,false,BikePoints_186,001167,,true
false,"Queen's Gate (South), South Kensington",1279365720000,false,BikePoints_187,001172,,true
false,"Nutford Place, Marylebone",1279376760000,false,BikePoints_188,001112,,true
false,"Claremont Square, Angel",1279377180000,false,BikePoints_189,001104,,true
false,"Rampayne Street, Pimlico",1279381080000,false,BikePoints_190,001106,,true
false,"Hyde Park Corner, Hyde Park",1279383120000,false,BikePoints_191,001075,,true
false,"Wardour Street, Soho",1279383300000,false,BikePoints_192,001163,,true
false,"Bankside Mix, Bankside",1279392479356,false,BikePoints_193,000963,,true
false,"Hop Exchange, The Borough",1279392479395,false,BikePoints_194,000960,,true
false,"Milroy Walk, South Bank",1279392479432,false,BikePoints_195,000959,,true
false,"Union Street, The Borough",1279392479471,false,BikePoints_196,000961,,true
false,"Stamford Street, South Bank",1279392479520,false,BikePoints_197,000962,,true
false,"Great Tower Street, Monument",1279441800000,false,BikePoints_199,001080,,true
false,"LMU Commercial Road, Whitechapel",1279441920000,false,BikePoints_200,001105,,true
false,"Dorset Square, Marylebone",1279444080000,false,BikePoints_201,001162,,true
false,"Leman Street, Aldgate",1279444320000,false,BikePoints_202,001102,,true
false,"West Smithfield Rotunda, Farringdon",1279445580000,false,BikePoints_203,001040,,true
false,"Margery Street, Clerkenwell",1279466640000,false,BikePoints_204,003468,,true
false,"New Road 1 , Whitechapel",1279471380000,false,BikePoints_206,001171,,true
false,"Grosvenor Crescent, Belgravia",1279558140000,false,BikePoints_207,001169,,true
false,"Mallory Street, Marylebone",1279472580000,false,BikePoints_208,001175,,true
false,"Hinde Street, Marylebone",1279535160000,false,BikePoints_210,003476,,true
false,"Cadogan Place, Knightsbridge",1279535820000,false,BikePoints_211,003469,,true
false,"Campden Hill Road, Notting Hill",1279536840000,false,BikePoints_212,003487,,true
false,"Wellington Arch, Hyde Park",1279537020000,false,BikePoints_213,001109,,true
false,"Endsleigh Gardens, Euston",1279537200000,false,BikePoints_214,001079,,true
false,"Moorfields, Moorgate",1279537380000,false,BikePoints_215,001092,,true
false,"Old Brompton Road, South Kensington",1279537920000,false,BikePoints_216,003479,,true
false,"Wormwood Street, Liverpool Street",1279538040000,false,BikePoints_217,002587,,true
false,"St. Luke's Church, Chelsea",1279543740000,false,BikePoints_218,003486,,true
false,"Bramham Gardens, Earl's Court",1279545900000,false,BikePoints_219,001183,,true
false,"Chelsea Green, Chelsea",1279546320000,false,BikePoints_220,001179,,true
false,"Horseferry Road, Westminster",1279552200000,false,BikePoints_221,001170,,true
false,"Knightsbridge, Hyde Park",1279614120000,false,BikePoints_222,001101,,true
false,"Rodney Road , Walworth",1279614420000,false,BikePoints_223,003481,,true
false,"Queensway, Kensington Gardens",1279615020000,false,BikePoints_224,001150,,true
false,"Notting Hill Gate Station, Notting Hill",1279616280000,false,BikePoints_225,001182,,true
false,"Charles II Street, West End",1279616520000,false,BikePoints_226,003488,,true
false,"Great Percy Street, Clerkenwell",1279616700000,false,BikePoints_227,003470,,true
false,"St. James's Square, St. James's",1279616880000,false,BikePoints_228,001067,,true
false,"Whitehall Place, Strand",1279617780000,false,BikePoints_229,001151,,true
false,"Poured Lines, Bankside",1279618020000,false,BikePoints_230,001144,,true
false,"Queen's Gate (Central), South Kensington",1279622820000,false,BikePoints_231,001089,,true
false,"Carey Street, Holborn",1279623240000,false,BikePoints_232,001139,,true
false,"Pall Mall East, West End",1279624260000,false,BikePoints_233,001153,,true
false,"Liverpool Road (N1 Centre), Angel",1279624680000,false,BikePoints_234,001081,,true
false,"Kennington Road  , Vauxhall",1279625640000,false,BikePoints_235,001154,,true
false,"Fashion Street, Whitechapel",1279625940000,false,BikePoints_236,003483,,true
false,"Dock Street, Wapping",1279799040000,false,BikePoints_237,003467,,true
false,"Frampton Street, Paddington",1279627920000,false,BikePoints_238,001099,,true
false,"Warren Street Station, Euston",1279628160000,false,BikePoints_239,001090,,true
false,"Colombo Street, Southwark",1279628280000,false,BikePoints_240,003472,,true
false,"Beaumont Street, Marylebone",1279628640000,false,BikePoints_242,003482,,true
false,"Gloucester Street, Pimlico",1279628940000,false,BikePoints_243,001103,,true
false,"Earnshaw Street , Covent Garden",1279629240000,false,BikePoints_244,001145,,true
false,"Grosvenor Road, Pimlico",1279629660000,false,BikePoints_245,001140,,true
false,"Berry Street, Clerkenwell",1279639740000,false,BikePoints_246,001159,,true
false,"St. John's Wood Church, The Regent's Park",1279639920000,false,BikePoints_247,001091,,true
false,"Triangle Car Park, Hyde Park",1279640160000,false,BikePoints_248,001088,,true
false,"Harper Road, The Borough",1279640400000,false,BikePoints_249,001137,,true
false,"Royal Avenue 1, Chelsea",1279641000000,false,BikePoints_250,003440,,true
false,"Brushfield Street, Liverpool Street",1279700160000,false,BikePoints_251,001161,,true
false,"Jubilee Gardens, South Bank",1279700640000,false,BikePoints_252,001111,,true
false,"Shoreditch Park, Hoxton",1279700820000,false,BikePoints_253,001051,,true
false,"Clinton Road, Mile End",,false,BikePoints_522,200161,,true
false,"Langdon Park, Poplar",,false,BikePoints_523,200160,,true
false,"Lancaster Gate , Bayswater",1328515080000,false,BikePoints_524,200017,,true
false,"Blythe Road, Olympia",1643301180000,false,BikePoints_525,200153,,true
false,"Lancaster Drive, Blackwall",,false,BikePoints_526,200143,,true
false,"Hansard Mews, Holland Park",1328777280000,false,BikePoints_527,200154,,true
false,"Clarges Street, Mayfair",1328777880000,false,BikePoints_528,200088,,true
false,"Manresa Road, Chelsea",,false,BikePoints_529,200010,,true
false,"Newby Place, Poplar",,false,BikePoints_530,200146,,true
false,"Twig Folly Bridge, Mile End",1328778840000,false,BikePoints_531,200167,,true
false,"Jubilee Plaza, Canary Wharf",1328886360000,false,BikePoints_532,200163,,true
false,"Wellington Row, Bethnal Green",,false,BikePoints_533,200165,,true
false,"Goldsmith's Row, Haggerston",,false,BikePoints_534,200159,,true
false,"Gloucester Avenue, Camden Town",,false,BikePoints_535,200145,,true
false,"Queensbridge Road, Haggerston",,false,BikePoints_536,200024,,true
false,"Old Montague Street, Whitechapel",1330352880000,false,BikePoints_537,200239,,true
false,"Naval Row, Blackwall",,false,BikePoints_538,200050,,true
false,"Hoxton Station, Hoxton",,false,BikePoints_539,200151,,true
false,"Albany Street, The Regent's Park",,false,BikePoints_540,200134,,true
false,"Green Park Station, Mayfair",,false,BikePoints_541,200096,,true
false,"Salmon Lane, Limehouse",,false,BikePoints_542,200147,,true
false,"Lansdowne Walk, Ladbroke Grove",,false,BikePoints_543,200065,,true
false,"Percival Street, Finsbury",,false,BikePoints_544,200051,,true
false,"Arlington Road, Camden Town",,false,BikePoints_545,200070,,true
false,"New Fetter Lane, Holborn",,false,BikePoints_546,200044,,true
false,"East India DLR, Blackwall",,false,BikePoints_547,200127,,true
false,"Westminster Bridge Road, Elephant & Castle",,false,BikePoints_548,200076,,true
false,"Gaywood  Street, Elephant & Castle",,false,BikePoints_549,200132,,true
false,"Harford Street, Mile End",,false,BikePoints_550,200102,,true
false,"Import Dock, Canary Wharf",1330071720000,false,BikePoints_551,200066,,true
false,"Watney Street, Shadwell",,false,BikePoints_552,200149,,true
false,"Regent's Row , Haggerston",,false,BikePoints_553,200064,,true
false,"Aberfeldy Street, Poplar",,false,BikePoints_554,200078,,true
false,"Heron Quays DLR, Canary Wharf",,false,BikePoints_556,200138,,true
false,"King Edward Street, St Pauls",,false,BikePoints_557,200203,,true
false,"Page Street, Westminster",1399635120000,false,BikePoints_558,200048,,true
false,"Abbotsbury Road, Holland Park",,false,BikePoints_559,200111,,true
false,"Ladbroke Grove Central, Ladbroke Grove",,false,BikePoints_560,200015,,true
false,"Rectory Square, Stepney",1330503540000,false,BikePoints_561,200037,,true
false,"Bury Place, Holborn",1330503420000,false,BikePoints_562,200074,,true
false,"Preston's Road, Cubitt Town",,false,BikePoints_563,200232,,true
false,"Somerset House, Strand",,false,BikePoints_564,200068,,true
false,"Selby Street, Whitechapel",,false,BikePoints_565,200135,,true
false,"Westfield Ariel Way, White City",1330937940000,false,BikePoints_566,200141,,true
false,"Bishop's Bridge Road West, Bayswater",,false,BikePoints_568,200110,,true
false,"Pitfield Street Central, Hoxton",,false,BikePoints_569,200248,,true
false,"Upper Bank Street, Canary Wharf",1330773180000,false,BikePoints_570,200099,,true
false,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,false,BikePoints_571,200061,,true
false,"Greenland Road, Camden Town",,false,BikePoints_572,200026,,true
false,"Limerston Street, West Chelsea",1331796060000,false,BikePoints_573,200001,,true
false,"Eagle Wharf Road, Hoxton",1333618560000,false,BikePoints_574,200246,,true
false,"Alpha Grove, Millwall",,false,BikePoints_576,200109,,true
false,"Globe Town Market, Bethnal Green",,false,BikePoints_577,200247,,true
false,"Hollybush Gardens, Bethnal Green",1330444680000,false,BikePoints_578,200244,,true
false,"Queen Street 2, Bank",,false,BikePoints_579,200128,,true
false,"Doddington Grove, Kennington",1392208500000,false,BikePoints_580,200084,,true
false,"New Cavendish Street, Marylebone",1331883540000,false,BikePoints_581,200005,,true
false,"Abingdon Green, Westminster",,false,BikePoints_583,200231,,true
false,"Ilchester Gardens, Bayswater",,false,BikePoints_584,200086,,true
false,"Mudchute DLR, Cubitt Town",1331797200000,false,BikePoints_586,200092,,true
false,"Monument Street, Monument",1332406320000,false,BikePoints_587,200101,,true
false,"Hoxton Street, Hoxton",1330937820000,false,BikePoints_588,200071,,true
false,"Drayton Gardens, West Chelsea",,false,BikePoints_589,200060,,true
false,"Greenberry Street, St.John's Wood",,false,BikePoints_590,200236,,true
false,"Bishop's Bridge Road East, Bayswater",,false,BikePoints_592,200108,,true
false,"Northdown Street, King's Cross",,false,BikePoints_593,200058,,true
false,"Kingsway Southbound, Strand",1331710680000,false,BikePoints_594,200226,,true
false,"Hammersmith Road, Hammersmith",,false,BikePoints_595,200142,,true
false,"Parson's Green , Parson's Green",,false,BikePoints_596,200237,,true
false,"Fulham Park Road, Fulham",,false,BikePoints_597,200229,,true
false,"Southerton Road, Hammersmith",1501544700000,false,BikePoints_598,200166,,true
false,"Manbre Road, Hammersmith",,false,BikePoints_599,200235,,true
false,"South Lambeth Road, Vauxhall",,false,BikePoints_600,200133,,true
false,"BBC White City, White City",,false,BikePoints_601,200136,,true
false,"Union Grove, Wandsworth Road",,false,BikePoints_602,200211,,true
false,"Caldwell Street, Stockwell",,false,BikePoints_603,200137,,true
false,"St Martins Close, Camden Town",,false,BikePoints_604,200195,,true
false,"Seymour Place, Marylebone",,false,BikePoints_605,200198,,true
false,"Addison Road, Holland Park",,false,BikePoints_606,200218,,true
false,"Putney Bridge Station, Fulham",,false,BikePoints_607,200125,,true
false,"Colet Gardens, Hammersmith",,false,BikePoints_608,200224,,true
false,"Sugden Road, Clapham",1380109980000,false,BikePoints_609,200208,,true
false,"Danvers Street, West Chelsea",1380113460000,false,BikePoints_610,200222,,true
false,"Princedale Road , Holland Park",1380203940000,false,BikePoints_611,200067,,true
false,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,false,BikePoints_612,200175,,true
false,"Woodstock Grove, Shepherd's Bush",1380211860000,false,BikePoints_613,200214,,true
false,"London Fields, Hackney Central",1380795000000,false,BikePoints_614,200025,,true
false,"Chadwell Street, Angel",1279700940000,false,BikePoints_254,003471,,true
false,"Clifton Road, Maida Vale",1279702560000,false,BikePoints_255,001147,,true
false,"Houghton Street, Strand",1279708020000,false,BikePoints_256,003484,,true
false,"Westminster University, Marylebone",1279708140000,false,BikePoints_257,001194,,true
false,"Kensington Gore, Knightsbridge",1279708380000,false,BikePoints_258,001193,,true
false,"Bourne Street, Belgravia",1279709100000,false,BikePoints_259,001180,,true
false,"Broadwick Street, Soho",1279711020000,false,BikePoints_260,003489,,true
false,"Princes Square, Bayswater",1279711200000,false,BikePoints_261,003491,,true
false,"LSBU (Borough Road), Elephant & Castle",1279711620000,false,BikePoints_262,001095,,true
false,"St. Mary Axe, Aldgate",1279712160000,false,BikePoints_263,001184,,true
false,"Tysoe Street, Clerkenwell",1279712520000,false,BikePoints_264,001146,,true
false,"Southwick Street, Paddington",1279714320000,false,BikePoints_265,003490,,true
false,"Queen's Gate (North), Kensington",1279714560000,false,BikePoints_266,001204,,true
false,"Regency Street, Westminster",1279714740000,false,BikePoints_267,001155,,true
false,"Belgrave Road, Victoria",1279714920000,false,BikePoints_268,001087,,true
false,"Empire Square, The Borough",1279715100000,false,BikePoints_269,001209,,true
false,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,false,BikePoints_270,001190,,true
false,"London Zoo,  The Regent's Park",1279720920000,false,BikePoints_271,001136,,true
false,"Baylis Road, Waterloo",1279721220000,false,BikePoints_272,001133,,true
false,"Belvedere Road 1, South Bank",1279721400000,false,BikePoints_273,001186,,true
false,"Warwick Road, Olympia",1279721580000,false,BikePoints_274,001134,,true
false,"Barbican Centre, Barbican",1279721880000,false,BikePoints_275,001191,,true
false,"Lower Thames Street, Monument",1279723200000,false,BikePoints_276,001098,,true
false,"Kensington Church Street, Kensington",1279723320000,false,BikePoints_277,001143,,true
false,"Tooley Street, Bermondsey",1279723500000,false,BikePoints_278,001142,,true
false,"North Wharf Road, Paddington",1279723740000,false,BikePoints_279,001108,,true
false,"Royal Avenue 2, Chelsea",1279726440000,false,BikePoints_280,003462,,true
false,"Smith Square, Westminster",1279726620000,false,BikePoints_281,003480,,true
false,"Royal London Hospital, Whitechapel",1279726980000,false,BikePoints_282,001077,,true
false,"Kingsway, Covent Garden",1279727220000,false,BikePoints_283,001141,,true
false,"Lambeth North Station, Waterloo",1279727580000,false,BikePoints_284,001117,,true
false,"St. John's Wood Road, St. John's Wood",1279727880000,false,BikePoints_286,001187,,true
false,"Bedford Way, Bloomsbury",1279728060000,false,BikePoints_287,001156,,true
false,"Elizabeth Bridge, Victoria",1279793820000,false,BikePoints_288,001138,,true
false,"South Audley Street, Mayfair",1279794060000,false,BikePoints_289,003493,,true
false,"St Mary's Hospital, Paddington",1279795140000,false,BikePoints_290,003496,,true
false,"Claverton Street, Pimlico",1279800420000,false,BikePoints_291,001135,,true
false,"Kensington Olympia Station, Olympia",1279800780000,false,BikePoints_293,001214,,true
false,"St. George's Square, Pimlico",1279800900000,false,BikePoints_294,001195,,true
false,"Swan Street, The Borough",1279801080000,false,BikePoints_295,001216,,true
false,"Knaresborough Place, Earl's Court",1377258960000,false,BikePoints_296,200069,,true
false,"Geraldine Street, Elephant & Castle",1279801560000,false,BikePoints_297,003498,,true
false,"Curlew Street, Shad Thames",1279805640000,false,BikePoints_298,001213,,true
false,"Vincent Square, Westminster",1279808160000,false,BikePoints_299,001196,,true
false,"Serpentine Car Park, Hyde Park",1279808700000,false,BikePoints_300,001217,,true
false,"Marylebone Lane, Marylebone",1279809000000,false,BikePoints_301,001152,,true
false,"Putney Pier, Wandsworth",1279812360000,false,BikePoints_302,003492,,true
false,"Albert Gate, Hyde Park",1279812720000,false,BikePoints_303,001132,,true
false,"Rathbone Street, Fitzrovia",1279816260000,false,BikePoints_306,003497,,true
false,"Black Lion Gate, Kensington Gardens",1279816500000,false,BikePoints_307,001157,,true
false,"Long Lane , Bermondsey",1279816740000,false,BikePoints_308,001189,,true
false,"Embankment (Savoy), Strand",1279875060000,false,BikePoints_309,001192,,true
false,"Black Prince Road, Vauxhall",1279879560000,false,BikePoints_310,001205,,true
false,"Foley Street, Fitzrovia",1279880100000,false,BikePoints_311,003494,,true
false,"Grove End Road, St. John's Wood",1279880340000,false,BikePoints_312,001130,,true
false,"Wells Street, Fitzrovia",1279880520000,false,BikePoints_313,003495,,true
false,"Tyers Gate, Bermondsey",1279884480000,false,BikePoints_314,003485,,true
false,"The Tennis Courts, The Regent's Park",1279884660000,false,BikePoints_315,001199,,true
false,"Warwick Row, Westminster",1279884840000,false,BikePoints_316,000968,1539845760000,true
false,"Dickens Square, Borough",1279885080000,false,BikePoints_317,001208,,true
false,"Sackville Street, Mayfair",1279885320000,false,BikePoints_318,001197,,true
false,"Baldwin Street, St. Luke's",1279890360000,false,BikePoints_319,003500,,true
false,"Queen Mother Sports Centre, Victoria",1279890840000,false,BikePoints_320,001148,,true
false,"Bermondsey Street, Bermondsey",1279891020000,false,BikePoints_321,002637,,true
false,"Palissy Street, Shoreditch",1279891920000,false,BikePoints_322,003502,,true
false,"Clifton Street, Shoreditch",1279892040000,false,BikePoints_323,003501,,true
false,"Ontario Street, Elephant & Castle",1279894920000,false,BikePoints_324,001200,,true
false,"St. Martin's Street, West End",1279896660000,false,BikePoints_325,001158,,true
false,"Graham Street, Angel",1279896840000,false,BikePoints_326,001131,,true
false,"New North Road 1, Hoxton",1280133420000,false,BikePoints_327,001128,,true
false,"New North Road 2, Hoxton",1280133540000,false,BikePoints_328,002641,,true
false,"Prince Albert Road, The Regent's Park",1280133720000,false,BikePoints_329,002636,,true
false,"Eastbourne Mews, Paddington",1280141280000,false,BikePoints_330,001203,,true
false,"Bunhill Row, Moorgate",1280141460000,false,BikePoints_331,001211,,true
false,"Palace Gardens Terrace, Notting Hill",1280142540000,false,BikePoints_333,002633,,true
false,"Concert Hall Approach 1, South Bank",1280147580000,false,BikePoints_334,002635,,true
false,"Tavistock Street, Covent Garden",1280152560000,false,BikePoints_335,001207,,true
false,"Concert Hall Approach 2, South Bank",1280152800000,false,BikePoints_336,001212,,true
false,"Pembridge Villas, Notting Hill",1280153100000,false,BikePoints_337,002589,,true
false,"Wellington Street , Strand",1280158740000,false,BikePoints_338,001202,,true
false,"Finlay Street, Fulham",1380288900000,false,BikePoints_615,200029,,true
false,"Aintree Street, Fulham",,false,BikePoints_616,200098,,true
false,"Elysium Place, Fulham",1380531540000,false,BikePoints_617,200028,,true
false,"Eel Brook Common, Walham Green",1380546540000,false,BikePoints_618,300003,,true
false,"Irene Road, Parsons Green",1380552360000,false,BikePoints_619,300012,,true
false,"Surrey Lane, Battersea",1380629040000,false,BikePoints_620,300010,,true
false,"Wandsworth Town Station, Wandsworth",1380899280000,false,BikePoints_621,200091,,true
false,"Lansdowne Road, Ladbroke Grove",1380901680000,false,BikePoints_622,200172,,true
false,"Nantes Close, Wandsworth",1381135320000,false,BikePoints_623,200186,,true
false,"Courland Grove, Wandsworth Road",1381224240000,false,BikePoints_624,200173,,true
false,"Queen's Circus, Battersea Park",1381227480000,false,BikePoints_625,200190,,true
