locked,temporary,install_date,installed,removal_date,common_name,place_id,terminal_name
false,false,1297182180000,true,,"Southampton Street, Strand",BikePoints_388,001228
false,false,1297347960000,true,,"Upper Grosvenor Street, Mayfair",BikePoints_389,010621
false,false,1297764360000,true,,"Buxton Street 1, Shoreditch",BikePoints_390,001223
false,false,1297956480000,true,1539846000000,"Clifford Street, Mayfair",BikePoints_391,002688
false,false,1297958700000,true,,"Imperial College, Knightsbridge",BikePoints_392,001220
false,false,1298545440000,true,,"Snow Hill, Farringdon",BikePoints_393,002699
false,false,,true,,"Aberdeen Place, St. John's Wood",BikePoints_394,002698
false,false,1298908800000,true,,"Cadogan Gardens, Chelsea",BikePoints_395,002695
false,false,1299075120000,true,,"Shouldham Street, Marylebone",BikePoints_396,002693
false,false,1299075900000,true,,"Devonshire Terrace, Bayswater",BikePoints_397,001227
false,false,1299076440000,true,,"Holland Park, Kensington",BikePoints_398,010631
false,false,1299582900000,true,,"Brick Lane Market, Shoreditch",BikePoints_399,002687
false,false,1299583260000,true,,"George Street, Marylebone",BikePoints_400,001225
false,false,1299592500000,true,,"Columbia Road, Shoreditch",BikePoints_401,002701
false,false,1299592860000,true,,"Penfold Street, Marylebone",BikePoints_402,010625
false,false,1299593640000,true,,"George Place Mews, Marylebone",BikePoints_403,010630
false,false,1299669180000,true,,"Palace Gate, Kensington Gardens",BikePoints_404,001110
false,false,1299669300000,true,,"Gloucester Road Station, South Kensington",BikePoints_405,001107
false,false,,true,,"Sun Street, Liverpool Street",BikePoints_408,001129
false,false,,true,,"Strata, Elephant & Castle",BikePoints_409,010624
false,false,,true,,"Edgware Road Station, Marylebone",BikePoints_410,001058
false,false,,true,,"Rotherhithe Roundabout, Rotherhithe",BikePoints_411,010629
false,false,1302006180000,true,,"Cleaver Street, Kennington",BikePoints_412,010628
false,false,1308735300000,true,,"Chelsea Bridge, Pimlico",BikePoints_419,022160
false,false,1309258380000,true,,"Southwark Station 1, Southwark",BikePoints_420,022162
false,false,1309258440000,true,,"Southwark Station 2, Southwark",BikePoints_421,022163
false,false,1309860240000,true,,"Eaton Square (South), Belgravia",BikePoints_423,022164
false,false,1324551120000,true,,"Ebury Bridge, Pimlico",BikePoints_424,022159
false,false,1310463720000,true,,"Vincent Street, Pimlico",BikePoints_426,022161
false,false,1310725680000,true,,"Cheapside, Bank",BikePoints_427,022180
false,false,1318496100000,true,,"Exhibition Road, Knightsbridge",BikePoints_428,022179
false,false,1324549980000,true,,"South Parade, Chelsea",BikePoints_430,022182
false,false,1323355020000,true,,"Crinan Street, King's Cross",BikePoints_431,022183
false,false,1319448720000,true,,"Exhibition Road Museums 1, South Kensington",BikePoints_432,022158
false,false,1384251120000,true,,"Charlotte Terrace, Angel",BikePoints_697,200129
false,false,1384254300000,true,,"Shoreditch Court, Haggerston",BikePoints_698,200121
false,false,1384256040000,true,,"Belford House, Haggerston",BikePoints_699,200057
false,false,1384343280000,true,,"Battersea Church Road, Battersea",BikePoints_700,200201
false,false,1384345080000,true,,"Vicarage Crescent, Battersea",BikePoints_701,200077
false,false,1384345860000,true,,"Durant Street, Bethnal Green",BikePoints_702,200213
false,false,1384357800000,true,,"St. Bride Street, Holborn",BikePoints_703,200094
false,false,1384443480000,true,,"Mexfield Road, East Putney",BikePoints_704,200063
false,true,1384453020000,true,1539845700000,"Upper Richmond Road, Putney",BikePoints_705,300042
false,false,1384420920000,true,,"Snowsfields, London Bridge",BikePoints_706,200193
false,false,1384435680000,true,,"Barons Court Station, West Kensington",BikePoints_707,200197
false,false,1384530180000,true,,"Disraeli Road, Putney",BikePoints_708,200217
false,false,1384510140000,true,,"Montserrat Road , Putney",BikePoints_709,200205
false,false,1384520580000,true,,"Albert Bridge Road, Battersea Park",BikePoints_710,300045
false,false,1384791540000,true,,"Everington Street, Fulham",BikePoints_711,300028
false,false,1384797120000,true,,"Mile End Stadium, Mile End",BikePoints_712,300056
false,false,1384774620000,true,,"Hawley Crescent, Camden Town",BikePoints_713,200122
false,false,1384865400000,true,,"Stewart's Road, Wandsworth Road",BikePoints_714,300055
false,false,1384868460000,true,,"Aylward Street, Stepney",BikePoints_715,300049
false,false,1384952400000,true,,"Dunston Road , Haggerston",BikePoints_717,300024
false,false,1384962840000,true,,"Ada Street, Hackney Central",BikePoints_718,300040
false,false,1384968480000,true,,"Victoria Park Road, Hackney Central",BikePoints_719,300011
false,false,1385025840000,true,,"Star Road, West Kensington",BikePoints_720,300038
false,false,1385028480000,true,,"Wendon Street, Old Ford",BikePoints_721,300039
false,false,1385028600000,true,,"Finnis Street, Bethnal Green",BikePoints_722,300041
false,false,1385035380000,true,,"Stephendale Road, Sands End",BikePoints_723,300053
false,false,1385125380000,true,,"Alma Road, Wandsworth",BikePoints_724,300046
false,false,1563352500000,true,,"Walworth Square, Walworth",BikePoints_725,300050
false,false,1385128740000,true,,"Alfreda Street, Battersea Park",BikePoints_726,300047
false,false,1385132160000,true,,"Chesilton Road, Fulham",BikePoints_727,300054
false,false,1385466780000,true,,"Putney Bridge Road, East Putney",BikePoints_728,300044
false,false,1385391300000,true,,"St. Peter's Terrace, Fulham",BikePoints_729,300043
false,false,1385132580000,true,,"Bridge Avenue, Hammersmith",BikePoints_730,300082
false,false,1385394720000,true,,"Michael Road, Walham Green",BikePoints_731,300095
false,false,1385458020000,true,,"Duke Street Hill, London Bridge",BikePoints_732,300083
false,false,1385460840000,true,,"Park Lane, Mayfair",BikePoints_733,300093
false,false,1385464500000,true,,"Plough Terrace, Clapham Junction",BikePoints_734,300094
false,false,1385383080000,true,,"Grant Road East, Clapham Junction",BikePoints_735,200120
false,false,1385472900000,true,,"Queensdale Road, Shepherd's Bush",BikePoints_736,300088
false,false,1385554620000,true,,"Fulham Broadway, Walham Green",BikePoints_737,300086
false,false,1385563380000,true,,"Imperial Road, Sands End",BikePoints_738,300087
false,false,1385631000000,true,,"Hortensia Road, West Brompton",BikePoints_739,300091
false,false,1385635440000,true,,"Sirdar Road, Avondale",BikePoints_740,300084
false,false,1385640120000,true,,"Freston Road, Avondale",BikePoints_741,300085
false,false,1385649540000,true,,"Blenheim Crescent, Ladbroke Grove",BikePoints_742,300090
false,false,1385723700000,true,,"Oxford Road, Putney",BikePoints_743,300078
false,false,1385729760000,true,,"Ingrave Street, Clapham Junction",BikePoints_744,300077
false,false,1385740020000,true,,"Upcerne Road, West Chelsea",BikePoints_745,300075
false,false,1385985720000,true,,"Lots Road, West Chelsea",BikePoints_746,300076
false,false,1385997240000,true,,"Ormonde Gate, Chelsea",BikePoints_747,300089
false,false,1386159900000,true,,"Hertford Road, De Beauvoir Town",BikePoints_748,300092
false,false,1386172440000,true,,"Haggerston Road, Haggerston",BikePoints_749,300081
false,false,1386240360000,true,,"Culvert Road, Battersea",BikePoints_750,300080
false,false,1386250800000,true,,"Newton Street, Covent Garden",BikePoints_751,300074
false,false,1650364320000,true,,"London Street, Paddington",BikePoints_752,300079
false,false,1389003540000,true,,"Grenfell Road, Avondale",BikePoints_754,300067
false,false,1389008580000,true,,"The Vale, Chelsea",BikePoints_755,300058
false,false,1390223040000,true,,"Prince of Wales Drive, Battersea Park",BikePoints_756,300073
false,false,1389094260000,true,,"Harcourt Terrace, West Brompton",BikePoints_757,300069
false,false,1389178020000,true,,"Westbourne Park Road, Portobello",BikePoints_758,300057
false,false,1389627480000,true,,"Broadley Terrace, Marylebone",BikePoints_759,300072
false,false,1389781800000,true,,"Humbolt Road, Fulham",BikePoints_761,300068
false,false,1392039000000,true,,"Storey's Gate, Westminster",BikePoints_762,200202
false,false,1392043020000,true,,"Mile End Park Leisure Centre, Mile End",BikePoints_763,300027
false,false,1392633480000,true,,"St. John's Road, Clapham Junction",BikePoints_764,200185
false,false,1392986940000,true,,"Ranelagh Gardens, Fulham",BikePoints_765,300064
false,false,1392894840000,true,,"Ram Street, Wandsworth",BikePoints_766,200079
false,false,1393406280000,true,,"Santos Road, Wandsworth",BikePoints_767,200177
false,false,1393494060000,true,,"Clapham Common North Side, Clapham Common",BikePoints_768,300065
false,false,1393939560000,true,,"Sandilands Road, Walham Green",BikePoints_769,300001
false,false,1394099280000,true,,"Gwendwr Road, West Kensington",BikePoints_770,300097
false,false,1394018400000,true,,"Rifle Place, Avondale",BikePoints_771,300007
false,false,1396442100000,true,,"Binfield Road, Stockwell",BikePoints_772,300015
false,false,1396262520000,true,,"Tallis Street, Temple",BikePoints_773,300096
false,false,1396265880000,true,,"Hurlingham Park, Parsons Green",BikePoints_774,300098
false,false,1396270320000,true,,"Little Brook Green, Brook Green",BikePoints_775,300101
false,false,1396273320000,true,,"Abyssinia Close, Clapham Junction",BikePoints_776,300099
false,false,1406282940000,true,,"Limburg Road, Clapham Junction",BikePoints_777,300100
false,false,1435313700000,true,,"Houndsditch, Aldgate",BikePoints_779,200072
false,false,1439455200000,true,,"Imperial Wharf Station, Sands End",BikePoints_780,300070
false,false,1279289760000,true,,"Porchester Place, Paddington",BikePoints_169,003477
false,false,1279290180000,true,,"Hardwick Street, Clerkenwell",BikePoints_170,001057
false,false,1279291200000,true,,"Collingham Gardens, Earl's Court",BikePoints_171,003459
false,false,1279291500000,true,,"Sumner Place, South Kensington",BikePoints_172,001124
false,false,1279292700000,true,,"Waterloo Road, South Bank",BikePoints_173,001176
false,false,1279295940000,true,,"Strand, Strand",BikePoints_174,001100
false,false,1529674980000,true,,"Worship Street, Shoreditch",BikePoints_175,000997
false,false,1279297560000,true,,"Gloucester Terrace, Bayswater",BikePoints_176,001173
false,false,1279297740000,true,,"Ashley Place, Victoria",BikePoints_177,001122
false,false,1279297920000,true,,"Warwick Square, Pimlico",BikePoints_178,003460
false,false,1279298220000,true,,"North Audley Street, Mayfair",BikePoints_180,001126
false,false,1279298460000,true,,"Belgrave Square, Belgravia",BikePoints_181,003473
false,false,1279363140000,true,,"Bell Street , Marylebone",BikePoints_182,001166
false,false,1279364160000,true,,"Riverlight North, Nine Elms",BikePoints_183,001165
false,false,1279364280000,true,,"Portland Place, Marylebone",BikePoints_184,001164
false,false,1279365360000,true,,"Alderney Street, Pimlico",BikePoints_185,001174
false,false,1279365480000,true,,"South Wharf Road, Paddington",BikePoints_186,001167
false,false,1279365720000,true,,"Queen's Gate (South), South Kensington",BikePoints_187,001172
false,false,1279376760000,true,,"Nutford Place, Marylebone",BikePoints_188,001112
false,false,1279377180000,true,,"Claremont Square, Angel",BikePoints_189,001104
false,false,1279381080000,true,,"Rampayne Street, Pimlico",BikePoints_190,001106
false,false,1279383120000,true,,"Hyde Park Corner, Hyde Park",BikePoints_191,001075
false,false,1279383300000,true,,"Wardour Street, Soho",BikePoints_192,001163
false,false,1279392479356,true,,"Bankside Mix, Bankside",BikePoints_193,000963
false,false,1279392479395,true,,"Hop Exchange, The Borough",BikePoints_194,000960
false,false,1279392479432,true,,"Milroy Walk, South Bank",BikePoints_195,000959
false,false,1279392479471,true,,"Union Street, The Borough",BikePoints_196,000961
false,false,1279392479520,true,,"Stamford Street, South Bank",BikePoints_197,000962
false,false,1279441800000,true,,"Great Tower Street, Monument",BikePoints_199,001080
false,false,1279441920000,true,,"LMU Commercial Road, Whitechapel",BikePoints_200,001105
false,false,1279444080000,true,,"Dorset Square, Marylebone",BikePoints_201,001162
false,false,1279444320000,true,,"Leman Street, Aldgate",BikePoints_202,001102
false,false,1279445580000,true,,"West Smithfield Rotunda, Farringdon",BikePoints_203,001040
false,false,1279466640000,true,,"Margery Street, Clerkenwell",BikePoints_204,003468
false,false,1279471380000,true,,"New Road 1 , Whitechapel",BikePoints_206,001171
false,false,1279558140000,true,,"Grosvenor Crescent, Belgravia",BikePoints_207,001169
false,false,1279472580000,true,,"Mallory Street, Marylebone",BikePoints_208,001175
false,false,1279529160000,true,,"Denyer Street, Knightsbridge",BikePoints_209,003454
false,false,1279535160000,true,,"Hinde Street, Marylebone",BikePoints_210,003476
false,false,1279535820000,true,,"Cadogan Place, Knightsbridge",BikePoints_211,003469
false,false,1279536840000,true,,"Campden Hill Road, Notting Hill",BikePoints_212,003487
false,false,1279537020000,true,,"Wellington Arch, Hyde Park",BikePoints_213,001109
false,false,1279537200000,true,,"Endsleigh Gardens, Euston",BikePoints_214,001079
false,false,1279537380000,true,,"Moorfields, Moorgate",BikePoints_215,001092
false,false,1279537920000,true,,"Old Brompton Road, South Kensington",BikePoints_216,003479
false,false,1279538040000,true,,"Wormwood Street, Liverpool Street",BikePoints_217,002587
false,false,1279543740000,true,,"St. Luke's Church, Chelsea",BikePoints_218,003486
false,false,1279545900000,true,,"Bramham Gardens, Earl's Court",BikePoints_219,001183
false,false,1279546320000,true,,"Chelsea Green, Chelsea",BikePoints_220,001179
false,false,1279552200000,true,,"Horseferry Road, Westminster",BikePoints_221,001170
false,false,1279614120000,true,,"Knightsbridge, Hyde Park",BikePoints_222,001101
false,false,1279614420000,true,,"Rodney Road , Walworth",BikePoints_223,003481
false,false,1279615020000,true,,"Queensway, Kensington Gardens",BikePoints_224,001150
false,false,1279616280000,true,,"Notting Hill Gate Station, Notting Hill",BikePoints_225,001182
false,false,1279616520000,true,,"Charles II Street, West End",BikePoints_226,003488
false,false,1279616700000,true,,"Great Percy Street, Clerkenwell",BikePoints_227,003470
false,false,1279616880000,true,,"St. James's Square, St. James's",BikePoints_228,001067
false,false,1279617780000,true,,"Whitehall Place, Strand",BikePoints_229,001151
false,false,1279618020000,true,,"Poured Lines, Bankside",BikePoints_230,001144
false,false,1279622820000,true,,"Queen's Gate (Central), South Kensington",BikePoints_231,001089
false,false,1279623240000,true,,"Carey Street, Holborn",BikePoints_232,001139
false,false,1279624260000,true,,"Pall Mall East, West End",BikePoints_233,001153
false,false,1279624680000,true,,"Liverpool Road (N1 Centre), Angel",BikePoints_234,001081
false,false,1279625640000,true,,"Kennington Road  , Vauxhall",BikePoints_235,001154
false,false,1279625940000,true,,"Fashion Street, Whitechapel",BikePoints_236,003483
false,false,1279799040000,true,,"Dock Street, Wapping",BikePoints_237,003467
false,false,1279627920000,true,,"Frampton Street, Paddington",BikePoints_238,001099
false,false,1279628160000,true,,"Warren Street Station, Euston",BikePoints_239,001090
false,false,1279628640000,true,,"Beaumont Street, Marylebone",BikePoints_242,003482
false,false,1279628940000,true,,"Gloucester Street, Pimlico",BikePoints_243,001103
false,false,1279629240000,true,,"Earnshaw Street , Covent Garden",BikePoints_244,001145
false,false,1279629660000,true,,"Grosvenor Road, Pimlico",BikePoints_245,001140
false,false,1279639740000,true,,"Berry Street, Clerkenwell",BikePoints_246,001159
false,false,1279639920000,true,,"St. John's Wood Church, The Regent's Park",BikePoints_247,001091
false,false,1279640160000,true,,"Triangle Car Park, Hyde Park",BikePoints_248,001088
false,false,1279640400000,true,,"Harper Road, The Borough",BikePoints_249,001137
false,false,1279641000000,true,,"Royal Avenue 1, Chelsea",BikePoints_250,003440
false,false,1279700160000,true,,"Brushfield Street, Liverpool Street",BikePoints_251,001161
false,false,1279700640000,true,,"Jubilee Gardens, South Bank",BikePoints_252,001111
false,false,1279700820000,true,,"Shoreditch Park, Hoxton",BikePoints_253,001051
false,false,,true,,"Driffield Road, Old Ford",BikePoints_521,200030
false,false,,true,,"Clinton Road, Mile End",BikePoints_522,200161
false,false,,true,,"Langdon Park, Poplar",BikePoints_523,200160
false,false,1328515080000,true,,"Lancaster Gate , Bayswater",BikePoints_524,200017
false,false,1643301180000,true,,"Blythe Road, Olympia",BikePoints_525,200153
false,false,,true,,"Lancaster Drive, Blackwall",BikePoints_526,200143
false,false,1328777280000,true,,"Hansard Mews, Holland Park",BikePoints_527,200154
false,false,1328777880000,true,,"Clarges Street, Mayfair",BikePoints_528,200088
false,false,,true,,"Manresa Road, Chelsea",BikePoints_529,200010
false,false,,true,,"Newby Place, Poplar",BikePoints_530,200146
false,false,1328778840000,true,,"Twig Folly Bridge, Mile End",BikePoints_531,200167
false,false,1328886360000,true,,"Jubilee Plaza, Canary Wharf",BikePoints_532,200163
false,false,,true,,"Wellington Row, Bethnal Green",BikePoints_533,200165
false,false,,true,,"Goldsmith's Row, Haggerston",BikePoints_534,200159
false,false,,true,,"Gloucester Avenue, Camden Town",BikePoints_535,200145
false,false,,true,,"Queensbridge Road, Haggerston",BikePoints_536,200024
false,false,1330352880000,true,,"Old Montague Street, Whitechapel",BikePoints_537,200239
false,false,,true,,"Naval Row, Blackwall",BikePoints_538,200050
false,false,,true,,"Hoxton Station, Hoxton",BikePoints_539,200151
false,false,,true,,"Albany Street, The Regent's Park",BikePoints_540,200134
false,false,,true,,"Green Park Station, Mayfair",BikePoints_541,200096
false,false,,true,,"Salmon Lane, Limehouse",BikePoints_542,200147
false,false,,true,,"Lansdowne Walk, Ladbroke Grove",BikePoints_543,200065
false,false,,true,,"Percival Street, Finsbury",BikePoints_544,200051
false,false,,true,,"Arlington Road, Camden Town",BikePoints_545,200070
false,false,,true,,"New Fetter Lane, Holborn",BikePoints_546,200044
false,false,,true,,"East India DLR, Blackwall",BikePoints_547,200127
false,false,,true,,"Westminster Bridge Road, Elephant & Castle",BikePoints_548,200076
false,false,,true,,"Gaywood  Street, Elephant & Castle",BikePoints_549,200132
false,false,,true,,"Harford Street, Mile End",BikePoints_550,200102
false,false,1330071720000,true,,"Import Dock, Canary Wharf",BikePoints_551,200066
false,false,,true,,"Watney Street, Shadwell",BikePoints_552,200149
false,false,,true,,"Regent's Row , Haggerston",BikePoints_553,200064
false,false,,true,,"Aberfeldy Street, Poplar",BikePoints_554,200078
false,false,,true,,"Heron Quays DLR, Canary Wharf",BikePoints_556,200138
false,false,,true,,"King Edward Street, St Pauls",BikePoints_557,200203
false,false,1399635120000,true,,"Page Street, Westminster",BikePoints_558,200048
false,false,,true,,"Abbotsbury Road, Holland Park",BikePoints_559,200111
false,false,,true,,"Ladbroke Grove Central, Ladbroke Grove",BikePoints_560,200015
false,false,1330503540000,true,,"Rectory Square, Stepney",BikePoints_561,200037
false,false,1330503420000,true,,"Bury Place, Holborn",BikePoints_562,200074
false,false,,true,,"Preston's Road, Cubitt Town",BikePoints_563,200232
false,false,,true,,"Somerset House, Strand",BikePoints_564,200068
false,false,,true,,"Selby Street, Whitechapel",BikePoints_565,200135
false,false,1330937940000,true,,"Westfield Ariel Way, White City",BikePoints_566,200141
false,false,,true,,"Bishop's Bridge Road West, Bayswater",BikePoints_568,200110
false,false,,true,,"Pitfield Street Central, Hoxton",BikePoints_569,200248
false,false,1330773180000,true,,"Upper Bank Street, Canary Wharf",BikePoints_570,200099
false,false,1330620180000,true,,"Westfield Southern Terrace ,Shepherd's Bush",BikePoints_571,200061
false,false,,true,,"Greenland Road, Camden Town",BikePoints_572,200026
false,false,1331796060000,true,,"Limerston Street, West Chelsea",BikePoints_573,200001
false,false,1333618560000,true,,"Eagle Wharf Road, Hoxton",BikePoints_574,200246
false,false,,true,,"Alpha Grove, Millwall",BikePoints_576,200109
false,false,,true,,"Globe Town Market, Bethnal Green",BikePoints_577,200247
false,false,1330444680000,true,,"Hollybush Gardens, Bethnal Green",BikePoints_578,200244
false,false,,true,,"Queen Street 2, Bank",BikePoints_579,200128
false,false,1392208500000,true,,"Doddington Grove, Kennington",BikePoints_580,200084
false,false,1331883540000,true,,"New Cavendish Street, Marylebone",BikePoints_581,200005
false,false,,true,,"Abingdon Green, Westminster",BikePoints_583,200231
false,false,,true,,"Ilchester Gardens, Bayswater",BikePoints_584,200086
false,false,1331797200000,true,,"Mudchute DLR, Cubitt Town",BikePoints_586,200092
false,false,1332406320000,true,,"Monument Street, Monument",BikePoints_587,200101
false,false,1330937820000,true,,"Hoxton Street, Hoxton",BikePoints_588,200071
false,false,,true,,"Drayton Gardens, West Chelsea",BikePoints_589,200060
false,false,,true,,"Greenberry Street, St.John's Wood",BikePoints_590,200236
false,false,,true,,"Bishop's Bridge Road East, Bayswater",BikePoints_592,200108
false,false,,true,,"Northdown Street, King's Cross",BikePoints_593,200058
false,false,1331710680000,true,,"Kingsway Southbound, Strand",BikePoints_594,200226
false,false,,true,,"Hammersmith Road, Hammersmith",BikePoints_595,200142
false,false,,true,,"Parson's Green , Parson's Green",BikePoints_596,200237
false,false,,true,,"Fulham Park Road, Fulham",BikePoints_597,200229
false,false,1501544700000,true,,"Southerton Road, Hammersmith",BikePoints_598,200166
false,false,,true,,"Manbre Road, Hammersmith",BikePoints_599,200235
false,false,,true,,"South Lambeth Road, Vauxhall",BikePoints_600,200133
false,false,,true,,"BBC White City, White City",BikePoints_601,200136
false,false,,true,,"Union Grove, Wandsworth Road",BikePoints_602,200211
false,false,,true,,"Caldwell Street, Stockwell",BikePoints_603,200137
false,false,,true,,"St Martins Close, Camden Town",BikePoints_604,200195
false,false,,true,,"Seymour Place, Marylebone",BikePoints_605,200198
false,false,,true,,"Addison Road, Holland Park",BikePoints_606,200218
false,false,,true,,"Putney Bridge Station, Fulham",BikePoints_607,200125
false,false,,true,,"Colet Gardens, Hammersmith",BikePoints_608,200224
false,false,1380109980000,true,,"Sugden Road, Clapham",BikePoints_609,200208
false,false,1380113460000,true,,"Danvers Street, West Chelsea",BikePoints_610,200222
false,false,1380203940000,true,,"Princedale Road , Holland Park",BikePoints_611,200067
false,false,1380294600000,true,,"Wandsworth Rd, Isley Court, Wandsworth Road",BikePoints_612,200175
false,false,1380211860000,true,,"Woodstock Grove, Shepherd's Bush",BikePoints_613,200214
false,false,1279700940000,true,,"Chadwell Street, Angel",BikePoints_254,003471
false,false,1279702560000,true,,"Clifton Road, Maida Vale",BikePoints_255,001147
false,false,1279708020000,true,,"Houghton Street, Strand",BikePoints_256,003484
false,false,1279708140000,true,,"Westminster University, Marylebone",BikePoints_257,001194
false,false,1279708380000,true,,"Kensington Gore, Knightsbridge",BikePoints_258,001193
false,false,1279709100000,true,,"Bourne Street, Belgravia",BikePoints_259,001180
false,false,1279711020000,true,,"Broadwick Street, Soho",BikePoints_260,003489
false,false,1279711200000,true,,"Princes Square, Bayswater",BikePoints_261,003491
false,false,1279711620000,true,,"LSBU (Borough Road), Elephant & Castle",BikePoints_262,001095
false,false,1279712160000,true,,"St. Mary Axe, Aldgate",BikePoints_263,001184
false,false,1279712520000,true,,"Tysoe Street, Clerkenwell",BikePoints_264,001146
false,false,1279714320000,true,,"Southwick Street, Paddington",BikePoints_265,003490
false,false,1279714560000,true,,"Queen's Gate (North), Kensington",BikePoints_266,001204
false,false,1279714740000,true,,"Regency Street, Westminster",BikePoints_267,001155
false,false,1279714920000,true,,"Belgrave Road, Victoria",BikePoints_268,001087
false,false,1279715100000,true,,"Empire Square, The Borough",BikePoints_269,001209
false,false,1279720380000,true,,"Kennington Lane Rail Bridge, Vauxhall",BikePoints_270,001190
false,false,1279720920000,true,,"London Zoo,  The Regent's Park",BikePoints_271,001136
false,false,1279721220000,true,,"Baylis Road, Waterloo",BikePoints_272,001133
false,false,1279721400000,true,,"Belvedere Road 1, South Bank",BikePoints_273,001186
false,false,1279721580000,true,,"Warwick Road, Olympia",BikePoints_274,001134
false,false,1279721880000,true,,"Barbican Centre, Barbican",BikePoints_275,001191
false,false,1279723200000,true,,"Lower Thames Street, Monument",BikePoints_276,001098
false,false,1279723320000,true,,"Kensington Church Street, Kensington",BikePoints_277,001143
false,false,1279723500000,true,,"Tooley Street, Bermondsey",BikePoints_278,001142
false,false,1279723740000,true,,"North Wharf Road, Paddington",BikePoints_279,001108
false,false,1279726440000,true,,"Royal Avenue 2, Chelsea",BikePoints_280,003462
false,false,1279726620000,true,,"Smith Square, Westminster",BikePoints_281,003480
false,false,1279726980000,true,,"Royal London Hospital, Whitechapel",BikePoints_282,001077
false,false,1279727220000,true,,"Kingsway, Covent Garden",BikePoints_283,001141
false,false,1279727580000,true,,"Lambeth North Station, Waterloo",BikePoints_284,001117
false,false,1279727880000,true,,"St. John's Wood Road, St. John's Wood",BikePoints_286,001187
false,false,1279728060000,true,,"Bedford Way, Bloomsbury",BikePoints_287,001156
false,false,1279793820000,true,,"Elizabeth Bridge, Victoria",BikePoints_288,001138
false,false,1279794060000,true,,"South Audley Street, Mayfair",BikePoints_289,003493
false,false,1279795140000,true,,"St Mary's Hospital, Paddington",BikePoints_290,003496
false,false,1279800420000,true,,"Claverton Street, Pimlico",BikePoints_291,001135
false,false,1279800600000,true,,"Montpelier Street, Knightsbridge",BikePoints_292,001206
false,false,1279800780000,true,,"Kensington Olympia Station, Olympia",BikePoints_293,001214
false,false,1279800900000,true,,"St. George's Square, Pimlico",BikePoints_294,001195
false,false,1279801080000,true,,"Swan Street, The Borough",BikePoints_295,001216
false,false,1377258960000,true,,"Knaresborough Place, Earl's Court",BikePoints_296,200069
false,false,1279801560000,true,,"Geraldine Street, Elephant & Castle",BikePoints_297,003498
false,false,1279805640000,true,,"Curlew Street, Shad Thames",BikePoints_298,001213
false,false,1279808160000,true,,"Vincent Square, Westminster",BikePoints_299,001196
false,false,1279808700000,true,,"Serpentine Car Park, Hyde Park",BikePoints_300,001217
false,false,1279809000000,true,,"Marylebone Lane, Marylebone",BikePoints_301,001152
false,false,1279812360000,true,,"Putney Pier, Wandsworth",BikePoints_302,003492
false,false,1279812720000,true,,"Albert Gate, Hyde Park",BikePoints_303,001132
false,false,1279816260000,true,,"Rathbone Street, Fitzrovia",BikePoints_306,003497
false,false,1279816500000,true,,"Black Lion Gate, Kensington Gardens",BikePoints_307,001157
false,false,1279816740000,true,,"Long Lane , Bermondsey",BikePoints_308,001189
false,false,1279875060000,true,,"Embankment (Savoy), Strand",BikePoints_309,001192
false,false,1279879560000,true,,"Black Prince Road, Vauxhall",BikePoints_310,001205
false,false,1279880100000,true,,"Foley Street, Fitzrovia",BikePoints_311,003494
false,false,1279880340000,true,,"Grove End Road, St. John's Wood",BikePoints_312,001130
false,false,1279880520000,true,,"Wells Street, Fitzrovia",BikePoints_313,003495
false,false,1279884480000,true,,"Tyers Gate, Bermondsey",BikePoints_314,003485
false,false,1279884660000,true,,"The Tennis Courts, The Regent's Park",BikePoints_315,001199
false,false,1279884840000,true,1539845760000,"Warwick Row, Westminster",BikePoints_316,000968
false,false,1279885080000,true,,"Dickens Square, Borough",BikePoints_317,001208
false,false,1279885320000,true,,"Sackville Street, Mayfair",BikePoints_318,001197
false,false,1279890360000,true,,"Baldwin Street, St. Luke's",BikePoints_319,003500
false,false,1279890840000,true,,"Queen Mother Sports Centre, Victoria",BikePoints_320,001148
false,false,1279891020000,true,,"Bermondsey Street, Bermondsey",BikePoints_321,002637
false,false,1279891920000,true,,"Palissy Street, Shoreditch",BikePoints_322,003502
false,false,1279894920000,true,,"Ontario Street, Elephant & Castle",BikePoints_324,001200
false,false,1279896660000,true,,"St. Martin's Street, West End",BikePoints_325,001158
false,false,1279896840000,true,,"Graham Street, Angel",BikePoints_326,001131
false,false,1280133420000,true,,"New North Road 1, Hoxton",BikePoints_327,001128
false,false,1280133540000,true,,"New North Road 2, Hoxton",BikePoints_328,002641
false,false,1280133720000,true,,"Prince Albert Road, The Regent's Park",BikePoints_329,002636
false,false,1280141280000,true,,"Eastbourne Mews, Paddington",BikePoints_330,001203
false,false,1280141460000,true,,"Bunhill Row, Moorgate",BikePoints_331,001211
false,false,1280142360000,true,,"Nevern Place, Earl's Court",BikePoints_332,001210
false,false,1280142540000,true,,"Palace Gardens Terrace, Notting Hill",BikePoints_333,002633
false,false,1280147580000,true,,"Concert Hall Approach 1, South Bank",BikePoints_334,002635
false,false,1280152560000,true,,"Tavistock Street, Covent Garden",BikePoints_335,001207
false,false,1280152800000,true,,"Concert Hall Approach 2, South Bank",BikePoints_336,001212
false,false,1380795000000,true,,"London Fields, Hackney Central",BikePoints_614,200025
false,false,1380288900000,true,,"Finlay Street, Fulham",BikePoints_615,200029
false,false,,true,,"Aintree Street, Fulham",BikePoints_616,200098
