installed,temporary,locked,common_name,install_date,removal_date,place_id,terminal_name
true,false,false,"Cadogan Gardens, Chelsea",1298908800000,,BikePoints_395,002695
true,false,false,"Shouldham Street, Marylebone",1299075120000,,BikePoints_396,002693
true,false,false,"Devonshire Terrace, Bayswater",1299075900000,,BikePoints_397,001227
true,false,false,"Holland Park, Kensington",1299076440000,,BikePoints_398,010631
true,false,false,"Brick Lane Market, Shoreditch",1299582900000,,BikePoints_399,002687
true,false,false,"George Street, Marylebone",1299583260000,,BikePoints_400,001225
true,false,false,"Columbia Road, Shoreditch",1299592500000,,BikePoints_401,002701
true,false,false,"Penfold Street, Marylebone",1299592860000,,BikePoints_402,010625
true,false,false,"George Place Mews, Marylebone",1299593640000,,BikePoints_403,010630
true,false,false,"Palace Gate, Kensington Gardens",1299669180000,,BikePoints_404,001110
true,false,false,"Gloucester Road Station, South Kensington",1299669300000,,BikePoints_405,001107
true,false,false,"Sun Street, Liverpool Street",,,BikePoints_408,001129
true,false,false,"Strata, Elephant & Castle",,,BikePoints_409,010624
true,false,false,"Edgware Road Station, Marylebone",,,BikePoints_410,001058
true,false,false,"Rotherhithe Roundabout, Rotherhithe",,,BikePoints_411,010629
true,false,false,"Cleaver Street, Kennington",1302006180000,,BikePoints_412,010628
true,false,false,"Chelsea Bridge, Pimlico",1308735300000,,BikePoints_419,022160
true,false,false,"Southwark Station 1, Southwark",1309258380000,,BikePoints_420,022162
true,false,false,"Southwark Station 2, Southwark",1309258440000,,BikePoints_421,022163
true,false,false,"Eaton Square (South), Belgravia",1309860240000,,BikePoints_423,022164
true,false,false,"Ebury Bridge, Pimlico",1324551120000,,BikePoints_424,022159
true,false,false,"Vincent Street, Pimlico",1310463720000,,BikePoints_426,022161
true,false,false,"Cheapside, Bank",1310725680000,,BikePoints_427,022180
true,false,false,"Exhibition Road, Knightsbridge",1318496100000,,BikePoints_428,022179
true,false,false,"South Parade, Chelsea",1324549980000,,BikePoints_430,022182
true,false,false,"Crinan Street, King's Cross",1323355020000,,BikePoints_431,022183
true,false,false,"Exhibition Road Museums 1, South Kensington",1319448720000,,BikePoints_432,022158
true,false,false,"Shoreditch Court, Haggerston",1384254300000,,BikePoints_698,200121
true,false,false,"Belford House, Haggerston",1384256040000,,BikePoints_699,200057
true,false,false,"Battersea Church Road, Battersea",1384343280000,,BikePoints_700,200201
true,false,false,"Vicarage Crescent, Battersea",1384345080000,,BikePoints_701,200077
true,false,false,"Durant Street, Bethnal Green",1384345860000,,BikePoints_702,200213
true,false,false,"St. Bride Street, Holborn",1384357800000,,BikePoints_703,200094
true,false,false,"Mexfield Road, East Putney",1384443480000,,BikePoints_704,200063
true,true,false,"Upper Richmond Road, Putney",1384453020000,1539845700000,BikePoints_705,300042
true,false,false,"Snowsfields, London Bridge",1384420920000,,BikePoints_706,200193
true,false,false,"Barons Court Station, West Kensington",1384435680000,,BikePoints_707,200197
true,false,false,"Disraeli Road, Putney",1384530180000,,BikePoints_708,200217
true,false,false,"Montserrat Road , Putney",1384510140000,,BikePoints_709,200205
true,false,false,"Albert Bridge Road, Battersea Park",1384520580000,,BikePoints_710,300045
true,false,false,"Everington Street, Fulham",1384791540000,,BikePoints_711,300028
true,false,false,"Mile End Stadium, Mile End",1384797120000,,BikePoints_712,300056
true,false,false,"Hawley Crescent, Camden Town",1384774620000,,BikePoints_713,200122
true,false,false,"Stewart's Road, Wandsworth Road",1384865400000,,BikePoints_714,300055
true,false,false,"Aylward Street, Stepney",1384868460000,,BikePoints_715,300049
true,false,false,"Dunston Road , Haggerston",1384952400000,,BikePoints_717,300024
true,false,false,"Ada Street, Hackney Central",1384962840000,,BikePoints_718,300040
true,false,false,"Victoria Park Road, Hackney Central",1384968480000,,BikePoints_719,300011
true,false,false,"Star Road, West Kensington",1385025840000,,BikePoints_720,300038
true,false,false,"Wendon Street, Old Ford",1385028480000,,BikePoints_721,300039
true,false,false,"Finnis Street, Bethnal Green",1385028600000,,BikePoints_722,300041
true,false,false,"Stephendale Road, Sands End",1385035380000,,BikePoints_723,300053
true,false,false,"Alma Road, Wandsworth",1385125380000,,BikePoints_724,300046
true,false,false,"Walworth Square, Walworth",1563352500000,,BikePoints_725,300050
true,false,false,"Alfreda Street, Battersea Park",1385128740000,,BikePoints_726,300047
true,false,false,"Chesilton Road, Fulham",1385132160000,,BikePoints_727,300054
true,false,false,"Putney Bridge Road, East Putney",1385466780000,,BikePoints_728,300044
true,false,false,"St. Peter's Terrace, Fulham",1385391300000,,BikePoints_729,300043
true,false,false,"Bridge Avenue, Hammersmith",1385132580000,,BikePoints_730,300082
true,false,false,"Michael Road, Walham Green",1385394720000,,BikePoints_731,300095
true,false,false,"Duke Street Hill, London Bridge",1385458020000,,BikePoints_732,300083
true,false,false,"Park Lane, Mayfair",1385460840000,,BikePoints_733,300093
true,false,false,"Plough Terrace, Clapham Junction",1385464500000,,BikePoints_734,300094
true,false,false,"Grant Road East, Clapham Junction",1385383080000,,BikePoints_735,200120
true,false,false,"Queensdale Road, Shepherd's Bush",1385472900000,,BikePoints_736,300088
true,false,false,"Fulham Broadway, Walham Green",1385554620000,,BikePoints_737,300086
true,false,false,"Imperial Road, Sands End",1385563380000,,BikePoints_738,300087
true,false,false,"Hortensia Road, West Brompton",1385631000000,,BikePoints_739,300091
true,false,false,"Sirdar Road, Avondale",1385635440000,,BikePoints_740,300084
true,false,false,"Freston Road, Avondale",1385640120000,,BikePoints_741,300085
true,false,false,"Blenheim Crescent, Ladbroke Grove",1385649540000,,BikePoints_742,300090
true,false,false,"Oxford Road, Putney",1385723700000,,BikePoints_743,300078
true,false,false,"Ingrave Street, Clapham Junction",1385729760000,,BikePoints_744,300077
true,false,false,"Upcerne Road, West Chelsea",1385740020000,,BikePoints_745,300075
true,false,false,"Lots Road, West Chelsea",1385985720000,,BikePoints_746,300076
true,false,false,"Ormonde Gate, Chelsea",1385997240000,,BikePoints_747,300089
true,false,false,"Hertford Road, De Beauvoir Town",1386159900000,,BikePoints_748,300092
true,false,false,"Haggerston Road, Haggerston",1386172440000,,BikePoints_749,300081
true,false,false,"Culvert Road, Battersea",1386240360000,,BikePoints_750,300080
true,false,false,"Newton Street, Covent Garden",1386250800000,,BikePoints_751,300074
true,false,false,"London Street, Paddington",1650364320000,,BikePoints_752,300079
true,false,false,"Grenfell Road, Avondale",1389003540000,,BikePoints_754,300067
true,false,false,"The Vale, Chelsea",1389008580000,,BikePoints_755,300058
true,false,false,"Prince of Wales Drive, Battersea Park",1390223040000,,BikePoints_756,300073
true,false,false,"Harcourt Terrace, West Brompton",1389094260000,,BikePoints_757,300069
true,false,false,"Westbourne Park Road, Portobello",1389178020000,,BikePoints_758,300057
true,false,false,"Broadley Terrace, Marylebone",1389627480000,,BikePoints_759,300072
true,false,false,"Humbolt Road, Fulham",1389781800000,,BikePoints_761,300068
true,false,false,"Storey's Gate, Westminster",1392039000000,,BikePoints_762,200202
true,false,false,"Mile End Park Leisure Centre, Mile End",1392043020000,,BikePoints_763,300027
true,false,false,"St. John's Road, Clapham Junction",1392633480000,,BikePoints_764,200185
true,false,false,"Ranelagh Gardens, Fulham",1392986940000,,BikePoints_765,300064
true,false,false,"Ram Street, Wandsworth",1392894840000,,BikePoints_766,200079
true,false,false,"Santos Road, Wandsworth",1393406280000,,BikePoints_767,200177
true,false,false,"Clapham Common North Side, Clapham Common",1393494060000,,BikePoints_768,300065
true,false,false,"Sandilands Road, Walham Green",1393939560000,,BikePoints_769,300001
true,false,false,"Gwendwr Road, West Kensington",1394099280000,,BikePoints_770,300097
true,false,false,"Rifle Place, Avondale",1394018400000,,BikePoints_771,300007
true,false,false,"Binfield Road, Stockwell",1396442100000,,BikePoints_772,300015
true,false,false,"Tallis Street, Temple",1396262520000,,BikePoints_773,300096
true,false,false,"Hurlingham Park, Parsons Green",1396265880000,,BikePoints_774,300098
true,false,false,"Little Brook Green, Brook Green",1396270320000,,BikePoints_775,300101
true,false,false,"Abyssinia Close, Clapham Junction",1396273320000,,BikePoints_776,300099
true,false,false,"Limburg Road, Clapham Junction",1406282940000,,BikePoints_777,300100
true,false,false,"Houndsditch, Aldgate",1435313700000,,BikePoints_779,200072
true,false,false,"Imperial Wharf Station, Sands End",1439455200000,,BikePoints_780,300070
true,false,false,"Porchester Place, Paddington",1279289760000,,BikePoints_169,003477
true,false,false,"Hardwick Street, Clerkenwell",1279290180000,,BikePoints_170,001057
true,false,false,"Collingham Gardens, Earl's Court",1279291200000,,BikePoints_171,003459
true,false,false,"Sumner Place, South Kensington",1279291500000,,BikePoints_172,001124
true,false,false,"Waterloo Road, South Bank",1279292700000,,BikePoints_173,001176
true,false,false,"Strand, Strand",1279295940000,,BikePoints_174,001100
true,false,false,"Worship Street, Shoreditch",1529674980000,,BikePoints_175,000997
true,false,false,"Gloucester Terrace, Bayswater",1279297560000,,BikePoints_176,001173
true,false,false,"Ashley Place, Victoria",1279297740000,,BikePoints_177,001122
true,false,false,"Warwick Square, Pimlico",1279297920000,,BikePoints_178,003460
true,false,false,"North Audley Street, Mayfair",1279298220000,,BikePoints_180,001126
true,false,false,"Belgrave Square, Belgravia",1279298460000,,BikePoints_181,003473
true,false,false,"Bell Street , Marylebone",1279363140000,,BikePoints_182,001166
true,false,false,"Riverlight North, Nine Elms",1279364160000,,BikePoints_183,001165
true,false,false,"Portland Place, Marylebone",1279364280000,,BikePoints_184,001164
true,false,false,"Alderney Street, Pimlico",1279365360000,,BikePoints_185,001174
true,false,false,"South Wharf Road, Paddington",1279365480000,,BikePoints_186,001167
true,false,false,"Queen's Gate (South), South Kensington",1279365720000,,BikePoints_187,001172
true,false,false,"Nutford Place, Marylebone",1279376760000,,BikePoints_188,001112
true,false,false,"Claremont Square, Angel",1279377180000,,BikePoints_189,001104
true,false,false,"Rampayne Street, Pimlico",1279381080000,,BikePoints_190,001106
true,false,false,"Hyde Park Corner, Hyde Park",1279383120000,,BikePoints_191,001075
true,false,false,"Wardour Street, Soho",1279383300000,,BikePoints_192,001163
true,false,false,"Bankside Mix, Bankside",1279392479356,,BikePoints_193,000963
true,false,false,"Hop Exchange, The Borough",1279392479395,,BikePoints_194,000960
true,false,false,"Milroy Walk, South Bank",1279392479432,,BikePoints_195,000959
true,false,false,"Union Street, The Borough",1279392479471,,BikePoints_196,000961
true,false,false,"Stamford Street, South Bank",1279392479520,,BikePoints_197,000962
true,false,false,"Great Tower Street, Monument",1279441800000,,BikePoints_199,001080
true,false,false,"LMU Commercial Road, Whitechapel",1279441920000,,BikePoints_200,001105
true,false,false,"Dorset Square, Marylebone",1279444080000,,BikePoints_201,001162
true,false,false,"Leman Street, Aldgate",1279444320000,,BikePoints_202,001102
true,false,false,"West Smithfield Rotunda, Farringdon",1279445580000,,BikePoints_203,001040
true,false,false,"Margery Street, Clerkenwell",1279466640000,,BikePoints_204,003468
true,false,false,"New Road 1 , Whitechapel",1279471380000,,BikePoints_206,001171
true,false,false,"Grosvenor Crescent, Belgravia",1279558140000,,BikePoints_207,001169
true,false,false,"Mallory Street, Marylebone",1279472580000,,BikePoints_208,001175
true,false,false,"Hinde Street, Marylebone",1279535160000,,BikePoints_210,003476
true,false,false,"Cadogan Place, Knightsbridge",1279535820000,,BikePoints_211,003469
true,false,false,"Campden Hill Road, Notting Hill",1279536840000,,BikePoints_212,003487
true,false,false,"Wellington Arch, Hyde Park",1279537020000,,BikePoints_213,001109
true,false,false,"Endsleigh Gardens, Euston",1279537200000,,BikePoints_214,001079
true,false,false,"Moorfields, Moorgate",1279537380000,,BikePoints_215,001092
true,false,false,"Old Brompton Road, South Kensington",1279537920000,,BikePoints_216,003479
true,false,false,"Wormwood Street, Liverpool Street",1279538040000,,BikePoints_217,002587
true,false,false,"St. Luke's Church, Chelsea",1279543740000,,BikePoints_218,003486
true,false,false,"Bramham Gardens, Earl's Court",1279545900000,,BikePoints_219,001183
true,false,false,"Chelsea Green, Chelsea",1279546320000,,BikePoints_220,001179
true,false,false,"Horseferry Road, Westminster",1279552200000,,BikePoints_221,001170
true,false,false,"Knightsbridge, Hyde Park",1279614120000,,BikePoints_222,001101
true,false,false,"Rodney Road , Walworth",1279614420000,,BikePoints_223,003481
true,false,false,"Queensway, Kensington Gardens",1279615020000,,BikePoints_224,001150
true,false,false,"Notting Hill Gate Station, Notting Hill",1279616280000,,BikePoints_225,001182
true,false,false,"Charles II Street, West End",1279616520000,,BikePoints_226,003488
true,false,false,"Great Percy Street, Clerkenwell",1279616700000,,BikePoints_227,003470
true,false,false,"St. James's Square, St. James's",1279616880000,,BikePoints_228,001067
true,false,false,"Whitehall Place, Strand",1279617780000,,BikePoints_229,001151
true,false,false,"Poured Lines, Bankside",1279618020000,,BikePoints_230,001144
true,false,false,"Queen's Gate (Central), South Kensington",1279622820000,,BikePoints_231,001089
true,false,false,"Carey Street, Holborn",1279623240000,,BikePoints_232,001139
true,false,false,"Pall Mall East, West End",1279624260000,,BikePoints_233,001153
true,false,false,"Liverpool Road (N1 Centre), Angel",1279624680000,,BikePoints_234,001081
true,false,false,"Kennington Road  , Vauxhall",1279625640000,,BikePoints_235,001154
true,false,false,"Fashion Street, Whitechapel",1279625940000,,BikePoints_236,003483
true,false,false,"Dock Street, Wapping",1279799040000,,BikePoints_237,003467
true,false,false,"Frampton Street, Paddington",1279627920000,,BikePoints_238,001099
true,false,false,"Warren Street Station, Euston",1279628160000,,BikePoints_239,001090
true,false,false,"Colombo Street, Southwark",1279628280000,,BikePoints_240,003472
true,false,false,"Beaumont Street, Marylebone",1279628640000,,BikePoints_242,003482
true,false,false,"Gloucester Street, Pimlico",1279628940000,,BikePoints_243,001103
true,false,false,"Earnshaw Street , Covent Garden",1279629240000,,BikePoints_244,001145
true,false,false,"Grosvenor Road, Pimlico",1279629660000,,BikePoints_245,001140
true,false,false,"Berry Street, Clerkenwell",1279639740000,,BikePoints_246,001159
true,false,false,"St. John's Wood Church, The Regent's Park",1279639920000,,BikePoints_247,001091
true,false,false,"Triangle Car Park, Hyde Park",1279640160000,,BikePoints_248,001088
true,false,false,"Harper Road, The Borough",1279640400000,,BikePoints_249,001137
true,false,false,"Royal Avenue 1, Chelsea",1279641000000,,BikePoints_250,003440
true,false,false,"Brushfield Street, Liverpool Street",1279700160000,,BikePoints_251,001161
true,false,false,"Jubilee Gardens, South Bank",1279700640000,,BikePoints_252,001111
true,false,false,"Shoreditch Park, Hoxton",1279700820000,,BikePoints_253,001051
true,false,false,"Driffield Road, Old Ford",,,BikePoints_521,200030
true,false,false,"Clinton Road, Mile End",,,BikePoints_522,200161
true,false,false,"Langdon Park, Poplar",,,BikePoints_523,200160
true,false,false,"Lancaster Gate , Bayswater",1328515080000,,BikePoints_524,200017
true,false,false,"Blythe Road, Olympia",1643301180000,,BikePoints_525,200153
true,false,false,"Lancaster Drive, Blackwall",,,BikePoints_526,200143
true,false,false,"Hansard Mews, Holland Park",1328777280000,,BikePoints_527,200154
true,false,false,"Clarges Street, Mayfair",1328777880000,,BikePoints_528,200088
true,false,false,"Manresa Road, Chelsea",,,BikePoints_529,200010
true,false,false,"Newby Place, Poplar",,,BikePoints_530,200146
true,false,false,"Twig Folly Bridge, Mile End",1328778840000,,BikePoints_531,200167
true,false,false,"Jubilee Plaza, Canary Wharf",1328886360000,,BikePoints_532,200163
true,false,false,"Wellington Row, Bethnal Green",,,BikePoints_533,200165
true,false,false,"Goldsmith's Row, Haggerston",,,BikePoints_534,200159
true,false,false,"Gloucester Avenue, Camden Town",,,BikePoints_535,200145
true,false,false,"Queensbridge Road, Haggerston",,,BikePoints_536,200024
true,false,false,"Old Montague Street, Whitechapel",1330352880000,,BikePoints_537,200239
true,false,false,"Naval Row, Blackwall",,,BikePoints_538,200050
true,false,false,"Hoxton Station, Hoxton",,,BikePoints_539,200151
true,false,false,"Albany Street, The Regent's Park",,,BikePoints_540,200134
true,false,false,"Green Park Station, Mayfair",,,BikePoints_541,200096
true,false,false,"Salmon Lane, Limehouse",,,BikePoints_542,200147
true,false,false,"Lansdowne Walk, Ladbroke Grove",,,BikePoints_543,200065
true,false,false,"Percival Street, Finsbury",,,BikePoints_544,200051
true,false,false,"Arlington Road, Camden Town",,,BikePoints_545,200070
true,false,false,"New Fetter Lane, Holborn",,,BikePoints_546,200044
true,false,false,"East India DLR, Blackwall",,,BikePoints_547,200127
true,false,false,"Westminster Bridge Road, Elephant & Castle",,,BikePoints_548,200076
true,false,false,"Gaywood  Street, Elephant & Castle",,,BikePoints_549,200132
true,false,false,"Harford Street, Mile End",,,BikePoints_550,200102
true,false,false,"Import Dock, Canary Wharf",1330071720000,,BikePoints_551,200066
true,false,false,"Watney Street, Shadwell",,,BikePoints_552,200149
true,false,false,"Regent's Row , Haggerston",,,BikePoints_553,200064
true,false,false,"Aberfeldy Street, Poplar",,,BikePoints_554,200078
true,false,false,"Heron Quays DLR, Canary Wharf",,,BikePoints_556,200138
true,false,false,"King Edward Street, St Pauls",,,BikePoints_557,200203
true,false,false,"Page Street, Westminster",1399635120000,,BikePoints_558,200048
true,false,false,"Abbotsbury Road, Holland Park",,,BikePoints_559,200111
true,false,false,"Ladbroke Grove Central, Ladbroke Grove",,,BikePoints_560,200015
true,false,false,"Rectory Square, Stepney",1330503540000,,BikePoints_561,200037
true,false,false,"Bury Place, Holborn",1330503420000,,BikePoints_562,200074
true,false,false,"Preston's Road, Cubitt Town",,,BikePoints_563,200232
true,false,false,"Somerset House, Strand",,,BikePoints_564,200068
true,false,false,"Selby Street, Whitechapel",,,BikePoints_565,200135
true,false,false,"Westfield Ariel Way, White City",1330937940000,,BikePoints_566,200141
true,false,false,"Bishop's Bridge Road West, Bayswater",,,BikePoints_568,200110
true,false,false,"Pitfield Street Central, Hoxton",,,BikePoints_569,200248
true,false,false,"Upper Bank Street, Canary Wharf",1330773180000,,BikePoints_570,200099
true,false,false,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,,BikePoints_571,200061
true,false,false,"Greenland Road, Camden Town",,,BikePoints_572,200026
true,false,false,"Limerston Street, West Chelsea",1331796060000,,BikePoints_573,200001
true,false,false,"Eagle Wharf Road, Hoxton",1333618560000,,BikePoints_574,200246
true,false,false,"Alpha Grove, Millwall",,,BikePoints_576,200109
true,false,false,"Globe Town Market, Bethnal Green",,,BikePoints_577,200247
true,false,false,"Hollybush Gardens, Bethnal Green",1330444680000,,BikePoints_578,200244
true,false,false,"Queen Street 2, Bank",,,BikePoints_579,200128
true,false,false,"Doddington Grove, Kennington",1392208500000,,BikePoints_580,200084
true,false,false,"New Cavendish Street, Marylebone",1331883540000,,BikePoints_581,200005
true,false,false,"Abingdon Green, Westminster",,,BikePoints_583,200231
true,false,false,"Ilchester Gardens, Bayswater",,,BikePoints_584,200086
true,false,false,"Mudchute DLR, Cubitt Town",1331797200000,,BikePoints_586,200092
true,false,false,"Monument Street, Monument",1332406320000,,BikePoints_587,200101
true,false,false,"Hoxton Street, Hoxton",1330937820000,,BikePoints_588,200071
true,false,false,"Drayton Gardens, West Chelsea",,,BikePoints_589,200060
true,false,false,"Greenberry Street, St.John's Wood",,,BikePoints_590,200236
true,false,false,"Bishop's Bridge Road East, Bayswater",,,BikePoints_592,200108
true,false,false,"Northdown Street, King's Cross",,,BikePoints_593,200058
true,false,false,"Kingsway Southbound, Strand",1331710680000,,BikePoints_594,200226
true,false,false,"Hammersmith Road, Hammersmith",,,BikePoints_595,200142
true,false,false,"Parson's Green , Parson's Green",,,BikePoints_596,200237
true,false,false,"Fulham Park Road, Fulham",,,BikePoints_597,200229
true,false,false,"Southerton Road, Hammersmith",1501544700000,,BikePoints_598,200166
true,false,false,"Manbre Road, Hammersmith",,,BikePoints_599,200235
true,false,false,"South Lambeth Road, Vauxhall",,,BikePoints_600,200133
true,false,false,"BBC White City, White City",,,BikePoints_601,200136
true,false,false,"Union Grove, Wandsworth Road",,,BikePoints_602,200211
true,false,false,"Caldwell Street, Stockwell",,,BikePoints_603,200137
true,false,false,"St Martins Close, Camden Town",,,BikePoints_604,200195
true,false,false,"Addison Road, Holland Park",,,BikePoints_606,200218
true,false,false,"Putney Bridge Station, Fulham",,,BikePoints_607,200125
true,false,false,"Colet Gardens, Hammersmith",,,BikePoints_608,200224
true,false,false,"Sugden Road, Clapham",1380109980000,,BikePoints_609,200208
true,false,false,"Danvers Street, West Chelsea",1380113460000,,BikePoints_610,200222
true,false,false,"Princedale Road , Holland Park",1380203940000,,BikePoints_611,200067
true,false,false,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,,BikePoints_612,200175
true,false,false,"Woodstock Grove, Shepherd's Bush",1380211860000,,BikePoints_613,200214
true,false,false,"London Fields, Hackney Central",1380795000000,,BikePoints_614,200025
true,false,false,"Chadwell Street, Angel",1279700940000,,BikePoints_254,003471
true,false,false,"Clifton Road, Maida Vale",1279702560000,,BikePoints_255,001147
true,false,false,"Houghton Street, Strand",1279708020000,,BikePoints_256,003484
true,false,false,"Westminster University, Marylebone",1279708140000,,BikePoints_257,001194
true,false,false,"Kensington Gore, Knightsbridge",1279708380000,,BikePoints_258,001193
true,false,false,"Bourne Street, Belgravia",1279709100000,,BikePoints_259,001180
true,false,false,"Broadwick Street, Soho",1279711020000,,BikePoints_260,003489
true,false,false,"Princes Square, Bayswater",1279711200000,,BikePoints_261,003491
true,false,false,"LSBU (Borough Road), Elephant & Castle",1279711620000,,BikePoints_262,001095
true,false,false,"St. Mary Axe, Aldgate",1279712160000,,BikePoints_263,001184
true,false,false,"Tysoe Street, Clerkenwell",1279712520000,,BikePoints_264,001146
true,false,false,"Southwick Street, Paddington",1279714320000,,BikePoints_265,003490
true,false,false,"Queen's Gate (North), Kensington",1279714560000,,BikePoints_266,001204
true,false,false,"Regency Street, Westminster",1279714740000,,BikePoints_267,001155
true,false,false,"Belgrave Road, Victoria",1279714920000,,BikePoints_268,001087
true,false,false,"Empire Square, The Borough",1279715100000,,BikePoints_269,001209
true,false,false,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,,BikePoints_270,001190
true,false,false,"London Zoo,  The Regent's Park",1279720920000,,BikePoints_271,001136
true,false,false,"Baylis Road, Waterloo",1279721220000,,BikePoints_272,001133
true,false,false,"Belvedere Road 1, South Bank",1279721400000,,BikePoints_273,001186
true,false,false,"Warwick Road, Olympia",1279721580000,,BikePoints_274,001134
true,false,false,"Barbican Centre, Barbican",1279721880000,,BikePoints_275,001191
true,false,false,"Lower Thames Street, Monument",1279723200000,,BikePoints_276,001098
true,false,false,"Kensington Church Street, Kensington",1279723320000,,BikePoints_277,001143
true,false,false,"Tooley Street, Bermondsey",1279723500000,,BikePoints_278,001142
true,false,false,"North Wharf Road, Paddington",1279723740000,,BikePoints_279,001108
true,false,false,"Royal Avenue 2, Chelsea",1279726440000,,BikePoints_280,003462
true,false,false,"Smith Square, Westminster",1279726620000,,BikePoints_281,003480
true,false,false,"Royal London Hospital, Whitechapel",1279726980000,,BikePoints_282,001077
true,false,false,"Kingsway, Covent Garden",1279727220000,,BikePoints_283,001141
true,false,false,"Lambeth North Station, Waterloo",1279727580000,,BikePoints_284,001117
true,false,false,"St. John's Wood Road, St. John's Wood",1279727880000,,BikePoints_286,001187
true,false,false,"Bedford Way, Bloomsbury",1279728060000,,BikePoints_287,001156
true,false,false,"Elizabeth Bridge, Victoria",1279793820000,,BikePoints_288,001138
true,false,false,"South Audley Street, Mayfair",1279794060000,,BikePoints_289,003493
true,false,false,"St Mary's Hospital, Paddington",1279795140000,,BikePoints_290,003496
true,false,false,"Claverton Street, Pimlico",1279800420000,,BikePoints_291,001135
true,false,false,"Kensington Olympia Station, Olympia",1279800780000,,BikePoints_293,001214
true,false,false,"St. George's Square, Pimlico",1279800900000,,BikePoints_294,001195
true,false,false,"Swan Street, The Borough",1279801080000,,BikePoints_295,001216
true,false,false,"Knaresborough Place, Earl's Court",1377258960000,,BikePoints_296,200069
true,false,false,"Geraldine Street, Elephant & Castle",1279801560000,,BikePoints_297,003498
true,false,false,"Curlew Street, Shad Thames",1279805640000,,BikePoints_298,001213
true,false,false,"Vincent Square, Westminster",1279808160000,,BikePoints_299,001196
true,false,false,"Serpentine Car Park, Hyde Park",1279808700000,,BikePoints_300,001217
true,false,false,"Marylebone Lane, Marylebone",1279809000000,,BikePoints_301,001152
true,false,false,"Putney Pier, Wandsworth",1279812360000,,BikePoints_302,003492
true,false,false,"Albert Gate, Hyde Park",1279812720000,,BikePoints_303,001132
true,false,false,"Rathbone Street, Fitzrovia",1279816260000,,BikePoints_306,003497
true,false,false,"Black Lion Gate, Kensington Gardens",1279816500000,,BikePoints_307,001157
true,false,false,"Long Lane , Bermondsey",1279816740000,,BikePoints_308,001189
true,false,false,"Embankment (Savoy), Strand",1279875060000,,BikePoints_309,001192
true,false,false,"Black Prince Road, Vauxhall",1279879560000,,BikePoints_310,001205
true,false,false,"Foley Street, Fitzrovia",1279880100000,,BikePoints_311,003494
true,false,false,"Grove End Road, St. John's Wood",1279880340000,,BikePoints_312,001130
true,false,false,"Wells Street, Fitzrovia",1279880520000,,BikePoints_313,003495
true,false,false,"Tyers Gate, Bermondsey",1279884480000,,BikePoints_314,003485
true,false,false,"The Tennis Courts, The Regent's Park",1279884660000,,BikePoints_315,001199
true,false,false,"Warwick Row, Westminster",1279884840000,1539845760000,BikePoints_316,000968
true,false,false,"Dickens Square, Borough",1279885080000,,BikePoints_317,001208
true,false,false,"Sackville Street, Mayfair",1279885320000,,BikePoints_318,001197
true,false,false,"Baldwin Street, St. Luke's",1279890360000,,BikePoints_319,003500
true,false,false,"Queen Mother Sports Centre, Victoria",1279890840000,,BikePoints_320,001148
true,false,false,"Bermondsey Street, Bermondsey",1279891020000,,BikePoints_321,002637
true,false,false,"Palissy Street, Shoreditch",1279891920000,,BikePoints_322,003502
true,false,false,"Clifton Street, Shoreditch",1279892040000,,BikePoints_323,003501
true,false,false,"Ontario Street, Elephant & Castle",1279894920000,,BikePoints_324,001200
true,false,false,"St. Martin's Street, West End",1279896660000,,BikePoints_325,001158
true,false,false,"Graham Street, Angel",1279896840000,,BikePoints_326,001131
true,false,false,"New North Road 1, Hoxton",1280133420000,,BikePoints_327,001128
true,false,false,"New North Road 2, Hoxton",1280133540000,,BikePoints_328,002641
true,false,false,"Prince Albert Road, The Regent's Park",1280133720000,,BikePoints_329,002636
true,false,false,"Eastbourne Mews, Paddington",1280141280000,,BikePoints_330,001203
true,false,false,"Bunhill Row, Moorgate",1280141460000,,BikePoints_331,001211
true,false,false,"Nevern Place, Earl's Court",1280142360000,,BikePoints_332,001210
true,false,false,"Palace Gardens Terrace, Notting Hill",1280142540000,,BikePoints_333,002633
true,false,false,"Concert Hall Approach 1, South Bank",1280147580000,,BikePoints_334,002635
true,false,false,"Tavistock Street, Covent Garden",1280152560000,,BikePoints_335,001207
true,false,false,"Concert Hall Approach 2, South Bank",1280152800000,,BikePoints_336,001212
true,false,false,"Pembridge Villas, Notting Hill",1280153100000,,BikePoints_337,002589
true,false,false,"Finlay Street, Fulham",1380288900000,,BikePoints_615,200029
true,false,false,"Aintree Street, Fulham",,,BikePoints_616,200098
true,false,false,"Elysium Place, Fulham",1380531540000,,BikePoints_617,200028
true,false,false,"Eel Brook Common, Walham Green",1380546540000,,BikePoints_618,300003
true,false,false,"Irene Road, Parsons Green",1380552360000,,BikePoints_619,300012
true,false,false,"Surrey Lane, Battersea",1380629040000,,BikePoints_620,300010
true,false,false,"Wandsworth Town Station, Wandsworth",1380899280000,,BikePoints_621,200091
true,false,false,"Lansdowne Road, Ladbroke Grove",1380901680000,,BikePoints_622,200172
true,false,false,"Nantes Close, Wandsworth",1381135320000,,BikePoints_623,200186
true,false,false,"Courland Grove, Wandsworth Road",1381224240000,,BikePoints_624,200173
