place_id,temporary,installed,removal_date,terminal_name,common_name,install_date,locked
BikePoints_394,false,true,,002698,"Aberdeen Place, St. John's Wood",,false
BikePoints_395,false,true,,002695,"Cadogan Gardens, Chelsea",1298908800000,false
BikePoints_396,false,true,,002693,"Shouldham Street, Marylebone",1299075120000,false
BikePoints_397,false,true,,001227,"Devonshire Terrace, Bayswater",1299075900000,false
BikePoints_398,false,true,,010631,"Holland Park, Kensington",1299076440000,false
BikePoints_399,false,true,,002687,"Brick Lane Market, Shoreditch",1299582900000,false
BikePoints_400,false,true,,001225,"George Street, Marylebone",1299583260000,false
BikePoints_401,false,true,,002701,"Columbia Road, Shoreditch",1299592500000,false
BikePoints_402,false,true,,010625,"Penfold Street, Marylebone",1299592860000,false
BikePoints_403,false,true,,010630,"George Place Mews, Marylebone",1299593640000,false
BikePoints_404,false,true,,001110,"Palace Gate, Kensington Gardens",1299669180000,false
BikePoints_405,false,true,,001107,"Gloucester Road Station, South Kensington",1299669300000,false
BikePoints_408,false,true,,001129,"Sun Street, Liverpool Street",,false
BikePoints_409,false,true,,010624,"Strata, Elephant & Castle",,false
BikePoints_410,false,true,,001058,"Edgware Road Station, Marylebone",,false
BikePoints_411,false,true,,010629,"Rotherhithe Roundabout, Rotherhithe",,false
BikePoints_412,false,true,,010628,"Cleaver Street, Kennington",1302006180000,false
BikePoints_419,false,true,,022160,"Chelsea Bridge, Pimlico",1308735300000,false
BikePoints_420,false,true,,022162,"Southwark Station 1, Southwark",1309258380000,false
BikePoints_421,false,true,,022163,"Southwark Station 2, Southwark",1309258440000,false
BikePoints_423,false,true,,022164,"Eaton Square (South), Belgravia",1309860240000,false
BikePoints_424,false,true,,022159,"Ebury Bridge, Pimlico",1324551120000,false
BikePoints_426,false,true,,022161,"Vincent Street, Pimlico",1310463720000,false
BikePoints_427,false,true,,022180,"Cheapside, Bank",1310725680000,false
BikePoints_428,false,true,,022179,"Exhibition Road, Knightsbridge",1318496100000,false
BikePoints_430,false,true,,022182,"South Parade, Chelsea",1324549980000,false
BikePoints_431,false,true,,022183,"Crinan Street, King's Cross",1323355020000,false
BikePoints_432,false,true,,022158,"Exhibition Road Museums 1, South Kensington",1319448720000,false
BikePoints_433,false,true,,022169,"Wren Street, Holborn",1323361560000,false
BikePoints_435,false,true,,022170,"Kennington Station, Kennington",1323346020000,false
BikePoints_698,false,true,,200121,"Shoreditch Court, Haggerston",1384254300000,false
BikePoints_699,false,true,,200057,"Belford House, Haggerston",1384256040000,false
BikePoints_700,false,true,,200201,"Battersea Church Road, Battersea",1384343280000,false
BikePoints_701,false,true,,200077,"Vicarage Crescent, Battersea",1384345080000,false
BikePoints_702,false,true,,200213,"Durant Street, Bethnal Green",1384345860000,false
BikePoints_703,false,true,,200094,"St. Bride Street, Holborn",1384357800000,false
BikePoints_704,false,true,,200063,"Mexfield Road, East Putney",1384443480000,false
BikePoints_705,true,true,1539845700000,300042,"Upper Richmond Road, Putney",1384453020000,false
BikePoints_706,false,true,,200193,"Snowsfields, London Bridge",1384420920000,false
BikePoints_707,false,true,,200197,"Barons Court Station, West Kensington",1384435680000,false
BikePoints_708,false,true,,200217,"Disraeli Road, Putney",1384530180000,false
BikePoints_709,false,true,,200205,"Montserrat Road , Putney",1384510140000,false
BikePoints_710,false,true,,300045,"Albert Bridge Road, Battersea Park",1384520580000,false
BikePoints_711,false,true,,300028,"Everington Street, Fulham",1384791540000,false
BikePoints_712,false,true,,300056,"Mile End Stadium, Mile End",1384797120000,false
BikePoints_713,false,true,,200122,"Hawley Crescent, Camden Town",1384774620000,false
BikePoints_714,false,true,,300055,"Stewart's Road, Wandsworth Road",1384865400000,false
BikePoints_715,false,true,,300049,"Aylward Street, Stepney",1384868460000,false
BikePoints_717,false,true,,300024,"Dunston Road , Haggerston",1384952400000,false
BikePoints_718,false,true,,300040,"Ada Street, Hackney Central",1384962840000,false
BikePoints_719,false,true,,300011,"Victoria Park Road, Hackney Central",1384968480000,false
BikePoints_720,false,true,,300038,"Star Road, West Kensington",1385025840000,false
BikePoints_721,false,true,,300039,"Wendon Street, Old Ford",1385028480000,false
BikePoints_722,false,true,,300041,"Finnis Street, Bethnal Green",1385028600000,false
BikePoints_723,false,true,,300053,"Stephendale Road, Sands End",1385035380000,false
BikePoints_724,false,true,,300046,"Alma Road, Wandsworth",1385125380000,false
BikePoints_725,false,true,,300050,"Walworth Square, Walworth",1563352500000,false
BikePoints_726,false,true,,300047,"Alfreda Street, Battersea Park",1385128740000,false
BikePoints_727,false,true,,300054,"Chesilton Road, Fulham",1385132160000,false
BikePoints_728,false,true,,300044,"Putney Bridge Road, East Putney",1385466780000,false
BikePoints_729,false,true,,300043,"St. Peter's Terrace, Fulham",1385391300000,false
BikePoints_730,false,true,,300082,"Bridge Avenue, Hammersmith",1385132580000,false
BikePoints_731,false,true,,300095,"Michael Road, Walham Green",1385394720000,false
BikePoints_732,false,true,,300083,"Duke Street Hill, London Bridge",1385458020000,false
BikePoints_733,false,true,,300093,"Park Lane, Mayfair",1385460840000,false
BikePoints_734,false,true,,300094,"Plough Terrace, Clapham Junction",1385464500000,false
BikePoints_735,false,true,,200120,"Grant Road East, Clapham Junction",1385383080000,false
BikePoints_736,false,true,,300088,"Queensdale Road, Shepherd's Bush",1385472900000,false
BikePoints_737,false,true,,300086,"Fulham Broadway, Walham Green",1385554620000,false
BikePoints_738,false,true,,300087,"Imperial Road, Sands End",1385563380000,false
BikePoints_739,false,true,,300091,"Hortensia Road, West Brompton",1385631000000,false
BikePoints_740,false,true,,300084,"Sirdar Road, Avondale",1385635440000,false
BikePoints_741,false,true,,300085,"Freston Road, Avondale",1385640120000,false
BikePoints_742,false,true,,300090,"Blenheim Crescent, Ladbroke Grove",1385649540000,false
BikePoints_743,false,true,,300078,"Oxford Road, Putney",1385723700000,false
BikePoints_744,false,true,,300077,"Ingrave Street, Clapham Junction",1385729760000,false
BikePoints_745,false,true,,300075,"Upcerne Road, West Chelsea",1385740020000,false
BikePoints_746,false,true,,300076,"Lots Road, West Chelsea",1385985720000,false
BikePoints_747,false,true,,300089,"Ormonde Gate, Chelsea",1385997240000,false
BikePoints_748,false,true,,300092,"Hertford Road, De Beauvoir Town",1386159900000,false
BikePoints_749,false,true,,300081,"Haggerston Road, Haggerston",1386172440000,false
BikePoints_750,false,true,,300080,"Culvert Road, Battersea",1386240360000,false
BikePoints_751,false,true,,300074,"Newton Street, Covent Garden",1386250800000,false
BikePoints_752,false,true,,300079,"London Street, Paddington",1650364320000,false
BikePoints_754,false,true,,300067,"Grenfell Road, Avondale",1389003540000,false
BikePoints_755,false,true,,300058,"The Vale, Chelsea",1389008580000,false
BikePoints_756,false,true,,300073,"Prince of Wales Drive, Battersea Park",1390223040000,false
BikePoints_757,false,true,,300069,"Harcourt Terrace, West Brompton",1389094260000,false
BikePoints_758,false,true,,300057,"Westbourne Park Road, Portobello",1389178020000,false
BikePoints_759,false,true,,300072,"Broadley Terrace, Marylebone",1389627480000,false
BikePoints_761,false,true,,300068,"Humbolt Road, Fulham",1389781800000,false
BikePoints_762,false,true,,200202,"Storey's Gate, Westminster",1392039000000,false
BikePoints_763,false,true,,300027,"Mile End Park Leisure Centre, Mile End",1392043020000,false
BikePoints_764,false,true,,200185,"St. John's Road, Clapham Junction",1392633480000,false
BikePoints_765,false,true,,300064,"Ranelagh Gardens, Fulham",1392986940000,false
BikePoints_766,false,true,,200079,"Ram Street, Wandsworth",1392894840000,false
BikePoints_767,false,true,,200177,"Santos Road, Wandsworth",1393406280000,false
BikePoints_768,false,true,,300065,"Clapham Common North Side, Clapham Common",1393494060000,false
BikePoints_769,false,true,,300001,"Sandilands Road, Walham Green",1393939560000,false
BikePoints_770,false,true,,300097,"Gwendwr Road, West Kensington",1394099280000,false
BikePoints_771,false,true,,300007,"Rifle Place, Avondale",1394018400000,false
BikePoints_772,false,true,,300015,"Binfield Road, Stockwell",1396442100000,false
BikePoints_773,false,true,,300096,"Tallis Street, Temple",1396262520000,false
BikePoints_774,false,true,,300098,"Hurlingham Park, Parsons Green",1396265880000,false
BikePoints_775,false,true,,300101,"Little Brook Green, Brook Green",1396270320000,false
BikePoints_776,false,true,,300099,"Abyssinia Close, Clapham Junction",1396273320000,false
BikePoints_777,false,true,,300100,"Limburg Road, Clapham Junction",1406282940000,false
BikePoints_779,false,true,,200072,"Houndsditch, Aldgate",1435313700000,false
BikePoints_780,false,true,,300070,"Imperial Wharf Station, Sands End",1439455200000,false
BikePoints_781,false,true,,300032,"Victoria & Albert Museum, South Kensington",1446485340000,false
BikePoints_169,false,true,,003477,"Porchester Place, Paddington",1279289760000,false
BikePoints_170,false,true,,001057,"Hardwick Street, Clerkenwell",1279290180000,false
BikePoints_171,false,true,,003459,"Collingham Gardens, Earl's Court",1279291200000,false
BikePoints_172,false,true,,001124,"Sumner Place, South Kensington",1279291500000,false
BikePoints_173,false,true,,001176,"Waterloo Road, South Bank",1279292700000,false
BikePoints_174,false,true,,001100,"Strand, Strand",1279295940000,false
BikePoints_175,false,true,,000997,"Worship Street, Shoreditch",1529674980000,false
BikePoints_176,false,true,,001173,"Gloucester Terrace, Bayswater",1279297560000,false
BikePoints_177,false,true,,001122,"Ashley Place, Victoria",1279297740000,false
BikePoints_178,false,true,,003460,"Warwick Square, Pimlico",1279297920000,false
BikePoints_180,false,true,,001126,"North Audley Street, Mayfair",1279298220000,false
BikePoints_181,false,true,,003473,"Belgrave Square, Belgravia",1279298460000,false
BikePoints_182,false,true,,001166,"Bell Street , Marylebone",1279363140000,false
BikePoints_183,false,true,,001165,"Riverlight North, Nine Elms",1279364160000,false
BikePoints_184,false,true,,001164,"Portland Place, Marylebone",1279364280000,false
BikePoints_185,false,true,,001174,"Alderney Street, Pimlico",1279365360000,false
BikePoints_186,false,true,,001167,"South Wharf Road, Paddington",1279365480000,false
BikePoints_187,false,true,,001172,"Queen's Gate (South), South Kensington",1279365720000,false
BikePoints_188,false,true,,001112,"Nutford Place, Marylebone",1279376760000,false
BikePoints_189,false,true,,001104,"Claremont Square, Angel",1279377180000,false
BikePoints_190,false,true,,001106,"Rampayne Street, Pimlico",1279381080000,false
BikePoints_191,false,true,,001075,"Hyde Park Corner, Hyde Park",1279383120000,false
BikePoints_192,false,true,,001163,"Wardour Street, Soho",1279383300000,false
BikePoints_193,false,true,,000963,"Bankside Mix, Bankside",1279392479356,false
BikePoints_194,false,true,,000960,"Hop Exchange, The Borough",1279392479395,false
BikePoints_195,false,true,,000959,"Milroy Walk, South Bank",1279392479432,false
BikePoints_196,false,true,,000961,"Union Street, The Borough",1279392479471,false
BikePoints_197,false,true,,000962,"Stamford Street, South Bank",1279392479520,false
BikePoints_199,false,true,,001080,"Great Tower Street, Monument",1279441800000,false
BikePoints_200,false,true,,001105,"LMU Commercial Road, Whitechapel",1279441920000,false
BikePoints_201,false,true,,001162,"Dorset Square, Marylebone",1279444080000,false
BikePoints_202,false,true,,001102,"Leman Street, Aldgate",1279444320000,false
BikePoints_203,false,true,,001040,"West Smithfield Rotunda, Farringdon",1279445580000,false
BikePoints_204,false,true,,003468,"Margery Street, Clerkenwell",1279466640000,false
BikePoints_206,false,true,,001171,"New Road 1 , Whitechapel",1279471380000,false
BikePoints_207,false,true,,001169,"Grosvenor Crescent, Belgravia",1279558140000,false
BikePoints_208,false,true,,001175,"Mallory Street, Marylebone",1279472580000,false
BikePoints_210,false,true,,003476,"Hinde Street, Marylebone",1279535160000,false
BikePoints_211,false,true,,003469,"Cadogan Place, Knightsbridge",1279535820000,false
BikePoints_212,false,true,,003487,"Campden Hill Road, Notting Hill",1279536840000,false
BikePoints_213,false,true,,001109,"Wellington Arch, Hyde Park",1279537020000,false
BikePoints_214,false,true,,001079,"Endsleigh Gardens, Euston",1279537200000,false
BikePoints_215,false,true,,001092,"Moorfields, Moorgate",1279537380000,false
BikePoints_216,false,true,,003479,"Old Brompton Road, South Kensington",1279537920000,false
BikePoints_217,false,true,,002587,"Wormwood Street, Liverpool Street",1279538040000,false
BikePoints_218,false,true,,003486,"St. Luke's Church, Chelsea",1279543740000,false
BikePoints_219,false,true,,001183,"Bramham Gardens, Earl's Court",1279545900000,false
BikePoints_220,false,true,,001179,"Chelsea Green, Chelsea",1279546320000,false
BikePoints_221,false,true,,001170,"Horseferry Road, Westminster",1279552200000,false
BikePoints_222,false,true,,001101,"Knightsbridge, Hyde Park",1279614120000,false
BikePoints_223,false,true,,003481,"Rodney Road , Walworth",1279614420000,false
BikePoints_224,false,true,,001150,"Queensway, Kensington Gardens",1279615020000,false
BikePoints_225,false,true,,001182,"Notting Hill Gate Station, Notting Hill",1279616280000,false
BikePoints_226,false,true,,003488,"Charles II Street, West End",1279616520000,false
BikePoints_227,false,true,,003470,"Great Percy Street, Clerkenwell",1279616700000,false
BikePoints_228,false,true,,001067,"St. James's Square, St. James's",1279616880000,false
BikePoints_229,false,true,,001151,"Whitehall Place, Strand",1279617780000,false
BikePoints_230,false,true,,001144,"Poured Lines, Bankside",1279618020000,false
BikePoints_231,false,true,,001089,"Queen's Gate (Central), South Kensington",1279622820000,false
BikePoints_232,false,true,,001139,"Carey Street, Holborn",1279623240000,false
BikePoints_233,false,true,,001153,"Pall Mall East, West End",1279624260000,false
BikePoints_234,false,true,,001081,"Liverpool Road (N1 Centre), Angel",1279624680000,false
BikePoints_235,false,true,,001154,"Kennington Road  , Vauxhall",1279625640000,false
BikePoints_236,false,true,,003483,"Fashion Street, Whitechapel",1279625940000,false
BikePoints_237,false,true,,003467,"Dock Street, Wapping",1279799040000,false
BikePoints_238,false,true,,001099,"Frampton Street, Paddington",1279627920000,false
BikePoints_239,false,true,,001090,"Warren Street Station, Euston",1279628160000,false
BikePoints_240,false,true,,003472,"Colombo Street, Southwark",1279628280000,false
BikePoints_242,false,true,,003482,"Beaumont Street, Marylebone",1279628640000,false
BikePoints_243,false,true,,001103,"Gloucester Street, Pimlico",1279628940000,false
BikePoints_244,false,true,,001145,"Earnshaw Street , Covent Garden",1279629240000,false
BikePoints_245,false,true,,001140,"Grosvenor Road, Pimlico",1279629660000,false
BikePoints_246,false,true,,001159,"Berry Street, Clerkenwell",1279639740000,false
BikePoints_247,false,true,,001091,"St. John's Wood Church, The Regent's Park",1279639920000,false
BikePoints_248,false,true,,001088,"Triangle Car Park, Hyde Park",1279640160000,false
BikePoints_249,false,true,,001137,"Harper Road, The Borough",1279640400000,false
BikePoints_250,false,true,,003440,"Royal Avenue 1, Chelsea",1279641000000,false
BikePoints_251,false,true,,001161,"Brushfield Street, Liverpool Street",1279700160000,false
BikePoints_252,false,true,,001111,"Jubilee Gardens, South Bank",1279700640000,false
BikePoints_253,false,true,,001051,"Shoreditch Park, Hoxton",1279700820000,false
BikePoints_522,false,true,,200161,"Clinton Road, Mile End",,false
BikePoints_523,false,true,,200160,"Langdon Park, Poplar",,false
BikePoints_524,false,true,,200017,"Lancaster Gate , Bayswater",1328515080000,false
BikePoints_525,false,true,,200153,"Blythe Road, Olympia",1643301180000,false
BikePoints_526,false,true,,200143,"Lancaster Drive, Blackwall",,false
BikePoints_527,false,true,,200154,"Hansard Mews, Holland Park",1328777280000,false
BikePoints_528,false,true,,200088,"Clarges Street, Mayfair",1328777880000,false
BikePoints_529,false,true,,200010,"Manresa Road, Chelsea",,false
BikePoints_530,false,true,,200146,"Newby Place, Poplar",,false
BikePoints_531,false,true,,200167,"Twig Folly Bridge, Mile End",1328778840000,false
BikePoints_532,false,true,,200163,"Jubilee Plaza, Canary Wharf",1328886360000,false
BikePoints_533,false,true,,200165,"Wellington Row, Bethnal Green",,false
BikePoints_534,false,true,,200159,"Goldsmith's Row, Haggerston",,false
BikePoints_535,false,true,,200145,"Gloucester Avenue, Camden Town",,false
BikePoints_536,false,true,,200024,"Queensbridge Road, Haggerston",,false
BikePoints_537,false,true,,200239,"Old Montague Street, Whitechapel",1330352880000,false
BikePoints_538,false,true,,200050,"Naval Row, Blackwall",,false
BikePoints_539,false,true,,200151,"Hoxton Station, Hoxton",,false
BikePoints_540,false,true,,200134,"Albany Street, The Regent's Park",,false
BikePoints_541,false,true,,200096,"Green Park Station, Mayfair",,false
BikePoints_542,false,true,,200147,"Salmon Lane, Limehouse",,false
BikePoints_543,false,true,,200065,"Lansdowne Walk, Ladbroke Grove",,false
BikePoints_544,false,true,,200051,"Percival Street, Finsbury",,false
BikePoints_545,false,true,,200070,"Arlington Road, Camden Town",,false
BikePoints_546,false,true,,200044,"New Fetter Lane, Holborn",,false
BikePoints_547,false,true,,200127,"East India DLR, Blackwall",,false
BikePoints_548,false,true,,200076,"Westminster Bridge Road, Elephant & Castle",,false
BikePoints_549,false,true,,200132,"Gaywood  Street, Elephant & Castle",,false
BikePoints_550,false,true,,200102,"Harford Street, Mile End",,false
BikePoints_551,false,true,,200066,"Import Dock, Canary Wharf",1330071720000,false
BikePoints_552,false,true,,200149,"Watney Street, Shadwell",,false
BikePoints_553,false,true,,200064,"Regent's Row , Haggerston",,false
BikePoints_554,false,true,,200078,"Aberfeldy Street, Poplar",,false
BikePoints_556,false,true,,200138,"Heron Quays DLR, Canary Wharf",,false
BikePoints_557,false,true,,200203,"King Edward Street, St Pauls",,false
BikePoints_558,false,true,,200048,"Page Street, Westminster",1399635120000,false
BikePoints_559,false,true,,200111,"Abbotsbury Road, Holland Park",,false
BikePoints_560,false,true,,200015,"Ladbroke Grove Central, Ladbroke Grove",,false
BikePoints_561,false,true,,200037,"Rectory Square, Stepney",1330503540000,false
BikePoints_562,false,true,,200074,"Bury Place, Holborn",1330503420000,false
BikePoints_563,false,true,,200232,"Preston's Road, Cubitt Town",,false
BikePoints_564,false,true,,200068,"Somerset House, Strand",,false
BikePoints_565,false,true,,200135,"Selby Street, Whitechapel",,false
BikePoints_566,false,true,,200141,"Westfield Ariel Way, White City",1330937940000,false
BikePoints_568,false,true,,200110,"Bishop's Bridge Road West, Bayswater",,false
BikePoints_569,false,true,,200248,"Pitfield Street Central, Hoxton",,false
BikePoints_570,false,true,,200099,"Upper Bank Street, Canary Wharf",1330773180000,false
BikePoints_571,false,true,,200061,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,false
BikePoints_572,false,true,,200026,"Greenland Road, Camden Town",,false
BikePoints_573,false,true,,200001,"Limerston Street, West Chelsea",1331796060000,false
BikePoints_574,false,true,,200246,"Eagle Wharf Road, Hoxton",1333618560000,false
BikePoints_576,false,true,,200109,"Alpha Grove, Millwall",,false
BikePoints_577,false,true,,200247,"Globe Town Market, Bethnal Green",,false
BikePoints_578,false,true,,200244,"Hollybush Gardens, Bethnal Green",1330444680000,false
BikePoints_579,false,true,,200128,"Queen Street 2, Bank",,false
BikePoints_580,false,true,,200084,"Doddington Grove, Kennington",1392208500000,false
BikePoints_581,false,true,,200005,"New Cavendish Street, Marylebone",1331883540000,false
BikePoints_583,false,true,,200231,"Abingdon Green, Westminster",,false
BikePoints_584,false,true,,200086,"Ilchester Gardens, Bayswater",,false
BikePoints_586,false,true,,200092,"Mudchute DLR, Cubitt Town",1331797200000,false
BikePoints_587,false,true,,200101,"Monument Street, Monument",1332406320000,false
BikePoints_588,false,true,,200071,"Hoxton Street, Hoxton",1330937820000,false
BikePoints_589,false,true,,200060,"Drayton Gardens, West Chelsea",,false
BikePoints_590,false,true,,200236,"Greenberry Street, St.John's Wood",,false
BikePoints_592,false,true,,200108,"Bishop's Bridge Road East, Bayswater",,false
BikePoints_593,false,true,,200058,"Northdown Street, King's Cross",,false
BikePoints_594,false,true,,200226,"Kingsway Southbound, Strand",1331710680000,false
BikePoints_595,false,true,,200142,"Hammersmith Road, Hammersmith",,false
BikePoints_596,false,true,,200237,"Parson's Green , Parson's Green",,false
BikePoints_597,false,true,,200229,"Fulham Park Road, Fulham",,false
BikePoints_598,false,true,,200166,"Southerton Road, Hammersmith",1501544700000,false
BikePoints_599,false,true,,200235,"Manbre Road, Hammersmith",,false
BikePoints_600,false,true,,200133,"South Lambeth Road, Vauxhall",,false
BikePoints_601,false,true,,200136,"BBC White City, White City",,false
BikePoints_602,false,true,,200211,"Union Grove, Wandsworth Road",,false
BikePoints_603,false,true,,200137,"Caldwell Street, Stockwell",,false
BikePoints_604,false,true,,200195,"St Martins Close, Camden Town",,false
BikePoints_605,false,true,,200198,"Seymour Place, Marylebone",,false
BikePoints_606,false,true,,200218,"Addison Road, Holland Park",,false
BikePoints_607,false,true,,200125,"Putney Bridge Station, Fulham",,false
BikePoints_608,false,true,,200224,"Colet Gardens, Hammersmith",,false
BikePoints_609,false,true,,200208,"Sugden Road, Clapham",1380109980000,false
BikePoints_610,false,true,,200222,"Danvers Street, West Chelsea",1380113460000,false
BikePoints_611,false,true,,200067,"Princedale Road , Holland Park",1380203940000,false
BikePoints_612,false,true,,200175,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,false
BikePoints_613,false,true,,200214,"Woodstock Grove, Shepherd's Bush",1380211860000,false
BikePoints_614,false,true,,200025,"London Fields, Hackney Central",1380795000000,false
BikePoints_254,false,true,,003471,"Chadwell Street, Angel",1279700940000,false
BikePoints_255,false,true,,001147,"Clifton Road, Maida Vale",1279702560000,false
BikePoints_256,false,true,,003484,"Houghton Street, Strand",1279708020000,false
BikePoints_257,false,true,,001194,"Westminster University, Marylebone",1279708140000,false
BikePoints_258,false,true,,001193,"Kensington Gore, Knightsbridge",1279708380000,false
BikePoints_259,false,true,,001180,"Bourne Street, Belgravia",1279709100000,false
BikePoints_260,false,true,,003489,"Broadwick Street, Soho",1279711020000,false
BikePoints_261,false,true,,003491,"Princes Square, Bayswater",1279711200000,false
BikePoints_262,false,true,,001095,"LSBU (Borough Road), Elephant & Castle",1279711620000,false
BikePoints_263,false,true,,001184,"St. Mary Axe, Aldgate",1279712160000,false
BikePoints_264,false,true,,001146,"Tysoe Street, Clerkenwell",1279712520000,false
BikePoints_265,false,true,,003490,"Southwick Street, Paddington",1279714320000,false
BikePoints_266,false,true,,001204,"Queen's Gate (North), Kensington",1279714560000,false
BikePoints_267,false,true,,001155,"Regency Street, Westminster",1279714740000,false
BikePoints_268,false,true,,001087,"Belgrave Road, Victoria",1279714920000,false
BikePoints_269,false,true,,001209,"Empire Square, The Borough",1279715100000,false
BikePoints_270,false,true,,001190,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,false
BikePoints_271,false,true,,001136,"London Zoo,  The Regent's Park",1279720920000,false
BikePoints_272,false,true,,001133,"Baylis Road, Waterloo",1279721220000,false
BikePoints_273,false,true,,001186,"Belvedere Road 1, South Bank",1279721400000,false
BikePoints_274,false,true,,001134,"Warwick Road, Olympia",1279721580000,false
BikePoints_275,false,true,,001191,"Barbican Centre, Barbican",1279721880000,false
BikePoints_276,false,true,,001098,"Lower Thames Street, Monument",1279723200000,false
BikePoints_277,false,true,,001143,"Kensington Church Street, Kensington",1279723320000,false
BikePoints_278,false,true,,001142,"Tooley Street, Bermondsey",1279723500000,false
BikePoints_279,false,true,,001108,"North Wharf Road, Paddington",1279723740000,false
BikePoints_280,false,true,,003462,"Royal Avenue 2, Chelsea",1279726440000,false
BikePoints_281,false,true,,003480,"Smith Square, Westminster",1279726620000,false
BikePoints_282,false,true,,001077,"Royal London Hospital, Whitechapel",1279726980000,false
BikePoints_283,false,true,,001141,"Kingsway, Covent Garden",1279727220000,false
BikePoints_284,false,true,,001117,"Lambeth North Station, Waterloo",1279727580000,false
BikePoints_286,false,true,,001187,"St. John's Wood Road, St. John's Wood",1279727880000,false
BikePoints_287,false,true,,001156,"Bedford Way, Bloomsbury",1279728060000,false
BikePoints_288,false,true,,001138,"Elizabeth Bridge, Victoria",1279793820000,false
BikePoints_289,false,true,,003493,"South Audley Street, Mayfair",1279794060000,false
BikePoints_290,false,true,,003496,"St Mary's Hospital, Paddington",1279795140000,false
BikePoints_291,false,true,,001135,"Claverton Street, Pimlico",1279800420000,false
BikePoints_293,false,true,,001214,"Kensington Olympia Station, Olympia",1279800780000,false
BikePoints_294,false,true,,001195,"St. George's Square, Pimlico",1279800900000,false
BikePoints_295,false,true,,001216,"Swan Street, The Borough",1279801080000,false
BikePoints_296,false,true,,200069,"Knaresborough Place, Earl's Court",1377258960000,false
BikePoints_297,false,true,,003498,"Geraldine Street, Elephant & Castle",1279801560000,false
BikePoints_298,false,true,,001213,"Curlew Street, Shad Thames",1279805640000,false
BikePoints_299,false,true,,001196,"Vincent Square, Westminster",1279808160000,false
BikePoints_300,false,true,,001217,"Serpentine Car Park, Hyde Park",1279808700000,false
BikePoints_301,false,true,,001152,"Marylebone Lane, Marylebone",1279809000000,false
BikePoints_302,false,true,,003492,"Putney Pier, Wandsworth",1279812360000,false
BikePoints_303,false,true,,001132,"Albert Gate, Hyde Park",1279812720000,false
BikePoints_306,false,true,,003497,"Rathbone Street, Fitzrovia",1279816260000,false
BikePoints_307,false,true,,001157,"Black Lion Gate, Kensington Gardens",1279816500000,false
BikePoints_308,false,true,,001189,"Long Lane , Bermondsey",1279816740000,false
BikePoints_309,false,true,,001192,"Embankment (Savoy), Strand",1279875060000,false
BikePoints_310,false,true,,001205,"Black Prince Road, Vauxhall",1279879560000,false
BikePoints_311,false,true,,003494,"Foley Street, Fitzrovia",1279880100000,false
BikePoints_312,false,true,,001130,"Grove End Road, St. John's Wood",1279880340000,false
BikePoints_313,false,true,,003495,"Wells Street, Fitzrovia",1279880520000,false
BikePoints_314,false,true,,003485,"Tyers Gate, Bermondsey",1279884480000,false
BikePoints_315,false,true,,001199,"The Tennis Courts, The Regent's Park",1279884660000,false
BikePoints_316,false,true,1539845760000,000968,"Warwick Row, Westminster",1279884840000,false
BikePoints_317,false,true,,001208,"Dickens Square, Borough",1279885080000,false
BikePoints_318,false,true,,001197,"Sackville Street, Mayfair",1279885320000,false
BikePoints_320,false,true,,001148,"Queen Mother Sports Centre, Victoria",1279890840000,false
BikePoints_321,false,true,,002637,"Bermondsey Street, Bermondsey",1279891020000,false
BikePoints_322,false,true,,003502,"Palissy Street, Shoreditch",1279891920000,false
BikePoints_323,false,true,,003501,"Clifton Street, Shoreditch",1279892040000,false
BikePoints_324,false,true,,001200,"Ontario Street, Elephant & Castle",1279894920000,false
BikePoints_325,false,true,,001158,"St. Martin's Street, West End",1279896660000,false
BikePoints_326,false,true,,001131,"Graham Street, Angel",1279896840000,false
BikePoints_327,false,true,,001128,"New North Road 1, Hoxton",1280133420000,false
BikePoints_328,false,true,,002641,"New North Road 2, Hoxton",1280133540000,false
BikePoints_329,false,true,,002636,"Prince Albert Road, The Regent's Park",1280133720000,false
BikePoints_330,false,true,,001203,"Eastbourne Mews, Paddington",1280141280000,false
BikePoints_331,false,true,,001211,"Bunhill Row, Moorgate",1280141460000,false
BikePoints_333,false,true,,002633,"Palace Gardens Terrace, Notting Hill",1280142540000,false
BikePoints_334,false,true,,002635,"Concert Hall Approach 1, South Bank",1280147580000,false
BikePoints_335,false,true,,001207,"Tavistock Street, Covent Garden",1280152560000,false
BikePoints_336,false,true,,001212,"Concert Hall Approach 2, South Bank",1280152800000,false
BikePoints_337,false,true,,002589,"Pembridge Villas, Notting Hill",1280153100000,false
BikePoints_338,false,true,,001202,"Wellington Street , Strand",1280158740000,false
BikePoints_339,false,true,,001127,"Risinghill Street, Angel",1280160600000,false
BikePoints_615,false,true,,200029,"Finlay Street, Fulham",1380288900000,false
BikePoints_616,false,true,,200098,"Aintree Street, Fulham",,false
BikePoints_617,false,true,,200028,"Elysium Place, Fulham",1380531540000,false
BikePoints_618,false,true,,300003,"Eel Brook Common, Walham Green",1380546540000,false
BikePoints_619,false,true,,300012,"Irene Road, Parsons Green",1380552360000,false
BikePoints_620,false,true,,300010,"Surrey Lane, Battersea",1380629040000,false
BikePoints_621,false,true,,200091,"Wandsworth Town Station, Wandsworth",1380899280000,false
