place_id,temporary,installed,locked,removal_date,common_name,install_date,terminal_name
BikePoints_388,false,true,false,,"Southampton Street, Strand",1297182180000,001228
BikePoints_389,false,true,false,,"Upper Grosvenor Street, Mayfair",1297347960000,010621
BikePoints_390,false,true,false,,"Buxton Street 1, Shoreditch",1297764360000,001223
BikePoints_391,false,true,false,1539846000000,"Clifford Street, Mayfair",1297956480000,002688
BikePoints_392,false,true,false,,"Imperial College, Knightsbridge",1297958700000,001220
BikePoints_393,false,true,false,,"Snow Hill, Farringdon",1298545440000,002699
BikePoints_394,false,true,false,,"Aberdeen Place, St. John's Wood",,002698
BikePoints_395,false,true,false,,"Cadogan Gardens, Chelsea",1298908800000,002695
BikePoints_396,false,true,false,,"Shouldham Street, Marylebone",1299075120000,002693
BikePoints_397,false,true,false,,"Devonshire Terrace, Bayswater",1299075900000,001227
BikePoints_398,false,true,false,,"Holland Park, Kensington",1299076440000,010631
BikePoints_399,false,true,false,,"Brick Lane Market, Shoreditch",1299582900000,002687
BikePoints_400,false,true,false,,"George Street, Marylebone",1299583260000,001225
BikePoints_401,false,true,false,,"Columbia Road, Shoreditch",1299592500000,002701
BikePoints_402,false,true,false,,"Penfold Street, Marylebone",1299592860000,010625
BikePoints_403,false,true,false,,"George Place Mews, Marylebone",1299593640000,010630
BikePoints_404,false,true,false,,"Palace Gate, Kensington Gardens",1299669180000,001110
BikePoints_405,false,true,false,,"Gloucester Road Station, South Kensington",1299669300000,001107
BikePoints_408,false,true,false,,"Sun Street, Liverpool Street",,001129
BikePoints_409,false,true,false,,"Strata, Elephant & Castle",,010624
BikePoints_410,false,true,false,,"Edgware Road Station, Marylebone",,001058
BikePoints_411,false,true,false,,"Rotherhithe Roundabout, Rotherhithe",,010629
BikePoints_412,false,true,false,,"Cleaver Street, Kennington",1302006180000,010628
BikePoints_419,false,true,false,,"Chelsea Bridge, Pimlico",1308735300000,022160
BikePoints_420,false,true,false,,"Southwark Station 1, Southwark",1309258380000,022162
BikePoints_421,false,true,false,,"Southwark Station 2, Southwark",1309258440000,022163
BikePoints_423,false,true,false,,"Eaton Square (South), Belgravia",1309860240000,022164
BikePoints_424,false,true,false,,"Ebury Bridge, Pimlico",1324551120000,022159
BikePoints_426,false,true,false,,"Vincent Street, Pimlico",1310463720000,022161
BikePoints_427,false,true,false,,"Cheapside, Bank",1310725680000,022180
BikePoints_428,false,true,false,,"Exhibition Road, Knightsbridge",1318496100000,022179
BikePoints_430,false,true,false,,"South Parade, Chelsea",1324549980000,022182
BikePoints_431,false,true,false,,"Crinan Street, King's Cross",1323355020000,022183
BikePoints_697,false,true,false,,"Charlotte Terrace, Angel",1384251120000,200129
BikePoints_698,false,true,false,,"Shoreditch Court, Haggerston",1384254300000,200121
BikePoints_699,false,true,false,,"Belford House, Haggerston",1384256040000,200057
BikePoints_700,false,true,false,,"Battersea Church Road, Battersea",1384343280000,200201
BikePoints_701,false,true,false,,"Vicarage Crescent, Battersea",1384345080000,200077
BikePoints_702,false,true,false,,"Durant Street, Bethnal Green",1384345860000,200213
BikePoints_703,false,true,false,,"St. Bride Street, Holborn",1384357800000,200094
BikePoints_704,false,true,false,,"Mexfield Road, East Putney",1384443480000,200063
BikePoints_705,true,true,false,1539845700000,"Upper Richmond Road, Putney",1384453020000,300042
BikePoints_706,false,true,false,,"Snowsfields, London Bridge",1384420920000,200193
BikePoints_707,false,true,false,,"Barons Court Station, West Kensington",1384435680000,200197
BikePoints_708,false,true,false,,"Disraeli Road, Putney",1384530180000,200217
BikePoints_709,false,true,false,,"Montserrat Road , Putney",1384510140000,200205
BikePoints_710,false,true,false,,"Albert Bridge Road, Battersea Park",1384520580000,300045
BikePoints_711,false,true,false,,"Everington Street, Fulham",1384791540000,300028
BikePoints_712,false,true,false,,"Mile End Stadium, Mile End",1384797120000,300056
BikePoints_713,false,true,false,,"Hawley Crescent, Camden Town",1384774620000,200122
BikePoints_714,false,true,false,,"Stewart's Road, Wandsworth Road",1384865400000,300055
BikePoints_715,false,true,false,,"Aylward Street, Stepney",1384868460000,300049
BikePoints_717,false,true,false,,"Dunston Road , Haggerston",1384952400000,300024
BikePoints_718,false,true,false,,"Ada Street, Hackney Central",1384962840000,300040
BikePoints_719,false,true,false,,"Victoria Park Road, Hackney Central",1384968480000,300011
BikePoints_720,false,true,false,,"Star Road, West Kensington",1385025840000,300038
BikePoints_721,false,true,false,,"Wendon Street, Old Ford",1385028480000,300039
BikePoints_722,false,true,false,,"Finnis Street, Bethnal Green",1385028600000,300041
BikePoints_723,false,true,false,,"Stephendale Road, Sands End",1385035380000,300053
BikePoints_724,false,true,false,,"Alma Road, Wandsworth",1385125380000,300046
BikePoints_725,false,true,false,,"Walworth Square, Walworth",1563352500000,300050
BikePoints_726,false,true,false,,"Alfreda Street, Battersea Park",1385128740000,300047
BikePoints_727,false,true,false,,"Chesilton Road, Fulham",1385132160000,300054
BikePoints_728,false,true,false,,"Putney Bridge Road, East Putney",1385466780000,300044
BikePoints_729,false,true,false,,"St. Peter's Terrace, Fulham",1385391300000,300043
BikePoints_730,false,true,false,,"Bridge Avenue, Hammersmith",1385132580000,300082
BikePoints_731,false,true,false,,"Michael Road, Walham Green",1385394720000,300095
BikePoints_732,false,true,false,,"Duke Street Hill, London Bridge",1385458020000,300083
BikePoints_733,false,true,false,,"Park Lane, Mayfair",1385460840000,300093
BikePoints_734,false,true,false,,"Plough Terrace, Clapham Junction",1385464500000,300094
BikePoints_735,false,true,false,,"Grant Road East, Clapham Junction",1385383080000,200120
BikePoints_736,false,true,false,,"Queensdale Road, Shepherd's Bush",1385472900000,300088
BikePoints_737,false,true,false,,"Fulham Broadway, Walham Green",1385554620000,300086
BikePoints_738,false,true,false,,"Imperial Road, Sands End",1385563380000,300087
BikePoints_739,false,true,false,,"Hortensia Road, West Brompton",1385631000000,300091
BikePoints_740,false,true,false,,"Sirdar Road, Avondale",1385635440000,300084
BikePoints_741,false,true,false,,"Freston Road, Avondale",1385640120000,300085
BikePoints_742,false,true,false,,"Blenheim Crescent, Ladbroke Grove",1385649540000,300090
BikePoints_743,false,true,false,,"Oxford Road, Putney",1385723700000,300078
BikePoints_744,false,true,false,,"Ingrave Street, Clapham Junction",1385729760000,300077
BikePoints_745,false,true,false,,"Upcerne Road, West Chelsea",1385740020000,300075
BikePoints_746,false,true,false,,"Lots Road, West Chelsea",1385985720000,300076
BikePoints_747,false,true,false,,"Ormonde Gate, Chelsea",1385997240000,300089
BikePoints_748,false,true,false,,"Hertford Road, De Beauvoir Town",1386159900000,300092
BikePoints_749,false,true,false,,"Haggerston Road, Haggerston",1386172440000,300081
BikePoints_750,false,true,false,,"Culvert Road, Battersea",1386240360000,300080
BikePoints_751,false,true,false,,"Newton Street, Covent Garden",1386250800000,300074
BikePoints_752,false,true,false,,"London Street, Paddington",1650364320000,300079
BikePoints_754,false,true,false,,"Grenfell Road, Avondale",1389003540000,300067
BikePoints_755,false,true,false,,"The Vale, Chelsea",1389008580000,300058
BikePoints_756,false,true,false,,"Prince of Wales Drive, Battersea Park",1390223040000,300073
BikePoints_757,false,true,false,,"Harcourt Terrace, West Brompton",1389094260000,300069
BikePoints_758,false,true,false,,"Westbourne Park Road, Portobello",1389178020000,300057
BikePoints_759,false,true,false,,"Broadley Terrace, Marylebone",1389627480000,300072
BikePoints_761,false,true,false,,"Humbolt Road, Fulham",1389781800000,300068
BikePoints_762,false,true,false,,"Storey's Gate, Westminster",1392039000000,200202
BikePoints_763,false,true,false,,"Mile End Park Leisure Centre, Mile End",1392043020000,300027
BikePoints_764,false,true,false,,"St. John's Road, Clapham Junction",1392633480000,200185
BikePoints_765,false,true,false,,"Ranelagh Gardens, Fulham",1392986940000,300064
BikePoints_766,false,true,false,,"Ram Street, Wandsworth",1392894840000,200079
BikePoints_767,false,true,false,,"Santos Road, Wandsworth",1393406280000,200177
BikePoints_768,false,true,false,,"Clapham Common North Side, Clapham Common",1393494060000,300065
BikePoints_769,false,true,false,,"Sandilands Road, Walham Green",1393939560000,300001
BikePoints_770,false,true,false,,"Gwendwr Road, West Kensington",1394099280000,300097
BikePoints_771,false,true,false,,"Rifle Place, Avondale",1394018400000,300007
BikePoints_772,false,true,false,,"Binfield Road, Stockwell",1396442100000,300015
BikePoints_773,false,true,false,,"Tallis Street, Temple",1396262520000,300096
BikePoints_774,false,true,false,,"Hurlingham Park, Parsons Green",1396265880000,300098
BikePoints_775,false,true,false,,"Little Brook Green, Brook Green",1396270320000,300101
BikePoints_776,false,true,false,,"Abyssinia Close, Clapham Junction",1396273320000,300099
BikePoints_777,false,true,false,,"Limburg Road, Clapham Junction",1406282940000,300100
BikePoints_779,false,true,false,,"Houndsditch, Aldgate",1435313700000,200072
BikePoints_780,false,true,false,,"Imperial Wharf Station, Sands End",1439455200000,300070
BikePoints_169,false,true,false,,"Porchester Place, Paddington",1279289760000,003477
BikePoints_170,false,true,false,,"Hardwick Street, Clerkenwell",1279290180000,001057
BikePoints_171,false,true,false,,"Collingham Gardens, Earl's Court",1279291200000,003459
BikePoints_172,false,true,false,,"Sumner Place, South Kensington",1279291500000,001124
BikePoints_173,false,true,false,,"Waterloo Road, South Bank",1279292700000,001176
BikePoints_174,false,true,false,,"Strand, Strand",1279295940000,001100
BikePoints_175,false,true,false,,"Worship Street, Shoreditch",1529674980000,000997
BikePoints_176,false,true,false,,"Gloucester Terrace, Bayswater",1279297560000,001173
BikePoints_177,false,true,false,,"Ashley Place, Victoria",1279297740000,001122
BikePoints_178,false,true,false,,"Warwick Square, Pimlico",1279297920000,003460
BikePoints_180,false,true,false,,"North Audley Street, Mayfair",1279298220000,001126
BikePoints_181,false,true,false,,"Belgrave Square, Belgravia",1279298460000,003473
BikePoints_182,false,true,false,,"Bell Street , Marylebone",1279363140000,001166
BikePoints_183,false,true,false,,"Riverlight North, Nine Elms",1279364160000,001165
BikePoints_184,false,true,false,,"Portland Place, Marylebone",1279364280000,001164
BikePoints_185,false,true,false,,"Alderney Street, Pimlico",1279365360000,001174
BikePoints_186,false,true,false,,"South Wharf Road, Paddington",1279365480000,001167
BikePoints_187,false,true,false,,"Queen's Gate (South), South Kensington",1279365720000,001172
BikePoints_188,false,true,false,,"Nutford Place, Marylebone",1279376760000,001112
BikePoints_189,false,true,false,,"Claremont Square, Angel",1279377180000,001104
BikePoints_190,false,true,false,,"Rampayne Street, Pimlico",1279381080000,001106
BikePoints_191,false,true,false,,"Hyde Park Corner, Hyde Park",1279383120000,001075
BikePoints_192,false,true,false,,"Wardour Street, Soho",1279383300000,001163
BikePoints_193,false,true,false,,"Bankside Mix, Bankside",1279392479356,000963
BikePoints_194,false,true,false,,"Hop Exchange, The Borough",1279392479395,000960
BikePoints_195,false,true,false,,"Milroy Walk, South Bank",1279392479432,000959
BikePoints_196,false,true,false,,"Union Street, The Borough",1279392479471,000961
BikePoints_197,false,true,false,,"Stamford Street, South Bank",1279392479520,000962
BikePoints_199,false,true,false,,"Great Tower Street, Monument",1279441800000,001080
BikePoints_200,false,true,false,,"LMU Commercial Road, Whitechapel",1279441920000,001105
BikePoints_201,false,true,false,,"Dorset Square, Marylebone",1279444080000,001162
BikePoints_202,false,true,false,,"Leman Street, Aldgate",1279444320000,001102
BikePoints_203,false,true,false,,"West Smithfield Rotunda, Farringdon",1279445580000,001040
BikePoints_204,false,true,false,,"Margery Street, Clerkenwell",1279466640000,003468
BikePoints_206,false,true,false,,"New Road 1 , Whitechapel",1279471380000,001171
BikePoints_207,false,true,false,,"Grosvenor Crescent, Belgravia",1279558140000,001169
BikePoints_208,false,true,false,,"Mallory Street, Marylebone",1279472580000,001175
BikePoints_209,false,true,false,,"Denyer Street, Knightsbridge",1279529160000,003454
BikePoints_210,false,true,false,,"Hinde Street, Marylebone",1279535160000,003476
BikePoints_211,false,true,false,,"Cadogan Place, Knightsbridge",1279535820000,003469
BikePoints_212,false,true,false,,"Campden Hill Road, Notting Hill",1279536840000,003487
BikePoints_213,false,true,false,,"Wellington Arch, Hyde Park",1279537020000,001109
BikePoints_214,false,true,false,,"Endsleigh Gardens, Euston",1279537200000,001079
BikePoints_215,false,true,false,,"Moorfields, Moorgate",1279537380000,001092
BikePoints_216,false,true,false,,"Old Brompton Road, South Kensington",1279537920000,003479
BikePoints_217,false,true,false,,"Wormwood Street, Liverpool Street",1279538040000,002587
BikePoints_218,false,true,false,,"St. Luke's Church, Chelsea",1279543740000,003486
BikePoints_219,false,true,false,,"Bramham Gardens, Earl's Court",1279545900000,001183
BikePoints_220,false,true,false,,"Chelsea Green, Chelsea",1279546320000,001179
BikePoints_221,false,true,false,,"Horseferry Road, Westminster",1279552200000,001170
BikePoints_222,false,true,false,,"Knightsbridge, Hyde Park",1279614120000,001101
BikePoints_223,false,true,false,,"Rodney Road , Walworth",1279614420000,003481
BikePoints_224,false,true,false,,"Queensway, Kensington Gardens",1279615020000,001150
BikePoints_225,false,true,false,,"Notting Hill Gate Station, Notting Hill",1279616280000,001182
BikePoints_226,false,true,false,,"Charles II Street, West End",1279616520000,003488
BikePoints_227,false,true,false,,"Great Percy Street, Clerkenwell",1279616700000,003470
BikePoints_228,false,true,false,,"St. James's Square, St. James's",1279616880000,001067
BikePoints_229,false,true,false,,"Whitehall Place, Strand",1279617780000,001151
BikePoints_230,false,true,false,,"Poured Lines, Bankside",1279618020000,001144
BikePoints_231,false,true,false,,"Queen's Gate (Central), South Kensington",1279622820000,001089
BikePoints_232,false,true,false,,"Carey Street, Holborn",1279623240000,001139
BikePoints_233,false,true,false,,"Pall Mall East, West End",1279624260000,001153
BikePoints_234,false,true,false,,"Liverpool Road (N1 Centre), Angel",1279624680000,001081
BikePoints_235,false,true,false,,"Kennington Road  , Vauxhall",1279625640000,001154
BikePoints_236,false,true,false,,"Fashion Street, Whitechapel",1279625940000,003483
BikePoints_237,false,true,false,,"Dock Street, Wapping",1279799040000,003467
BikePoints_238,false,true,false,,"Frampton Street, Paddington",1279627920000,001099
BikePoints_239,false,true,false,,"Warren Street Station, Euston",1279628160000,001090
BikePoints_240,false,true,false,,"Colombo Street, Southwark",1279628280000,003472
BikePoints_242,false,true,false,,"Beaumont Street, Marylebone",1279628640000,003482
BikePoints_243,false,true,false,,"Gloucester Street, Pimlico",1279628940000,001103
BikePoints_244,false,true,false,,"Earnshaw Street , Covent Garden",1279629240000,001145
BikePoints_245,false,true,false,,"Grosvenor Road, Pimlico",1279629660000,001140
BikePoints_246,false,true,false,,"Berry Street, Clerkenwell",1279639740000,001159
BikePoints_247,false,true,false,,"St. John's Wood Church, The Regent's Park",1279639920000,001091
BikePoints_248,false,true,false,,"Triangle Car Park, Hyde Park",1279640160000,001088
BikePoints_249,false,true,false,,"Harper Road, The Borough",1279640400000,001137
BikePoints_250,false,true,false,,"Royal Avenue 1, Chelsea",1279641000000,003440
BikePoints_251,false,true,false,,"Brushfield Street, Liverpool Street",1279700160000,001161
BikePoints_252,false,true,false,,"Jubilee Gardens, South Bank",1279700640000,001111
BikePoints_520,false,true,false,,"Bancroft Road, Bethnal Green",,200234
BikePoints_521,false,true,false,,"Driffield Road, Old Ford",,200030
BikePoints_522,false,true,false,,"Clinton Road, Mile End",,200161
BikePoints_523,false,true,false,,"Langdon Park, Poplar",,200160
BikePoints_524,false,true,false,,"Lancaster Gate , Bayswater",1328515080000,200017
BikePoints_525,false,true,false,,"Blythe Road, Olympia",1643301180000,200153
BikePoints_526,false,true,false,,"Lancaster Drive, Blackwall",,200143
BikePoints_527,false,true,false,,"Hansard Mews, Holland Park",1328777280000,200154
BikePoints_528,false,true,false,,"Clarges Street, Mayfair",1328777880000,200088
BikePoints_529,false,true,false,,"Manresa Road, Chelsea",,200010
BikePoints_530,false,true,false,,"Newby Place, Poplar",,200146
BikePoints_531,false,true,false,,"Twig Folly Bridge, Mile End",1328778840000,200167
BikePoints_532,false,true,false,,"Jubilee Plaza, Canary Wharf",1328886360000,200163
BikePoints_533,false,true,false,,"Wellington Row, Bethnal Green",,200165
BikePoints_534,false,true,false,,"Goldsmith's Row, Haggerston",,200159
BikePoints_535,false,true,false,,"Gloucester Avenue, Camden Town",,200145
BikePoints_536,false,true,false,,"Queensbridge Road, Haggerston",,200024
BikePoints_537,false,true,false,,"Old Montague Street, Whitechapel",1330352880000,200239
BikePoints_538,false,true,false,,"Naval Row, Blackwall",,200050
BikePoints_539,false,true,false,,"Hoxton Station, Hoxton",,200151
BikePoints_540,false,true,false,,"Albany Street, The Regent's Park",,200134
BikePoints_541,false,true,false,,"Green Park Station, Mayfair",,200096
BikePoints_542,false,true,false,,"Salmon Lane, Limehouse",,200147
BikePoints_543,false,true,false,,"Lansdowne Walk, Ladbroke Grove",,200065
BikePoints_544,false,true,false,,"Percival Street, Finsbury",,200051
BikePoints_545,false,true,false,,"Arlington Road, Camden Town",,200070
BikePoints_546,false,true,false,,"New Fetter Lane, Holborn",,200044
BikePoints_547,false,true,false,,"East India DLR, Blackwall",,200127
BikePoints_548,false,true,false,,"Westminster Bridge Road, Elephant & Castle",,200076
BikePoints_549,false,true,false,,"Gaywood  Street, Elephant & Castle",,200132
BikePoints_550,false,true,false,,"Harford Street, Mile End",,200102
BikePoints_551,false,true,false,,"Import Dock, Canary Wharf",1330071720000,200066
BikePoints_552,false,true,false,,"Watney Street, Shadwell",,200149
BikePoints_553,false,true,false,,"Regent's Row , Haggerston",,200064
BikePoints_554,false,true,false,,"Aberfeldy Street, Poplar",,200078
BikePoints_556,false,true,false,,"Heron Quays DLR, Canary Wharf",,200138
BikePoints_557,false,true,false,,"King Edward Street, St Pauls",,200203
BikePoints_558,false,true,false,,"Page Street, Westminster",1399635120000,200048
BikePoints_559,false,true,false,,"Abbotsbury Road, Holland Park",,200111
BikePoints_560,false,true,false,,"Ladbroke Grove Central, Ladbroke Grove",,200015
BikePoints_561,false,true,false,,"Rectory Square, Stepney",1330503540000,200037
BikePoints_562,false,true,false,,"Bury Place, Holborn",1330503420000,200074
BikePoints_563,false,true,false,,"Preston's Road, Cubitt Town",,200232
BikePoints_564,false,true,false,,"Somerset House, Strand",,200068
BikePoints_565,false,true,false,,"Selby Street, Whitechapel",,200135
BikePoints_566,false,true,false,,"Westfield Ariel Way, White City",1330937940000,200141
BikePoints_568,false,true,false,,"Bishop's Bridge Road West, Bayswater",,200110
BikePoints_569,false,true,false,,"Pitfield Street Central, Hoxton",,200248
BikePoints_570,false,true,false,,"Upper Bank Street, Canary Wharf",1330773180000,200099
BikePoints_571,false,true,false,,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,200061
BikePoints_572,false,true,false,,"Greenland Road, Camden Town",,200026
BikePoints_573,false,true,false,,"Limerston Street, West Chelsea",1331796060000,200001
BikePoints_574,false,true,false,,"Eagle Wharf Road, Hoxton",1333618560000,200246
BikePoints_576,false,true,false,,"Alpha Grove, Millwall",,200109
BikePoints_577,false,true,false,,"Globe Town Market, Bethnal Green",,200247
BikePoints_578,false,true,false,,"Hollybush Gardens, Bethnal Green",1330444680000,200244
BikePoints_579,false,true,false,,"Queen Street 2, Bank",,200128
BikePoints_580,false,true,false,,"Doddington Grove, Kennington",1392208500000,200084
BikePoints_581,false,true,false,,"New Cavendish Street, Marylebone",1331883540000,200005
BikePoints_583,false,true,false,,"Abingdon Green, Westminster",,200231
BikePoints_584,false,true,false,,"Ilchester Gardens, Bayswater",,200086
BikePoints_586,false,true,false,,"Mudchute DLR, Cubitt Town",1331797200000,200092
BikePoints_587,false,true,false,,"Monument Street, Monument",1332406320000,200101
BikePoints_588,false,true,false,,"Hoxton Street, Hoxton",1330937820000,200071
BikePoints_589,false,true,false,,"Drayton Gardens, West Chelsea",,200060
BikePoints_590,false,true,false,,"Greenberry Street, St.John's Wood",,200236
BikePoints_592,false,true,false,,"Bishop's Bridge Road East, Bayswater",,200108
BikePoints_593,false,true,false,,"Northdown Street, King's Cross",,200058
BikePoints_594,false,true,false,,"Kingsway Southbound, Strand",1331710680000,200226
BikePoints_595,false,true,false,,"Hammersmith Road, Hammersmith",,200142
BikePoints_596,false,true,false,,"Parson's Green , Parson's Green",,200237
BikePoints_597,false,true,false,,"Fulham Park Road, Fulham",,200229
BikePoints_598,false,true,false,,"Southerton Road, Hammersmith",1501544700000,200166
BikePoints_599,false,true,false,,"Manbre Road, Hammersmith",,200235
BikePoints_600,false,true,false,,"South Lambeth Road, Vauxhall",,200133
BikePoints_601,false,true,false,,"BBC White City, White City",,200136
BikePoints_602,false,true,false,,"Union Grove, Wandsworth Road",,200211
BikePoints_603,false,true,false,,"Caldwell Street, Stockwell",,200137
BikePoints_604,false,true,false,,"St Martins Close, Camden Town",,200195
BikePoints_605,false,true,false,,"Seymour Place, Marylebone",,200198
BikePoints_606,false,true,false,,"Addison Road, Holland Park",,200218
BikePoints_607,false,true,false,,"Putney Bridge Station, Fulham",,200125
BikePoints_608,false,true,false,,"Colet Gardens, Hammersmith",,200224
BikePoints_609,false,true,false,,"Sugden Road, Clapham",1380109980000,200208
BikePoints_610,false,true,false,,"Danvers Street, West Chelsea",1380113460000,200222
BikePoints_611,false,true,false,,"Princedale Road , Holland Park",1380203940000,200067
BikePoints_612,false,true,false,,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,200175
BikePoints_613,false,true,false,,"Woodstock Grove, Shepherd's Bush",1380211860000,200214
BikePoints_253,false,true,false,,"Shoreditch Park, Hoxton",1279700820000,001051
BikePoints_254,false,true,false,,"Chadwell Street, Angel",1279700940000,003471
BikePoints_255,false,true,false,,"Clifton Road, Maida Vale",1279702560000,001147
BikePoints_256,false,true,false,,"Houghton Street, Strand",1279708020000,003484
BikePoints_257,false,true,false,,"Westminster University, Marylebone",1279708140000,001194
BikePoints_258,false,true,false,,"Kensington Gore, Knightsbridge",1279708380000,001193
BikePoints_259,false,true,false,,"Bourne Street, Belgravia",1279709100000,001180
BikePoints_260,false,true,false,,"Broadwick Street, Soho",1279711020000,003489
BikePoints_261,false,true,false,,"Princes Square, Bayswater",1279711200000,003491
BikePoints_262,false,true,false,,"LSBU (Borough Road), Elephant & Castle",1279711620000,001095
BikePoints_263,false,true,false,,"St. Mary Axe, Aldgate",1279712160000,001184
BikePoints_264,false,true,false,,"Tysoe Street, Clerkenwell",1279712520000,001146
BikePoints_265,false,true,false,,"Southwick Street, Paddington",1279714320000,003490
BikePoints_266,false,true,false,,"Queen's Gate (North), Kensington",1279714560000,001204
BikePoints_267,false,true,false,,"Regency Street, Westminster",1279714740000,001155
BikePoints_268,false,true,false,,"Belgrave Road, Victoria",1279714920000,001087
BikePoints_269,false,true,false,,"Empire Square, The Borough",1279715100000,001209
BikePoints_271,false,true,false,,"London Zoo,  The Regent's Park",1279720920000,001136
BikePoints_272,false,true,false,,"Baylis Road, Waterloo",1279721220000,001133
BikePoints_273,false,true,false,,"Belvedere Road 1, South Bank",1279721400000,001186
BikePoints_274,false,true,false,,"Warwick Road, Olympia",1279721580000,001134
BikePoints_275,false,true,false,,"Barbican Centre, Barbican",1279721880000,001191
BikePoints_276,false,true,false,,"Lower Thames Street, Monument",1279723200000,001098
BikePoints_277,false,true,false,,"Kensington Church Street, Kensington",1279723320000,001143
BikePoints_278,false,true,false,,"Tooley Street, Bermondsey",1279723500000,001142
BikePoints_279,false,true,false,,"North Wharf Road, Paddington",1279723740000,001108
BikePoints_280,false,true,false,,"Royal Avenue 2, Chelsea",1279726440000,003462
BikePoints_281,false,true,false,,"Smith Square, Westminster",1279726620000,003480
BikePoints_282,false,true,false,,"Royal London Hospital, Whitechapel",1279726980000,001077
BikePoints_283,false,true,false,,"Kingsway, Covent Garden",1279727220000,001141
BikePoints_284,false,true,false,,"Lambeth North Station, Waterloo",1279727580000,001117
BikePoints_286,false,true,false,,"St. John's Wood Road, St. John's Wood",1279727880000,001187
BikePoints_287,false,true,false,,"Bedford Way, Bloomsbury",1279728060000,001156
BikePoints_288,false,true,false,,"Elizabeth Bridge, Victoria",1279793820000,001138
BikePoints_289,false,true,false,,"South Audley Street, Mayfair",1279794060000,003493
BikePoints_290,false,true,false,,"St Mary's Hospital, Paddington",1279795140000,003496
BikePoints_291,false,true,false,,"Claverton Street, Pimlico",1279800420000,001135
BikePoints_292,false,true,false,,"Montpelier Street, Knightsbridge",1279800600000,001206
BikePoints_293,false,true,false,,"Kensington Olympia Station, Olympia",1279800780000,001214
BikePoints_294,false,true,false,,"St. George's Square, Pimlico",1279800900000,001195
BikePoints_295,false,true,false,,"Swan Street, The Borough",1279801080000,001216
BikePoints_296,false,true,false,,"Knaresborough Place, Earl's Court",1377258960000,200069
BikePoints_297,false,true,false,,"Geraldine Street, Elephant & Castle",1279801560000,003498
BikePoints_298,false,true,false,,"Curlew Street, Shad Thames",1279805640000,001213
BikePoints_299,false,true,false,,"Vincent Square, Westminster",1279808160000,001196
BikePoints_300,false,true,false,,"Serpentine Car Park, Hyde Park",1279808700000,001217
BikePoints_301,false,true,false,,"Marylebone Lane, Marylebone",1279809000000,001152
BikePoints_302,false,true,false,,"Putney Pier, Wandsworth",1279812360000,003492
BikePoints_303,false,true,false,,"Albert Gate, Hyde Park",1279812720000,001132
BikePoints_306,false,true,false,,"Rathbone Street, Fitzrovia",1279816260000,003497
BikePoints_307,false,true,false,,"Black Lion Gate, Kensington Gardens",1279816500000,001157
BikePoints_308,false,true,false,,"Long Lane , Bermondsey",1279816740000,001189
BikePoints_309,false,true,false,,"Embankment (Savoy), Strand",1279875060000,001192
BikePoints_310,false,true,false,,"Black Prince Road, Vauxhall",1279879560000,001205
BikePoints_311,false,true,false,,"Foley Street, Fitzrovia",1279880100000,003494
BikePoints_312,false,true,false,,"Grove End Road, St. John's Wood",1279880340000,001130
BikePoints_313,false,true,false,,"Wells Street, Fitzrovia",1279880520000,003495
BikePoints_314,false,true,false,,"Tyers Gate, Bermondsey",1279884480000,003485
BikePoints_315,false,true,false,,"The Tennis Courts, The Regent's Park",1279884660000,001199
BikePoints_316,false,true,false,1539845760000,"Warwick Row, Westminster",1279884840000,000968
BikePoints_317,false,true,false,,"Dickens Square, Borough",1279885080000,001208
BikePoints_318,false,true,false,,"Sackville Street, Mayfair",1279885320000,001197
BikePoints_319,false,true,false,,"Baldwin Street, St. Luke's",1279890360000,003500
BikePoints_320,false,true,false,,"Queen Mother Sports Centre, Victoria",1279890840000,001148
BikePoints_321,false,true,false,,"Bermondsey Street, Bermondsey",1279891020000,002637
BikePoints_322,false,true,false,,"Palissy Street, Shoreditch",1279891920000,003502
BikePoints_323,false,true,false,,"Clifton Street, Shoreditch",1279892040000,003501
BikePoints_324,false,true,false,,"Ontario Street, Elephant & Castle",1279894920000,001200
BikePoints_325,false,true,false,,"St. Martin's Street, West End",1279896660000,001158
BikePoints_326,false,true,false,,"Graham Street, Angel",1279896840000,001131
BikePoints_327,false,true,false,,"New North Road 1, Hoxton",1280133420000,001128
BikePoints_328,false,true,false,,"New North Road 2, Hoxton",1280133540000,002641
BikePoints_329,false,true,false,,"Prince Albert Road, The Regent's Park",1280133720000,002636
BikePoints_330,false,true,false,,"Eastbourne Mews, Paddington",1280141280000,001203
BikePoints_331,false,true,false,,"Bunhill Row, Moorgate",1280141460000,001211
BikePoints_332,false,true,false,,"Nevern Place, Earl's Court",1280142360000,001210
BikePoints_333,false,true,false,,"Palace Gardens Terrace, Notting Hill",1280142540000,002633
BikePoints_334,false,true,false,,"Concert Hall Approach 1, South Bank",1280147580000,002635
BikePoints_335,false,true,false,,"Tavistock Street, Covent Garden",1280152560000,001207
BikePoints_614,false,true,false,,"London Fields, Hackney Central",1380795000000,200025
BikePoints_615,false,true,false,,"Finlay Street, Fulham",1380288900000,200029
BikePoints_616,false,true,false,,"Aintree Street, Fulham",,200098
BikePoints_617,false,true,false,,"Elysium Place, Fulham",1380531540000,200028
