place_id,removal_date,locked,installed,install_date,temporary,terminal_name,common_name
BikePoints_383,,false,true,1296649200000,false,002660,"Frith Street, Soho"
BikePoints_384,,false,true,1296731880000,false,003505,"Marloes Road, Kensington"
BikePoints_386,,false,true,1296732540000,false,003504,"Moor Street, Soho"
BikePoints_387,,false,true,1297077540000,false,002703,"Fire Brigade Pier, Vauxhall"
BikePoints_388,,false,true,1297182180000,false,001228,"Southampton Street, Strand"
BikePoints_389,,false,true,1297347960000,false,010621,"Upper Grosvenor Street, Mayfair"
BikePoints_390,,false,true,1297764360000,false,001223,"Buxton Street 1, Shoreditch"
BikePoints_391,1539846000000,false,true,1297956480000,false,002688,"Clifford Street, Mayfair"
BikePoints_392,,false,true,1297958700000,false,001220,"Imperial College, Knightsbridge"
BikePoints_393,,false,true,1298545440000,false,002699,"Snow Hill, Farringdon"
BikePoints_394,,false,true,,false,002698,"Aberdeen Place, St. John's Wood"
BikePoints_395,,false,true,1298908800000,false,002695,"Cadogan Gardens, Chelsea"
BikePoints_396,,false,true,1299075120000,false,002693,"Shouldham Street, Marylebone"
BikePoints_397,,false,true,1299075900000,false,001227,"Devonshire Terrace, Bayswater"
BikePoints_398,,false,true,1299076440000,false,010631,"Holland Park, Kensington"
BikePoints_399,,false,true,1299582900000,false,002687,"Brick Lane Market, Shoreditch"
BikePoints_400,,false,true,1299583260000,false,001225,"George Street, Marylebone"
BikePoints_401,,false,true,1299592500000,false,002701,"Columbia Road, Shoreditch"
BikePoints_402,,false,true,1299592860000,false,010625,"Penfold Street, Marylebone"
BikePoints_403,,false,true,1299593640000,false,010630,"George Place Mews, Marylebone"
BikePoints_404,,false,true,1299669180000,false,001110,"Palace Gate, Kensington Gardens"
BikePoints_405,,false,true,1299669300000,false,001107,"Gloucester Road Station, South Kensington"
BikePoints_408,,false,true,,false,001129,"Sun Street, Liverpool Street"
BikePoints_409,,false,true,,false,010624,"Strata, Elephant & Castle"
BikePoints_410,,false,true,,false,001058,"Edgware Road Station, Marylebone"
BikePoints_411,,false,true,,false,010629,"Rotherhithe Roundabout, Rotherhithe"
BikePoints_412,,false,true,1302006180000,false,010628,"Cleaver Street, Kennington"
BikePoints_419,,false,true,1308735300000,false,022160,"Chelsea Bridge, Pimlico"
BikePoints_420,,false,true,1309258380000,false,022162,"Southwark Station 1, Southwark"
BikePoints_421,,false,true,1309258440000,false,022163,"Southwark Station 2, Southwark"
BikePoints_423,,false,true,1309860240000,false,022164,"Eaton Square (South), Belgravia"
BikePoints_424,,false,true,1324551120000,false,022159,"Ebury Bridge, Pimlico"
BikePoints_426,,false,true,1310463720000,false,022161,"Vincent Street, Pimlico"
BikePoints_427,,false,true,1310725680000,false,022180,"Cheapside, Bank"
BikePoints_428,,false,true,1318496100000,false,022179,"Exhibition Road, Knightsbridge"
BikePoints_430,,false,true,1324549980000,false,022182,"South Parade, Chelsea"
BikePoints_431,,false,true,1323355020000,false,022183,"Crinan Street, King's Cross"
BikePoints_432,,false,true,1319448720000,false,022158,"Exhibition Road Museums 1, South Kensington"
BikePoints_698,,false,true,1384254300000,false,200121,"Shoreditch Court, Haggerston"
BikePoints_699,,false,true,1384256040000,false,200057,"Belford House, Haggerston"
BikePoints_700,,false,true,1384343280000,false,200201,"Battersea Church Road, Battersea"
BikePoints_701,,false,true,1384345080000,false,200077,"Vicarage Crescent, Battersea"
BikePoints_702,,false,true,1384345860000,false,200213,"Durant Street, Bethnal Green"
BikePoints_703,,false,true,1384357800000,false,200094,"St. Bride Street, Holborn"
BikePoints_704,,false,true,1384443480000,false,200063,"Mexfield Road, East Putney"
BikePoints_705,1539845700000,false,true,1384453020000,true,300042,"Upper Richmond Road, Putney"
BikePoints_706,,false,true,1384420920000,false,200193,"Snowsfields, London Bridge"
BikePoints_707,,false,true,1384435680000,false,200197,"Barons Court Station, West Kensington"
BikePoints_708,,false,true,1384530180000,false,200217,"Disraeli Road, Putney"
BikePoints_709,,false,true,1384510140000,false,200205,"Montserrat Road , Putney"
BikePoints_710,,false,true,1384520580000,false,300045,"Albert Bridge Road, Battersea Park"
BikePoints_711,,false,true,1384791540000,false,300028,"Everington Street, Fulham"
BikePoints_712,,false,true,1384797120000,false,300056,"Mile End Stadium, Mile End"
BikePoints_713,,false,true,1384774620000,false,200122,"Hawley Crescent, Camden Town"
BikePoints_714,,false,true,1384865400000,false,300055,"Stewart's Road, Wandsworth Road"
BikePoints_715,,false,true,1384868460000,false,300049,"Aylward Street, Stepney"
BikePoints_716,,false,true,1384873500000,false,300048,"Stainsby Road , Poplar"
BikePoints_717,,false,true,1384952400000,false,300024,"Dunston Road , Haggerston"
BikePoints_718,,false,true,1384962840000,false,300040,"Ada Street, Hackney Central"
BikePoints_719,,false,true,1384968480000,false,300011,"Victoria Park Road, Hackney Central"
BikePoints_720,,false,true,1385025840000,false,300038,"Star Road, West Kensington"
BikePoints_721,,false,true,1385028480000,false,300039,"Wendon Street, Old Ford"
BikePoints_722,,false,true,1385028600000,false,300041,"Finnis Street, Bethnal Green"
BikePoints_723,,false,true,1385035380000,false,300053,"Stephendale Road, Sands End"
BikePoints_724,,false,true,1385125380000,false,300046,"Alma Road, Wandsworth"
BikePoints_725,,false,true,1563352500000,false,300050,"Walworth Square, Walworth"
BikePoints_726,,false,true,1385128740000,false,300047,"Alfreda Street, Battersea Park"
BikePoints_727,,false,true,1385132160000,false,300054,"Chesilton Road, Fulham"
BikePoints_728,,false,true,1385466780000,false,300044,"Putney Bridge Road, East Putney"
BikePoints_729,,false,true,1385391300000,false,300043,"St. Peter's Terrace, Fulham"
BikePoints_730,,false,true,1385132580000,false,300082,"Bridge Avenue, Hammersmith"
BikePoints_731,,false,true,1385394720000,false,300095,"Michael Road, Walham Green"
BikePoints_732,,false,true,1385458020000,false,300083,"Duke Street Hill, London Bridge"
BikePoints_733,,false,true,1385460840000,false,300093,"Park Lane, Mayfair"
BikePoints_734,,false,true,1385464500000,false,300094,"Plough Terrace, Clapham Junction"
BikePoints_735,,false,true,1385383080000,false,200120,"Grant Road East, Clapham Junction"
BikePoints_736,,false,true,1385472900000,false,300088,"Queensdale Road, Shepherd's Bush"
BikePoints_737,,false,true,1385554620000,false,300086,"Fulham Broadway, Walham Green"
BikePoints_738,,false,true,1385563380000,false,300087,"Imperial Road, Sands End"
BikePoints_739,,false,true,1385631000000,false,300091,"Hortensia Road, West Brompton"
BikePoints_740,,false,true,1385635440000,false,300084,"Sirdar Road, Avondale"
BikePoints_741,,false,true,1385640120000,false,300085,"Freston Road, Avondale"
BikePoints_742,,false,true,1385649540000,false,300090,"Blenheim Crescent, Ladbroke Grove"
BikePoints_743,,false,true,1385723700000,false,300078,"Oxford Road, Putney"
BikePoints_744,,false,true,1385729760000,false,300077,"Ingrave Street, Clapham Junction"
BikePoints_745,,false,true,1385740020000,false,300075,"Upcerne Road, West Chelsea"
BikePoints_746,,false,true,1385985720000,false,300076,"Lots Road, West Chelsea"
BikePoints_747,,false,true,1385997240000,false,300089,"Ormonde Gate, Chelsea"
BikePoints_748,,false,true,1386159900000,false,300092,"Hertford Road, De Beauvoir Town"
BikePoints_749,,false,true,1386172440000,false,300081,"Haggerston Road, Haggerston"
BikePoints_750,,false,true,1386240360000,false,300080,"Culvert Road, Battersea"
BikePoints_751,,false,true,1386250800000,false,300074,"Newton Street, Covent Garden"
BikePoints_752,,false,true,1650364320000,false,300079,"London Street, Paddington"
BikePoints_754,,false,true,1389003540000,false,300067,"Grenfell Road, Avondale"
BikePoints_755,,false,true,1389008580000,false,300058,"The Vale, Chelsea"
BikePoints_756,,false,true,1390223040000,false,300073,"Prince of Wales Drive, Battersea Park"
BikePoints_757,,false,true,1389094260000,false,300069,"Harcourt Terrace, West Brompton"
BikePoints_758,,false,true,1389178020000,false,300057,"Westbourne Park Road, Portobello"
BikePoints_759,,false,true,1389627480000,false,300072,"Broadley Terrace, Marylebone"
BikePoints_761,,false,true,1389781800000,false,300068,"Humbolt Road, Fulham"
BikePoints_762,,false,true,1392039000000,false,200202,"Storey's Gate, Westminster"
BikePoints_763,,false,true,1392043020000,false,300027,"Mile End Park Leisure Centre, Mile End"
BikePoints_764,,false,true,1392633480000,false,200185,"St. John's Road, Clapham Junction"
BikePoints_765,,false,true,1392986940000,false,300064,"Ranelagh Gardens, Fulham"
BikePoints_766,,false,true,1392894840000,false,200079,"Ram Street, Wandsworth"
BikePoints_767,,false,true,1393406280000,false,200177,"Santos Road, Wandsworth"
BikePoints_768,,false,true,1393494060000,false,300065,"Clapham Common North Side, Clapham Common"
BikePoints_769,,false,true,1393939560000,false,300001,"Sandilands Road, Walham Green"
BikePoints_770,,false,true,1394099280000,false,300097,"Gwendwr Road, West Kensington"
BikePoints_771,,false,true,1394018400000,false,300007,"Rifle Place, Avondale"
BikePoints_772,,false,true,1396442100000,false,300015,"Binfield Road, Stockwell"
BikePoints_773,,false,true,1396262520000,false,300096,"Tallis Street, Temple"
BikePoints_774,,false,true,1396265880000,false,300098,"Hurlingham Park, Parsons Green"
BikePoints_775,,false,true,1396270320000,false,300101,"Little Brook Green, Brook Green"
BikePoints_776,,false,true,1396273320000,false,300099,"Abyssinia Close, Clapham Junction"
BikePoints_777,,false,true,1406282940000,false,300100,"Limburg Road, Clapham Junction"
BikePoints_779,,false,true,1435313700000,false,200072,"Houndsditch, Aldgate"
BikePoints_780,,false,true,1439455200000,false,300070,"Imperial Wharf Station, Sands End"
BikePoints_169,,false,true,1279289760000,false,003477,"Porchester Place, Paddington"
BikePoints_170,,false,true,1279290180000,false,001057,"Hardwick Street, Clerkenwell"
BikePoints_171,,false,true,1279291200000,false,003459,"Collingham Gardens, Earl's Court"
BikePoints_172,,false,true,1279291500000,false,001124,"Sumner Place, South Kensington"
BikePoints_173,,false,true,1279292700000,false,001176,"Waterloo Road, South Bank"
BikePoints_174,,false,true,1279295940000,false,001100,"Strand, Strand"
BikePoints_175,,false,true,1529674980000,false,000997,"Worship Street, Shoreditch"
BikePoints_176,,false,true,1279297560000,false,001173,"Gloucester Terrace, Bayswater"
BikePoints_177,,false,true,1279297740000,false,001122,"Ashley Place, Victoria"
BikePoints_178,,false,true,1279297920000,false,003460,"Warwick Square, Pimlico"
BikePoints_180,,false,true,1279298220000,false,001126,"North Audley Street, Mayfair"
BikePoints_181,,false,true,1279298460000,false,003473,"Belgrave Square, Belgravia"
BikePoints_182,,false,true,1279363140000,false,001166,"Bell Street , Marylebone"
BikePoints_183,,false,true,1279364160000,false,001165,"Riverlight North, Nine Elms"
BikePoints_184,,false,true,1279364280000,false,001164,"Portland Place, Marylebone"
BikePoints_185,,false,true,1279365360000,false,001174,"Alderney Street, Pimlico"
BikePoints_186,,false,true,1279365480000,false,001167,"South Wharf Road, Paddington"
BikePoints_187,,false,true,1279365720000,false,001172,"Queen's Gate (South), South Kensington"
BikePoints_188,,false,true,1279376760000,false,001112,"Nutford Place, Marylebone"
BikePoints_189,,false,true,1279377180000,false,001104,"Claremont Square, Angel"
BikePoints_190,,false,true,1279381080000,false,001106,"Rampayne Street, Pimlico"
BikePoints_191,,false,true,1279383120000,false,001075,"Hyde Park Corner, Hyde Park"
BikePoints_192,,false,true,1279383300000,false,001163,"Wardour Street, Soho"
BikePoints_193,,false,true,1279392479356,false,000963,"Bankside Mix, Bankside"
BikePoints_194,,false,true,1279392479395,false,000960,"Hop Exchange, The Borough"
BikePoints_195,,false,true,1279392479432,false,000959,"Milroy Walk, South Bank"
BikePoints_196,,false,true,1279392479471,false,000961,"Union Street, The Borough"
BikePoints_197,,false,true,1279392479520,false,000962,"Stamford Street, South Bank"
BikePoints_199,,false,true,1279441800000,false,001080,"Great Tower Street, Monument"
BikePoints_200,,false,true,1279441920000,false,001105,"LMU Commercial Road, Whitechapel"
BikePoints_201,,false,true,1279444080000,false,001162,"Dorset Square, Marylebone"
BikePoints_202,,false,true,1279444320000,false,001102,"Leman Street, Aldgate"
BikePoints_203,,false,true,1279445580000,false,001040,"West Smithfield Rotunda, Farringdon"
BikePoints_204,,false,true,1279466640000,false,003468,"Margery Street, Clerkenwell"
BikePoints_206,,false,true,1279471380000,false,001171,"New Road 1 , Whitechapel"
BikePoints_207,,false,true,1279558140000,false,001169,"Grosvenor Crescent, Belgravia"
BikePoints_208,,false,true,1279472580000,false,001175,"Mallory Street, Marylebone"
BikePoints_210,,false,true,1279535160000,false,003476,"Hinde Street, Marylebone"
BikePoints_211,,false,true,1279535820000,false,003469,"Cadogan Place, Knightsbridge"
BikePoints_212,,false,true,1279536840000,false,003487,"Campden Hill Road, Notting Hill"
BikePoints_213,,false,true,1279537020000,false,001109,"Wellington Arch, Hyde Park"
BikePoints_214,,false,true,1279537200000,false,001079,"Endsleigh Gardens, Euston"
BikePoints_215,,false,true,1279537380000,false,001092,"Moorfields, Moorgate"
BikePoints_216,,false,true,1279537920000,false,003479,"Old Brompton Road, South Kensington"
BikePoints_217,,false,true,1279538040000,false,002587,"Wormwood Street, Liverpool Street"
BikePoints_218,,false,true,1279543740000,false,003486,"St. Luke's Church, Chelsea"
BikePoints_219,,false,true,1279545900000,false,001183,"Bramham Gardens, Earl's Court"
BikePoints_220,,false,true,1279546320000,false,001179,"Chelsea Green, Chelsea"
BikePoints_221,,false,true,1279552200000,false,001170,"Horseferry Road, Westminster"
BikePoints_222,,false,true,1279614120000,false,001101,"Knightsbridge, Hyde Park"
BikePoints_223,,false,true,1279614420000,false,003481,"Rodney Road , Walworth"
BikePoints_224,,false,true,1279615020000,false,001150,"Queensway, Kensington Gardens"
BikePoints_225,,false,true,1279616280000,false,001182,"Notting Hill Gate Station, Notting Hill"
BikePoints_226,,false,true,1279616520000,false,003488,"Charles II Street, West End"
BikePoints_227,,false,true,1279616700000,false,003470,"Great Percy Street, Clerkenwell"
BikePoints_228,,false,true,1279616880000,false,001067,"St. James's Square, St. James's"
BikePoints_229,,false,true,1279617780000,false,001151,"Whitehall Place, Strand"
BikePoints_230,,false,true,1279618020000,false,001144,"Poured Lines, Bankside"
BikePoints_231,,false,true,1279622820000,false,001089,"Queen's Gate (Central), South Kensington"
BikePoints_232,,false,true,1279623240000,false,001139,"Carey Street, Holborn"
BikePoints_233,,false,true,1279624260000,false,001153,"Pall Mall East, West End"
BikePoints_234,,false,true,1279624680000,false,001081,"Liverpool Road (N1 Centre), Angel"
BikePoints_235,,false,true,1279625640000,false,001154,"Kennington Road  , Vauxhall"
BikePoints_236,,false,true,1279625940000,false,003483,"Fashion Street, Whitechapel"
BikePoints_237,,false,true,1279799040000,false,003467,"Dock Street, Wapping"
BikePoints_238,,false,true,1279627920000,false,001099,"Frampton Street, Paddington"
BikePoints_239,,false,true,1279628160000,false,001090,"Warren Street Station, Euston"
BikePoints_240,,false,true,1279628280000,false,003472,"Colombo Street, Southwark"
BikePoints_242,,false,true,1279628640000,false,003482,"Beaumont Street, Marylebone"
BikePoints_243,,false,true,1279628940000,false,001103,"Gloucester Street, Pimlico"
BikePoints_244,,false,true,1279629240000,false,001145,"Earnshaw Street , Covent Garden"
BikePoints_245,,false,true,1279629660000,false,001140,"Grosvenor Road, Pimlico"
BikePoints_246,,false,true,1279639740000,false,001159,"Berry Street, Clerkenwell"
BikePoints_247,,false,true,1279639920000,false,001091,"St. John's Wood Church, The Regent's Park"
BikePoints_248,,false,true,1279640160000,false,001088,"Triangle Car Park, Hyde Park"
BikePoints_249,,false,true,1279640400000,false,001137,"Harper Road, The Borough"
BikePoints_250,,false,true,1279641000000,false,003440,"Royal Avenue 1, Chelsea"
BikePoints_251,,false,true,1279700160000,false,001161,"Brushfield Street, Liverpool Street"
BikePoints_252,,false,true,1279700640000,false,001111,"Jubilee Gardens, South Bank"
BikePoints_253,,false,true,1279700820000,false,001051,"Shoreditch Park, Hoxton"
BikePoints_520,,false,true,,false,200234,"Bancroft Road, Bethnal Green"
BikePoints_521,,false,true,,false,200030,"Driffield Road, Old Ford"
BikePoints_522,,false,true,,false,200161,"Clinton Road, Mile End"
BikePoints_523,,false,true,,false,200160,"Langdon Park, Poplar"
BikePoints_524,,false,true,1328515080000,false,200017,"Lancaster Gate , Bayswater"
BikePoints_525,,false,true,1643301180000,false,200153,"Blythe Road, Olympia"
BikePoints_526,,false,true,,false,200143,"Lancaster Drive, Blackwall"
BikePoints_527,,false,true,1328777280000,false,200154,"Hansard Mews, Holland Park"
BikePoints_528,,false,true,1328777880000,false,200088,"Clarges Street, Mayfair"
BikePoints_529,,false,true,,false,200010,"Manresa Road, Chelsea"
BikePoints_530,,false,true,,false,200146,"Newby Place, Poplar"
BikePoints_531,,false,true,1328778840000,false,200167,"Twig Folly Bridge, Mile End"
BikePoints_532,,false,true,1328886360000,false,200163,"Jubilee Plaza, Canary Wharf"
BikePoints_533,,false,true,,false,200165,"Wellington Row, Bethnal Green"
BikePoints_534,,false,true,,false,200159,"Goldsmith's Row, Haggerston"
BikePoints_535,,false,true,,false,200145,"Gloucester Avenue, Camden Town"
BikePoints_536,,false,true,,false,200024,"Queensbridge Road, Haggerston"
BikePoints_537,,false,true,1330352880000,false,200239,"Old Montague Street, Whitechapel"
BikePoints_538,,false,true,,false,200050,"Naval Row, Blackwall"
BikePoints_539,,false,true,,false,200151,"Hoxton Station, Hoxton"
BikePoints_540,,false,true,,false,200134,"Albany Street, The Regent's Park"
BikePoints_541,,false,true,,false,200096,"Green Park Station, Mayfair"
BikePoints_542,,false,true,,false,200147,"Salmon Lane, Limehouse"
BikePoints_543,,false,true,,false,200065,"Lansdowne Walk, Ladbroke Grove"
BikePoints_544,,false,true,,false,200051,"Percival Street, Finsbury"
BikePoints_545,,false,true,,false,200070,"Arlington Road, Camden Town"
BikePoints_546,,false,true,,false,200044,"New Fetter Lane, Holborn"
BikePoints_547,,false,true,,false,200127,"East India DLR, Blackwall"
BikePoints_548,,false,true,,false,200076,"Westminster Bridge Road, Elephant & Castle"
BikePoints_549,,false,true,,false,200132,"Gaywood  Street, Elephant & Castle"
BikePoints_550,,false,true,,false,200102,"Harford Street, Mile End"
BikePoints_551,,false,true,1330071720000,false,200066,"Import Dock, Canary Wharf"
BikePoints_552,,false,true,,false,200149,"Watney Street, Shadwell"
BikePoints_553,,false,true,,false,200064,"Regent's Row , Haggerston"
BikePoints_554,,false,true,,false,200078,"Aberfeldy Street, Poplar"
BikePoints_556,,false,true,,false,200138,"Heron Quays DLR, Canary Wharf"
BikePoints_557,,false,true,,false,200203,"King Edward Street, St Pauls"
BikePoints_558,,false,true,1399635120000,false,200048,"Page Street, Westminster"
BikePoints_559,,false,true,,false,200111,"Abbotsbury Road, Holland Park"
BikePoints_560,,false,true,,false,200015,"Ladbroke Grove Central, Ladbroke Grove"
BikePoints_561,,false,true,1330503540000,false,200037,"Rectory Square, Stepney"
BikePoints_562,,false,true,1330503420000,false,200074,"Bury Place, Holborn"
BikePoints_563,,false,true,,false,200232,"Preston's Road, Cubitt Town"
BikePoints_564,,false,true,,false,200068,"Somerset House, Strand"
BikePoints_565,,false,true,,false,200135,"Selby Street, Whitechapel"
BikePoints_566,,false,true,1330937940000,false,200141,"Westfield Ariel Way, White City"
BikePoints_568,,false,true,,false,200110,"Bishop's Bridge Road West, Bayswater"
BikePoints_569,,false,true,,false,200248,"Pitfield Street Central, Hoxton"
BikePoints_570,,false,true,1330773180000,false,200099,"Upper Bank Street, Canary Wharf"
BikePoints_571,,false,true,1330620180000,false,200061,"Westfield Southern Terrace ,Shepherd's Bush"
BikePoints_572,,false,true,,false,200026,"Greenland Road, Camden Town"
BikePoints_573,,false,true,1331796060000,false,200001,"Limerston Street, West Chelsea"
BikePoints_574,,false,true,1333618560000,false,200246,"Eagle Wharf Road, Hoxton"
BikePoints_576,,false,true,,false,200109,"Alpha Grove, Millwall"
BikePoints_577,,false,true,,false,200247,"Globe Town Market, Bethnal Green"
BikePoints_578,,false,true,1330444680000,false,200244,"Hollybush Gardens, Bethnal Green"
BikePoints_579,,false,true,,false,200128,"Queen Street 2, Bank"
BikePoints_580,,false,true,1392208500000,false,200084,"Doddington Grove, Kennington"
BikePoints_581,,false,true,1331883540000,false,200005,"New Cavendish Street, Marylebone"
BikePoints_583,,false,true,,false,200231,"Abingdon Green, Westminster"
BikePoints_584,,false,true,,false,200086,"Ilchester Gardens, Bayswater"
BikePoints_586,,false,true,1331797200000,false,200092,"Mudchute DLR, Cubitt Town"
BikePoints_587,,false,true,1332406320000,false,200101,"Monument Street, Monument"
BikePoints_588,,false,true,1330937820000,false,200071,"Hoxton Street, Hoxton"
BikePoints_589,,false,true,,false,200060,"Drayton Gardens, West Chelsea"
BikePoints_590,,false,true,,false,200236,"Greenberry Street, St.John's Wood"
BikePoints_592,,false,true,,false,200108,"Bishop's Bridge Road East, Bayswater"
BikePoints_593,,false,true,,false,200058,"Northdown Street, King's Cross"
BikePoints_594,,false,true,1331710680000,false,200226,"Kingsway Southbound, Strand"
BikePoints_595,,false,true,,false,200142,"Hammersmith Road, Hammersmith"
BikePoints_596,,false,true,,false,200237,"Parson's Green , Parson's Green"
BikePoints_597,,false,true,,false,200229,"Fulham Park Road, Fulham"
BikePoints_598,,false,true,1501544700000,false,200166,"Southerton Road, Hammersmith"
BikePoints_599,,false,true,,false,200235,"Manbre Road, Hammersmith"
BikePoints_600,,false,true,,false,200133,"South Lambeth Road, Vauxhall"
BikePoints_601,,false,true,,false,200136,"BBC White City, White City"
BikePoints_602,,false,true,,false,200211,"Union Grove, Wandsworth Road"
BikePoints_603,,false,true,,false,200137,"Caldwell Street, Stockwell"
BikePoints_604,,false,true,,false,200195,"St Martins Close, Camden Town"
BikePoints_606,,false,true,,false,200218,"Addison Road, Holland Park"
BikePoints_607,,false,true,,false,200125,"Putney Bridge Station, Fulham"
BikePoints_608,,false,true,,false,200224,"Colet Gardens, Hammersmith"
BikePoints_609,,false,true,1380109980000,false,200208,"Sugden Road, Clapham"
BikePoints_610,,false,true,1380113460000,false,200222,"Danvers Street, West Chelsea"
BikePoints_611,,false,true,1380203940000,false,200067,"Princedale Road , Holland Park"
BikePoints_612,,false,true,1380294600000,false,200175,"Wandsworth Rd, Isley Court, Wandsworth Road"
BikePoints_613,,false,true,1380211860000,false,200214,"Woodstock Grove, Shepherd's Bush"
BikePoints_614,,false,true,1380795000000,false,200025,"London Fields, Hackney Central"
BikePoints_254,,false,true,1279700940000,false,003471,"Chadwell Street, Angel"
BikePoints_255,,false,true,1279702560000,false,001147,"Clifton Road, Maida Vale"
BikePoints_256,,false,true,1279708020000,false,003484,"Houghton Street, Strand"
BikePoints_257,,false,true,1279708140000,false,001194,"Westminster University, Marylebone"
BikePoints_258,,false,true,1279708380000,false,001193,"Kensington Gore, Knightsbridge"
BikePoints_259,,false,true,1279709100000,false,001180,"Bourne Street, Belgravia"
BikePoints_260,,false,true,1279711020000,false,003489,"Broadwick Street, Soho"
BikePoints_261,,false,true,1279711200000,false,003491,"Princes Square, Bayswater"
BikePoints_262,,false,true,1279711620000,false,001095,"LSBU (Borough Road), Elephant & Castle"
BikePoints_263,,false,true,1279712160000,false,001184,"St. Mary Axe, Aldgate"
BikePoints_264,,false,true,1279712520000,false,001146,"Tysoe Street, Clerkenwell"
BikePoints_265,,false,true,1279714320000,false,003490,"Southwick Street, Paddington"
BikePoints_266,,false,true,1279714560000,false,001204,"Queen's Gate (North), Kensington"
BikePoints_267,,false,true,1279714740000,false,001155,"Regency Street, Westminster"
BikePoints_268,,false,true,1279714920000,false,001087,"Belgrave Road, Victoria"
BikePoints_269,,false,true,1279715100000,false,001209,"Empire Square, The Borough"
BikePoints_270,,false,true,1279720380000,false,001190,"Kennington Lane Rail Bridge, Vauxhall"
BikePoints_271,,false,true,1279720920000,false,001136,"London Zoo,  The Regent's Park"
BikePoints_272,,false,true,1279721220000,false,001133,"Baylis Road, Waterloo"
BikePoints_273,,false,true,1279721400000,false,001186,"Belvedere Road 1, South Bank"
BikePoints_274,,false,true,1279721580000,false,001134,"Warwick Road, Olympia"
BikePoints_275,,false,true,1279721880000,false,001191,"Barbican Centre, Barbican"
BikePoints_276,,false,true,1279723200000,false,001098,"Lower Thames Street, Monument"
BikePoints_277,,false,true,1279723320000,false,001143,"Kensington Church Street, Kensington"
BikePoints_278,,false,true,1279723500000,false,001142,"Tooley Street, Bermondsey"
BikePoints_279,,false,true,1279723740000,false,001108,"North Wharf Road, Paddington"
BikePoints_280,,false,true,1279726440000,false,003462,"Royal Avenue 2, Chelsea"
BikePoints_281,,false,true,1279726620000,false,003480,"Smith Square, Westminster"
BikePoints_282,,false,true,1279726980000,false,001077,"Royal London Hospital, Whitechapel"
BikePoints_283,,false,true,1279727220000,false,001141,"Kingsway, Covent Garden"
BikePoints_284,,false,true,1279727580000,false,001117,"Lambeth North Station, Waterloo"
BikePoints_286,,false,true,1279727880000,false,001187,"St. John's Wood Road, St. John's Wood"
BikePoints_287,,false,true,1279728060000,false,001156,"Bedford Way, Bloomsbury"
BikePoints_288,,false,true,1279793820000,false,001138,"Elizabeth Bridge, Victoria"
BikePoints_289,,false,true,1279794060000,false,003493,"South Audley Street, Mayfair"
BikePoints_290,,false,true,1279795140000,false,003496,"St Mary's Hospital, Paddington"
BikePoints_291,,false,true,1279800420000,false,001135,"Claverton Street, Pimlico"
BikePoints_293,,false,true,1279800780000,false,001214,"Kensington Olympia Station, Olympia"
BikePoints_294,,false,true,1279800900000,false,001195,"St. George's Square, Pimlico"
BikePoints_295,,false,true,1279801080000,false,001216,"Swan Street, The Borough"
BikePoints_296,,false,true,1377258960000,false,200069,"Knaresborough Place, Earl's Court"
BikePoints_297,,false,true,1279801560000,false,003498,"Geraldine Street, Elephant & Castle"
BikePoints_298,,false,true,1279805640000,false,001213,"Curlew Street, Shad Thames"
BikePoints_299,,false,true,1279808160000,false,001196,"Vincent Square, Westminster"
BikePoints_300,,false,true,1279808700000,false,001217,"Serpentine Car Park, Hyde Park"
BikePoints_301,,false,true,1279809000000,false,001152,"Marylebone Lane, Marylebone"
BikePoints_302,,false,true,1279812360000,false,003492,"Putney Pier, Wandsworth"
BikePoints_303,,false,true,1279812720000,false,001132,"Albert Gate, Hyde Park"
BikePoints_306,,false,true,1279816260000,false,003497,"Rathbone Street, Fitzrovia"
BikePoints_307,,false,true,1279816500000,false,001157,"Black Lion Gate, Kensington Gardens"
BikePoints_308,,false,true,1279816740000,false,001189,"Long Lane , Bermondsey"
BikePoints_309,,false,true,1279875060000,false,001192,"Embankment (Savoy), Strand"
BikePoints_310,,false,true,1279879560000,false,001205,"Black Prince Road, Vauxhall"
BikePoints_311,,false,true,1279880100000,false,003494,"Foley Street, Fitzrovia"
BikePoints_312,,false,true,1279880340000,false,001130,"Grove End Road, St. John's Wood"
BikePoints_313,,false,true,1279880520000,false,003495,"Wells Street, Fitzrovia"
BikePoints_314,,false,true,1279884480000,false,003485,"Tyers Gate, Bermondsey"
BikePoints_315,,false,true,1279884660000,false,001199,"The Tennis Courts, The Regent's Park"
BikePoints_316,1539845760000,false,true,1279884840000,false,000968,"Warwick Row, Westminster"
BikePoints_317,,false,true,1279885080000,false,001208,"Dickens Square, Borough"
BikePoints_318,,false,true,1279885320000,false,001197,"Sackville Street, Mayfair"
BikePoints_319,,false,true,1279890360000,false,003500,"Baldwin Street, St. Luke's"
BikePoints_320,,false,true,1279890840000,false,001148,"Queen Mother Sports Centre, Victoria"
BikePoints_321,,false,true,1279891020000,false,002637,"Bermondsey Street, Bermondsey"
BikePoints_322,,false,true,1279891920000,false,003502,"Palissy Street, Shoreditch"
BikePoints_323,,false,true,1279892040000,false,003501,"Clifton Street, Shoreditch"
BikePoints_324,,false,true,1279894920000,false,001200,"Ontario Street, Elephant & Castle"
BikePoints_325,,false,true,1279896660000,false,001158,"St. Martin's Street, West End"
BikePoints_326,,false,true,1279896840000,false,001131,"Graham Street, Angel"
