removal_date,installed,locked,place_id,common_name,terminal_name,install_date,temporary
,true,false,BikePoints_471,"Hewison Street, Old Ford",200006,1326790860000,false
,true,false,BikePoints_472,"Malmesbury Road, Bow",200019,1326791160000,false
,true,false,BikePoints_473,"Millharbour, Millwall",022167,1326816540000,false
,true,false,BikePoints_474,"Gascoyne Road, Victoria Park",200155,1326822960000,false
,true,false,BikePoints_475,"Lightermans Road, Millwall",200004,1326825480000,false
,true,false,BikePoints_476,"Stebondale Street, Cubitt Town",200009,1326962100000,false
,true,false,BikePoints_477,"Spindrift Avenue, Millwall",200018,1326963780000,false
,true,false,BikePoints_478,"Stepney Green Station, Stepney",200012,1326965580000,false
,true,false,BikePoints_479,"Pott Street, Bethnal Green",200156,1326966240000,false
,true,false,BikePoints_480,"Flamborough Street, Limehouse",200115,1326975420000,false
,true,false,BikePoints_481,"Saunders Ness Road, Cubitt Town",200022,1326996480000,false
,true,false,BikePoints_482,"Exhibition Road Museums 2, South Kensington",200052,1326996720000,false
,true,false,BikePoints_483,"Albert Gardens, Stepney",022166,1327088280000,false
,true,false,BikePoints_484,"Bromley High Street, Bow",022172,1327339740000,false
,true,false,BikePoints_485,"Old Ford Road, Bethnal Green",022173,1327255440000,false
,true,false,BikePoints_486,"Granby Street, Shoreditch",022174,1327338660000,false
,true,false,BikePoints_487,"Canton Street, Poplar",022175,1327936860000,false
,true,false,BikePoints_488,"Reardon Street, Wapping",022176,1327254960000,false
,true,false,BikePoints_490,"Pennington Street, Wapping",200090,,false
,true,false,BikePoints_491,"Queen Mary's, Mile End",200249,1327256220000,false
,true,false,BikePoints_492,"Maplin Street, Mile End",200230,1327256520000,false
,true,false,BikePoints_494,"South Quay East, Canary Wharf",200233,1327433220000,false
,true,false,BikePoints_495,"Bow Church Station, Bow",200252,1327340460000,false
,true,false,BikePoints_496,"Devons Road, Bow",200255,1327400820000,false
,true,false,BikePoints_497,"Merchant Street, Bow",200242,1327398420000,false
,true,false,BikePoints_498,"Bow Road Station, Bow",200251,1327398660000,false
,true,false,BikePoints_499,"Furze Green, Bow",200011,1327407960000,false
,true,false,BikePoints_500,"Ansell House, Stepney",200148,1327430040000,false
,true,false,BikePoints_501,"Cephas Street, Bethnal Green",200073,1327430220000,false
,true,false,BikePoints_502,"Bonner Gate, Victoria Park",200241,1563957840000,false
,true,false,BikePoints_503,"Cleveland Way, Stepney",200250,1327492920000,false
,true,false,BikePoints_504,"St. John's Park, Cubitt Town",200243,1327937820000,false
,true,false,BikePoints_505,"Ackroyd Drive, Bow",200038,1327937460000,false
,true,false,BikePoints_506,"Bell Lane, Liverpool Street",200036,1327938660000,false
,true,false,BikePoints_507,"Clarkson Street, Bethnal Green",200131,1327938420000,false
,true,false,BikePoints_508,"Fournier Street, Whitechapel",200157,1327938180000,false
,true,false,BikePoints_509,"Fore Street, Guildhall",200253,1327938120000,false
,true,false,BikePoints_510,"Westferry DLR, Limehouse",200238,,false
,true,false,BikePoints_511,"Sutton Street, Shadwell",200256,1327937940000,false
,true,false,BikePoints_512,"Pritchard's Road, Bethnal Green",200083,1328112600000,false
,true,false,BikePoints_513,"Watney Market, Stepney",200162,,false
,true,false,BikePoints_514,"Portman Square, Marylebone",200008,1328201520000,false
,true,false,BikePoints_515,"Russell Gardens, Olympia",200080,,false
,true,false,BikePoints_516,"Chrisp Street Market, Poplar",200089,1328202420000,false
,true,false,BikePoints_517,"Ford Road, Old Ford",200027,1326790860000,false
,true,false,BikePoints_518,"Antill Road, Mile End",200041,,false
,true,false,BikePoints_519,"Teviot Street, Poplar",200254,,false
,true,false,BikePoints_520,"Bancroft Road, Bethnal Green",200234,,false
,true,false,BikePoints_521,"Driffield Road, Old Ford",200030,,false
,true,false,BikePoints_783,"Monier Road, Hackney Wick",300213,1448529660000,false
,true,false,BikePoints_784,"East Village, Queen Elizabeth Olympic Park",300200,1452789240000,false
,true,false,BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,1451908440000,false
,true,false,BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",300227,1451900700000,false
,true,false,BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,1451906880000,false
,true,false,BikePoints_789,"Podium, Queen Elizabeth Olympic Park",300021,1452507000000,false
,true,false,BikePoints_790,"Stratford Station, Stratford",300234,1452687420000,false
,true,false,BikePoints_792,"Blackfriars Road, Southwark",300214,1454926380000,false
,true,false,BikePoints_793,"Cromer Street, Bloomsbury",300205,1459424760000,false
,true,false,BikePoints_794,"Victoria Rise, Clapham Common",300204,1456404240000,false
,true,false,BikePoints_795,"Euston Square Gardens, Euston",300203,1456744740000,false
,true,false,BikePoints_796,"Coram Street, Bloomsbury",300201,1456746420000,false
,true,false,BikePoints_797,"Ossulston Street, Somers Town",300211,1456839540000,false
,true,false,BikePoints_798,"Birkenhead Street, King's Cross",300212,1464787980000,false
,true,false,BikePoints_799,"Kings Gate House, Westminster",300202,1464876480000,false
,true,false,BikePoints_800,"Sopwith Way, Battersea Park",300248,1457107140000,false
,true,false,BikePoints_801,"Lavington Street, Bankside",300208,1458824640000,false
,true,false,BikePoints_802,"Albert Square, Stockwell",300209,1464865500000,false
,true,false,BikePoints_803,"Southwark Street, Bankside",300238,1464787860000,false
,true,false,BikePoints_804,"Good's Way, King's Cross",300243,1459410960000,false
,true,false,BikePoints_805,"The Metropolitan, Portobello",300244,1467626400000,false
,true,false,BikePoints_806,"Handyside Street, King's Cross",300241,1472723460000,false
,true,false,BikePoints_807,"Bevington Road West, North Kensington",300236,1466715600000,false
,true,false,BikePoints_808,"Gauden Road, Clapham",300207,1461753540000,false
,true,false,BikePoints_809,"Lincoln's Inn Fields, Holborn",300240,1467640800000,false
,true,false,BikePoints_810,"Tate Modern, Bankside",300237,1464943200000,false
,true,false,BikePoints_811,"Westferry Circus, Canary Wharf",300228,1469538960000,false
,true,false,BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",300217,1469005200000,false
,true,false,BikePoints_813,"New Spring Gardens Walk, Vauxhall",300224,1467627120000,false
,true,false,BikePoints_814,"Clapham Road, Lingham Street, Stockwell",300245,1464870060000,false
,true,false,BikePoints_815,"Lambeth Palace Road, Waterloo",300231,1462357680000,false
,true,false,BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",300219,1489065360000,false
,true,false,BikePoints_817,"Riverlight South, Nine Elms",300232,1464949140000,false
,true,false,BikePoints_818,"Westminster Pier, Westminster",300249,1563958740000,false
,true,false,BikePoints_819,"Belvedere Road 2, South Bank",300246,1476360120000,false
,true,false,BikePoints_820,"Victory Place, Walworth",300239,1481807940000,false
,true,false,BikePoints_821,"Battersea Power Station, Battersea Park",300221,1487335920000,false
,true,false,BikePoints_826,"Allington Street, Victoria",300242,1500554880000,false
,true,false,BikePoints_827,"Cranmer Road, Stockwell",300247,1517788800000,false
,true,false,BikePoints_828,"Normandy Road, Stockwell",300225,1517788800000,false
,true,false,BikePoints_829,"Wynne Road, Stockwell",300230,1517443200000,false
,true,false,BikePoints_830,"Sidney Road, Stockwell",300229,1517961600000,false
,true,false,BikePoints_831,"St John's Crescent, Brixton",300215,1517961600000,false
,true,false,BikePoints_832,"Ferndale Road, Brixton",200240,1517961600000,false
,true,false,BikePoints_833,"Saltoun Road, Brixton",300206,1517875200000,false
,true,false,BikePoints_834,"Gas Holders, Battersea Park",300216,1529449200000,false
,true,false,BikePoints_835,"Farringdon Street, Holborn",300220,,false
,true,false,BikePoints_836,"York Way, Kings Cross",300235,,false
,true,false,BikePoints_838,"Fore Street Avenue, Guildhall",300222,1539254700000,false
,true,false,BikePoints_839,"Sea Containers, South Bank",200144,1544611140000,false
,true,false,BikePoints_840,"George Row, Bermondsey",002679,1599752640000,false
,true,false,BikePoints_841,"Tower Wharf, Bermondsey",002667,,false
,true,false,BikePoints_842,"Temple Gardens, Temple",300250,1600856400000,false
,true,false,BikePoints_844,"Canada Water Station, Rotherhithe",300252,1608298140000,false
,true,false,BikePoints_845,"Bermondsey Station, Bermondsey",300253,1608303660000,false
,true,false,BikePoints_170,"Hardwick Street, Clerkenwell",001057,1279290180000,false
,true,false,BikePoints_171,"Collingham Gardens, Earl's Court",003459,1279291200000,false
,true,false,BikePoints_172,"Sumner Place, South Kensington",001124,1279291500000,false
,true,false,BikePoints_173,"Waterloo Road, South Bank",001176,1279292700000,false
,true,false,BikePoints_174,"Strand, Strand",001100,1279295940000,false
,true,false,BikePoints_175,"Worship Street, Shoreditch",000997,1529674980000,false
,true,false,BikePoints_176,"Gloucester Terrace, Bayswater",001173,1279297560000,false
,true,false,BikePoints_177,"Ashley Place, Victoria",001122,1279297740000,false
,true,false,BikePoints_178,"Warwick Square, Pimlico",003460,1279297920000,false
,true,false,BikePoints_180,"North Audley Street, Mayfair",001126,1279298220000,false
,true,false,BikePoints_181,"Belgrave Square, Belgravia",003473,1279298460000,false
,true,false,BikePoints_182,"Bell Street , Marylebone",001166,1279363140000,false
,true,false,BikePoints_183,"Riverlight North, Nine Elms",001165,1279364160000,false
,true,false,BikePoints_184,"Portland Place, Marylebone",001164,1279364280000,false
,true,false,BikePoints_185,"Alderney Street, Pimlico",001174,1279365360000,false
,true,false,BikePoints_186,"South Wharf Road, Paddington",001167,1279365480000,false
,true,false,BikePoints_187,"Queen's Gate (South), South Kensington",001172,1279365720000,false
,true,false,BikePoints_188,"Nutford Place, Marylebone",001112,1279376760000,false
,true,false,BikePoints_189,"Claremont Square, Angel",001104,1279377180000,false
,true,false,BikePoints_190,"Rampayne Street, Pimlico",001106,1279381080000,false
,true,false,BikePoints_191,"Hyde Park Corner, Hyde Park",001075,1279383120000,false
,true,false,BikePoints_192,"Wardour Street, Soho",001163,1279383300000,false
,true,false,BikePoints_193,"Bankside Mix, Bankside",000963,1279392479356,false
,true,false,BikePoints_194,"Hop Exchange, The Borough",000960,1279392479395,false
,true,false,BikePoints_195,"Milroy Walk, South Bank",000959,1279392479432,false
,true,false,BikePoints_196,"Union Street, The Borough",000961,1279392479471,false
,true,false,BikePoints_197,"Stamford Street, South Bank",000962,1279392479520,false
,true,false,BikePoints_199,"Great Tower Street, Monument",001080,1279441800000,false
,true,false,BikePoints_200,"LMU Commercial Road, Whitechapel",001105,1279441920000,false
,true,false,BikePoints_201,"Dorset Square, Marylebone",001162,1279444080000,false
,true,false,BikePoints_202,"Leman Street, Aldgate",001102,1279444320000,false
,true,false,BikePoints_203,"West Smithfield Rotunda, Farringdon",001040,1279445580000,false
,true,false,BikePoints_204,"Margery Street, Clerkenwell",003468,1279466640000,false
,true,false,BikePoints_206,"New Road 1 , Whitechapel",001171,1279471380000,false
,true,false,BikePoints_207,"Grosvenor Crescent, Belgravia",001169,1279558140000,false
,true,false,BikePoints_208,"Mallory Street, Marylebone",001175,1279472580000,false
,true,false,BikePoints_209,"Denyer Street, Knightsbridge",003454,1279529160000,false
,true,false,BikePoints_210,"Hinde Street, Marylebone",003476,1279535160000,false
,true,false,BikePoints_211,"Cadogan Place, Knightsbridge",003469,1279535820000,false
,true,false,BikePoints_212,"Campden Hill Road, Notting Hill",003487,1279536840000,false
,true,false,BikePoints_213,"Wellington Arch, Hyde Park",001109,1279537020000,false
,true,false,BikePoints_214,"Endsleigh Gardens, Euston",001079,1279537200000,false
,true,false,BikePoints_215,"Moorfields, Moorgate",001092,1279537380000,false
,true,false,BikePoints_216,"Old Brompton Road, South Kensington",003479,1279537920000,false
,true,false,BikePoints_217,"Wormwood Street, Liverpool Street",002587,1279538040000,false
,true,false,BikePoints_218,"St. Luke's Church, Chelsea",003486,1279543740000,false
,true,false,BikePoints_219,"Bramham Gardens, Earl's Court",001183,1279545900000,false
,true,false,BikePoints_220,"Chelsea Green, Chelsea",001179,1279546320000,false
,true,false,BikePoints_221,"Horseferry Road, Westminster",001170,1279552200000,false
,true,false,BikePoints_222,"Knightsbridge, Hyde Park",001101,1279614120000,false
,true,false,BikePoints_223,"Rodney Road , Walworth",003481,1279614420000,false
,true,false,BikePoints_224,"Queensway, Kensington Gardens",001150,1279615020000,false
,true,false,BikePoints_225,"Notting Hill Gate Station, Notting Hill",001182,1279616280000,false
,true,false,BikePoints_226,"Charles II Street, West End",003488,1279616520000,false
,true,false,BikePoints_227,"Great Percy Street, Clerkenwell",003470,1279616700000,false
,true,false,BikePoints_228,"St. James's Square, St. James's",001067,1279616880000,false
,true,false,BikePoints_229,"Whitehall Place, Strand",001151,1279617780000,false
,true,false,BikePoints_230,"Poured Lines, Bankside",001144,1279618020000,false
,true,false,BikePoints_231,"Queen's Gate (Central), South Kensington",001089,1279622820000,false
,true,false,BikePoints_232,"Carey Street, Holborn",001139,1279623240000,false
,true,false,BikePoints_233,"Pall Mall East, West End",001153,1279624260000,false
,true,false,BikePoints_234,"Liverpool Road (N1 Centre), Angel",001081,1279624680000,false
,true,false,BikePoints_235,"Kennington Road  , Vauxhall",001154,1279625640000,false
,true,false,BikePoints_236,"Fashion Street, Whitechapel",003483,1279625940000,false
,true,false,BikePoints_237,"Dock Street, Wapping",003467,1279799040000,false
,true,false,BikePoints_238,"Frampton Street, Paddington",001099,1279627920000,false
,true,false,BikePoints_239,"Warren Street Station, Euston",001090,1279628160000,false
,true,false,BikePoints_242,"Beaumont Street, Marylebone",003482,1279628640000,false
,true,false,BikePoints_243,"Gloucester Street, Pimlico",001103,1279628940000,false
,true,false,BikePoints_244,"Earnshaw Street , Covent Garden",001145,1279629240000,false
,true,false,BikePoints_245,"Grosvenor Road, Pimlico",001140,1279629660000,false
,true,false,BikePoints_246,"Berry Street, Clerkenwell",001159,1279639740000,false
,true,false,BikePoints_247,"St. John's Wood Church, The Regent's Park",001091,1279639920000,false
,true,false,BikePoints_248,"Triangle Car Park, Hyde Park",001088,1279640160000,false
,true,false,BikePoints_249,"Harper Road, The Borough",001137,1279640400000,false
,true,false,BikePoints_250,"Royal Avenue 1, Chelsea",003440,1279641000000,false
,true,false,BikePoints_251,"Brushfield Street, Liverpool Street",001161,1279700160000,false
,true,false,BikePoints_252,"Jubilee Gardens, South Bank",001111,1279700640000,false
,true,false,BikePoints_253,"Shoreditch Park, Hoxton",001051,1279700820000,false
,true,false,BikePoints_254,"Chadwell Street, Angel",003471,1279700940000,false
,true,false,BikePoints_522,"Clinton Road, Mile End",200161,,false
,true,false,BikePoints_523,"Langdon Park, Poplar",200160,,false
,true,false,BikePoints_524,"Lancaster Gate , Bayswater",200017,1328515080000,false
,true,false,BikePoints_525,"Blythe Road, Olympia",200153,1643301180000,false
,true,false,BikePoints_526,"Lancaster Drive, Blackwall",200143,,false
,true,false,BikePoints_527,"Hansard Mews, Holland Park",200154,1328777280000,false
,true,false,BikePoints_528,"Clarges Street, Mayfair",200088,1328777880000,false
,true,false,BikePoints_529,"Manresa Road, Chelsea",200010,,false
,true,false,BikePoints_530,"Newby Place, Poplar",200146,,false
,true,false,BikePoints_531,"Twig Folly Bridge, Mile End",200167,1328778840000,false
,true,false,BikePoints_532,"Jubilee Plaza, Canary Wharf",200163,1328886360000,false
,true,false,BikePoints_533,"Wellington Row, Bethnal Green",200165,,false
,true,false,BikePoints_534,"Goldsmith's Row, Haggerston",200159,,false
,true,false,BikePoints_535,"Gloucester Avenue, Camden Town",200145,,false
,true,false,BikePoints_536,"Queensbridge Road, Haggerston",200024,,false
,true,false,BikePoints_537,"Old Montague Street, Whitechapel",200239,1330352880000,false
,true,false,BikePoints_538,"Naval Row, Blackwall",200050,,false
,true,false,BikePoints_539,"Hoxton Station, Hoxton",200151,,false
,true,false,BikePoints_540,"Albany Street, The Regent's Park",200134,,false
,true,false,BikePoints_541,"Green Park Station, Mayfair",200096,,false
,true,false,BikePoints_542,"Salmon Lane, Limehouse",200147,,false
,true,false,BikePoints_543,"Lansdowne Walk, Ladbroke Grove",200065,,false
,true,false,BikePoints_544,"Percival Street, Finsbury",200051,,false
,true,false,BikePoints_545,"Arlington Road, Camden Town",200070,,false
,true,false,BikePoints_546,"New Fetter Lane, Holborn",200044,,false
,true,false,BikePoints_547,"East India DLR, Blackwall",200127,,false
,true,false,BikePoints_548,"Westminster Bridge Road, Elephant & Castle",200076,,false
,true,false,BikePoints_549,"Gaywood  Street, Elephant & Castle",200132,,false
,true,false,BikePoints_550,"Harford Street, Mile End",200102,,false
,true,false,BikePoints_551,"Import Dock, Canary Wharf",200066,1330071720000,false
,true,false,BikePoints_552,"Watney Street, Shadwell",200149,,false
,true,false,BikePoints_553,"Regent's Row , Haggerston",200064,,false
,true,false,BikePoints_554,"Aberfeldy Street, Poplar",200078,,false
,true,false,BikePoints_556,"Heron Quays DLR, Canary Wharf",200138,,false
,true,false,BikePoints_557,"King Edward Street, St Pauls",200203,,false
,true,false,BikePoints_558,"Page Street, Westminster",200048,1399635120000,false
,true,false,BikePoints_559,"Abbotsbury Road, Holland Park",200111,,false
,true,false,BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",200015,,false
,true,false,BikePoints_561,"Rectory Square, Stepney",200037,1330503540000,false
,true,false,BikePoints_562,"Bury Place, Holborn",200074,1330503420000,false
,true,false,BikePoints_563,"Preston's Road, Cubitt Town",200232,,false
,true,false,BikePoints_564,"Somerset House, Strand",200068,,false
,true,false,BikePoints_565,"Selby Street, Whitechapel",200135,,false
,true,false,BikePoints_566,"Westfield Ariel Way, White City",200141,1330937940000,false
,true,false,BikePoints_568,"Bishop's Bridge Road West, Bayswater",200110,,false
,true,false,BikePoints_569,"Pitfield Street Central, Hoxton",200248,,false
,true,false,BikePoints_570,"Upper Bank Street, Canary Wharf",200099,1330773180000,false
,true,false,BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",200061,1330620180000,false
,true,false,BikePoints_572,"Greenland Road, Camden Town",200026,,false
,true,false,BikePoints_573,"Limerston Street, West Chelsea",200001,1331796060000,false
,true,false,BikePoints_574,"Eagle Wharf Road, Hoxton",200246,1333618560000,false
,true,false,BikePoints_576,"Alpha Grove, Millwall",200109,,false
,true,false,BikePoints_577,"Globe Town Market, Bethnal Green",200247,,false
,true,false,BikePoints_578,"Hollybush Gardens, Bethnal Green",200244,1330444680000,false
,true,false,BikePoints_579,"Queen Street 2, Bank",200128,,false
,true,false,BikePoints_580,"Doddington Grove, Kennington",200084,1392208500000,false
,true,false,BikePoints_581,"New Cavendish Street, Marylebone",200005,1331883540000,false
,true,false,BikePoints_583,"Abingdon Green, Westminster",200231,,false
,true,false,BikePoints_584,"Ilchester Gardens, Bayswater",200086,,false
,true,false,BikePoints_586,"Mudchute DLR, Cubitt Town",200092,1331797200000,false
,true,false,BikePoints_587,"Monument Street, Monument",200101,1332406320000,false
,true,false,BikePoints_588,"Hoxton Street, Hoxton",200071,1330937820000,false
,true,false,BikePoints_589,"Drayton Gardens, West Chelsea",200060,,false
,true,false,BikePoints_590,"Greenberry Street, St.John's Wood",200236,,false
,true,false,BikePoints_592,"Bishop's Bridge Road East, Bayswater",200108,,false
,true,false,BikePoints_593,"Northdown Street, King's Cross",200058,,false
,true,false,BikePoints_594,"Kingsway Southbound, Strand",200226,1331710680000,false
,true,false,BikePoints_595,"Hammersmith Road, Hammersmith",200142,,false
,true,false,BikePoints_596,"Parson's Green , Parson's Green",200237,,false
,true,false,BikePoints_597,"Fulham Park Road, Fulham",200229,,false
,true,false,BikePoints_598,"Southerton Road, Hammersmith",200166,1501544700000,false
,true,false,BikePoints_599,"Manbre Road, Hammersmith",200235,,false
,true,false,BikePoints_600,"South Lambeth Road, Vauxhall",200133,,false
,true,false,BikePoints_601,"BBC White City, White City",200136,,false
,true,false,BikePoints_602,"Union Grove, Wandsworth Road",200211,,false
,true,false,BikePoints_603,"Caldwell Street, Stockwell",200137,,false
,true,false,BikePoints_604,"St Martins Close, Camden Town",200195,,false
,true,false,BikePoints_605,"Seymour Place, Marylebone",200198,,false
,true,false,BikePoints_606,"Addison Road, Holland Park",200218,,false
,true,false,BikePoints_607,"Putney Bridge Station, Fulham",200125,,false
,true,false,BikePoints_608,"Colet Gardens, Hammersmith",200224,,false
,true,false,BikePoints_609,"Sugden Road, Clapham",200208,1380109980000,false
,true,false,BikePoints_610,"Danvers Street, West Chelsea",200222,1380113460000,false
,true,false,BikePoints_611,"Princedale Road , Holland Park",200067,1380203940000,false
,true,false,BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,1380294600000,false
,true,false,BikePoints_613,"Woodstock Grove, Shepherd's Bush",200214,1380211860000,false
,true,false,BikePoints_614,"London Fields, Hackney Central",200025,1380795000000,false
,true,false,BikePoints_255,"Clifton Road, Maida Vale",001147,1279702560000,false
,true,false,BikePoints_256,"Houghton Street, Strand",003484,1279708020000,false
,true,false,BikePoints_257,"Westminster University, Marylebone",001194,1279708140000,false
,true,false,BikePoints_258,"Kensington Gore, Knightsbridge",001193,1279708380000,false
,true,false,BikePoints_259,"Bourne Street, Belgravia",001180,1279709100000,false
,true,false,BikePoints_260,"Broadwick Street, Soho",003489,1279711020000,false
,true,false,BikePoints_261,"Princes Square, Bayswater",003491,1279711200000,false
,true,false,BikePoints_262,"LSBU (Borough Road), Elephant & Castle",001095,1279711620000,false
,true,false,BikePoints_263,"St. Mary Axe, Aldgate",001184,1279712160000,false
,true,false,BikePoints_264,"Tysoe Street, Clerkenwell",001146,1279712520000,false
,true,false,BikePoints_265,"Southwick Street, Paddington",003490,1279714320000,false
,true,false,BikePoints_266,"Queen's Gate (North), Kensington",001204,1279714560000,false
,true,false,BikePoints_267,"Regency Street, Westminster",001155,1279714740000,false
,true,false,BikePoints_268,"Belgrave Road, Victoria",001087,1279714920000,false
,true,false,BikePoints_269,"Empire Square, The Borough",001209,1279715100000,false
,true,false,BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall",001190,1279720380000,false
,true,false,BikePoints_271,"London Zoo,  The Regent's Park",001136,1279720920000,false
,true,false,BikePoints_272,"Baylis Road, Waterloo",001133,1279721220000,false
,true,false,BikePoints_273,"Belvedere Road 1, South Bank",001186,1279721400000,false
,true,false,BikePoints_274,"Warwick Road, Olympia",001134,1279721580000,false
,true,false,BikePoints_275,"Barbican Centre, Barbican",001191,1279721880000,false
,true,false,BikePoints_276,"Lower Thames Street, Monument",001098,1279723200000,false
,true,false,BikePoints_277,"Kensington Church Street, Kensington",001143,1279723320000,false
,true,false,BikePoints_278,"Tooley Street, Bermondsey",001142,1279723500000,false
,true,false,BikePoints_279,"North Wharf Road, Paddington",001108,1279723740000,false
,true,false,BikePoints_280,"Royal Avenue 2, Chelsea",003462,1279726440000,false
,true,false,BikePoints_281,"Smith Square, Westminster",003480,1279726620000,false
,true,false,BikePoints_282,"Royal London Hospital, Whitechapel",001077,1279726980000,false
,true,false,BikePoints_283,"Kingsway, Covent Garden",001141,1279727220000,false
,true,false,BikePoints_284,"Lambeth North Station, Waterloo",001117,1279727580000,false
,true,false,BikePoints_286,"St. John's Wood Road, St. John's Wood",001187,1279727880000,false
,true,false,BikePoints_287,"Bedford Way, Bloomsbury",001156,1279728060000,false
,true,false,BikePoints_288,"Elizabeth Bridge, Victoria",001138,1279793820000,false
,true,false,BikePoints_289,"South Audley Street, Mayfair",003493,1279794060000,false
,true,false,BikePoints_290,"St Mary's Hospital, Paddington",003496,1279795140000,false
,true,false,BikePoints_291,"Claverton Street, Pimlico",001135,1279800420000,false
,true,false,BikePoints_292,"Montpelier Street, Knightsbridge",001206,1279800600000,false
,true,false,BikePoints_293,"Kensington Olympia Station, Olympia",001214,1279800780000,false
,true,false,BikePoints_294,"St. George's Square, Pimlico",001195,1279800900000,false
,true,false,BikePoints_295,"Swan Street, The Borough",001216,1279801080000,false
,true,false,BikePoints_296,"Knaresborough Place, Earl's Court",200069,1377258960000,false
,true,false,BikePoints_297,"Geraldine Street, Elephant & Castle",003498,1279801560000,false
,true,false,BikePoints_298,"Curlew Street, Shad Thames",001213,1279805640000,false
,true,false,BikePoints_299,"Vincent Square, Westminster",001196,1279808160000,false
,true,false,BikePoints_300,"Serpentine Car Park, Hyde Park",001217,1279808700000,false
,true,false,BikePoints_301,"Marylebone Lane, Marylebone",001152,1279809000000,false
,true,false,BikePoints_302,"Putney Pier, Wandsworth",003492,1279812360000,false
,true,false,BikePoints_303,"Albert Gate, Hyde Park",001132,1279812720000,false
,true,false,BikePoints_306,"Rathbone Street, Fitzrovia",003497,1279816260000,false
,true,false,BikePoints_307,"Black Lion Gate, Kensington Gardens",001157,1279816500000,false
,true,false,BikePoints_308,"Long Lane , Bermondsey",001189,1279816740000,false
,true,false,BikePoints_309,"Embankment (Savoy), Strand",001192,1279875060000,false
,true,false,BikePoints_310,"Black Prince Road, Vauxhall",001205,1279879560000,false
,true,false,BikePoints_311,"Foley Street, Fitzrovia",003494,1279880100000,false
,true,false,BikePoints_312,"Grove End Road, St. John's Wood",001130,1279880340000,false
,true,false,BikePoints_313,"Wells Street, Fitzrovia",003495,1279880520000,false
,true,false,BikePoints_314,"Tyers Gate, Bermondsey",003485,1279884480000,false
,true,false,BikePoints_315,"The Tennis Courts, The Regent's Park",001199,1279884660000,false
1539845760000,true,false,BikePoints_316,"Warwick Row, Westminster",000968,1279884840000,false
,true,false,BikePoints_317,"Dickens Square, Borough",001208,1279885080000,false
,true,false,BikePoints_318,"Sackville Street, Mayfair",001197,1279885320000,false
,true,false,BikePoints_319,"Baldwin Street, St. Luke's",003500,1279890360000,false
,true,false,BikePoints_320,"Queen Mother Sports Centre, Victoria",001148,1279890840000,false
,true,false,BikePoints_321,"Bermondsey Street, Bermondsey",002637,1279891020000,false
,true,false,BikePoints_322,"Palissy Street, Shoreditch",003502,1279891920000,false
,true,false,BikePoints_323,"Clifton Street, Shoreditch",003501,1279892040000,false
,true,false,BikePoints_324,"Ontario Street, Elephant & Castle",001200,1279894920000,false
,true,false,BikePoints_325,"St. Martin's Street, West End",001158,1279896660000,false
,true,false,BikePoints_326,"Graham Street, Angel",001131,1279896840000,false
,true,false,BikePoints_327,"New North Road 1, Hoxton",001128,1280133420000,false
,true,false,BikePoints_328,"New North Road 2, Hoxton",002641,1280133540000,false
,true,false,BikePoints_329,"Prince Albert Road, The Regent's Park",002636,1280133720000,false
,true,false,BikePoints_330,"Eastbourne Mews, Paddington",001203,1280141280000,false
,true,false,BikePoints_331,"Bunhill Row, Moorgate",001211,1280141460000,false
,true,false,BikePoints_332,"Nevern Place, Earl's Court",001210,1280142360000,false
,true,false,BikePoints_333,"Palace Gardens Terrace, Notting Hill",002633,1280142540000,false
,true,false,BikePoints_334,"Concert Hall Approach 1, South Bank",002635,1280147580000,false
,true,false,BikePoints_335,"Tavistock Street, Covent Garden",001207,1280152560000,false
,true,false,BikePoints_336,"Concert Hall Approach 2, South Bank",001212,1280152800000,false
,true,false,BikePoints_337,"Pembridge Villas, Notting Hill",002589,1280153100000,false
,true,false,BikePoints_615,"Finlay Street, Fulham",200029,1380288900000,false
,true,false,BikePoints_616,"Aintree Street, Fulham",200098,,false
,true,false,BikePoints_617,"Elysium Place, Fulham",200028,1380531540000,false
,true,false,BikePoints_618,"Eel Brook Common, Walham Green",300003,1380546540000,false
,true,false,BikePoints_619,"Irene Road, Parsons Green",300012,1380552360000,false
,true,false,BikePoints_620,"Surrey Lane, Battersea",300010,1380629040000,false
,true,false,BikePoints_621,"Wandsworth Town Station, Wandsworth",200091,1380899280000,false
,true,false,BikePoints_622,"Lansdowne Road, Ladbroke Grove",200172,1380901680000,false
,true,false,BikePoints_623,"Nantes Close, Wandsworth",200186,1381135320000,false
,true,false,BikePoints_624,"Courland Grove, Wandsworth Road",200173,1381224240000,false
,true,false,BikePoints_625,"Queen's Circus, Battersea Park",200190,1381227480000,false
,true,false,BikePoints_626,"Normand Park, West Kensington",300008,1381920300000,false
,true,false,BikePoints_627,"Holden Street, Battersea",200007,1381931400000,false
