terminal_name,place_id,installed,install_date,removal_date,common_name,temporary,locked
022178,BikePoints_469,true,1326381060000,,"Lindfield Street, Poplar",false,false
200174,BikePoints_470,true,1326790620000,,"Mostyn Grove, Bow",false,false
200006,BikePoints_471,true,1326790860000,,"Hewison Street, Old Ford",false,false
200019,BikePoints_472,true,1326791160000,,"Malmesbury Road, Bow",false,false
022167,BikePoints_473,true,1326816540000,,"Millharbour, Millwall",false,false
200155,BikePoints_474,true,1326822960000,,"Gascoyne Road, Victoria Park",false,false
200004,BikePoints_475,true,1326825480000,,"Lightermans Road, Millwall",false,false
200009,BikePoints_476,true,1326962100000,,"Stebondale Street, Cubitt Town",false,false
200018,BikePoints_477,true,1326963780000,,"Spindrift Avenue, Millwall",false,false
200012,BikePoints_478,true,1326965580000,,"Stepney Green Station, Stepney",false,false
200156,BikePoints_479,true,1326966240000,,"Pott Street, Bethnal Green",false,false
200115,BikePoints_480,true,1326975420000,,"Flamborough Street, Limehouse",false,false
200022,BikePoints_481,true,1326996480000,,"Saunders Ness Road, Cubitt Town",false,false
200052,BikePoints_482,true,1326996720000,,"Exhibition Road Museums 2, South Kensington",false,false
022166,BikePoints_483,true,1327088280000,,"Albert Gardens, Stepney",false,false
022172,BikePoints_484,true,1327339740000,,"Bromley High Street, Bow",false,false
022173,BikePoints_485,true,1327255440000,,"Old Ford Road, Bethnal Green",false,false
022174,BikePoints_486,true,1327338660000,,"Granby Street, Shoreditch",false,false
022175,BikePoints_487,true,1327936860000,,"Canton Street, Poplar",false,false
022176,BikePoints_488,true,1327254960000,,"Reardon Street, Wapping",false,false
200249,BikePoints_491,true,1327256220000,,"Queen Mary's, Mile End",false,false
200230,BikePoints_492,true,1327256520000,,"Maplin Street, Mile End",false,false
200233,BikePoints_494,true,1327433220000,,"South Quay East, Canary Wharf",false,false
200252,BikePoints_495,true,1327340460000,,"Bow Church Station, Bow",false,false
200255,BikePoints_496,true,1327400820000,,"Devons Road, Bow",false,false
200242,BikePoints_497,true,1327398420000,,"Merchant Street, Bow",false,false
200251,BikePoints_498,true,1327398660000,,"Bow Road Station, Bow",false,false
200011,BikePoints_499,true,1327407960000,,"Furze Green, Bow",false,false
200148,BikePoints_500,true,1327430040000,,"Ansell House, Stepney",false,false
200073,BikePoints_501,true,1327430220000,,"Cephas Street, Bethnal Green",false,false
200241,BikePoints_502,true,1563957840000,,"Bonner Gate, Victoria Park",false,false
200250,BikePoints_503,true,1327492920000,,"Cleveland Way, Stepney",false,false
200243,BikePoints_504,true,1327937820000,,"St. John's Park, Cubitt Town",false,false
200038,BikePoints_505,true,1327937460000,,"Ackroyd Drive, Bow",false,false
200036,BikePoints_506,true,1327938660000,,"Bell Lane, Liverpool Street",false,false
200131,BikePoints_507,true,1327938420000,,"Clarkson Street, Bethnal Green",false,false
200157,BikePoints_508,true,1327938180000,,"Fournier Street, Whitechapel",false,false
200253,BikePoints_509,true,1327938120000,,"Fore Street, Guildhall",false,false
200238,BikePoints_510,true,,,"Westferry DLR, Limehouse",false,false
200256,BikePoints_511,true,1327937940000,,"Sutton Street, Shadwell",false,false
200083,BikePoints_512,true,1328112600000,,"Pritchard's Road, Bethnal Green",false,false
200162,BikePoints_513,true,,,"Watney Market, Stepney",false,false
200008,BikePoints_514,true,1328201520000,,"Portman Square, Marylebone",false,false
200080,BikePoints_515,true,,,"Russell Gardens, Olympia",false,false
200089,BikePoints_516,true,1328202420000,,"Chrisp Street Market, Poplar",false,false
200027,BikePoints_517,true,1326790860000,,"Ford Road, Old Ford",false,false
200041,BikePoints_518,true,,,"Antill Road, Mile End",false,false
200254,BikePoints_519,true,,,"Teviot Street, Poplar",false,false
200234,BikePoints_520,true,,,"Bancroft Road, Bethnal Green",false,false
300032,BikePoints_781,true,1446485340000,,"Victoria & Albert Museum, South Kensington",false,false
300210,BikePoints_782,true,1446485820000,,"Halford Road, West Kensington",false,false
300213,BikePoints_783,true,1448529660000,,"Monier Road, Hackney Wick",false,false
300200,BikePoints_784,true,1452789240000,,"East Village, Queen Elizabeth Olympic Park",false,false
300233,BikePoints_785,true,1451908440000,,"Aquatic Centre, Queen Elizabeth Olympic Park",false,false
300029,BikePoints_786,true,1451918160000,,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",false,false
300227,BikePoints_787,true,1451900700000,,"Timber Lodge, Queen Elizabeth Olympic Park",false,false
300226,BikePoints_788,true,1451906880000,,"Copper Box Arena, Queen Elizabeth Olympic Park",false,false
300021,BikePoints_789,true,1452507000000,,"Podium, Queen Elizabeth Olympic Park",false,false
300234,BikePoints_790,true,1452687420000,,"Stratford Station, Stratford",false,false
300214,BikePoints_792,true,1454926380000,,"Blackfriars Road, Southwark",false,false
300205,BikePoints_793,true,1459424760000,,"Cromer Street, Bloomsbury",false,false
300204,BikePoints_794,true,1456404240000,,"Victoria Rise, Clapham Common",false,false
300203,BikePoints_795,true,1456744740000,,"Euston Square Gardens, Euston",false,false
300201,BikePoints_796,true,1456746420000,,"Coram Street, Bloomsbury",false,false
300211,BikePoints_797,true,1456839540000,,"Ossulston Street, Somers Town",false,false
300212,BikePoints_798,true,1464787980000,,"Birkenhead Street, King's Cross",false,false
300202,BikePoints_799,true,1464876480000,,"Kings Gate House, Westminster",false,false
300248,BikePoints_800,true,1457107140000,,"Sopwith Way, Battersea Park",false,false
300208,BikePoints_801,true,1458824640000,,"Lavington Street, Bankside",false,false
300209,BikePoints_802,true,1464865500000,,"Albert Square, Stockwell",false,false
300238,BikePoints_803,true,1464787860000,,"Southwark Street, Bankside",false,false
300243,BikePoints_804,true,1459410960000,,"Good's Way, King's Cross",false,false
300244,BikePoints_805,true,1467626400000,,"The Metropolitan, Portobello",false,false
300241,BikePoints_806,true,1472723460000,,"Handyside Street, King's Cross",false,false
300236,BikePoints_807,true,1466715600000,,"Bevington Road West, North Kensington",false,false
300207,BikePoints_808,true,1461753540000,,"Gauden Road, Clapham",false,false
300240,BikePoints_809,true,1467640800000,,"Lincoln's Inn Fields, Holborn",false,false
300237,BikePoints_810,true,1464943200000,,"Tate Modern, Bankside",false,false
300228,BikePoints_811,true,1469538960000,,"Westferry Circus, Canary Wharf",false,false
300217,BikePoints_812,true,1469005200000,,"Here East North, Queen Elizabeth Olympic Park",false,false
300224,BikePoints_813,true,1467627120000,,"New Spring Gardens Walk, Vauxhall",false,false
300245,BikePoints_814,true,1464870060000,,"Clapham Road, Lingham Street, Stockwell",false,false
300231,BikePoints_815,true,1462357680000,,"Lambeth Palace Road, Waterloo",false,false
300219,BikePoints_816,true,1489065360000,,"Here East South, Queen Elizabeth Olympic Park",false,false
300232,BikePoints_817,true,1464949140000,,"Riverlight South, Nine Elms",false,false
300249,BikePoints_818,true,1563958740000,,"Westminster Pier, Westminster",false,false
300246,BikePoints_819,true,1476360120000,,"Belvedere Road 2, South Bank",false,false
300239,BikePoints_820,true,1481807940000,,"Victory Place, Walworth",false,false
300221,BikePoints_821,true,1487335920000,,"Battersea Power Station, Battersea Park",false,false
300242,BikePoints_826,true,1500554880000,,"Allington Street, Victoria",false,false
300247,BikePoints_827,true,1517788800000,,"Cranmer Road, Stockwell",false,false
300225,BikePoints_828,true,1517788800000,,"Normandy Road, Stockwell",false,false
300230,BikePoints_829,true,1517443200000,,"Wynne Road, Stockwell",false,false
300229,BikePoints_830,true,1517961600000,,"Sidney Road, Stockwell",false,false
300215,BikePoints_831,true,1517961600000,,"St John's Crescent, Brixton",false,false
200240,BikePoints_832,true,1517961600000,,"Ferndale Road, Brixton",false,false
300206,BikePoints_833,true,1517875200000,,"Saltoun Road, Brixton",false,false
300216,BikePoints_834,true,1529449200000,,"Gas Holders, Battersea Park",false,false
300220,BikePoints_835,true,,,"Farringdon Street, Holborn",false,false
300235,BikePoints_836,true,,,"York Way, Kings Cross",false,false
300222,BikePoints_838,true,1539254700000,,"Fore Street Avenue, Guildhall",false,false
200144,BikePoints_839,true,1544611140000,,"Sea Containers, South Bank",false,false
002679,BikePoints_840,true,1599752640000,,"George Row, Bermondsey",false,false
002667,BikePoints_841,true,,,"Tower Wharf, Bermondsey",false,false
300250,BikePoints_842,true,1600856400000,,"Temple Gardens, Temple",false,false
300252,BikePoints_844,true,1608298140000,,"Canada Water Station, Rotherhithe",false,false
300253,BikePoints_845,true,1608303660000,,"Bermondsey Station, Bermondsey",false,false
003477,BikePoints_169,true,1279289760000,,"Porchester Place, Paddington",false,false
001057,BikePoints_170,true,1279290180000,,"Hardwick Street, Clerkenwell",false,false
003459,BikePoints_171,true,1279291200000,,"Collingham Gardens, Earl's Court",false,false
001124,BikePoints_172,true,1279291500000,,"Sumner Place, South Kensington",false,false
001176,BikePoints_173,true,1279292700000,,"Waterloo Road, South Bank",false,false
001100,BikePoints_174,true,1279295940000,,"Strand, Strand",false,false
000997,BikePoints_175,true,1529674980000,,"Worship Street, Shoreditch",false,false
001173,BikePoints_176,true,1279297560000,,"Gloucester Terrace, Bayswater",false,false
001122,BikePoints_177,true,1279297740000,,"Ashley Place, Victoria",false,false
003460,BikePoints_178,true,1279297920000,,"Warwick Square, Pimlico",false,false
001126,BikePoints_180,true,1279298220000,,"North Audley Street, Mayfair",false,false
003473,BikePoints_181,true,1279298460000,,"Belgrave Square, Belgravia",false,false
001166,BikePoints_182,true,1279363140000,,"Bell Street , Marylebone",false,false
001165,BikePoints_183,true,1279364160000,,"Riverlight North, Nine Elms",false,false
001164,BikePoints_184,true,1279364280000,,"Portland Place, Marylebone",false,false
001174,BikePoints_185,true,1279365360000,,"Alderney Street, Pimlico",false,false
001167,BikePoints_186,true,1279365480000,,"South Wharf Road, Paddington",false,false
001172,BikePoints_187,true,1279365720000,,"Queen's Gate (South), South Kensington",false,false
001112,BikePoints_188,true,1279376760000,,"Nutford Place, Marylebone",false,false
001104,BikePoints_189,true,1279377180000,,"Claremont Square, Angel",false,false
001106,BikePoints_190,true,1279381080000,,"Rampayne Street, Pimlico",false,false
001075,BikePoints_191,true,1279383120000,,"Hyde Park Corner, Hyde Park",false,false
001163,BikePoints_192,true,1279383300000,,"Wardour Street, Soho",false,false
000963,BikePoints_193,true,1279392479356,,"Bankside Mix, Bankside",false,false
000960,BikePoints_194,true,1279392479395,,"Hop Exchange, The Borough",false,false
000959,BikePoints_195,true,1279392479432,,"Milroy Walk, South Bank",false,false
000961,BikePoints_196,true,1279392479471,,"Union Street, The Borough",false,false
000962,BikePoints_197,true,1279392479520,,"Stamford Street, South Bank",false,false
001080,BikePoints_199,true,1279441800000,,"Great Tower Street, Monument",false,false
001105,BikePoints_200,true,1279441920000,,"LMU Commercial Road, Whitechapel",false,false
001162,BikePoints_201,true,1279444080000,,"Dorset Square, Marylebone",false,false
001102,BikePoints_202,true,1279444320000,,"Leman Street, Aldgate",false,false
001040,BikePoints_203,true,1279445580000,,"West Smithfield Rotunda, Farringdon",false,false
003468,BikePoints_204,true,1279466640000,,"Margery Street, Clerkenwell",false,false
001171,BikePoints_206,true,1279471380000,,"New Road 1 , Whitechapel",false,false
001169,BikePoints_207,true,1279558140000,,"Grosvenor Crescent, Belgravia",false,false
001175,BikePoints_208,true,1279472580000,,"Mallory Street, Marylebone",false,false
003454,BikePoints_209,true,1279529160000,,"Denyer Street, Knightsbridge",false,false
003476,BikePoints_210,true,1279535160000,,"Hinde Street, Marylebone",false,false
003469,BikePoints_211,true,1279535820000,,"Cadogan Place, Knightsbridge",false,false
003487,BikePoints_212,true,1279536840000,,"Campden Hill Road, Notting Hill",false,false
001109,BikePoints_213,true,1279537020000,,"Wellington Arch, Hyde Park",false,false
001079,BikePoints_214,true,1279537200000,,"Endsleigh Gardens, Euston",false,false
001092,BikePoints_215,true,1279537380000,,"Moorfields, Moorgate",false,false
003479,BikePoints_216,true,1279537920000,,"Old Brompton Road, South Kensington",false,false
002587,BikePoints_217,true,1279538040000,,"Wormwood Street, Liverpool Street",false,false
003486,BikePoints_218,true,1279543740000,,"St. Luke's Church, Chelsea",false,false
001183,BikePoints_219,true,1279545900000,,"Bramham Gardens, Earl's Court",false,false
001179,BikePoints_220,true,1279546320000,,"Chelsea Green, Chelsea",false,false
001170,BikePoints_221,true,1279552200000,,"Horseferry Road, Westminster",false,false
001101,BikePoints_222,true,1279614120000,,"Knightsbridge, Hyde Park",false,false
003481,BikePoints_223,true,1279614420000,,"Rodney Road , Walworth",false,false
001150,BikePoints_224,true,1279615020000,,"Queensway, Kensington Gardens",false,false
001182,BikePoints_225,true,1279616280000,,"Notting Hill Gate Station, Notting Hill",false,false
003488,BikePoints_226,true,1279616520000,,"Charles II Street, West End",false,false
003470,BikePoints_227,true,1279616700000,,"Great Percy Street, Clerkenwell",false,false
001067,BikePoints_228,true,1279616880000,,"St. James's Square, St. James's",false,false
001151,BikePoints_229,true,1279617780000,,"Whitehall Place, Strand",false,false
001144,BikePoints_230,true,1279618020000,,"Poured Lines, Bankside",false,false
001089,BikePoints_231,true,1279622820000,,"Queen's Gate (Central), South Kensington",false,false
001139,BikePoints_232,true,1279623240000,,"Carey Street, Holborn",false,false
001153,BikePoints_233,true,1279624260000,,"Pall Mall East, West End",false,false
001081,BikePoints_234,true,1279624680000,,"Liverpool Road (N1 Centre), Angel",false,false
001154,BikePoints_235,true,1279625640000,,"Kennington Road  , Vauxhall",false,false
003483,BikePoints_236,true,1279625940000,,"Fashion Street, Whitechapel",false,false
003467,BikePoints_237,true,1279799040000,,"Dock Street, Wapping",false,false
001099,BikePoints_238,true,1279627920000,,"Frampton Street, Paddington",false,false
001090,BikePoints_239,true,1279628160000,,"Warren Street Station, Euston",false,false
003472,BikePoints_240,true,1279628280000,,"Colombo Street, Southwark",false,false
003482,BikePoints_242,true,1279628640000,,"Beaumont Street, Marylebone",false,false
001103,BikePoints_243,true,1279628940000,,"Gloucester Street, Pimlico",false,false
001145,BikePoints_244,true,1279629240000,,"Earnshaw Street , Covent Garden",false,false
001140,BikePoints_245,true,1279629660000,,"Grosvenor Road, Pimlico",false,false
001159,BikePoints_246,true,1279639740000,,"Berry Street, Clerkenwell",false,false
001091,BikePoints_247,true,1279639920000,,"St. John's Wood Church, The Regent's Park",false,false
001088,BikePoints_248,true,1279640160000,,"Triangle Car Park, Hyde Park",false,false
001137,BikePoints_249,true,1279640400000,,"Harper Road, The Borough",false,false
003440,BikePoints_250,true,1279641000000,,"Royal Avenue 1, Chelsea",false,false
001161,BikePoints_251,true,1279700160000,,"Brushfield Street, Liverpool Street",false,false
001111,BikePoints_252,true,1279700640000,,"Jubilee Gardens, South Bank",false,false
200030,BikePoints_521,true,,,"Driffield Road, Old Ford",false,false
200161,BikePoints_522,true,,,"Clinton Road, Mile End",false,false
200160,BikePoints_523,true,,,"Langdon Park, Poplar",false,false
200017,BikePoints_524,true,1328515080000,,"Lancaster Gate , Bayswater",false,false
200153,BikePoints_525,true,1643301180000,,"Blythe Road, Olympia",false,false
200143,BikePoints_526,true,,,"Lancaster Drive, Blackwall",false,false
200154,BikePoints_527,true,1328777280000,,"Hansard Mews, Holland Park",false,false
200088,BikePoints_528,true,1328777880000,,"Clarges Street, Mayfair",false,false
200010,BikePoints_529,true,,,"Manresa Road, Chelsea",false,false
200146,BikePoints_530,true,,,"Newby Place, Poplar",false,false
200167,BikePoints_531,true,1328778840000,,"Twig Folly Bridge, Mile End",false,false
200163,BikePoints_532,true,1328886360000,,"Jubilee Plaza, Canary Wharf",false,false
200165,BikePoints_533,true,,,"Wellington Row, Bethnal Green",false,false
200159,BikePoints_534,true,,,"Goldsmith's Row, Haggerston",false,false
200145,BikePoints_535,true,,,"Gloucester Avenue, Camden Town",false,false
200024,BikePoints_536,true,,,"Queensbridge Road, Haggerston",false,false
200239,BikePoints_537,true,1330352880000,,"Old Montague Street, Whitechapel",false,false
200050,BikePoints_538,true,,,"Naval Row, Blackwall",false,false
200151,BikePoints_539,true,,,"Hoxton Station, Hoxton",false,false
200134,BikePoints_540,true,,,"Albany Street, The Regent's Park",false,false
200096,BikePoints_541,true,,,"Green Park Station, Mayfair",false,false
200147,BikePoints_542,true,,,"Salmon Lane, Limehouse",false,false
200065,BikePoints_543,true,,,"Lansdowne Walk, Ladbroke Grove",false,false
200051,BikePoints_544,true,,,"Percival Street, Finsbury",false,false
200070,BikePoints_545,true,,,"Arlington Road, Camden Town",false,false
200044,BikePoints_546,true,,,"New Fetter Lane, Holborn",false,false
200127,BikePoints_547,true,,,"East India DLR, Blackwall",false,false
200076,BikePoints_548,true,,,"Westminster Bridge Road, Elephant & Castle",false,false
200132,BikePoints_549,true,,,"Gaywood  Street, Elephant & Castle",false,false
200102,BikePoints_550,true,,,"Harford Street, Mile End",false,false
200066,BikePoints_551,true,1330071720000,,"Import Dock, Canary Wharf",false,false
200149,BikePoints_552,true,,,"Watney Street, Shadwell",false,false
200064,BikePoints_553,true,,,"Regent's Row , Haggerston",false,false
200078,BikePoints_554,true,,,"Aberfeldy Street, Poplar",false,false
200138,BikePoints_556,true,,,"Heron Quays DLR, Canary Wharf",false,false
200203,BikePoints_557,true,,,"King Edward Street, St Pauls",false,false
200048,BikePoints_558,true,1399635120000,,"Page Street, Westminster",false,false
200111,BikePoints_559,true,,,"Abbotsbury Road, Holland Park",false,false
200015,BikePoints_560,true,,,"Ladbroke Grove Central, Ladbroke Grove",false,false
200037,BikePoints_561,true,1330503540000,,"Rectory Square, Stepney",false,false
200074,BikePoints_562,true,1330503420000,,"Bury Place, Holborn",false,false
200232,BikePoints_563,true,,,"Preston's Road, Cubitt Town",false,false
200068,BikePoints_564,true,,,"Somerset House, Strand",false,false
200135,BikePoints_565,true,,,"Selby Street, Whitechapel",false,false
200141,BikePoints_566,true,1330937940000,,"Westfield Ariel Way, White City",false,false
200110,BikePoints_568,true,,,"Bishop's Bridge Road West, Bayswater",false,false
200248,BikePoints_569,true,,,"Pitfield Street Central, Hoxton",false,false
200099,BikePoints_570,true,1330773180000,,"Upper Bank Street, Canary Wharf",false,false
200061,BikePoints_571,true,1330620180000,,"Westfield Southern Terrace ,Shepherd's Bush",false,false
200026,BikePoints_572,true,,,"Greenland Road, Camden Town",false,false
200001,BikePoints_573,true,1331796060000,,"Limerston Street, West Chelsea",false,false
200246,BikePoints_574,true,1333618560000,,"Eagle Wharf Road, Hoxton",false,false
200109,BikePoints_576,true,,,"Alpha Grove, Millwall",false,false
200247,BikePoints_577,true,,,"Globe Town Market, Bethnal Green",false,false
200244,BikePoints_578,true,1330444680000,,"Hollybush Gardens, Bethnal Green",false,false
200128,BikePoints_579,true,,,"Queen Street 2, Bank",false,false
200084,BikePoints_580,true,1392208500000,,"Doddington Grove, Kennington",false,false
200005,BikePoints_581,true,1331883540000,,"New Cavendish Street, Marylebone",false,false
200231,BikePoints_583,true,,,"Abingdon Green, Westminster",false,false
200086,BikePoints_584,true,,,"Ilchester Gardens, Bayswater",false,false
200092,BikePoints_586,true,1331797200000,,"Mudchute DLR, Cubitt Town",false,false
200101,BikePoints_587,true,1332406320000,,"Monument Street, Monument",false,false
200071,BikePoints_588,true,1330937820000,,"Hoxton Street, Hoxton",false,false
200060,BikePoints_589,true,,,"Drayton Gardens, West Chelsea",false,false
200236,BikePoints_590,true,,,"Greenberry Street, St.John's Wood",false,false
200108,BikePoints_592,true,,,"Bishop's Bridge Road East, Bayswater",false,false
200058,BikePoints_593,true,,,"Northdown Street, King's Cross",false,false
200226,BikePoints_594,true,1331710680000,,"Kingsway Southbound, Strand",false,false
200142,BikePoints_595,true,,,"Hammersmith Road, Hammersmith",false,false
200237,BikePoints_596,true,,,"Parson's Green , Parson's Green",false,false
200229,BikePoints_597,true,,,"Fulham Park Road, Fulham",false,false
200166,BikePoints_598,true,1501544700000,,"Southerton Road, Hammersmith",false,false
200235,BikePoints_599,true,,,"Manbre Road, Hammersmith",false,false
200133,BikePoints_600,true,,,"South Lambeth Road, Vauxhall",false,false
200136,BikePoints_601,true,,,"BBC White City, White City",false,false
200211,BikePoints_602,true,,,"Union Grove, Wandsworth Road",false,false
200137,BikePoints_603,true,,,"Caldwell Street, Stockwell",false,false
200195,BikePoints_604,true,,,"St Martins Close, Camden Town",false,false
200198,BikePoints_605,true,,,"Seymour Place, Marylebone",false,false
200218,BikePoints_606,true,,,"Addison Road, Holland Park",false,false
200125,BikePoints_607,true,,,"Putney Bridge Station, Fulham",false,false
200224,BikePoints_608,true,,,"Colet Gardens, Hammersmith",false,false
200208,BikePoints_609,true,1380109980000,,"Sugden Road, Clapham",false,false
200222,BikePoints_610,true,1380113460000,,"Danvers Street, West Chelsea",false,false
200067,BikePoints_611,true,1380203940000,,"Princedale Road , Holland Park",false,false
200175,BikePoints_612,true,1380294600000,,"Wandsworth Rd, Isley Court, Wandsworth Road",false,false
200214,BikePoints_613,true,1380211860000,,"Woodstock Grove, Shepherd's Bush",false,false
001051,BikePoints_253,true,1279700820000,,"Shoreditch Park, Hoxton",false,false
003471,BikePoints_254,true,1279700940000,,"Chadwell Street, Angel",false,false
001147,BikePoints_255,true,1279702560000,,"Clifton Road, Maida Vale",false,false
003484,BikePoints_256,true,1279708020000,,"Houghton Street, Strand",false,false
001194,BikePoints_257,true,1279708140000,,"Westminster University, Marylebone",false,false
001193,BikePoints_258,true,1279708380000,,"Kensington Gore, Knightsbridge",false,false
001180,BikePoints_259,true,1279709100000,,"Bourne Street, Belgravia",false,false
003489,BikePoints_260,true,1279711020000,,"Broadwick Street, Soho",false,false
003491,BikePoints_261,true,1279711200000,,"Princes Square, Bayswater",false,false
001095,BikePoints_262,true,1279711620000,,"LSBU (Borough Road), Elephant & Castle",false,false
001184,BikePoints_263,true,1279712160000,,"St. Mary Axe, Aldgate",false,false
001146,BikePoints_264,true,1279712520000,,"Tysoe Street, Clerkenwell",false,false
003490,BikePoints_265,true,1279714320000,,"Southwick Street, Paddington",false,false
001204,BikePoints_266,true,1279714560000,,"Queen's Gate (North), Kensington",false,false
001155,BikePoints_267,true,1279714740000,,"Regency Street, Westminster",false,false
001087,BikePoints_268,true,1279714920000,,"Belgrave Road, Victoria",false,false
001209,BikePoints_269,true,1279715100000,,"Empire Square, The Borough",false,false
001190,BikePoints_270,true,1279720380000,,"Kennington Lane Rail Bridge, Vauxhall",false,false
001136,BikePoints_271,true,1279720920000,,"London Zoo,  The Regent's Park",false,false
001133,BikePoints_272,true,1279721220000,,"Baylis Road, Waterloo",false,false
001186,BikePoints_273,true,1279721400000,,"Belvedere Road 1, South Bank",false,false
001134,BikePoints_274,true,1279721580000,,"Warwick Road, Olympia",false,false
001191,BikePoints_275,true,1279721880000,,"Barbican Centre, Barbican",false,false
001098,BikePoints_276,true,1279723200000,,"Lower Thames Street, Monument",false,false
001143,BikePoints_277,true,1279723320000,,"Kensington Church Street, Kensington",false,false
001142,BikePoints_278,true,1279723500000,,"Tooley Street, Bermondsey",false,false
001108,BikePoints_279,true,1279723740000,,"North Wharf Road, Paddington",false,false
003462,BikePoints_280,true,1279726440000,,"Royal Avenue 2, Chelsea",false,false
003480,BikePoints_281,true,1279726620000,,"Smith Square, Westminster",false,false
001077,BikePoints_282,true,1279726980000,,"Royal London Hospital, Whitechapel",false,false
001141,BikePoints_283,true,1279727220000,,"Kingsway, Covent Garden",false,false
001117,BikePoints_284,true,1279727580000,,"Lambeth North Station, Waterloo",false,false
001187,BikePoints_286,true,1279727880000,,"St. John's Wood Road, St. John's Wood",false,false
001156,BikePoints_287,true,1279728060000,,"Bedford Way, Bloomsbury",false,false
001138,BikePoints_288,true,1279793820000,,"Elizabeth Bridge, Victoria",false,false
003493,BikePoints_289,true,1279794060000,,"South Audley Street, Mayfair",false,false
003496,BikePoints_290,true,1279795140000,,"St Mary's Hospital, Paddington",false,false
001135,BikePoints_291,true,1279800420000,,"Claverton Street, Pimlico",false,false
001206,BikePoints_292,true,1279800600000,,"Montpelier Street, Knightsbridge",false,false
001214,BikePoints_293,true,1279800780000,,"Kensington Olympia Station, Olympia",false,false
001195,BikePoints_294,true,1279800900000,,"St. George's Square, Pimlico",false,false
001216,BikePoints_295,true,1279801080000,,"Swan Street, The Borough",false,false
200069,BikePoints_296,true,1377258960000,,"Knaresborough Place, Earl's Court",false,false
003498,BikePoints_297,true,1279801560000,,"Geraldine Street, Elephant & Castle",false,false
001213,BikePoints_298,true,1279805640000,,"Curlew Street, Shad Thames",false,false
001196,BikePoints_299,true,1279808160000,,"Vincent Square, Westminster",false,false
001217,BikePoints_300,true,1279808700000,,"Serpentine Car Park, Hyde Park",false,false
001152,BikePoints_301,true,1279809000000,,"Marylebone Lane, Marylebone",false,false
003492,BikePoints_302,true,1279812360000,,"Putney Pier, Wandsworth",false,false
001132,BikePoints_303,true,1279812720000,,"Albert Gate, Hyde Park",false,false
003497,BikePoints_306,true,1279816260000,,"Rathbone Street, Fitzrovia",false,false
001157,BikePoints_307,true,1279816500000,,"Black Lion Gate, Kensington Gardens",false,false
001189,BikePoints_308,true,1279816740000,,"Long Lane , Bermondsey",false,false
001192,BikePoints_309,true,1279875060000,,"Embankment (Savoy), Strand",false,false
001205,BikePoints_310,true,1279879560000,,"Black Prince Road, Vauxhall",false,false
003494,BikePoints_311,true,1279880100000,,"Foley Street, Fitzrovia",false,false
001130,BikePoints_312,true,1279880340000,,"Grove End Road, St. John's Wood",false,false
003495,BikePoints_313,true,1279880520000,,"Wells Street, Fitzrovia",false,false
003485,BikePoints_314,true,1279884480000,,"Tyers Gate, Bermondsey",false,false
001199,BikePoints_315,true,1279884660000,,"The Tennis Courts, The Regent's Park",false,false
000968,BikePoints_316,true,1279884840000,1539845760000,"Warwick Row, Westminster",false,false
001208,BikePoints_317,true,1279885080000,,"Dickens Square, Borough",false,false
001197,BikePoints_318,true,1279885320000,,"Sackville Street, Mayfair",false,false
003500,BikePoints_319,true,1279890360000,,"Baldwin Street, St. Luke's",false,false
001148,BikePoints_320,true,1279890840000,,"Queen Mother Sports Centre, Victoria",false,false
002637,BikePoints_321,true,1279891020000,,"Bermondsey Street, Bermondsey",false,false
003502,BikePoints_322,true,1279891920000,,"Palissy Street, Shoreditch",false,false
003501,BikePoints_323,true,1279892040000,,"Clifton Street, Shoreditch",false,false
001200,BikePoints_324,true,1279894920000,,"Ontario Street, Elephant & Castle",false,false
001158,BikePoints_325,true,1279896660000,,"St. Martin's Street, West End",false,false
001131,BikePoints_326,true,1279896840000,,"Graham Street, Angel",false,false
001128,BikePoints_327,true,1280133420000,,"New North Road 1, Hoxton",false,false
002641,BikePoints_328,true,1280133540000,,"New North Road 2, Hoxton",false,false
002636,BikePoints_329,true,1280133720000,,"Prince Albert Road, The Regent's Park",false,false
001203,BikePoints_330,true,1280141280000,,"Eastbourne Mews, Paddington",false,false
001211,BikePoints_331,true,1280141460000,,"Bunhill Row, Moorgate",false,false
001210,BikePoints_332,true,1280142360000,,"Nevern Place, Earl's Court",false,false
002633,BikePoints_333,true,1280142540000,,"Palace Gardens Terrace, Notting Hill",false,false
002635,BikePoints_334,true,1280147580000,,"Concert Hall Approach 1, South Bank",false,false
001207,BikePoints_335,true,1280152560000,,"Tavistock Street, Covent Garden",false,false
200025,BikePoints_614,true,1380795000000,,"London Fields, Hackney Central",false,false
200029,BikePoints_615,true,1380288900000,,"Finlay Street, Fulham",false,false
200098,BikePoints_616,true,,,"Aintree Street, Fulham",false,false
200028,BikePoints_617,true,1380531540000,,"Elysium Place, Fulham",false,false
300003,BikePoints_618,true,1380546540000,,"Eel Brook Common, Walham Green",false,false
300012,BikePoints_619,true,1380552360000,,"Irene Road, Parsons Green",false,false
300010,BikePoints_620,true,1380629040000,,"Surrey Lane, Battersea",false,false
200091,BikePoints_621,true,1380899280000,,"Wandsworth Town Station, Wandsworth",false,false
200172,BikePoints_622,true,1380901680000,,"Lansdowne Road, Ladbroke Grove",false,false
200186,BikePoints_623,true,1381135320000,,"Nantes Close, Wandsworth",false,false
