query_time,place_id,lat,lon,bikes,empty_docks,docks
2022-06-28T03:25:41.549826,BikePoints_4,51.530059,-0.120973,6,17,23
2022-06-28T03:25:41.549826,BikePoints_5,51.49313,-0.156876,6,18,27
2022-06-28T03:25:41.549826,BikePoints_13,51.519914,-0.136039,1,20,21
2022-06-28T03:25:41.549826,BikePoints_15,51.517727,-0.127854,0,25,26
2022-06-28T03:25:41.549826,BikePoints_23,51.519435,-0.119123,1,14,16
2022-06-28T03:25:41.549826,BikePoints_25,51.528833,-0.13225,17,33,50
2022-06-28T03:25:41.549826,BikePoints_40,51.52127,-0.075578,0,16,16
2022-06-28T03:25:41.549826,BikePoints_42,51.530991,-0.093903,17,11,28
2022-06-28T03:25:41.549826,BikePoints_51,51.526717,-0.104298,19,10,29
2022-06-28T03:25:41.549826,BikePoints_54,51.521747,-0.094475,0,27,27
2022-06-28T03:25:41.549826,BikePoints_57,51.523346,-0.120202,6,24,32
2022-06-28T03:25:41.549826,BikePoints_61,51.497382,-0.089446,29,4,33
2022-06-28T03:25:41.549826,BikePoints_62,51.490757,-0.106323,22,1,24
2022-06-28T03:25:41.549826,BikePoints_63,51.53089,-0.089782,16,9,27
2022-06-28T03:25:41.549826,BikePoints_67,51.518825,-0.108028,1,27,28
2022-06-28T03:25:41.549826,BikePoints_69,51.526236,-0.134407,6,18,24
2022-06-28T03:25:41.549826,BikePoints_70,51.53136,-0.117069,2,22,24
2022-06-28T03:25:41.549826,BikePoints_74,51.485917,-0.124469,13,2,17
2022-06-28T03:25:41.549826,BikePoints_75,51.532199,-0.10548,1,18,19
2022-06-28T03:25:41.549826,BikePoints_76,51.525595,-0.144083,1,20,21
2022-06-28T03:25:41.549826,BikePoints_85,51.500647,-0.0786,19,20,41
2022-06-28T03:25:41.549826,BikePoints_88,51.518587,-0.132053,0,25,25
2022-06-28T03:25:41.549826,BikePoints_91,51.493686,-0.111014,13,5,20
2022-06-28T03:25:41.549826,BikePoints_92,51.498898,-0.10044,13,27,41
2022-06-28T03:25:41.549826,BikePoints_94,51.495061,-0.085814,28,0,28
2022-06-28T03:25:41.549826,BikePoints_98,51.525542,-0.138231,0,52,54
2022-06-28T03:25:41.549826,BikePoints_99,51.514577,-0.158264,6,10,16
2022-06-28T03:25:41.549826,BikePoints_100,51.490435,-0.122806,18,6,24
2022-06-28T03:25:41.549826,BikePoints_115,51.514233,-0.073537,0,34,34
2022-06-28T03:25:41.549826,BikePoints_117,51.49288,-0.114934,18,6,25
2022-06-28T03:25:41.549826,BikePoints_119,51.525893,-0.090847,0,18,18
2022-06-28T03:25:41.549826,BikePoints_121,51.518913,-0.156166,0,22,22
2022-06-28T03:25:41.549826,BikePoints_122,51.521113,-0.078869,0,22,23
2022-06-28T03:25:41.549826,BikePoints_123,51.52836,-0.104724,6,12,18
2022-06-28T03:25:41.549826,BikePoints_124,51.496544,-0.150905,0,18,20
2022-06-28T03:25:41.549826,BikePoints_127,51.517008,-0.093885,0,17,17
2022-06-28T03:25:41.549826,BikePoints_131,51.533005,-0.136792,9,7,16
2022-06-28T03:25:41.549826,BikePoints_139,51.494881,-0.117974,5,13,18
2022-06-28T03:25:41.549826,BikePoints_141,51.515308,-0.147203,1,28,29
2022-06-28T03:25:41.549826,BikePoints_142,51.493724,-0.198286,13,11,24
2022-06-28T03:25:41.549826,BikePoints_148,51.492111,-0.138364,15,0,16
2022-06-28T03:25:41.549826,BikePoints_149,51.484788,-0.110683,12,5,18
2022-06-28T03:25:41.549826,BikePoints_150,51.497056,-0.168917,5,23,28
2022-06-28T03:25:41.549826,BikePoints_156,51.494436,-0.092921,17,16,33
2022-06-28T03:25:41.549826,BikePoints_157,51.500397,-0.193068,7,29,37
2022-06-28T03:25:41.549826,BikePoints_164,51.515607,-0.183118,15,0,16
2022-06-28T03:25:41.549826,BikePoints_166,51.501855,-0.159237,1,26,27
2022-06-28T03:25:41.549826,BikePoints_170,51.527842,-0.108068,9,21,30
2022-06-28T03:25:41.549826,BikePoints_173,51.50486,-0.113001,15,0,15
2022-06-28T03:25:41.549826,BikePoints_174,51.512582,-0.115057,2,33,35
2022-06-28T03:25:41.549826,BikePoints_175,51.521668,-0.079608,0,51,51
2022-06-28T03:25:41.549826,BikePoints_176,51.517919,-0.188098,21,2,23
2022-06-28T03:25:41.549826,BikePoints_182,51.522029,-0.165842,10,8,18
2022-06-28T03:25:41.549826,BikePoints_183,51.482362,-0.136123,17,7,24
2022-06-28T03:25:41.549826,BikePoints_184,51.520715,-0.145211,0,34,34
2022-06-28T03:25:41.549826,BikePoints_185,51.488057,-0.140741,13,0,14
2022-06-28T03:25:41.549826,BikePoints_187,51.492479,-0.178433,0,25,25
2022-06-28T03:25:41.549826,BikePoints_189,51.531666,-0.109914,7,11,18
2022-06-28T03:25:41.549826,BikePoints_190,51.489975,-0.132845,20,0,21
2022-06-28T03:25:41.549826,BikePoints_196,51.503688,-0.098497,0,15,17
2022-06-28T03:25:41.549826,BikePoints_197,51.505569,-0.111606,26,0,27
2022-06-28T03:25:41.549826,BikePoints_200,51.514924,-0.066078,9,5,14
2022-06-28T03:25:41.549826,BikePoints_201,51.522596,-0.161113,16,0,16
2022-06-28T03:25:41.549826,BikePoints_206,51.518154,-0.062697,16,19,36
2022-06-28T03:25:41.549826,BikePoints_207,51.501352,-0.153194,0,18,18
2022-06-28T03:25:41.549826,BikePoints_208,51.525051,-0.166304,11,9,20
2022-06-28T03:25:41.549826,BikePoints_219,51.490163,-0.190393,28,0,29
2022-06-28T03:25:41.549826,BikePoints_220,51.490664,-0.166485,18,9,27
2022-06-28T03:25:41.549826,BikePoints_221,51.494816,-0.130458,9,6,16
2022-06-28T03:25:41.549826,BikePoints_222,51.502757,-0.155349,12,30,43
2022-06-28T03:25:41.549826,BikePoints_231,51.493967,-0.178732,0,29,31
2022-06-28T03:25:41.549826,BikePoints_234,51.534504,-0.106992,23,0,24
2022-06-28T03:25:41.549826,BikePoints_238,51.523353,-0.175116,11,21,32
2022-06-28T03:25:41.549826,BikePoints_243,51.490962,-0.139625,24,0,25
2022-06-28T03:25:41.549826,BikePoints_247,51.530529,-0.167515,23,27,50
2022-06-28T03:25:41.549826,BikePoints_257,51.522481,-0.154907,0,16,16
2022-06-28T03:25:41.549826,BikePoints_259,51.490959,-0.153233,8,8,16
2022-06-28T03:25:41.549826,BikePoints_262,51.498744,-0.103132,21,13,35
2022-06-28T03:25:41.549826,BikePoints_263,51.514225,-0.08066,0,21,21
2022-06-28T03:25:41.549826,BikePoints_266,51.501026,-0.180246,0,40,41
2022-06-28T03:25:41.549826,BikePoints_268,51.493204,-0.144132,10,18,29
2022-06-28T03:25:41.549826,BikePoints_273,51.506133,-0.114686,26,12,38
2022-06-28T03:25:41.549826,BikePoints_275,51.520044,-0.092176,0,17,19
2022-06-28T03:25:41.549826,BikePoints_278,51.503493,-0.07962,18,7,27
2022-06-28T03:25:41.549826,BikePoints_282,51.518675,-0.06111,5,37,42
2022-06-28T03:25:41.549826,BikePoints_286,51.527294,-0.174653,14,21,35
2022-06-28T03:25:41.549826,BikePoints_292,51.498884,-0.165471,8,7,16
2022-06-28T03:25:41.549826,BikePoints_294,51.488226,-0.135635,14,0,16
2022-06-28T03:25:41.549826,BikePoints_299,51.493985,-0.136928,18,1,19
2022-06-28T03:25:41.549826,BikePoints_308,51.499075,-0.085666,20,0,20
2022-06-28T03:25:41.549826,BikePoints_309,51.509631,-0.119047,21,20,41
2022-06-28T03:25:41.549826,BikePoints_310,51.490867,-0.116911,15,3,19
2022-06-28T03:25:41.549826,BikePoints_315,51.525367,-0.153463,1,15,16
2022-06-28T03:25:41.549826,BikePoints_318,51.510048,-0.138846,0,17,18
2022-06-28T03:25:41.549826,BikePoints_324,51.49652,-0.101384,15,0,15
2022-06-28T03:25:41.549826,BikePoints_325,51.509087,-0.129697,0,18,18
2022-06-28T03:25:41.549826,BikePoints_330,51.516417,-0.179135,14,20,34
2022-06-28T03:25:41.549826,BikePoints_338,51.511756,-0.119643,0,19,24
2022-06-28T03:25:41.549826,BikePoints_340,51.514441,-0.087587,0,14,16
2022-06-28T03:25:41.549826,BikePoints_343,51.536922,-0.150181,13,23,36
2022-06-28T03:25:41.549826,BikePoints_354,51.506767,-0.123702,0,35,37
2022-06-28T03:25:41.549826,BikePoints_355,51.461388,-0.139221,12,5,21
2022-06-28T03:25:41.549826,BikePoints_356,51.494412,-0.173881,1,14,15
2022-06-28T03:25:41.549826,BikePoints_357,51.520994,-0.139016,1,29,30
2022-06-28T03:25:41.549826,BikePoints_362,51.536264,-0.133952,33,24,57
2022-06-28T03:25:41.549826,BikePoints_365,51.530344,-0.100168,18,27,47
2022-06-28T03:25:41.549826,BikePoints_381,51.51953,-0.135777,1,12,14
2022-06-28T03:25:41.549826,BikePoints_387,51.493699,-0.121394,4,23,30
2022-06-28T03:25:41.549826,BikePoints_393,51.517334,-0.103604,0,14,15
2022-06-28T03:25:41.549826,BikePoints_394,51.524826,-0.176268,4,14,18
2022-06-28T03:25:41.549826,BikePoints_395,51.492462,-0.159919,8,6,15
2022-06-28T03:25:41.549826,BikePoints_396,51.51809,-0.163609,13,3,16
2022-06-28T03:25:41.549826,BikePoints_399,51.522617,-0.071653,18,6,24
2022-06-28T03:25:41.549826,BikePoints_401,51.528187,-0.075375,1,23,24
2022-06-28T03:25:41.549826,BikePoints_405,51.494185,-0.18267,5,10,15
2022-06-28T03:25:41.549826,BikePoints_410,51.519968,-0.169774,2,61,64
2022-06-28T03:25:41.549826,BikePoints_818,51.501513,-0.123823,0,24,27
2022-06-28T03:25:41.549826,BikePoints_840,51.498585,-0.068981,21,1,22
2022-06-28T03:25:41.549826,BikePoints_845,51.497995,-0.063471,28,1,30
2022-06-28T03:25:41.549826,BikePoints_1,51.529163,-0.10997,7,12,19
2022-06-28T03:25:41.549826,BikePoints_2,51.499606,-0.197574,8,27,37
2022-06-28T03:25:41.549826,BikePoints_3,51.521283,-0.084605,0,32,32
2022-06-28T03:25:41.549826,BikePoints_6,51.518117,-0.144228,0,15,18
2022-06-28T03:25:41.549826,BikePoints_7,51.5343,-0.168074,8,7,16
2022-06-28T03:25:41.549826,BikePoints_8,51.529857,-0.183486,35,4,39
2022-06-28T03:25:41.549826,BikePoints_9,51.507385,-0.09644,6,13,19
2022-06-28T03:25:41.549826,BikePoints_10,51.505974,-0.092754,0,18,18
2022-06-28T03:25:41.549826,BikePoints_11,51.523951,-0.122502,7,16,24
2022-06-28T03:25:41.549826,BikePoints_12,51.52168,-0.130431,5,43,49
2022-06-28T03:25:41.549826,BikePoints_14,51.529943,-0.123616,41,2,48
2022-06-28T03:25:41.549826,BikePoints_16,51.526357,-0.125979,14,6,21
2022-06-28T03:25:41.549826,BikePoints_17,51.521661,-0.109006,5,19,25
2022-06-28T03:25:41.549826,BikePoints_18,51.51477,-0.122219,1,25,27
2022-06-28T03:25:41.549826,BikePoints_19,51.52505,-0.131161,25,3,30
2022-06-28T03:25:41.549826,BikePoints_20,51.527326,-0.136052,16,12,28
2022-06-28T03:25:41.549826,BikePoints_21,51.539834,-0.062806,21,2,26
2022-06-28T03:25:41.549826,BikePoints_22,51.522264,-0.114079,2,17,19
2022-06-28T03:25:41.549826,BikePoints_24,51.51908,-0.124678,0,34,35
2022-06-28T03:25:41.549826,BikePoints_26,51.52728,-0.118295,20,0,21
2022-06-28T03:25:41.549826,BikePoints_27,51.513821,-0.107927,1,31,33
2022-06-28T03:25:41.549826,BikePoints_28,51.523518,-0.143613,5,13,19
2022-06-28T03:25:41.549826,BikePoints_29,51.513735,-0.193487,15,5,22
2022-06-28T03:25:41.549826,BikePoints_30,51.529154,-0.093421,11,13,24
2022-06-28T03:25:41.549826,BikePoints_31,51.529537,-0.083353,13,22,36
2022-06-28T03:25:41.549826,BikePoints_32,51.524696,-0.084439,2,39,43
2022-06-28T03:25:41.549826,BikePoints_33,51.515231,-0.07015,1,15,18
2022-06-28T03:25:41.549826,BikePoints_34,51.534123,-0.129386,8,8,16
2022-06-28T03:25:41.549826,BikePoints_36,51.501737,-0.18498,5,23,28
2022-06-28T03:25:41.549826,BikePoints_37,51.491593,-0.192369,16,1,17
2022-06-28T03:25:41.549826,BikePoints_38,51.497387,-0.197245,11,6,17
2022-06-28T03:25:41.549826,BikePoints_39,51.526377,-0.07813,9,29,41
2022-06-28T03:25:41.549826,BikePoints_41,51.520955,-0.083493,0,24,24
2022-06-28T03:25:41.549826,BikePoints_43,51.52026,-0.157183,0,16,18
2022-06-28T03:25:41.549826,BikePoints_44,51.510736,-0.144165,0,21,21
2022-06-28T03:25:41.549826,BikePoints_45,51.522511,-0.162298,24,2,26
2022-06-28T03:25:41.549826,BikePoints_46,51.507131,-0.06691,11,4,16
2022-06-28T03:25:41.549826,BikePoints_47,51.523344,-0.183846,17,1,19
2022-06-28T03:25:41.549826,BikePoints_48,51.512484,-0.099141,1,24,25
2022-06-28T03:25:41.549826,BikePoints_49,51.507069,-0.145904,0,15,16
2022-06-28T03:25:41.549826,BikePoints_50,51.528673,-0.087459,1,26,27
2022-06-28T03:25:41.549826,BikePoints_52,51.522954,-0.094934,6,12,18
2022-06-28T03:25:41.549826,BikePoints_53,51.509992,-0.143495,0,18,18
