place_id,common_name,install_date,installed,locked,removal_date,terminal_name,temporary
BikePoints_473,"Millharbour, Millwall",1326816540000,true,false,,022167,false
BikePoints_474,"Gascoyne Road, Victoria Park",1326822960000,true,false,,200155,false
BikePoints_475,"Lightermans Road, Millwall",1326825480000,true,false,,200004,false
BikePoints_476,"Stebondale Street, Cubitt Town",1326962100000,true,false,,200009,false
BikePoints_477,"Spindrift Avenue, Millwall",1326963780000,true,false,,200018,false
BikePoints_478,"Stepney Green Station, Stepney",1326965580000,true,false,,200012,false
BikePoints_479,"Pott Street, Bethnal Green",1326966240000,true,false,,200156,false
BikePoints_480,"Flamborough Street, Limehouse",1326975420000,true,false,,200115,false
BikePoints_481,"Saunders Ness Road, Cubitt Town",1326996480000,true,false,,200022,false
BikePoints_482,"Exhibition Road Museums 2, South Kensington",1326996720000,true,false,,200052,false
BikePoints_483,"Albert Gardens, Stepney",1327088280000,true,false,,022166,false
BikePoints_484,"Bromley High Street, Bow",1327339740000,true,false,,022172,false
BikePoints_485,"Old Ford Road, Bethnal Green",1327255440000,true,false,,022173,false
BikePoints_486,"Granby Street, Shoreditch",1327338660000,true,false,,022174,false
BikePoints_487,"Canton Street, Poplar",1327936860000,true,false,,022175,false
BikePoints_488,"Reardon Street, Wapping",1327254960000,true,false,,022176,false
BikePoints_490,"Pennington Street, Wapping",,true,false,,200090,false
BikePoints_491,"Queen Mary's, Mile End",1327256220000,true,false,,200249,false
BikePoints_492,"Maplin Street, Mile End",1327256520000,true,false,,200230,false
BikePoints_494,"South Quay East, Canary Wharf",1327433220000,true,false,,200233,false
BikePoints_495,"Bow Church Station, Bow",1327340460000,true,false,,200252,false
BikePoints_496,"Devons Road, Bow",1327400820000,true,false,,200255,false
BikePoints_497,"Merchant Street, Bow",1327398420000,true,false,,200242,false
BikePoints_498,"Bow Road Station, Bow",1327398660000,true,false,,200251,false
BikePoints_499,"Furze Green, Bow",1327407960000,true,false,,200011,false
BikePoints_500,"Ansell House, Stepney",1327430040000,true,false,,200148,false
BikePoints_501,"Cephas Street, Bethnal Green",1327430220000,true,false,,200073,false
BikePoints_502,"Bonner Gate, Victoria Park",1563957840000,true,false,,200241,false
BikePoints_503,"Cleveland Way, Stepney",1327492920000,true,false,,200250,false
BikePoints_504,"St. John's Park, Cubitt Town",1327937820000,true,false,,200243,false
BikePoints_505,"Ackroyd Drive, Bow",1327937460000,true,false,,200038,false
BikePoints_506,"Bell Lane, Liverpool Street",1327938660000,true,false,,200036,false
BikePoints_507,"Clarkson Street, Bethnal Green",1327938420000,true,false,,200131,false
BikePoints_508,"Fournier Street, Whitechapel",1327938180000,true,false,,200157,false
BikePoints_509,"Fore Street, Guildhall",1327938120000,true,false,,200253,false
BikePoints_510,"Westferry DLR, Limehouse",,true,false,,200238,false
BikePoints_511,"Sutton Street, Shadwell",1327937940000,true,false,,200256,false
BikePoints_512,"Pritchard's Road, Bethnal Green",1328112600000,true,false,,200083,false
BikePoints_513,"Watney Market, Stepney",,true,false,,200162,false
BikePoints_514,"Portman Square, Marylebone",1328201520000,true,false,,200008,false
BikePoints_515,"Russell Gardens, Olympia",,true,false,,200080,false
BikePoints_516,"Chrisp Street Market, Poplar",1328202420000,true,false,,200089,false
BikePoints_517,"Ford Road, Old Ford",1326790860000,true,false,,200027,false
BikePoints_518,"Antill Road, Mile End",,true,false,,200041,false
BikePoints_519,"Teviot Street, Poplar",,true,false,,200254,false
BikePoints_520,"Bancroft Road, Bethnal Green",,true,false,,200234,false
BikePoints_521,"Driffield Road, Old Ford",,true,false,,200030,false
BikePoints_782,"Halford Road, West Kensington",1446485820000,true,false,,300210,false
BikePoints_783,"Monier Road, Hackney Wick",1448529660000,true,false,,300213,false
BikePoints_784,"East Village, Queen Elizabeth Olympic Park",1452789240000,true,false,,300200,false
BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",1451908440000,true,false,,300233,false
BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1451918160000,true,false,,300029,false
BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",1451900700000,true,false,,300227,false
BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",1451906880000,true,false,,300226,false
BikePoints_789,"Podium, Queen Elizabeth Olympic Park",1452507000000,true,false,,300021,false
BikePoints_790,"Stratford Station, Stratford",1452687420000,true,false,,300234,false
BikePoints_792,"Blackfriars Road, Southwark",1454926380000,true,false,,300214,false
BikePoints_793,"Cromer Street, Bloomsbury",1459424760000,true,false,,300205,false
BikePoints_794,"Victoria Rise, Clapham Common",1456404240000,true,false,,300204,false
BikePoints_795,"Euston Square Gardens, Euston",1456744740000,true,false,,300203,false
BikePoints_796,"Coram Street, Bloomsbury",1456746420000,true,false,,300201,false
BikePoints_797,"Ossulston Street, Somers Town",1456839540000,true,false,,300211,false
BikePoints_798,"Birkenhead Street, King's Cross",1464787980000,true,false,,300212,false
BikePoints_799,"Kings Gate House, Westminster",1464876480000,true,false,,300202,false
BikePoints_800,"Sopwith Way, Battersea Park",1457107140000,true,false,,300248,false
BikePoints_801,"Lavington Street, Bankside",1458824640000,true,false,,300208,false
BikePoints_802,"Albert Square, Stockwell",1464865500000,true,false,,300209,false
BikePoints_803,"Southwark Street, Bankside",1464787860000,true,false,,300238,false
BikePoints_804,"Good's Way, King's Cross",1459410960000,true,false,,300243,false
BikePoints_805,"The Metropolitan, Portobello",1467626400000,true,false,,300244,false
BikePoints_806,"Handyside Street, King's Cross",1472723460000,true,false,,300241,false
BikePoints_807,"Bevington Road West, North Kensington",1466715600000,true,false,,300236,false
BikePoints_808,"Gauden Road, Clapham",1461753540000,true,false,,300207,false
BikePoints_809,"Lincoln's Inn Fields, Holborn",1467640800000,true,false,,300240,false
BikePoints_810,"Tate Modern, Bankside",1464943200000,true,false,,300237,false
BikePoints_811,"Westferry Circus, Canary Wharf",1469538960000,true,false,,300228,false
BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",1469005200000,true,false,,300217,false
BikePoints_813,"New Spring Gardens Walk, Vauxhall",1467627120000,true,false,,300224,false
BikePoints_814,"Clapham Road, Lingham Street, Stockwell",1464870060000,true,false,,300245,false
BikePoints_815,"Lambeth Palace Road, Waterloo",1462357680000,true,false,,300231,false
BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",1489065360000,true,false,,300219,false
BikePoints_817,"Riverlight South, Nine Elms",1464949140000,true,false,,300232,false
BikePoints_818,"Westminster Pier, Westminster",1563958740000,true,false,,300249,false
BikePoints_819,"Belvedere Road 2, South Bank",1476360120000,true,false,,300246,false
BikePoints_820,"Victory Place, Walworth",1481807940000,true,false,,300239,false
BikePoints_821,"Battersea Power Station, Battersea Park",1487335920000,true,false,,300221,false
BikePoints_826,"Allington Street, Victoria",1500554880000,true,false,,300242,false
BikePoints_827,"Cranmer Road, Stockwell",1517788800000,true,false,,300247,false
BikePoints_828,"Normandy Road, Stockwell",1517788800000,true,false,,300225,false
BikePoints_829,"Wynne Road, Stockwell",1517443200000,true,false,,300230,false
BikePoints_830,"Sidney Road, Stockwell",1517961600000,true,false,,300229,false
BikePoints_831,"St John's Crescent, Brixton",1517961600000,true,false,,300215,false
BikePoints_832,"Ferndale Road, Brixton",1517961600000,true,false,,200240,false
BikePoints_833,"Saltoun Road, Brixton",1517875200000,true,false,,300206,false
BikePoints_834,"Gas Holders, Battersea Park",1529449200000,true,false,,300216,false
BikePoints_835,"Farringdon Street, Holborn",,true,false,,300220,false
BikePoints_836,"York Way, Kings Cross",,true,false,,300235,false
BikePoints_838,"Fore Street Avenue, Guildhall",1539254700000,true,false,,300222,false
BikePoints_839,"Sea Containers, South Bank",1544611140000,true,false,,200144,false
BikePoints_840,"George Row, Bermondsey",1599752640000,true,false,,002679,false
BikePoints_841,"Tower Wharf, Bermondsey",,true,false,,002667,false
BikePoints_842,"Temple Gardens, Temple",1600856400000,true,false,,300250,false
BikePoints_844,"Canada Water Station, Rotherhithe",1608298140000,true,false,,300252,false
BikePoints_845,"Bermondsey Station, Bermondsey",1608303660000,true,false,,300253,false
BikePoints_169,"Porchester Place, Paddington",1279289760000,true,false,,003477,false
BikePoints_170,"Hardwick Street, Clerkenwell",1279290180000,true,false,,001057,false
BikePoints_171,"Collingham Gardens, Earl's Court",1279291200000,true,false,,003459,false
BikePoints_172,"Sumner Place, South Kensington",1279291500000,true,false,,001124,false
BikePoints_173,"Waterloo Road, South Bank",1279292700000,true,false,,001176,false
BikePoints_174,"Strand, Strand",1279295940000,true,false,,001100,false
BikePoints_175,"Worship Street, Shoreditch",1529674980000,true,false,,000997,false
BikePoints_176,"Gloucester Terrace, Bayswater",1279297560000,true,false,,001173,false
BikePoints_177,"Ashley Place, Victoria",1279297740000,true,false,,001122,false
BikePoints_178,"Warwick Square, Pimlico",1279297920000,true,false,,003460,false
BikePoints_180,"North Audley Street, Mayfair",1279298220000,true,false,,001126,false
BikePoints_181,"Belgrave Square, Belgravia",1279298460000,true,false,,003473,false
BikePoints_182,"Bell Street , Marylebone",1279363140000,true,false,,001166,false
BikePoints_183,"Riverlight North, Nine Elms",1279364160000,true,false,,001165,false
BikePoints_184,"Portland Place, Marylebone",1279364280000,true,false,,001164,false
BikePoints_185,"Alderney Street, Pimlico",1279365360000,true,false,,001174,false
BikePoints_186,"South Wharf Road, Paddington",1279365480000,true,false,,001167,false
BikePoints_187,"Queen's Gate (South), South Kensington",1279365720000,true,false,,001172,false
BikePoints_188,"Nutford Place, Marylebone",1279376760000,true,false,,001112,false
BikePoints_189,"Claremont Square, Angel",1279377180000,true,false,,001104,false
BikePoints_190,"Rampayne Street, Pimlico",1279381080000,true,false,,001106,false
BikePoints_191,"Hyde Park Corner, Hyde Park",1279383120000,true,false,,001075,false
BikePoints_192,"Wardour Street, Soho",1279383300000,true,false,,001163,false
BikePoints_193,"Bankside Mix, Bankside",1279392479356,true,false,,000963,false
BikePoints_194,"Hop Exchange, The Borough",1279392479395,true,false,,000960,false
BikePoints_195,"Milroy Walk, South Bank",1279392479432,true,false,,000959,false
BikePoints_196,"Union Street, The Borough",1279392479471,true,false,,000961,false
BikePoints_197,"Stamford Street, South Bank",1279392479520,true,false,,000962,false
BikePoints_199,"Great Tower Street, Monument",1279441800000,true,false,,001080,false
BikePoints_200,"LMU Commercial Road, Whitechapel",1279441920000,true,false,,001105,false
BikePoints_201,"Dorset Square, Marylebone",1279444080000,true,false,,001162,false
BikePoints_202,"Leman Street, Aldgate",1279444320000,true,false,,001102,false
BikePoints_203,"West Smithfield Rotunda, Farringdon",1279445580000,true,false,,001040,false
BikePoints_204,"Margery Street, Clerkenwell",1279466640000,true,false,,003468,false
BikePoints_206,"New Road 1 , Whitechapel",1279471380000,true,false,,001171,false
BikePoints_207,"Grosvenor Crescent, Belgravia",1279558140000,true,false,,001169,false
BikePoints_208,"Mallory Street, Marylebone",1279472580000,true,false,,001175,false
BikePoints_210,"Hinde Street, Marylebone",1279535160000,true,false,,003476,false
BikePoints_211,"Cadogan Place, Knightsbridge",1279535820000,true,false,,003469,false
BikePoints_212,"Campden Hill Road, Notting Hill",1279536840000,true,false,,003487,false
BikePoints_213,"Wellington Arch, Hyde Park",1279537020000,true,false,,001109,false
BikePoints_214,"Endsleigh Gardens, Euston",1279537200000,true,false,,001079,false
BikePoints_215,"Moorfields, Moorgate",1279537380000,true,false,,001092,false
BikePoints_216,"Old Brompton Road, South Kensington",1279537920000,true,false,,003479,false
BikePoints_217,"Wormwood Street, Liverpool Street",1279538040000,true,false,,002587,false
BikePoints_218,"St. Luke's Church, Chelsea",1279543740000,true,false,,003486,false
BikePoints_219,"Bramham Gardens, Earl's Court",1279545900000,true,false,,001183,false
BikePoints_220,"Chelsea Green, Chelsea",1279546320000,true,false,,001179,false
BikePoints_221,"Horseferry Road, Westminster",1279552200000,true,false,,001170,false
BikePoints_222,"Knightsbridge, Hyde Park",1279614120000,true,false,,001101,false
BikePoints_223,"Rodney Road , Walworth",1279614420000,true,false,,003481,false
BikePoints_224,"Queensway, Kensington Gardens",1279615020000,true,false,,001150,false
BikePoints_225,"Notting Hill Gate Station, Notting Hill",1279616280000,true,false,,001182,false
BikePoints_226,"Charles II Street, West End",1279616520000,true,false,,003488,false
BikePoints_227,"Great Percy Street, Clerkenwell",1279616700000,true,false,,003470,false
BikePoints_228,"St. James's Square, St. James's",1279616880000,true,false,,001067,false
BikePoints_229,"Whitehall Place, Strand",1279617780000,true,false,,001151,false
BikePoints_230,"Poured Lines, Bankside",1279618020000,true,false,,001144,false
BikePoints_231,"Queen's Gate (Central), South Kensington",1279622820000,true,false,,001089,false
BikePoints_232,"Carey Street, Holborn",1279623240000,true,false,,001139,false
BikePoints_233,"Pall Mall East, West End",1279624260000,true,false,,001153,false
BikePoints_234,"Liverpool Road (N1 Centre), Angel",1279624680000,true,false,,001081,false
BikePoints_235,"Kennington Road  , Vauxhall",1279625640000,true,false,,001154,false
BikePoints_236,"Fashion Street, Whitechapel",1279625940000,true,false,,003483,false
BikePoints_237,"Dock Street, Wapping",1279799040000,true,false,,003467,false
BikePoints_238,"Frampton Street, Paddington",1279627920000,true,false,,001099,false
BikePoints_239,"Warren Street Station, Euston",1279628160000,true,false,,001090,false
BikePoints_240,"Colombo Street, Southwark",1279628280000,true,false,,003472,false
BikePoints_242,"Beaumont Street, Marylebone",1279628640000,true,false,,003482,false
BikePoints_243,"Gloucester Street, Pimlico",1279628940000,true,false,,001103,false
BikePoints_244,"Earnshaw Street , Covent Garden",1279629240000,true,false,,001145,false
BikePoints_245,"Grosvenor Road, Pimlico",1279629660000,true,false,,001140,false
BikePoints_246,"Berry Street, Clerkenwell",1279639740000,true,false,,001159,false
BikePoints_247,"St. John's Wood Church, The Regent's Park",1279639920000,true,false,,001091,false
BikePoints_248,"Triangle Car Park, Hyde Park",1279640160000,true,false,,001088,false
BikePoints_249,"Harper Road, The Borough",1279640400000,true,false,,001137,false
BikePoints_250,"Royal Avenue 1, Chelsea",1279641000000,true,false,,003440,false
BikePoints_251,"Brushfield Street, Liverpool Street",1279700160000,true,false,,001161,false
BikePoints_252,"Jubilee Gardens, South Bank",1279700640000,true,false,,001111,false
BikePoints_253,"Shoreditch Park, Hoxton",1279700820000,true,false,,001051,false
BikePoints_522,"Clinton Road, Mile End",,true,false,,200161,false
BikePoints_523,"Langdon Park, Poplar",,true,false,,200160,false
BikePoints_524,"Lancaster Gate , Bayswater",1328515080000,true,false,,200017,false
BikePoints_525,"Blythe Road, Olympia",1643301180000,true,false,,200153,false
BikePoints_526,"Lancaster Drive, Blackwall",,true,false,,200143,false
BikePoints_527,"Hansard Mews, Holland Park",1328777280000,true,false,,200154,false
BikePoints_528,"Clarges Street, Mayfair",1328777880000,true,false,,200088,false
BikePoints_529,"Manresa Road, Chelsea",,true,false,,200010,false
BikePoints_530,"Newby Place, Poplar",,true,false,,200146,false
BikePoints_531,"Twig Folly Bridge, Mile End",1328778840000,true,false,,200167,false
BikePoints_532,"Jubilee Plaza, Canary Wharf",1328886360000,true,false,,200163,false
BikePoints_533,"Wellington Row, Bethnal Green",,true,false,,200165,false
BikePoints_534,"Goldsmith's Row, Haggerston",,true,false,,200159,false
BikePoints_535,"Gloucester Avenue, Camden Town",,true,false,,200145,false
BikePoints_536,"Queensbridge Road, Haggerston",,true,false,,200024,false
BikePoints_537,"Old Montague Street, Whitechapel",1330352880000,true,false,,200239,false
BikePoints_538,"Naval Row, Blackwall",,true,false,,200050,false
BikePoints_539,"Hoxton Station, Hoxton",,true,false,,200151,false
BikePoints_540,"Albany Street, The Regent's Park",,true,false,,200134,false
BikePoints_541,"Green Park Station, Mayfair",,true,false,,200096,false
BikePoints_542,"Salmon Lane, Limehouse",,true,false,,200147,false
BikePoints_543,"Lansdowne Walk, Ladbroke Grove",,true,false,,200065,false
BikePoints_544,"Percival Street, Finsbury",,true,false,,200051,false
BikePoints_545,"Arlington Road, Camden Town",,true,false,,200070,false
BikePoints_546,"New Fetter Lane, Holborn",,true,false,,200044,false
BikePoints_547,"East India DLR, Blackwall",,true,false,,200127,false
BikePoints_548,"Westminster Bridge Road, Elephant & Castle",,true,false,,200076,false
BikePoints_549,"Gaywood  Street, Elephant & Castle",,true,false,,200132,false
BikePoints_550,"Harford Street, Mile End",,true,false,,200102,false
BikePoints_551,"Import Dock, Canary Wharf",1330071720000,true,false,,200066,false
BikePoints_552,"Watney Street, Shadwell",,true,false,,200149,false
BikePoints_553,"Regent's Row , Haggerston",,true,false,,200064,false
BikePoints_554,"Aberfeldy Street, Poplar",,true,false,,200078,false
BikePoints_556,"Heron Quays DLR, Canary Wharf",,true,false,,200138,false
BikePoints_557,"King Edward Street, St Pauls",,true,false,,200203,false
BikePoints_558,"Page Street, Westminster",1399635120000,true,false,,200048,false
BikePoints_559,"Abbotsbury Road, Holland Park",,true,false,,200111,false
BikePoints_560,"Ladbroke Grove Central, Ladbroke Grove",,true,false,,200015,false
BikePoints_561,"Rectory Square, Stepney",1330503540000,true,false,,200037,false
BikePoints_562,"Bury Place, Holborn",1330503420000,true,false,,200074,false
BikePoints_563,"Preston's Road, Cubitt Town",,true,false,,200232,false
BikePoints_564,"Somerset House, Strand",,true,false,,200068,false
BikePoints_565,"Selby Street, Whitechapel",,true,false,,200135,false
BikePoints_566,"Westfield Ariel Way, White City",1330937940000,true,false,,200141,false
BikePoints_568,"Bishop's Bridge Road West, Bayswater",,true,false,,200110,false
BikePoints_569,"Pitfield Street Central, Hoxton",,true,false,,200248,false
BikePoints_570,"Upper Bank Street, Canary Wharf",1330773180000,true,false,,200099,false
BikePoints_571,"Westfield Southern Terrace ,Shepherd's Bush",1330620180000,true,false,,200061,false
BikePoints_572,"Greenland Road, Camden Town",,true,false,,200026,false
BikePoints_573,"Limerston Street, West Chelsea",1331796060000,true,false,,200001,false
BikePoints_574,"Eagle Wharf Road, Hoxton",1333618560000,true,false,,200246,false
BikePoints_576,"Alpha Grove, Millwall",,true,false,,200109,false
BikePoints_577,"Globe Town Market, Bethnal Green",,true,false,,200247,false
BikePoints_578,"Hollybush Gardens, Bethnal Green",1330444680000,true,false,,200244,false
BikePoints_579,"Queen Street 2, Bank",,true,false,,200128,false
BikePoints_580,"Doddington Grove, Kennington",1392208500000,true,false,,200084,false
BikePoints_581,"New Cavendish Street, Marylebone",1331883540000,true,false,,200005,false
BikePoints_583,"Abingdon Green, Westminster",,true,false,,200231,false
BikePoints_584,"Ilchester Gardens, Bayswater",,true,false,,200086,false
BikePoints_586,"Mudchute DLR, Cubitt Town",1331797200000,true,false,,200092,false
BikePoints_587,"Monument Street, Monument",1332406320000,true,false,,200101,false
BikePoints_588,"Hoxton Street, Hoxton",1330937820000,true,false,,200071,false
BikePoints_589,"Drayton Gardens, West Chelsea",,true,false,,200060,false
BikePoints_590,"Greenberry Street, St.John's Wood",,true,false,,200236,false
BikePoints_592,"Bishop's Bridge Road East, Bayswater",,true,false,,200108,false
BikePoints_593,"Northdown Street, King's Cross",,true,false,,200058,false
BikePoints_594,"Kingsway Southbound, Strand",1331710680000,true,false,,200226,false
BikePoints_595,"Hammersmith Road, Hammersmith",,true,false,,200142,false
BikePoints_596,"Parson's Green , Parson's Green",,true,false,,200237,false
BikePoints_597,"Fulham Park Road, Fulham",,true,false,,200229,false
BikePoints_598,"Southerton Road, Hammersmith",1501544700000,true,false,,200166,false
BikePoints_599,"Manbre Road, Hammersmith",,true,false,,200235,false
BikePoints_600,"South Lambeth Road, Vauxhall",,true,false,,200133,false
BikePoints_601,"BBC White City, White City",,true,false,,200136,false
BikePoints_602,"Union Grove, Wandsworth Road",,true,false,,200211,false
BikePoints_603,"Caldwell Street, Stockwell",,true,false,,200137,false
BikePoints_604,"St Martins Close, Camden Town",,true,false,,200195,false
BikePoints_605,"Seymour Place, Marylebone",,true,false,,200198,false
BikePoints_606,"Addison Road, Holland Park",,true,false,,200218,false
BikePoints_607,"Putney Bridge Station, Fulham",,true,false,,200125,false
BikePoints_608,"Colet Gardens, Hammersmith",,true,false,,200224,false
BikePoints_609,"Sugden Road, Clapham",1380109980000,true,false,,200208,false
BikePoints_610,"Danvers Street, West Chelsea",1380113460000,true,false,,200222,false
BikePoints_611,"Princedale Road , Holland Park",1380203940000,true,false,,200067,false
BikePoints_612,"Wandsworth Rd, Isley Court, Wandsworth Road",1380294600000,true,false,,200175,false
BikePoints_613,"Woodstock Grove, Shepherd's Bush",1380211860000,true,false,,200214,false
BikePoints_614,"London Fields, Hackney Central",1380795000000,true,false,,200025,false
BikePoints_254,"Chadwell Street, Angel",1279700940000,true,false,,003471,false
BikePoints_255,"Clifton Road, Maida Vale",1279702560000,true,false,,001147,false
BikePoints_256,"Houghton Street, Strand",1279708020000,true,false,,003484,false
BikePoints_257,"Westminster University, Marylebone",1279708140000,true,false,,001194,false
BikePoints_258,"Kensington Gore, Knightsbridge",1279708380000,true,false,,001193,false
BikePoints_259,"Bourne Street, Belgravia",1279709100000,true,false,,001180,false
BikePoints_260,"Broadwick Street, Soho",1279711020000,true,false,,003489,false
BikePoints_261,"Princes Square, Bayswater",1279711200000,true,false,,003491,false
BikePoints_262,"LSBU (Borough Road), Elephant & Castle",1279711620000,true,false,,001095,false
BikePoints_263,"St. Mary Axe, Aldgate",1279712160000,true,false,,001184,false
BikePoints_264,"Tysoe Street, Clerkenwell",1279712520000,true,false,,001146,false
BikePoints_265,"Southwick Street, Paddington",1279714320000,true,false,,003490,false
BikePoints_266,"Queen's Gate (North), Kensington",1279714560000,true,false,,001204,false
BikePoints_267,"Regency Street, Westminster",1279714740000,true,false,,001155,false
BikePoints_268,"Belgrave Road, Victoria",1279714920000,true,false,,001087,false
BikePoints_269,"Empire Square, The Borough",1279715100000,true,false,,001209,false
BikePoints_270,"Kennington Lane Rail Bridge, Vauxhall",1279720380000,true,false,,001190,false
BikePoints_271,"London Zoo,  The Regent's Park",1279720920000,true,false,,001136,false
BikePoints_272,"Baylis Road, Waterloo",1279721220000,true,false,,001133,false
BikePoints_273,"Belvedere Road 1, South Bank",1279721400000,true,false,,001186,false
BikePoints_274,"Warwick Road, Olympia",1279721580000,true,false,,001134,false
BikePoints_275,"Barbican Centre, Barbican",1279721880000,true,false,,001191,false
BikePoints_276,"Lower Thames Street, Monument",1279723200000,true,false,,001098,false
BikePoints_277,"Kensington Church Street, Kensington",1279723320000,true,false,,001143,false
BikePoints_278,"Tooley Street, Bermondsey",1279723500000,true,false,,001142,false
BikePoints_279,"North Wharf Road, Paddington",1279723740000,true,false,,001108,false
BikePoints_280,"Royal Avenue 2, Chelsea",1279726440000,true,false,,003462,false
BikePoints_281,"Smith Square, Westminster",1279726620000,true,false,,003480,false
BikePoints_282,"Royal London Hospital, Whitechapel",1279726980000,true,false,,001077,false
BikePoints_283,"Kingsway, Covent Garden",1279727220000,true,false,,001141,false
BikePoints_284,"Lambeth North Station, Waterloo",1279727580000,true,false,,001117,false
BikePoints_286,"St. John's Wood Road, St. John's Wood",1279727880000,true,false,,001187,false
BikePoints_287,"Bedford Way, Bloomsbury",1279728060000,true,false,,001156,false
BikePoints_288,"Elizabeth Bridge, Victoria",1279793820000,true,false,,001138,false
BikePoints_289,"South Audley Street, Mayfair",1279794060000,true,false,,003493,false
BikePoints_290,"St Mary's Hospital, Paddington",1279795140000,true,false,,003496,false
BikePoints_291,"Claverton Street, Pimlico",1279800420000,true,false,,001135,false
BikePoints_293,"Kensington Olympia Station, Olympia",1279800780000,true,false,,001214,false
BikePoints_294,"St. George's Square, Pimlico",1279800900000,true,false,,001195,false
BikePoints_295,"Swan Street, The Borough",1279801080000,true,false,,001216,false
BikePoints_296,"Knaresborough Place, Earl's Court",1377258960000,true,false,,200069,false
BikePoints_297,"Geraldine Street, Elephant & Castle",1279801560000,true,false,,003498,false
BikePoints_298,"Curlew Street, Shad Thames",1279805640000,true,false,,001213,false
BikePoints_299,"Vincent Square, Westminster",1279808160000,true,false,,001196,false
BikePoints_300,"Serpentine Car Park, Hyde Park",1279808700000,true,false,,001217,false
BikePoints_301,"Marylebone Lane, Marylebone",1279809000000,true,false,,001152,false
BikePoints_302,"Putney Pier, Wandsworth",1279812360000,true,false,,003492,false
BikePoints_303,"Albert Gate, Hyde Park",1279812720000,true,false,,001132,false
BikePoints_306,"Rathbone Street, Fitzrovia",1279816260000,true,false,,003497,false
BikePoints_307,"Black Lion Gate, Kensington Gardens",1279816500000,true,false,,001157,false
BikePoints_308,"Long Lane , Bermondsey",1279816740000,true,false,,001189,false
BikePoints_309,"Embankment (Savoy), Strand",1279875060000,true,false,,001192,false
BikePoints_310,"Black Prince Road, Vauxhall",1279879560000,true,false,,001205,false
BikePoints_311,"Foley Street, Fitzrovia",1279880100000,true,false,,003494,false
BikePoints_312,"Grove End Road, St. John's Wood",1279880340000,true,false,,001130,false
BikePoints_314,"Tyers Gate, Bermondsey",1279884480000,true,false,,003485,false
BikePoints_315,"The Tennis Courts, The Regent's Park",1279884660000,true,false,,001199,false
BikePoints_316,"Warwick Row, Westminster",1279884840000,true,false,1539845760000,000968,false
BikePoints_317,"Dickens Square, Borough",1279885080000,true,false,,001208,false
BikePoints_318,"Sackville Street, Mayfair",1279885320000,true,false,,001197,false
BikePoints_319,"Baldwin Street, St. Luke's",1279890360000,true,false,,003500,false
BikePoints_320,"Queen Mother Sports Centre, Victoria",1279890840000,true,false,,001148,false
BikePoints_321,"Bermondsey Street, Bermondsey",1279891020000,true,false,,002637,false
BikePoints_322,"Palissy Street, Shoreditch",1279891920000,true,false,,003502,false
BikePoints_323,"Clifton Street, Shoreditch",1279892040000,true,false,,003501,false
BikePoints_324,"Ontario Street, Elephant & Castle",1279894920000,true,false,,001200,false
BikePoints_325,"St. Martin's Street, West End",1279896660000,true,false,,001158,false
BikePoints_326,"Graham Street, Angel",1279896840000,true,false,,001131,false
BikePoints_327,"New North Road 1, Hoxton",1280133420000,true,false,,001128,false
BikePoints_328,"New North Road 2, Hoxton",1280133540000,true,false,,002641,false
BikePoints_329,"Prince Albert Road, The Regent's Park",1280133720000,true,false,,002636,false
BikePoints_330,"Eastbourne Mews, Paddington",1280141280000,true,false,,001203,false
BikePoints_331,"Bunhill Row, Moorgate",1280141460000,true,false,,001211,false
BikePoints_333,"Palace Gardens Terrace, Notting Hill",1280142540000,true,false,,002633,false
BikePoints_334,"Concert Hall Approach 1, South Bank",1280147580000,true,false,,002635,false
BikePoints_335,"Tavistock Street, Covent Garden",1280152560000,true,false,,001207,false
BikePoints_336,"Concert Hall Approach 2, South Bank",1280152800000,true,false,,001212,false
BikePoints_337,"Pembridge Villas, Notting Hill",1280153100000,true,false,,002589,false
BikePoints_338,"Wellington Street , Strand",1280158740000,true,false,,001202,false
BikePoints_615,"Finlay Street, Fulham",1380288900000,true,false,,200029,false
BikePoints_616,"Aintree Street, Fulham",,true,false,,200098,false
BikePoints_617,"Elysium Place, Fulham",1380531540000,true,false,,200028,false
BikePoints_618,"Eel Brook Common, Walham Green",1380546540000,true,false,,300003,false
BikePoints_619,"Irene Road, Parsons Green",1380552360000,true,false,,300012,false
BikePoints_620,"Surrey Lane, Battersea",1380629040000,true,false,,300010,false
BikePoints_621,"Wandsworth Town Station, Wandsworth",1380899280000,true,false,,200091,false
BikePoints_622,"Lansdowne Road, Ladbroke Grove",1380901680000,true,false,,200172,false
BikePoints_623,"Nantes Close, Wandsworth",1381135320000,true,false,,200186,false
BikePoints_624,"Courland Grove, Wandsworth Road",1381224240000,true,false,,200173,false
BikePoints_625,"Queen's Circus, Battersea Park",1381227480000,true,false,,200190,false
BikePoints_626,"Normand Park, West Kensington",1381920300000,true,false,,300008,false
BikePoints_627,"Holden Street, Battersea",1381931400000,true,false,,200007,false
BikePoints_628,"William Morris Way, Sands End",1381414980000,true,false,,200062,false
