place_id,removal_date,locked,common_name,terminal_name,install_date,temporary,installed
BikePoints_469,,false,"Lindfield Street, Poplar",022178,1326381060000,false,true
BikePoints_470,,false,"Mostyn Grove, Bow",200174,1326790620000,false,true
BikePoints_471,,false,"Hewison Street, Old Ford",200006,1326790860000,false,true
BikePoints_472,,false,"Malmesbury Road, Bow",200019,1326791160000,false,true
BikePoints_473,,false,"Millharbour, Millwall",022167,1326816540000,false,true
BikePoints_474,,false,"Gascoyne Road, Victoria Park",200155,1326822960000,false,true
BikePoints_475,,false,"Lightermans Road, Millwall",200004,1326825480000,false,true
BikePoints_476,,false,"Stebondale Street, Cubitt Town",200009,1326962100000,false,true
BikePoints_477,,false,"Spindrift Avenue, Millwall",200018,1326963780000,false,true
BikePoints_478,,false,"Stepney Green Station, Stepney",200012,1326965580000,false,true
BikePoints_479,,false,"Pott Street, Bethnal Green",200156,1326966240000,false,true
BikePoints_480,,false,"Flamborough Street, Limehouse",200115,1326975420000,false,true
BikePoints_481,,false,"Saunders Ness Road, Cubitt Town",200022,1326996480000,false,true
BikePoints_482,,false,"Exhibition Road Museums 2, South Kensington",200052,1326996720000,false,true
BikePoints_483,,false,"Albert Gardens, Stepney",022166,1327088280000,false,true
BikePoints_484,,false,"Bromley High Street, Bow",022172,1327339740000,false,true
BikePoints_485,,false,"Old Ford Road, Bethnal Green",022173,1327255440000,false,true
BikePoints_486,,false,"Granby Street, Shoreditch",022174,1327338660000,false,true
BikePoints_487,,false,"Canton Street, Poplar",022175,1327936860000,false,true
BikePoints_488,,false,"Reardon Street, Wapping",022176,1327254960000,false,true
BikePoints_491,,false,"Queen Mary's, Mile End",200249,1327256220000,false,true
BikePoints_492,,false,"Maplin Street, Mile End",200230,1327256520000,false,true
BikePoints_494,,false,"South Quay East, Canary Wharf",200233,1327433220000,false,true
BikePoints_495,,false,"Bow Church Station, Bow",200252,1327340460000,false,true
BikePoints_496,,false,"Devons Road, Bow",200255,1327400820000,false,true
BikePoints_497,,false,"Merchant Street, Bow",200242,1327398420000,false,true
BikePoints_498,,false,"Bow Road Station, Bow",200251,1327398660000,false,true
BikePoints_499,,false,"Furze Green, Bow",200011,1327407960000,false,true
BikePoints_500,,false,"Ansell House, Stepney",200148,1327430040000,false,true
BikePoints_501,,false,"Cephas Street, Bethnal Green",200073,1327430220000,false,true
BikePoints_502,,false,"Bonner Gate, Victoria Park",200241,1563957840000,false,true
BikePoints_503,,false,"Cleveland Way, Stepney",200250,1327492920000,false,true
BikePoints_504,,false,"St. John's Park, Cubitt Town",200243,1327937820000,false,true
BikePoints_505,,false,"Ackroyd Drive, Bow",200038,1327937460000,false,true
BikePoints_506,,false,"Bell Lane, Liverpool Street",200036,1327938660000,false,true
BikePoints_507,,false,"Clarkson Street, Bethnal Green",200131,1327938420000,false,true
BikePoints_508,,false,"Fournier Street, Whitechapel",200157,1327938180000,false,true
BikePoints_509,,false,"Fore Street, Guildhall",200253,1327938120000,false,true
BikePoints_510,,false,"Westferry DLR, Limehouse",200238,,false,true
BikePoints_511,,false,"Sutton Street, Shadwell",200256,1327937940000,false,true
BikePoints_512,,false,"Pritchard's Road, Bethnal Green",200083,1328112600000,false,true
BikePoints_513,,false,"Watney Market, Stepney",200162,,false,true
BikePoints_514,,false,"Portman Square, Marylebone",200008,1328201520000,false,true
BikePoints_515,,false,"Russell Gardens, Olympia",200080,,false,true
BikePoints_516,,false,"Chrisp Street Market, Poplar",200089,1328202420000,false,true
BikePoints_517,,false,"Ford Road, Old Ford",200027,1326790860000,false,true
BikePoints_518,,false,"Antill Road, Mile End",200041,,false,true
BikePoints_519,,false,"Teviot Street, Poplar",200254,,false,true
BikePoints_520,,false,"Bancroft Road, Bethnal Green",200234,,false,true
BikePoints_781,,false,"Victoria & Albert Museum, South Kensington",300032,1446485340000,false,true
BikePoints_782,,false,"Halford Road, West Kensington",300210,1446485820000,false,true
BikePoints_783,,false,"Monier Road, Hackney Wick",300213,1448529660000,false,true
BikePoints_784,,false,"East Village, Queen Elizabeth Olympic Park",300200,1452789240000,false,true
BikePoints_785,,false,"Aquatic Centre, Queen Elizabeth Olympic Park",300233,1451908440000,false,true
BikePoints_786,,false,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",300029,1451918160000,false,true
BikePoints_787,,false,"Timber Lodge, Queen Elizabeth Olympic Park",300227,1451900700000,false,true
BikePoints_788,,false,"Copper Box Arena, Queen Elizabeth Olympic Park",300226,1451906880000,false,true
BikePoints_789,,false,"Podium, Queen Elizabeth Olympic Park",300021,1452507000000,false,true
BikePoints_790,,false,"Stratford Station, Stratford",300234,1452687420000,false,true
BikePoints_792,,false,"Blackfriars Road, Southwark",300214,1454926380000,false,true
BikePoints_793,,false,"Cromer Street, Bloomsbury",300205,1459424760000,false,true
BikePoints_794,,false,"Victoria Rise, Clapham Common",300204,1456404240000,false,true
BikePoints_795,,false,"Euston Square Gardens, Euston",300203,1456744740000,false,true
BikePoints_796,,false,"Coram Street, Bloomsbury",300201,1456746420000,false,true
BikePoints_797,,false,"Ossulston Street, Somers Town",300211,1456839540000,false,true
BikePoints_798,,false,"Birkenhead Street, King's Cross",300212,1464787980000,false,true
BikePoints_799,,false,"Kings Gate House, Westminster",300202,1464876480000,false,true
BikePoints_800,,false,"Sopwith Way, Battersea Park",300248,1457107140000,false,true
BikePoints_801,,false,"Lavington Street, Bankside",300208,1458824640000,false,true
BikePoints_802,,false,"Albert Square, Stockwell",300209,1464865500000,false,true
BikePoints_803,,false,"Southwark Street, Bankside",300238,1464787860000,false,true
BikePoints_804,,false,"Good's Way, King's Cross",300243,1459410960000,false,true
BikePoints_805,,false,"The Metropolitan, Portobello",300244,1467626400000,false,true
BikePoints_806,,false,"Handyside Street, King's Cross",300241,1472723460000,false,true
BikePoints_807,,false,"Bevington Road West, North Kensington",300236,1466715600000,false,true
BikePoints_808,,false,"Gauden Road, Clapham",300207,1461753540000,false,true
BikePoints_809,,false,"Lincoln's Inn Fields, Holborn",300240,1467640800000,false,true
BikePoints_810,,false,"Tate Modern, Bankside",300237,1464943200000,false,true
BikePoints_811,,false,"Westferry Circus, Canary Wharf",300228,1469538960000,false,true
BikePoints_812,,false,"Here East North, Queen Elizabeth Olympic Park",300217,1469005200000,false,true
BikePoints_813,,false,"New Spring Gardens Walk, Vauxhall",300224,1467627120000,false,true
BikePoints_814,,false,"Clapham Road, Lingham Street, Stockwell",300245,1464870060000,false,true
BikePoints_815,,false,"Lambeth Palace Road, Waterloo",300231,1462357680000,false,true
BikePoints_816,,false,"Here East South, Queen Elizabeth Olympic Park",300219,1489065360000,false,true
BikePoints_817,,false,"Riverlight South, Nine Elms",300232,1464949140000,false,true
BikePoints_818,,false,"Westminster Pier, Westminster",300249,1563958740000,false,true
BikePoints_819,,false,"Belvedere Road 2, South Bank",300246,1476360120000,false,true
BikePoints_820,,false,"Victory Place, Walworth",300239,1481807940000,false,true
BikePoints_821,,false,"Battersea Power Station, Battersea Park",300221,1487335920000,false,true
BikePoints_826,,false,"Allington Street, Victoria",300242,1500554880000,false,true
BikePoints_827,,false,"Cranmer Road, Stockwell",300247,1517788800000,false,true
BikePoints_828,,false,"Normandy Road, Stockwell",300225,1517788800000,false,true
BikePoints_829,,false,"Wynne Road, Stockwell",300230,1517443200000,false,true
BikePoints_830,,false,"Sidney Road, Stockwell",300229,1517961600000,false,true
BikePoints_831,,false,"St John's Crescent, Brixton",300215,1517961600000,false,true
BikePoints_832,,false,"Ferndale Road, Brixton",200240,1517961600000,false,true
BikePoints_833,,false,"Saltoun Road, Brixton",300206,1517875200000,false,true
BikePoints_834,,false,"Gas Holders, Battersea Park",300216,1529449200000,false,true
BikePoints_835,,false,"Farringdon Street, Holborn",300220,,false,true
BikePoints_836,,false,"York Way, Kings Cross",300235,,false,true
BikePoints_838,,false,"Fore Street Avenue, Guildhall",300222,1539254700000,false,true
BikePoints_839,,false,"Sea Containers, South Bank",200144,1544611140000,false,true
BikePoints_840,,false,"George Row, Bermondsey",002679,1599752640000,false,true
BikePoints_841,,false,"Tower Wharf, Bermondsey",002667,,false,true
BikePoints_842,,false,"Temple Gardens, Temple",300250,1600856400000,false,true
BikePoints_844,,false,"Canada Water Station, Rotherhithe",300252,1608298140000,false,true
BikePoints_845,,false,"Bermondsey Station, Bermondsey",300253,1608303660000,false,true
BikePoints_169,,false,"Porchester Place, Paddington",003477,1279289760000,false,true
BikePoints_170,,false,"Hardwick Street, Clerkenwell",001057,1279290180000,false,true
BikePoints_171,,false,"Collingham Gardens, Earl's Court",003459,1279291200000,false,true
BikePoints_172,,false,"Sumner Place, South Kensington",001124,1279291500000,false,true
BikePoints_173,,false,"Waterloo Road, South Bank",001176,1279292700000,false,true
BikePoints_174,,false,"Strand, Strand",001100,1279295940000,false,true
BikePoints_175,,false,"Worship Street, Shoreditch",000997,1529674980000,false,true
BikePoints_176,,false,"Gloucester Terrace, Bayswater",001173,1279297560000,false,true
BikePoints_177,,false,"Ashley Place, Victoria",001122,1279297740000,false,true
BikePoints_178,,false,"Warwick Square, Pimlico",003460,1279297920000,false,true
BikePoints_180,,false,"North Audley Street, Mayfair",001126,1279298220000,false,true
BikePoints_181,,false,"Belgrave Square, Belgravia",003473,1279298460000,false,true
BikePoints_182,,false,"Bell Street , Marylebone",001166,1279363140000,false,true
BikePoints_183,,false,"Riverlight North, Nine Elms",001165,1279364160000,false,true
BikePoints_184,,false,"Portland Place, Marylebone",001164,1279364280000,false,true
BikePoints_185,,false,"Alderney Street, Pimlico",001174,1279365360000,false,true
BikePoints_186,,false,"South Wharf Road, Paddington",001167,1279365480000,false,true
BikePoints_187,,false,"Queen's Gate (South), South Kensington",001172,1279365720000,false,true
BikePoints_188,,false,"Nutford Place, Marylebone",001112,1279376760000,false,true
BikePoints_189,,false,"Claremont Square, Angel",001104,1279377180000,false,true
BikePoints_190,,false,"Rampayne Street, Pimlico",001106,1279381080000,false,true
BikePoints_191,,false,"Hyde Park Corner, Hyde Park",001075,1279383120000,false,true
BikePoints_192,,false,"Wardour Street, Soho",001163,1279383300000,false,true
BikePoints_193,,false,"Bankside Mix, Bankside",000963,1279392479356,false,true
BikePoints_194,,false,"Hop Exchange, The Borough",000960,1279392479395,false,true
BikePoints_195,,false,"Milroy Walk, South Bank",000959,1279392479432,false,true
BikePoints_196,,false,"Union Street, The Borough",000961,1279392479471,false,true
BikePoints_197,,false,"Stamford Street, South Bank",000962,1279392479520,false,true
BikePoints_199,,false,"Great Tower Street, Monument",001080,1279441800000,false,true
BikePoints_200,,false,"LMU Commercial Road, Whitechapel",001105,1279441920000,false,true
BikePoints_201,,false,"Dorset Square, Marylebone",001162,1279444080000,false,true
BikePoints_202,,false,"Leman Street, Aldgate",001102,1279444320000,false,true
BikePoints_203,,false,"West Smithfield Rotunda, Farringdon",001040,1279445580000,false,true
BikePoints_204,,false,"Margery Street, Clerkenwell",003468,1279466640000,false,true
BikePoints_206,,false,"New Road 1 , Whitechapel",001171,1279471380000,false,true
BikePoints_207,,false,"Grosvenor Crescent, Belgravia",001169,1279558140000,false,true
BikePoints_208,,false,"Mallory Street, Marylebone",001175,1279472580000,false,true
BikePoints_209,,false,"Denyer Street, Knightsbridge",003454,1279529160000,false,true
BikePoints_210,,false,"Hinde Street, Marylebone",003476,1279535160000,false,true
BikePoints_211,,false,"Cadogan Place, Knightsbridge",003469,1279535820000,false,true
BikePoints_212,,false,"Campden Hill Road, Notting Hill",003487,1279536840000,false,true
BikePoints_213,,false,"Wellington Arch, Hyde Park",001109,1279537020000,false,true
BikePoints_214,,false,"Endsleigh Gardens, Euston",001079,1279537200000,false,true
BikePoints_215,,false,"Moorfields, Moorgate",001092,1279537380000,false,true
BikePoints_216,,false,"Old Brompton Road, South Kensington",003479,1279537920000,false,true
BikePoints_217,,false,"Wormwood Street, Liverpool Street",002587,1279538040000,false,true
BikePoints_218,,false,"St. Luke's Church, Chelsea",003486,1279543740000,false,true
BikePoints_219,,false,"Bramham Gardens, Earl's Court",001183,1279545900000,false,true
BikePoints_220,,false,"Chelsea Green, Chelsea",001179,1279546320000,false,true
BikePoints_221,,false,"Horseferry Road, Westminster",001170,1279552200000,false,true
BikePoints_222,,false,"Knightsbridge, Hyde Park",001101,1279614120000,false,true
BikePoints_223,,false,"Rodney Road , Walworth",003481,1279614420000,false,true
BikePoints_224,,false,"Queensway, Kensington Gardens",001150,1279615020000,false,true
BikePoints_225,,false,"Notting Hill Gate Station, Notting Hill",001182,1279616280000,false,true
BikePoints_226,,false,"Charles II Street, West End",003488,1279616520000,false,true
BikePoints_227,,false,"Great Percy Street, Clerkenwell",003470,1279616700000,false,true
BikePoints_228,,false,"St. James's Square, St. James's",001067,1279616880000,false,true
BikePoints_229,,false,"Whitehall Place, Strand",001151,1279617780000,false,true
BikePoints_230,,false,"Poured Lines, Bankside",001144,1279618020000,false,true
BikePoints_231,,false,"Queen's Gate (Central), South Kensington",001089,1279622820000,false,true
BikePoints_232,,false,"Carey Street, Holborn",001139,1279623240000,false,true
BikePoints_233,,false,"Pall Mall East, West End",001153,1279624260000,false,true
BikePoints_234,,false,"Liverpool Road (N1 Centre), Angel",001081,1279624680000,false,true
BikePoints_235,,false,"Kennington Road  , Vauxhall",001154,1279625640000,false,true
BikePoints_236,,false,"Fashion Street, Whitechapel",003483,1279625940000,false,true
BikePoints_237,,false,"Dock Street, Wapping",003467,1279799040000,false,true
BikePoints_238,,false,"Frampton Street, Paddington",001099,1279627920000,false,true
BikePoints_239,,false,"Warren Street Station, Euston",001090,1279628160000,false,true
BikePoints_242,,false,"Beaumont Street, Marylebone",003482,1279628640000,false,true
BikePoints_243,,false,"Gloucester Street, Pimlico",001103,1279628940000,false,true
BikePoints_244,,false,"Earnshaw Street , Covent Garden",001145,1279629240000,false,true
BikePoints_245,,false,"Grosvenor Road, Pimlico",001140,1279629660000,false,true
BikePoints_246,,false,"Berry Street, Clerkenwell",001159,1279639740000,false,true
BikePoints_247,,false,"St. John's Wood Church, The Regent's Park",001091,1279639920000,false,true
BikePoints_248,,false,"Triangle Car Park, Hyde Park",001088,1279640160000,false,true
BikePoints_249,,false,"Harper Road, The Borough",001137,1279640400000,false,true
BikePoints_250,,false,"Royal Avenue 1, Chelsea",003440,1279641000000,false,true
BikePoints_251,,false,"Brushfield Street, Liverpool Street",001161,1279700160000,false,true
BikePoints_252,,false,"Jubilee Gardens, South Bank",001111,1279700640000,false,true
BikePoints_521,,false,"Driffield Road, Old Ford",200030,,false,true
BikePoints_522,,false,"Clinton Road, Mile End",200161,,false,true
BikePoints_523,,false,"Langdon Park, Poplar",200160,,false,true
BikePoints_524,,false,"Lancaster Gate , Bayswater",200017,1328515080000,false,true
BikePoints_525,,false,"Blythe Road, Olympia",200153,1643301180000,false,true
BikePoints_526,,false,"Lancaster Drive, Blackwall",200143,,false,true
BikePoints_527,,false,"Hansard Mews, Holland Park",200154,1328777280000,false,true
BikePoints_528,,false,"Clarges Street, Mayfair",200088,1328777880000,false,true
BikePoints_529,,false,"Manresa Road, Chelsea",200010,,false,true
BikePoints_530,,false,"Newby Place, Poplar",200146,,false,true
BikePoints_531,,false,"Twig Folly Bridge, Mile End",200167,1328778840000,false,true
BikePoints_532,,false,"Jubilee Plaza, Canary Wharf",200163,1328886360000,false,true
BikePoints_533,,false,"Wellington Row, Bethnal Green",200165,,false,true
BikePoints_534,,false,"Goldsmith's Row, Haggerston",200159,,false,true
BikePoints_535,,false,"Gloucester Avenue, Camden Town",200145,,false,true
BikePoints_536,,false,"Queensbridge Road, Haggerston",200024,,false,true
BikePoints_537,,false,"Old Montague Street, Whitechapel",200239,1330352880000,false,true
BikePoints_538,,false,"Naval Row, Blackwall",200050,,false,true
BikePoints_539,,false,"Hoxton Station, Hoxton",200151,,false,true
BikePoints_540,,false,"Albany Street, The Regent's Park",200134,,false,true
BikePoints_541,,false,"Green Park Station, Mayfair",200096,,false,true
BikePoints_542,,false,"Salmon Lane, Limehouse",200147,,false,true
BikePoints_543,,false,"Lansdowne Walk, Ladbroke Grove",200065,,false,true
BikePoints_544,,false,"Percival Street, Finsbury",200051,,false,true
BikePoints_545,,false,"Arlington Road, Camden Town",200070,,false,true
BikePoints_546,,false,"New Fetter Lane, Holborn",200044,,false,true
BikePoints_547,,false,"East India DLR, Blackwall",200127,,false,true
BikePoints_548,,false,"Westminster Bridge Road, Elephant & Castle",200076,,false,true
BikePoints_549,,false,"Gaywood  Street, Elephant & Castle",200132,,false,true
BikePoints_550,,false,"Harford Street, Mile End",200102,,false,true
BikePoints_551,,false,"Import Dock, Canary Wharf",200066,1330071720000,false,true
BikePoints_552,,false,"Watney Street, Shadwell",200149,,false,true
BikePoints_553,,false,"Regent's Row , Haggerston",200064,,false,true
BikePoints_554,,false,"Aberfeldy Street, Poplar",200078,,false,true
BikePoints_556,,false,"Heron Quays DLR, Canary Wharf",200138,,false,true
BikePoints_557,,false,"King Edward Street, St Pauls",200203,,false,true
BikePoints_558,,false,"Page Street, Westminster",200048,1399635120000,false,true
BikePoints_559,,false,"Abbotsbury Road, Holland Park",200111,,false,true
BikePoints_560,,false,"Ladbroke Grove Central, Ladbroke Grove",200015,,false,true
BikePoints_561,,false,"Rectory Square, Stepney",200037,1330503540000,false,true
BikePoints_562,,false,"Bury Place, Holborn",200074,1330503420000,false,true
BikePoints_563,,false,"Preston's Road, Cubitt Town",200232,,false,true
BikePoints_564,,false,"Somerset House, Strand",200068,,false,true
BikePoints_565,,false,"Selby Street, Whitechapel",200135,,false,true
BikePoints_566,,false,"Westfield Ariel Way, White City",200141,1330937940000,false,true
BikePoints_568,,false,"Bishop's Bridge Road West, Bayswater",200110,,false,true
BikePoints_569,,false,"Pitfield Street Central, Hoxton",200248,,false,true
BikePoints_570,,false,"Upper Bank Street, Canary Wharf",200099,1330773180000,false,true
BikePoints_571,,false,"Westfield Southern Terrace ,Shepherd's Bush",200061,1330620180000,false,true
BikePoints_572,,false,"Greenland Road, Camden Town",200026,,false,true
BikePoints_573,,false,"Limerston Street, West Chelsea",200001,1331796060000,false,true
BikePoints_574,,false,"Eagle Wharf Road, Hoxton",200246,1333618560000,false,true
BikePoints_576,,false,"Alpha Grove, Millwall",200109,,false,true
BikePoints_577,,false,"Globe Town Market, Bethnal Green",200247,,false,true
BikePoints_578,,false,"Hollybush Gardens, Bethnal Green",200244,1330444680000,false,true
BikePoints_579,,false,"Queen Street 2, Bank",200128,,false,true
BikePoints_580,,false,"Doddington Grove, Kennington",200084,1392208500000,false,true
BikePoints_581,,false,"New Cavendish Street, Marylebone",200005,1331883540000,false,true
BikePoints_583,,false,"Abingdon Green, Westminster",200231,,false,true
BikePoints_584,,false,"Ilchester Gardens, Bayswater",200086,,false,true
BikePoints_586,,false,"Mudchute DLR, Cubitt Town",200092,1331797200000,false,true
BikePoints_587,,false,"Monument Street, Monument",200101,1332406320000,false,true
BikePoints_588,,false,"Hoxton Street, Hoxton",200071,1330937820000,false,true
BikePoints_589,,false,"Drayton Gardens, West Chelsea",200060,,false,true
BikePoints_590,,false,"Greenberry Street, St.John's Wood",200236,,false,true
BikePoints_592,,false,"Bishop's Bridge Road East, Bayswater",200108,,false,true
BikePoints_593,,false,"Northdown Street, King's Cross",200058,,false,true
BikePoints_594,,false,"Kingsway Southbound, Strand",200226,1331710680000,false,true
BikePoints_595,,false,"Hammersmith Road, Hammersmith",200142,,false,true
BikePoints_596,,false,"Parson's Green , Parson's Green",200237,,false,true
BikePoints_597,,false,"Fulham Park Road, Fulham",200229,,false,true
BikePoints_598,,false,"Southerton Road, Hammersmith",200166,1501544700000,false,true
BikePoints_599,,false,"Manbre Road, Hammersmith",200235,,false,true
BikePoints_600,,false,"South Lambeth Road, Vauxhall",200133,,false,true
BikePoints_601,,false,"BBC White City, White City",200136,,false,true
BikePoints_602,,false,"Union Grove, Wandsworth Road",200211,,false,true
BikePoints_603,,false,"Caldwell Street, Stockwell",200137,,false,true
BikePoints_604,,false,"St Martins Close, Camden Town",200195,,false,true
BikePoints_605,,false,"Seymour Place, Marylebone",200198,,false,true
BikePoints_606,,false,"Addison Road, Holland Park",200218,,false,true
BikePoints_607,,false,"Putney Bridge Station, Fulham",200125,,false,true
BikePoints_608,,false,"Colet Gardens, Hammersmith",200224,,false,true
BikePoints_609,,false,"Sugden Road, Clapham",200208,1380109980000,false,true
BikePoints_610,,false,"Danvers Street, West Chelsea",200222,1380113460000,false,true
BikePoints_611,,false,"Princedale Road , Holland Park",200067,1380203940000,false,true
BikePoints_612,,false,"Wandsworth Rd, Isley Court, Wandsworth Road",200175,1380294600000,false,true
BikePoints_613,,false,"Woodstock Grove, Shepherd's Bush",200214,1380211860000,false,true
BikePoints_253,,false,"Shoreditch Park, Hoxton",001051,1279700820000,false,true
BikePoints_254,,false,"Chadwell Street, Angel",003471,1279700940000,false,true
BikePoints_255,,false,"Clifton Road, Maida Vale",001147,1279702560000,false,true
BikePoints_256,,false,"Houghton Street, Strand",003484,1279708020000,false,true
BikePoints_257,,false,"Westminster University, Marylebone",001194,1279708140000,false,true
BikePoints_258,,false,"Kensington Gore, Knightsbridge",001193,1279708380000,false,true
BikePoints_259,,false,"Bourne Street, Belgravia",001180,1279709100000,false,true
BikePoints_260,,false,"Broadwick Street, Soho",003489,1279711020000,false,true
BikePoints_261,,false,"Princes Square, Bayswater",003491,1279711200000,false,true
BikePoints_262,,false,"LSBU (Borough Road), Elephant & Castle",001095,1279711620000,false,true
BikePoints_263,,false,"St. Mary Axe, Aldgate",001184,1279712160000,false,true
BikePoints_264,,false,"Tysoe Street, Clerkenwell",001146,1279712520000,false,true
BikePoints_265,,false,"Southwick Street, Paddington",003490,1279714320000,false,true
BikePoints_266,,false,"Queen's Gate (North), Kensington",001204,1279714560000,false,true
BikePoints_267,,false,"Regency Street, Westminster",001155,1279714740000,false,true
BikePoints_268,,false,"Belgrave Road, Victoria",001087,1279714920000,false,true
BikePoints_269,,false,"Empire Square, The Borough",001209,1279715100000,false,true
BikePoints_270,,false,"Kennington Lane Rail Bridge, Vauxhall",001190,1279720380000,false,true
BikePoints_271,,false,"London Zoo,  The Regent's Park",001136,1279720920000,false,true
BikePoints_272,,false,"Baylis Road, Waterloo",001133,1279721220000,false,true
BikePoints_273,,false,"Belvedere Road 1, South Bank",001186,1279721400000,false,true
BikePoints_274,,false,"Warwick Road, Olympia",001134,1279721580000,false,true
BikePoints_275,,false,"Barbican Centre, Barbican",001191,1279721880000,false,true
BikePoints_276,,false,"Lower Thames Street, Monument",001098,1279723200000,false,true
BikePoints_277,,false,"Kensington Church Street, Kensington",001143,1279723320000,false,true
BikePoints_278,,false,"Tooley Street, Bermondsey",001142,1279723500000,false,true
BikePoints_279,,false,"North Wharf Road, Paddington",001108,1279723740000,false,true
BikePoints_280,,false,"Royal Avenue 2, Chelsea",003462,1279726440000,false,true
BikePoints_281,,false,"Smith Square, Westminster",003480,1279726620000,false,true
BikePoints_282,,false,"Royal London Hospital, Whitechapel",001077,1279726980000,false,true
BikePoints_283,,false,"Kingsway, Covent Garden",001141,1279727220000,false,true
BikePoints_284,,false,"Lambeth North Station, Waterloo",001117,1279727580000,false,true
BikePoints_286,,false,"St. John's Wood Road, St. John's Wood",001187,1279727880000,false,true
BikePoints_287,,false,"Bedford Way, Bloomsbury",001156,1279728060000,false,true
BikePoints_288,,false,"Elizabeth Bridge, Victoria",001138,1279793820000,false,true
BikePoints_289,,false,"South Audley Street, Mayfair",003493,1279794060000,false,true
BikePoints_290,,false,"St Mary's Hospital, Paddington",003496,1279795140000,false,true
BikePoints_291,,false,"Claverton Street, Pimlico",001135,1279800420000,false,true
BikePoints_292,,false,"Montpelier Street, Knightsbridge",001206,1279800600000,false,true
BikePoints_293,,false,"Kensington Olympia Station, Olympia",001214,1279800780000,false,true
BikePoints_294,,false,"St. George's Square, Pimlico",001195,1279800900000,false,true
BikePoints_295,,false,"Swan Street, The Borough",001216,1279801080000,false,true
BikePoints_296,,false,"Knaresborough Place, Earl's Court",200069,1377258960000,false,true
BikePoints_297,,false,"Geraldine Street, Elephant & Castle",003498,1279801560000,false,true
BikePoints_298,,false,"Curlew Street, Shad Thames",001213,1279805640000,false,true
BikePoints_299,,false,"Vincent Square, Westminster",001196,1279808160000,false,true
BikePoints_300,,false,"Serpentine Car Park, Hyde Park",001217,1279808700000,false,true
BikePoints_301,,false,"Marylebone Lane, Marylebone",001152,1279809000000,false,true
BikePoints_302,,false,"Putney Pier, Wandsworth",003492,1279812360000,false,true
BikePoints_303,,false,"Albert Gate, Hyde Park",001132,1279812720000,false,true
BikePoints_306,,false,"Rathbone Street, Fitzrovia",003497,1279816260000,false,true
BikePoints_307,,false,"Black Lion Gate, Kensington Gardens",001157,1279816500000,false,true
BikePoints_308,,false,"Long Lane , Bermondsey",001189,1279816740000,false,true
BikePoints_309,,false,"Embankment (Savoy), Strand",001192,1279875060000,false,true
BikePoints_310,,false,"Black Prince Road, Vauxhall",001205,1279879560000,false,true
BikePoints_311,,false,"Foley Street, Fitzrovia",003494,1279880100000,false,true
BikePoints_312,,false,"Grove End Road, St. John's Wood",001130,1279880340000,false,true
BikePoints_313,,false,"Wells Street, Fitzrovia",003495,1279880520000,false,true
BikePoints_314,,false,"Tyers Gate, Bermondsey",003485,1279884480000,false,true
BikePoints_315,,false,"The Tennis Courts, The Regent's Park",001199,1279884660000,false,true
BikePoints_316,1539845760000,false,"Warwick Row, Westminster",000968,1279884840000,false,true
BikePoints_317,,false,"Dickens Square, Borough",001208,1279885080000,false,true
BikePoints_318,,false,"Sackville Street, Mayfair",001197,1279885320000,false,true
BikePoints_319,,false,"Baldwin Street, St. Luke's",003500,1279890360000,false,true
BikePoints_320,,false,"Queen Mother Sports Centre, Victoria",001148,1279890840000,false,true
BikePoints_321,,false,"Bermondsey Street, Bermondsey",002637,1279891020000,false,true
BikePoints_322,,false,"Palissy Street, Shoreditch",003502,1279891920000,false,true
BikePoints_323,,false,"Clifton Street, Shoreditch",003501,1279892040000,false,true
BikePoints_324,,false,"Ontario Street, Elephant & Castle",001200,1279894920000,false,true
BikePoints_325,,false,"St. Martin's Street, West End",001158,1279896660000,false,true
BikePoints_326,,false,"Graham Street, Angel",001131,1279896840000,false,true
BikePoints_327,,false,"New North Road 1, Hoxton",001128,1280133420000,false,true
BikePoints_328,,false,"New North Road 2, Hoxton",002641,1280133540000,false,true
BikePoints_329,,false,"Prince Albert Road, The Regent's Park",002636,1280133720000,false,true
BikePoints_330,,false,"Eastbourne Mews, Paddington",001203,1280141280000,false,true
BikePoints_331,,false,"Bunhill Row, Moorgate",001211,1280141460000,false,true
BikePoints_332,,false,"Nevern Place, Earl's Court",001210,1280142360000,false,true
BikePoints_333,,false,"Palace Gardens Terrace, Notting Hill",002633,1280142540000,false,true
BikePoints_334,,false,"Concert Hall Approach 1, South Bank",002635,1280147580000,false,true
BikePoints_335,,false,"Tavistock Street, Covent Garden",001207,1280152560000,false,true
BikePoints_614,,false,"London Fields, Hackney Central",200025,1380795000000,false,true
BikePoints_615,,false,"Finlay Street, Fulham",200029,1380288900000,false,true
BikePoints_616,,false,"Aintree Street, Fulham",200098,,false,true
BikePoints_617,,false,"Elysium Place, Fulham",200028,1380531540000,false,true
BikePoints_618,,false,"Eel Brook Common, Walham Green",300003,1380546540000,false,true
BikePoints_619,,false,"Irene Road, Parsons Green",300012,1380552360000,false,true
BikePoints_620,,false,"Surrey Lane, Battersea",300010,1380629040000,false,true
BikePoints_621,,false,"Wandsworth Town Station, Wandsworth",200091,1380899280000,false,true
BikePoints_622,,false,"Lansdowne Road, Ladbroke Grove",200172,1380901680000,false,true
BikePoints_623,,false,"Nantes Close, Wandsworth",200186,1381135320000,false,true
