place_id,terminal_name,locked,temporary,removal_date,common_name,installed,install_date
BikePoints_470,200174,false,false,,"Mostyn Grove, Bow",true,1326790620000
BikePoints_471,200006,false,false,,"Hewison Street, Old Ford",true,1326790860000
BikePoints_472,200019,false,false,,"Malmesbury Road, Bow",true,1326791160000
BikePoints_473,022167,false,false,,"Millharbour, Millwall",true,1326816540000
BikePoints_474,200155,false,false,,"Gascoyne Road, Victoria Park",true,1326822960000
BikePoints_475,200004,false,false,,"Lightermans Road, Millwall",true,1326825480000
BikePoints_476,200009,false,false,,"Stebondale Street, Cubitt Town",true,1326962100000
BikePoints_477,200018,false,false,,"Spindrift Avenue, Millwall",true,1326963780000
BikePoints_478,200012,false,false,,"Stepney Green Station, Stepney",true,1326965580000
BikePoints_479,200156,false,false,,"Pott Street, Bethnal Green",true,1326966240000
BikePoints_480,200115,false,false,,"Flamborough Street, Limehouse",true,1326975420000
BikePoints_481,200022,false,false,,"Saunders Ness Road, Cubitt Town",true,1326996480000
BikePoints_482,200052,false,false,,"Exhibition Road Museums 2, South Kensington",true,1326996720000
BikePoints_483,022166,false,false,,"Albert Gardens, Stepney",true,1327088280000
BikePoints_484,022172,false,false,,"Bromley High Street, Bow",true,1327339740000
BikePoints_485,022173,false,false,,"Old Ford Road, Bethnal Green",true,1327255440000
BikePoints_486,022174,false,false,,"Granby Street, Shoreditch",true,1327338660000
BikePoints_487,022175,false,false,,"Canton Street, Poplar",true,1327936860000
BikePoints_488,022176,false,false,,"Reardon Street, Wapping",true,1327254960000
BikePoints_489,022177,false,false,,"Christian Street, Whitechapel",true,1327087920000
BikePoints_490,200090,false,false,,"Pennington Street, Wapping",true,
BikePoints_491,200249,false,false,,"Queen Mary's, Mile End",true,1327256220000
BikePoints_492,200230,false,false,,"Maplin Street, Mile End",true,1327256520000
BikePoints_494,200233,false,false,,"South Quay East, Canary Wharf",true,1327433220000
BikePoints_495,200252,false,false,,"Bow Church Station, Bow",true,1327340460000
BikePoints_496,200255,false,false,,"Devons Road, Bow",true,1327400820000
BikePoints_497,200242,false,false,,"Merchant Street, Bow",true,1327398420000
BikePoints_498,200251,false,false,,"Bow Road Station, Bow",true,1327398660000
BikePoints_499,200011,false,false,,"Furze Green, Bow",true,1327407960000
BikePoints_500,200148,false,false,,"Ansell House, Stepney",true,1327430040000
BikePoints_501,200073,false,false,,"Cephas Street, Bethnal Green",true,1327430220000
BikePoints_502,200241,false,false,,"Bonner Gate, Victoria Park",true,1563957840000
BikePoints_503,200250,false,false,,"Cleveland Way, Stepney",true,1327492920000
BikePoints_504,200243,false,false,,"St. John's Park, Cubitt Town",true,1327937820000
BikePoints_505,200038,false,false,,"Ackroyd Drive, Bow",true,1327937460000
BikePoints_506,200036,false,false,,"Bell Lane, Liverpool Street",true,1327938660000
BikePoints_507,200131,false,false,,"Clarkson Street, Bethnal Green",true,1327938420000
BikePoints_508,200157,false,false,,"Fournier Street, Whitechapel",true,1327938180000
BikePoints_509,200253,false,false,,"Fore Street, Guildhall",true,1327938120000
BikePoints_510,200238,false,false,,"Westferry DLR, Limehouse",true,
BikePoints_511,200256,false,false,,"Sutton Street, Shadwell",true,1327937940000
BikePoints_512,200083,false,false,,"Pritchard's Road, Bethnal Green",true,1328112600000
BikePoints_513,200162,false,false,,"Watney Market, Stepney",true,
BikePoints_514,200008,false,false,,"Portman Square, Marylebone",true,1328201520000
BikePoints_515,200080,false,false,,"Russell Gardens, Olympia",true,
BikePoints_516,200089,false,false,,"Chrisp Street Market, Poplar",true,1328202420000
BikePoints_517,200027,false,false,,"Ford Road, Old Ford",true,1326790860000
BikePoints_518,200041,false,false,,"Antill Road, Mile End",true,
BikePoints_519,200254,false,false,,"Teviot Street, Poplar",true,
BikePoints_781,300032,false,false,,"Victoria & Albert Museum, South Kensington",true,1446485340000
BikePoints_782,300210,false,false,,"Halford Road, West Kensington",true,1446485820000
BikePoints_783,300213,false,false,,"Monier Road, Hackney Wick",true,1448529660000
BikePoints_784,300200,false,false,,"East Village, Queen Elizabeth Olympic Park",true,1452789240000
BikePoints_785,300233,false,false,,"Aquatic Centre, Queen Elizabeth Olympic Park",true,1451908440000
BikePoints_786,300029,false,false,,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",true,1451918160000
BikePoints_787,300227,false,false,,"Timber Lodge, Queen Elizabeth Olympic Park",true,1451900700000
BikePoints_788,300226,false,false,,"Copper Box Arena, Queen Elizabeth Olympic Park",true,1451906880000
BikePoints_789,300021,false,false,,"Podium, Queen Elizabeth Olympic Park",true,1452507000000
BikePoints_790,300234,false,false,,"Stratford Station, Stratford",true,1452687420000
BikePoints_792,300214,false,false,,"Blackfriars Road, Southwark",true,1454926380000
BikePoints_793,300205,false,false,,"Cromer Street, Bloomsbury",true,1459424760000
BikePoints_794,300204,false,false,,"Victoria Rise, Clapham Common",true,1456404240000
BikePoints_795,300203,false,false,,"Euston Square Gardens, Euston",true,1456744740000
BikePoints_796,300201,false,false,,"Coram Street, Bloomsbury",true,1456746420000
BikePoints_797,300211,false,false,,"Ossulston Street, Somers Town",true,1456839540000
BikePoints_798,300212,false,false,,"Birkenhead Street, King's Cross",true,1464787980000
BikePoints_799,300202,false,false,,"Kings Gate House, Westminster",true,1464876480000
BikePoints_800,300248,false,false,,"Sopwith Way, Battersea Park",true,1457107140000
BikePoints_801,300208,false,false,,"Lavington Street, Bankside",true,1458824640000
BikePoints_802,300209,false,false,,"Albert Square, Stockwell",true,1464865500000
BikePoints_803,300238,false,false,,"Southwark Street, Bankside",true,1464787860000
BikePoints_804,300243,false,false,,"Good's Way, King's Cross",true,1459410960000
BikePoints_805,300244,false,false,,"The Metropolitan, Portobello",true,1467626400000
BikePoints_806,300241,false,false,,"Handyside Street, King's Cross",true,1472723460000
BikePoints_807,300236,false,false,,"Bevington Road West, North Kensington",true,1466715600000
BikePoints_808,300207,false,false,,"Gauden Road, Clapham",true,1461753540000
BikePoints_809,300240,false,false,,"Lincoln's Inn Fields, Holborn",true,1467640800000
BikePoints_810,300237,false,false,,"Tate Modern, Bankside",true,1464943200000
BikePoints_811,300228,false,false,,"Westferry Circus, Canary Wharf",true,1469538960000
BikePoints_812,300217,false,false,,"Here East North, Queen Elizabeth Olympic Park",true,1469005200000
BikePoints_813,300224,false,false,,"New Spring Gardens Walk, Vauxhall",true,1467627120000
BikePoints_814,300245,false,false,,"Clapham Road, Lingham Street, Stockwell",true,1464870060000
BikePoints_815,300231,false,false,,"Lambeth Palace Road, Waterloo",true,1462357680000
BikePoints_816,300219,false,false,,"Here East South, Queen Elizabeth Olympic Park",true,1489065360000
BikePoints_817,300232,false,false,,"Riverlight South, Nine Elms",true,1464949140000
BikePoints_818,300249,false,false,,"Westminster Pier, Westminster",true,1563958740000
BikePoints_819,300246,false,false,,"Belvedere Road 2, South Bank",true,1476360120000
BikePoints_820,300239,false,false,,"Victory Place, Walworth",true,1481807940000
BikePoints_821,300221,false,false,,"Battersea Power Station, Battersea Park",true,1487335920000
BikePoints_826,300242,false,false,,"Allington Street, Victoria",true,1500554880000
BikePoints_827,300247,false,false,,"Cranmer Road, Stockwell",true,1517788800000
BikePoints_828,300225,false,false,,"Normandy Road, Stockwell",true,1517788800000
BikePoints_829,300230,false,false,,"Wynne Road, Stockwell",true,1517443200000
BikePoints_830,300229,false,false,,"Sidney Road, Stockwell",true,1517961600000
BikePoints_831,300215,false,false,,"St John's Crescent, Brixton",true,1517961600000
BikePoints_832,200240,false,false,,"Ferndale Road, Brixton",true,1517961600000
BikePoints_833,300206,false,false,,"Saltoun Road, Brixton",true,1517875200000
BikePoints_834,300216,false,false,,"Gas Holders, Battersea Park",true,1529449200000
BikePoints_835,300220,false,false,,"Farringdon Street, Holborn",true,
BikePoints_836,300235,false,false,,"York Way, Kings Cross",true,
BikePoints_838,300222,false,false,,"Fore Street Avenue, Guildhall",true,1539254700000
BikePoints_839,200144,false,false,,"Sea Containers, South Bank",true,1544611140000
BikePoints_840,002679,false,false,,"George Row, Bermondsey",true,1599752640000
BikePoints_841,002667,false,false,,"Tower Wharf, Bermondsey",true,
BikePoints_842,300250,false,false,,"Temple Gardens, Temple",true,1600856400000
BikePoints_844,300252,false,false,,"Canada Water Station, Rotherhithe",true,1608298140000
BikePoints_845,300253,false,false,,"Bermondsey Station, Bermondsey",true,1608303660000
BikePoints_169,003477,false,false,,"Porchester Place, Paddington",true,1279289760000
BikePoints_170,001057,false,false,,"Hardwick Street, Clerkenwell",true,1279290180000
BikePoints_171,003459,false,false,,"Collingham Gardens, Earl's Court",true,1279291200000
BikePoints_172,001124,false,false,,"Sumner Place, South Kensington",true,1279291500000
BikePoints_173,001176,false,false,,"Waterloo Road, South Bank",true,1279292700000
BikePoints_174,001100,false,false,,"Strand, Strand",true,1279295940000
BikePoints_175,000997,false,false,,"Worship Street, Shoreditch",true,1529674980000
BikePoints_176,001173,false,false,,"Gloucester Terrace, Bayswater",true,1279297560000
BikePoints_177,001122,false,false,,"Ashley Place, Victoria",true,1279297740000
BikePoints_178,003460,false,false,,"Warwick Square, Pimlico",true,1279297920000
BikePoints_180,001126,false,false,,"North Audley Street, Mayfair",true,1279298220000
BikePoints_181,003473,false,false,,"Belgrave Square, Belgravia",true,1279298460000
BikePoints_182,001166,false,false,,"Bell Street , Marylebone",true,1279363140000
BikePoints_183,001165,false,false,,"Riverlight North, Nine Elms",true,1279364160000
BikePoints_184,001164,false,false,,"Portland Place, Marylebone",true,1279364280000
BikePoints_185,001174,false,false,,"Alderney Street, Pimlico",true,1279365360000
BikePoints_186,001167,false,false,,"South Wharf Road, Paddington",true,1279365480000
BikePoints_187,001172,false,false,,"Queen's Gate (South), South Kensington",true,1279365720000
BikePoints_188,001112,false,false,,"Nutford Place, Marylebone",true,1279376760000
BikePoints_189,001104,false,false,,"Claremont Square, Angel",true,1279377180000
BikePoints_190,001106,false,false,,"Rampayne Street, Pimlico",true,1279381080000
BikePoints_191,001075,false,false,,"Hyde Park Corner, Hyde Park",true,1279383120000
BikePoints_192,001163,false,false,,"Wardour Street, Soho",true,1279383300000
BikePoints_193,000963,false,false,,"Bankside Mix, Bankside",true,1279392479356
BikePoints_194,000960,false,false,,"Hop Exchange, The Borough",true,1279392479395
BikePoints_195,000959,false,false,,"Milroy Walk, South Bank",true,1279392479432
BikePoints_196,000961,false,false,,"Union Street, The Borough",true,1279392479471
BikePoints_197,000962,false,false,,"Stamford Street, South Bank",true,1279392479520
BikePoints_199,001080,false,false,,"Great Tower Street, Monument",true,1279441800000
BikePoints_200,001105,false,false,,"LMU Commercial Road, Whitechapel",true,1279441920000
BikePoints_201,001162,false,false,,"Dorset Square, Marylebone",true,1279444080000
BikePoints_202,001102,false,false,,"Leman Street, Aldgate",true,1279444320000
BikePoints_203,001040,false,false,,"West Smithfield Rotunda, Farringdon",true,1279445580000
BikePoints_204,003468,false,false,,"Margery Street, Clerkenwell",true,1279466640000
BikePoints_206,001171,false,false,,"New Road 1 , Whitechapel",true,1279471380000
BikePoints_207,001169,false,false,,"Grosvenor Crescent, Belgravia",true,1279558140000
BikePoints_208,001175,false,false,,"Mallory Street, Marylebone",true,1279472580000
BikePoints_210,003476,false,false,,"Hinde Street, Marylebone",true,1279535160000
BikePoints_211,003469,false,false,,"Cadogan Place, Knightsbridge",true,1279535820000
BikePoints_212,003487,false,false,,"Campden Hill Road, Notting Hill",true,1279536840000
BikePoints_213,001109,false,false,,"Wellington Arch, Hyde Park",true,1279537020000
BikePoints_214,001079,false,false,,"Endsleigh Gardens, Euston",true,1279537200000
BikePoints_215,001092,false,false,,"Moorfields, Moorgate",true,1279537380000
BikePoints_216,003479,false,false,,"Old Brompton Road, South Kensington",true,1279537920000
BikePoints_217,002587,false,false,,"Wormwood Street, Liverpool Street",true,1279538040000
BikePoints_218,003486,false,false,,"St. Luke's Church, Chelsea",true,1279543740000
BikePoints_219,001183,false,false,,"Bramham Gardens, Earl's Court",true,1279545900000
BikePoints_220,001179,false,false,,"Chelsea Green, Chelsea",true,1279546320000
BikePoints_221,001170,false,false,,"Horseferry Road, Westminster",true,1279552200000
BikePoints_222,001101,false,false,,"Knightsbridge, Hyde Park",true,1279614120000
BikePoints_223,003481,false,false,,"Rodney Road , Walworth",true,1279614420000
BikePoints_224,001150,false,false,,"Queensway, Kensington Gardens",true,1279615020000
BikePoints_225,001182,false,false,,"Notting Hill Gate Station, Notting Hill",true,1279616280000
BikePoints_226,003488,false,false,,"Charles II Street, West End",true,1279616520000
BikePoints_227,003470,false,false,,"Great Percy Street, Clerkenwell",true,1279616700000
BikePoints_228,001067,false,false,,"St. James's Square, St. James's",true,1279616880000
BikePoints_229,001151,false,false,,"Whitehall Place, Strand",true,1279617780000
BikePoints_230,001144,false,false,,"Poured Lines, Bankside",true,1279618020000
BikePoints_231,001089,false,false,,"Queen's Gate (Central), South Kensington",true,1279622820000
BikePoints_232,001139,false,false,,"Carey Street, Holborn",true,1279623240000
BikePoints_233,001153,false,false,,"Pall Mall East, West End",true,1279624260000
BikePoints_234,001081,false,false,,"Liverpool Road (N1 Centre), Angel",true,1279624680000
BikePoints_235,001154,false,false,,"Kennington Road  , Vauxhall",true,1279625640000
BikePoints_236,003483,false,false,,"Fashion Street, Whitechapel",true,1279625940000
BikePoints_237,003467,false,false,,"Dock Street, Wapping",true,1279799040000
BikePoints_238,001099,false,false,,"Frampton Street, Paddington",true,1279627920000
BikePoints_239,001090,false,false,,"Warren Street Station, Euston",true,1279628160000
BikePoints_240,003472,false,false,,"Colombo Street, Southwark",true,1279628280000
BikePoints_242,003482,false,false,,"Beaumont Street, Marylebone",true,1279628640000
BikePoints_243,001103,false,false,,"Gloucester Street, Pimlico",true,1279628940000
BikePoints_244,001145,false,false,,"Earnshaw Street , Covent Garden",true,1279629240000
BikePoints_245,001140,false,false,,"Grosvenor Road, Pimlico",true,1279629660000
BikePoints_246,001159,false,false,,"Berry Street, Clerkenwell",true,1279639740000
BikePoints_247,001091,false,false,,"St. John's Wood Church, The Regent's Park",true,1279639920000
BikePoints_248,001088,false,false,,"Triangle Car Park, Hyde Park",true,1279640160000
BikePoints_249,001137,false,false,,"Harper Road, The Borough",true,1279640400000
BikePoints_250,003440,false,false,,"Royal Avenue 1, Chelsea",true,1279641000000
BikePoints_251,001161,false,false,,"Brushfield Street, Liverpool Street",true,1279700160000
BikePoints_252,001111,false,false,,"Jubilee Gardens, South Bank",true,1279700640000
BikePoints_253,001051,false,false,,"Shoreditch Park, Hoxton",true,1279700820000
BikePoints_520,200234,false,false,,"Bancroft Road, Bethnal Green",true,
BikePoints_521,200030,false,false,,"Driffield Road, Old Ford",true,
BikePoints_522,200161,false,false,,"Clinton Road, Mile End",true,
BikePoints_523,200160,false,false,,"Langdon Park, Poplar",true,
BikePoints_524,200017,false,false,,"Lancaster Gate , Bayswater",true,1328515080000
BikePoints_525,200153,false,false,,"Blythe Road, Olympia",true,1643301180000
BikePoints_526,200143,false,false,,"Lancaster Drive, Blackwall",true,
BikePoints_527,200154,false,false,,"Hansard Mews, Holland Park",true,1328777280000
BikePoints_528,200088,false,false,,"Clarges Street, Mayfair",true,1328777880000
BikePoints_529,200010,false,false,,"Manresa Road, Chelsea",true,
BikePoints_530,200146,false,false,,"Newby Place, Poplar",true,
BikePoints_531,200167,false,false,,"Twig Folly Bridge, Mile End",true,1328778840000
BikePoints_532,200163,false,false,,"Jubilee Plaza, Canary Wharf",true,1328886360000
BikePoints_533,200165,false,false,,"Wellington Row, Bethnal Green",true,
BikePoints_534,200159,false,false,,"Goldsmith's Row, Haggerston",true,
BikePoints_535,200145,false,false,,"Gloucester Avenue, Camden Town",true,
BikePoints_536,200024,false,false,,"Queensbridge Road, Haggerston",true,
BikePoints_537,200239,false,false,,"Old Montague Street, Whitechapel",true,1330352880000
BikePoints_538,200050,false,false,,"Naval Row, Blackwall",true,
BikePoints_539,200151,false,false,,"Hoxton Station, Hoxton",true,
BikePoints_540,200134,false,false,,"Albany Street, The Regent's Park",true,
BikePoints_541,200096,false,false,,"Green Park Station, Mayfair",true,
BikePoints_542,200147,false,false,,"Salmon Lane, Limehouse",true,
BikePoints_543,200065,false,false,,"Lansdowne Walk, Ladbroke Grove",true,
BikePoints_544,200051,false,false,,"Percival Street, Finsbury",true,
BikePoints_545,200070,false,false,,"Arlington Road, Camden Town",true,
BikePoints_546,200044,false,false,,"New Fetter Lane, Holborn",true,
BikePoints_547,200127,false,false,,"East India DLR, Blackwall",true,
BikePoints_548,200076,false,false,,"Westminster Bridge Road, Elephant & Castle",true,
BikePoints_549,200132,false,false,,"Gaywood  Street, Elephant & Castle",true,
BikePoints_550,200102,false,false,,"Harford Street, Mile End",true,
BikePoints_551,200066,false,false,,"Import Dock, Canary Wharf",true,1330071720000
BikePoints_552,200149,false,false,,"Watney Street, Shadwell",true,
BikePoints_553,200064,false,false,,"Regent's Row , Haggerston",true,
BikePoints_554,200078,false,false,,"Aberfeldy Street, Poplar",true,
BikePoints_556,200138,false,false,,"Heron Quays DLR, Canary Wharf",true,
BikePoints_557,200203,false,false,,"King Edward Street, St Pauls",true,
BikePoints_558,200048,false,false,,"Page Street, Westminster",true,1399635120000
BikePoints_559,200111,false,false,,"Abbotsbury Road, Holland Park",true,
BikePoints_560,200015,false,false,,"Ladbroke Grove Central, Ladbroke Grove",true,
BikePoints_561,200037,false,false,,"Rectory Square, Stepney",true,1330503540000
BikePoints_562,200074,false,false,,"Bury Place, Holborn",true,1330503420000
BikePoints_563,200232,false,false,,"Preston's Road, Cubitt Town",true,
BikePoints_564,200068,false,false,,"Somerset House, Strand",true,
BikePoints_565,200135,false,false,,"Selby Street, Whitechapel",true,
BikePoints_566,200141,false,false,,"Westfield Ariel Way, White City",true,1330937940000
BikePoints_568,200110,false,false,,"Bishop's Bridge Road West, Bayswater",true,
BikePoints_569,200248,false,false,,"Pitfield Street Central, Hoxton",true,
BikePoints_570,200099,false,false,,"Upper Bank Street, Canary Wharf",true,1330773180000
BikePoints_571,200061,false,false,,"Westfield Southern Terrace ,Shepherd's Bush",true,1330620180000
BikePoints_572,200026,false,false,,"Greenland Road, Camden Town",true,
BikePoints_573,200001,false,false,,"Limerston Street, West Chelsea",true,1331796060000
BikePoints_574,200246,false,false,,"Eagle Wharf Road, Hoxton",true,1333618560000
BikePoints_576,200109,false,false,,"Alpha Grove, Millwall",true,
BikePoints_577,200247,false,false,,"Globe Town Market, Bethnal Green",true,
BikePoints_578,200244,false,false,,"Hollybush Gardens, Bethnal Green",true,1330444680000
BikePoints_579,200128,false,false,,"Queen Street 2, Bank",true,
BikePoints_580,200084,false,false,,"Doddington Grove, Kennington",true,1392208500000
BikePoints_581,200005,false,false,,"New Cavendish Street, Marylebone",true,1331883540000
BikePoints_583,200231,false,false,,"Abingdon Green, Westminster",true,
BikePoints_584,200086,false,false,,"Ilchester Gardens, Bayswater",true,
BikePoints_586,200092,false,false,,"Mudchute DLR, Cubitt Town",true,1331797200000
BikePoints_587,200101,false,false,,"Monument Street, Monument",true,1332406320000
BikePoints_588,200071,false,false,,"Hoxton Street, Hoxton",true,1330937820000
BikePoints_589,200060,false,false,,"Drayton Gardens, West Chelsea",true,
BikePoints_590,200236,false,false,,"Greenberry Street, St.John's Wood",true,
BikePoints_592,200108,false,false,,"Bishop's Bridge Road East, Bayswater",true,
BikePoints_593,200058,false,false,,"Northdown Street, King's Cross",true,
BikePoints_594,200226,false,false,,"Kingsway Southbound, Strand",true,1331710680000
BikePoints_595,200142,false,false,,"Hammersmith Road, Hammersmith",true,
BikePoints_596,200237,false,false,,"Parson's Green , Parson's Green",true,
BikePoints_597,200229,false,false,,"Fulham Park Road, Fulham",true,
BikePoints_598,200166,false,false,,"Southerton Road, Hammersmith",true,1501544700000
BikePoints_599,200235,false,false,,"Manbre Road, Hammersmith",true,
BikePoints_600,200133,false,false,,"South Lambeth Road, Vauxhall",true,
BikePoints_601,200136,false,false,,"BBC White City, White City",true,
BikePoints_602,200211,false,false,,"Union Grove, Wandsworth Road",true,
BikePoints_603,200137,false,false,,"Caldwell Street, Stockwell",true,
BikePoints_604,200195,false,false,,"St Martins Close, Camden Town",true,
BikePoints_606,200218,false,false,,"Addison Road, Holland Park",true,
BikePoints_607,200125,false,false,,"Putney Bridge Station, Fulham",true,
BikePoints_608,200224,false,false,,"Colet Gardens, Hammersmith",true,
BikePoints_609,200208,false,false,,"Sugden Road, Clapham",true,1380109980000
BikePoints_610,200222,false,false,,"Danvers Street, West Chelsea",true,1380113460000
BikePoints_611,200067,false,false,,"Princedale Road , Holland Park",true,1380203940000
BikePoints_612,200175,false,false,,"Wandsworth Rd, Isley Court, Wandsworth Road",true,1380294600000
BikePoints_613,200214,false,false,,"Woodstock Grove, Shepherd's Bush",true,1380211860000
BikePoints_614,200025,false,false,,"London Fields, Hackney Central",true,1380795000000
BikePoints_254,003471,false,false,,"Chadwell Street, Angel",true,1279700940000
BikePoints_255,001147,false,false,,"Clifton Road, Maida Vale",true,1279702560000
BikePoints_256,003484,false,false,,"Houghton Street, Strand",true,1279708020000
BikePoints_257,001194,false,false,,"Westminster University, Marylebone",true,1279708140000
BikePoints_258,001193,false,false,,"Kensington Gore, Knightsbridge",true,1279708380000
BikePoints_259,001180,false,false,,"Bourne Street, Belgravia",true,1279709100000
BikePoints_260,003489,false,false,,"Broadwick Street, Soho",true,1279711020000
BikePoints_261,003491,false,false,,"Princes Square, Bayswater",true,1279711200000
BikePoints_262,001095,false,false,,"LSBU (Borough Road), Elephant & Castle",true,1279711620000
BikePoints_263,001184,false,false,,"St. Mary Axe, Aldgate",true,1279712160000
BikePoints_264,001146,false,false,,"Tysoe Street, Clerkenwell",true,1279712520000
BikePoints_265,003490,false,false,,"Southwick Street, Paddington",true,1279714320000
BikePoints_266,001204,false,false,,"Queen's Gate (North), Kensington",true,1279714560000
BikePoints_267,001155,false,false,,"Regency Street, Westminster",true,1279714740000
BikePoints_268,001087,false,false,,"Belgrave Road, Victoria",true,1279714920000
BikePoints_269,001209,false,false,,"Empire Square, The Borough",true,1279715100000
BikePoints_270,001190,false,false,,"Kennington Lane Rail Bridge, Vauxhall",true,1279720380000
BikePoints_271,001136,false,false,,"London Zoo,  The Regent's Park",true,1279720920000
BikePoints_272,001133,false,false,,"Baylis Road, Waterloo",true,1279721220000
BikePoints_273,001186,false,false,,"Belvedere Road 1, South Bank",true,1279721400000
BikePoints_274,001134,false,false,,"Warwick Road, Olympia",true,1279721580000
BikePoints_275,001191,false,false,,"Barbican Centre, Barbican",true,1279721880000
BikePoints_276,001098,false,false,,"Lower Thames Street, Monument",true,1279723200000
BikePoints_277,001143,false,false,,"Kensington Church Street, Kensington",true,1279723320000
BikePoints_278,001142,false,false,,"Tooley Street, Bermondsey",true,1279723500000
BikePoints_279,001108,false,false,,"North Wharf Road, Paddington",true,1279723740000
BikePoints_280,003462,false,false,,"Royal Avenue 2, Chelsea",true,1279726440000
BikePoints_281,003480,false,false,,"Smith Square, Westminster",true,1279726620000
BikePoints_282,001077,false,false,,"Royal London Hospital, Whitechapel",true,1279726980000
BikePoints_283,001141,false,false,,"Kingsway, Covent Garden",true,1279727220000
BikePoints_284,001117,false,false,,"Lambeth North Station, Waterloo",true,1279727580000
BikePoints_286,001187,false,false,,"St. John's Wood Road, St. John's Wood",true,1279727880000
BikePoints_287,001156,false,false,,"Bedford Way, Bloomsbury",true,1279728060000
BikePoints_288,001138,false,false,,"Elizabeth Bridge, Victoria",true,1279793820000
BikePoints_289,003493,false,false,,"South Audley Street, Mayfair",true,1279794060000
BikePoints_290,003496,false,false,,"St Mary's Hospital, Paddington",true,1279795140000
BikePoints_291,001135,false,false,,"Claverton Street, Pimlico",true,1279800420000
BikePoints_293,001214,false,false,,"Kensington Olympia Station, Olympia",true,1279800780000
BikePoints_294,001195,false,false,,"St. George's Square, Pimlico",true,1279800900000
BikePoints_295,001216,false,false,,"Swan Street, The Borough",true,1279801080000
BikePoints_296,200069,false,false,,"Knaresborough Place, Earl's Court",true,1377258960000
BikePoints_297,003498,false,false,,"Geraldine Street, Elephant & Castle",true,1279801560000
BikePoints_298,001213,false,false,,"Curlew Street, Shad Thames",true,1279805640000
BikePoints_299,001196,false,false,,"Vincent Square, Westminster",true,1279808160000
BikePoints_300,001217,false,false,,"Serpentine Car Park, Hyde Park",true,1279808700000
BikePoints_301,001152,false,false,,"Marylebone Lane, Marylebone",true,1279809000000
BikePoints_302,003492,false,false,,"Putney Pier, Wandsworth",true,1279812360000
BikePoints_303,001132,false,false,,"Albert Gate, Hyde Park",true,1279812720000
BikePoints_306,003497,false,false,,"Rathbone Street, Fitzrovia",true,1279816260000
BikePoints_307,001157,false,false,,"Black Lion Gate, Kensington Gardens",true,1279816500000
BikePoints_308,001189,false,false,,"Long Lane , Bermondsey",true,1279816740000
BikePoints_309,001192,false,false,,"Embankment (Savoy), Strand",true,1279875060000
BikePoints_310,001205,false,false,,"Black Prince Road, Vauxhall",true,1279879560000
BikePoints_311,003494,false,false,,"Foley Street, Fitzrovia",true,1279880100000
BikePoints_312,001130,false,false,,"Grove End Road, St. John's Wood",true,1279880340000
BikePoints_313,003495,false,false,,"Wells Street, Fitzrovia",true,1279880520000
BikePoints_314,003485,false,false,,"Tyers Gate, Bermondsey",true,1279884480000
BikePoints_315,001199,false,false,,"The Tennis Courts, The Regent's Park",true,1279884660000
BikePoints_316,000968,false,false,1539845760000,"Warwick Row, Westminster",true,1279884840000
BikePoints_317,001208,false,false,,"Dickens Square, Borough",true,1279885080000
BikePoints_318,001197,false,false,,"Sackville Street, Mayfair",true,1279885320000
BikePoints_319,003500,false,false,,"Baldwin Street, St. Luke's",true,1279890360000
BikePoints_320,001148,false,false,,"Queen Mother Sports Centre, Victoria",true,1279890840000
BikePoints_321,002637,false,false,,"Bermondsey Street, Bermondsey",true,1279891020000
BikePoints_322,003502,false,false,,"Palissy Street, Shoreditch",true,1279891920000
BikePoints_323,003501,false,false,,"Clifton Street, Shoreditch",true,1279892040000
BikePoints_324,001200,false,false,,"Ontario Street, Elephant & Castle",true,1279894920000
BikePoints_325,001158,false,false,,"St. Martin's Street, West End",true,1279896660000
BikePoints_326,001131,false,false,,"Graham Street, Angel",true,1279896840000
BikePoints_327,001128,false,false,,"New North Road 1, Hoxton",true,1280133420000
BikePoints_328,002641,false,false,,"New North Road 2, Hoxton",true,1280133540000
BikePoints_329,002636,false,false,,"Prince Albert Road, The Regent's Park",true,1280133720000
BikePoints_330,001203,false,false,,"Eastbourne Mews, Paddington",true,1280141280000
BikePoints_331,001211,false,false,,"Bunhill Row, Moorgate",true,1280141460000
BikePoints_332,001210,false,false,,"Nevern Place, Earl's Court",true,1280142360000
BikePoints_333,002633,false,false,,"Palace Gardens Terrace, Notting Hill",true,1280142540000
BikePoints_334,002635,false,false,,"Concert Hall Approach 1, South Bank",true,1280147580000
BikePoints_335,001207,false,false,,"Tavistock Street, Covent Garden",true,1280152560000
BikePoints_336,001212,false,false,,"Concert Hall Approach 2, South Bank",true,1280152800000
BikePoints_337,002589,false,false,,"Pembridge Villas, Notting Hill",true,1280153100000
BikePoints_615,200029,false,false,,"Finlay Street, Fulham",true,1380288900000
BikePoints_616,200098,false,false,,"Aintree Street, Fulham",true,
BikePoints_617,200028,false,false,,"Elysium Place, Fulham",true,1380531540000
BikePoints_618,300003,false,false,,"Eel Brook Common, Walham Green",true,1380546540000
BikePoints_619,300012,false,false,,"Irene Road, Parsons Green",true,1380552360000
BikePoints_620,300010,false,false,,"Surrey Lane, Battersea",true,1380629040000
BikePoints_621,200091,false,false,,"Wandsworth Town Station, Wandsworth",true,1380899280000
BikePoints_622,200172,false,false,,"Lansdowne Road, Ladbroke Grove",true,1380901680000
