terminal_name,common_name,locked,removal_date,temporary,installed,place_id,install_date
200013,"Aston Street, Stepney",false,,true,true,BikePoints_461,1326293640000
200105,"Bonny Street, Camden Town",false,,false,true,BikePoints_462,1326294600000
200093,"Thurtle Road, Haggerston",false,,false,true,BikePoints_463,
200082,"St. Mary & St. Michael Church, Stepney",false,,false,true,BikePoints_464,1326304980000
200152,"Pitfield Street North,Hoxton",false,,false,true,BikePoints_465,1333613280000
200158,"Whiston Road, Haggerston",false,,false,true,BikePoints_466,1326360000000
200168,"Southern Grove, Bow",false,,false,true,BikePoints_467,1326374040000
200150,"Cantrell Road, Bow",false,,false,true,BikePoints_468,1326375720000
022178,"Lindfield Street, Poplar",false,,false,true,BikePoints_469,1326381060000
200174,"Mostyn Grove, Bow",false,,false,true,BikePoints_470,1326790620000
200006,"Hewison Street, Old Ford",false,,false,true,BikePoints_471,1326790860000
200019,"Malmesbury Road, Bow",false,,false,true,BikePoints_472,1326791160000
022167,"Millharbour, Millwall",false,,false,true,BikePoints_473,1326816540000
200155,"Gascoyne Road, Victoria Park",false,,false,true,BikePoints_474,1326822960000
200004,"Lightermans Road, Millwall",false,,false,true,BikePoints_475,1326825480000
200009,"Stebondale Street, Cubitt Town",false,,false,true,BikePoints_476,1326962100000
200018,"Spindrift Avenue, Millwall",false,,false,true,BikePoints_477,1326963780000
200012,"Stepney Green Station, Stepney",false,,false,true,BikePoints_478,1326965580000
200156,"Pott Street, Bethnal Green",false,,false,true,BikePoints_479,1326966240000
200115,"Flamborough Street, Limehouse",false,,false,true,BikePoints_480,1326975420000
200022,"Saunders Ness Road, Cubitt Town",false,,false,true,BikePoints_481,1326996480000
200052,"Exhibition Road Museums 2, South Kensington",false,,false,true,BikePoints_482,1326996720000
022166,"Albert Gardens, Stepney",false,,false,true,BikePoints_483,1327088280000
022172,"Bromley High Street, Bow",false,,false,true,BikePoints_484,1327339740000
022173,"Old Ford Road, Bethnal Green",false,,false,true,BikePoints_485,1327255440000
022174,"Granby Street, Shoreditch",false,,false,true,BikePoints_486,1327338660000
022175,"Canton Street, Poplar",false,,false,true,BikePoints_487,1327936860000
022176,"Reardon Street, Wapping",false,,false,true,BikePoints_488,1327254960000
022177,"Christian Street, Whitechapel",false,,false,true,BikePoints_489,1327087920000
200090,"Pennington Street, Wapping",false,,false,true,BikePoints_490,
200249,"Queen Mary's, Mile End",false,,false,true,BikePoints_491,1327256220000
200230,"Maplin Street, Mile End",false,,false,true,BikePoints_492,1327256520000
200233,"South Quay East, Canary Wharf",false,,false,true,BikePoints_494,1327433220000
200252,"Bow Church Station, Bow",false,,false,true,BikePoints_495,1327340460000
200255,"Devons Road, Bow",false,,false,true,BikePoints_496,1327400820000
200242,"Merchant Street, Bow",false,,false,true,BikePoints_497,1327398420000
200251,"Bow Road Station, Bow",false,,false,true,BikePoints_498,1327398660000
200011,"Furze Green, Bow",false,,false,true,BikePoints_499,1327407960000
200148,"Ansell House, Stepney",false,,false,true,BikePoints_500,1327430040000
200073,"Cephas Street, Bethnal Green",false,,false,true,BikePoints_501,1327430220000
200241,"Bonner Gate, Victoria Park",false,,false,true,BikePoints_502,1563957840000
200250,"Cleveland Way, Stepney",false,,false,true,BikePoints_503,1327492920000
200243,"St. John's Park, Cubitt Town",false,,false,true,BikePoints_504,1327937820000
200038,"Ackroyd Drive, Bow",false,,false,true,BikePoints_505,1327937460000
200036,"Bell Lane, Liverpool Street",false,,false,true,BikePoints_506,1327938660000
200131,"Clarkson Street, Bethnal Green",false,,false,true,BikePoints_507,1327938420000
200157,"Fournier Street, Whitechapel",false,,false,true,BikePoints_508,1327938180000
200253,"Fore Street, Guildhall",false,,false,true,BikePoints_509,1327938120000
200238,"Westferry DLR, Limehouse",false,,false,true,BikePoints_510,
200256,"Sutton Street, Shadwell",false,,false,true,BikePoints_511,1327937940000
200083,"Pritchard's Road, Bethnal Green",false,,false,true,BikePoints_512,1328112600000
200162,"Watney Market, Stepney",false,,false,true,BikePoints_513,
200008,"Portman Square, Marylebone",false,,false,true,BikePoints_514,1328201520000
200080,"Russell Gardens, Olympia",false,,false,true,BikePoints_515,
200089,"Chrisp Street Market, Poplar",false,,false,true,BikePoints_516,1328202420000
200027,"Ford Road, Old Ford",false,,false,true,BikePoints_517,1326790860000
200041,"Antill Road, Mile End",false,,false,true,BikePoints_518,
200254,"Teviot Street, Poplar",false,,false,true,BikePoints_519,
300032,"Victoria & Albert Museum, South Kensington",false,,false,true,BikePoints_781,1446485340000
300210,"Halford Road, West Kensington",false,,false,true,BikePoints_782,1446485820000
300213,"Monier Road, Hackney Wick",false,,false,true,BikePoints_783,1448529660000
300200,"East Village, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_784,1452789240000
300233,"Aquatic Centre, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_785,1451908440000
300029,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_786,1451918160000
300227,"Timber Lodge, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_787,1451900700000
300226,"Copper Box Arena, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_788,1451906880000
300021,"Podium, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_789,1452507000000
300234,"Stratford Station, Stratford",false,,false,true,BikePoints_790,1452687420000
300214,"Blackfriars Road, Southwark",false,,false,true,BikePoints_792,1454926380000
300205,"Cromer Street, Bloomsbury",false,,false,true,BikePoints_793,1459424760000
300204,"Victoria Rise, Clapham Common",false,,false,true,BikePoints_794,1456404240000
300203,"Euston Square Gardens, Euston",false,,false,true,BikePoints_795,1456744740000
300201,"Coram Street, Bloomsbury",false,,false,true,BikePoints_796,1456746420000
300211,"Ossulston Street, Somers Town",false,,false,true,BikePoints_797,1456839540000
300212,"Birkenhead Street, King's Cross",false,,false,true,BikePoints_798,1464787980000
300202,"Kings Gate House, Westminster",false,,false,true,BikePoints_799,1464876480000
300248,"Sopwith Way, Battersea Park",false,,false,true,BikePoints_800,1457107140000
300208,"Lavington Street, Bankside",false,,false,true,BikePoints_801,1458824640000
300209,"Albert Square, Stockwell",false,,false,true,BikePoints_802,1464865500000
300238,"Southwark Street, Bankside",false,,false,true,BikePoints_803,1464787860000
300243,"Good's Way, King's Cross",false,,false,true,BikePoints_804,1459410960000
300244,"The Metropolitan, Portobello",false,,false,true,BikePoints_805,1467626400000
300241,"Handyside Street, King's Cross",false,,false,true,BikePoints_806,1472723460000
300236,"Bevington Road West, North Kensington",false,,false,true,BikePoints_807,1466715600000
300207,"Gauden Road, Clapham",false,,false,true,BikePoints_808,1461753540000
300240,"Lincoln's Inn Fields, Holborn",false,,false,true,BikePoints_809,1467640800000
300237,"Tate Modern, Bankside",false,,false,true,BikePoints_810,1464943200000
300228,"Westferry Circus, Canary Wharf",false,,false,true,BikePoints_811,1469538960000
300217,"Here East North, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_812,1469005200000
300224,"New Spring Gardens Walk, Vauxhall",false,,false,true,BikePoints_813,1467627120000
300245,"Clapham Road, Lingham Street, Stockwell",false,,false,true,BikePoints_814,1464870060000
300231,"Lambeth Palace Road, Waterloo",false,,false,true,BikePoints_815,1462357680000
300219,"Here East South, Queen Elizabeth Olympic Park",false,,false,true,BikePoints_816,1489065360000
300232,"Riverlight South, Nine Elms",false,,false,true,BikePoints_817,1464949140000
300249,"Westminster Pier, Westminster",false,,false,true,BikePoints_818,1563958740000
300246,"Belvedere Road 2, South Bank",false,,false,true,BikePoints_819,1476360120000
300239,"Victory Place, Walworth",false,,false,true,BikePoints_820,1481807940000
300221,"Battersea Power Station, Battersea Park",false,,false,true,BikePoints_821,1487335920000
300242,"Allington Street, Victoria",false,,false,true,BikePoints_826,1500554880000
300247,"Cranmer Road, Stockwell",false,,false,true,BikePoints_827,1517788800000
300225,"Normandy Road, Stockwell",false,,false,true,BikePoints_828,1517788800000
300230,"Wynne Road, Stockwell",false,,false,true,BikePoints_829,1517443200000
300229,"Sidney Road, Stockwell",false,,false,true,BikePoints_830,1517961600000
300215,"St John's Crescent, Brixton",false,,false,true,BikePoints_831,1517961600000
200240,"Ferndale Road, Brixton",false,,false,true,BikePoints_832,1517961600000
300206,"Saltoun Road, Brixton",false,,false,true,BikePoints_833,1517875200000
300216,"Gas Holders, Battersea Park",false,,false,true,BikePoints_834,1529449200000
300220,"Farringdon Street, Holborn",false,,false,true,BikePoints_835,
300235,"York Way, Kings Cross",false,,false,true,BikePoints_836,
300222,"Fore Street Avenue, Guildhall",false,,false,true,BikePoints_838,1539254700000
200144,"Sea Containers, South Bank",false,,false,true,BikePoints_839,1544611140000
002679,"George Row, Bermondsey",false,,false,true,BikePoints_840,1599752640000
002667,"Tower Wharf, Bermondsey",false,,false,true,BikePoints_841,
300250,"Temple Gardens, Temple",false,,false,true,BikePoints_842,1600856400000
300252,"Canada Water Station, Rotherhithe",false,,false,true,BikePoints_844,1608298140000
300253,"Bermondsey Station, Bermondsey",false,,false,true,BikePoints_845,1608303660000
003477,"Porchester Place, Paddington",false,,false,true,BikePoints_169,1279289760000
001057,"Hardwick Street, Clerkenwell",false,,false,true,BikePoints_170,1279290180000
003459,"Collingham Gardens, Earl's Court",false,,false,true,BikePoints_171,1279291200000
001124,"Sumner Place, South Kensington",false,,false,true,BikePoints_172,1279291500000
001176,"Waterloo Road, South Bank",false,,false,true,BikePoints_173,1279292700000
001100,"Strand, Strand",false,,false,true,BikePoints_174,1279295940000
000997,"Worship Street, Shoreditch",false,,false,true,BikePoints_175,1529674980000
001173,"Gloucester Terrace, Bayswater",false,,false,true,BikePoints_176,1279297560000
001122,"Ashley Place, Victoria",false,,false,true,BikePoints_177,1279297740000
003460,"Warwick Square, Pimlico",false,,false,true,BikePoints_178,1279297920000
001126,"North Audley Street, Mayfair",false,,false,true,BikePoints_180,1279298220000
003473,"Belgrave Square, Belgravia",false,,false,true,BikePoints_181,1279298460000
001166,"Bell Street , Marylebone",false,,false,true,BikePoints_182,1279363140000
001165,"Riverlight North, Nine Elms",false,,false,true,BikePoints_183,1279364160000
001164,"Portland Place, Marylebone",false,,false,true,BikePoints_184,1279364280000
001174,"Alderney Street, Pimlico",false,,false,true,BikePoints_185,1279365360000
001167,"South Wharf Road, Paddington",false,,false,true,BikePoints_186,1279365480000
001172,"Queen's Gate (South), South Kensington",false,,false,true,BikePoints_187,1279365720000
001112,"Nutford Place, Marylebone",false,,false,true,BikePoints_188,1279376760000
001104,"Claremont Square, Angel",false,,false,true,BikePoints_189,1279377180000
001106,"Rampayne Street, Pimlico",false,,false,true,BikePoints_190,1279381080000
001075,"Hyde Park Corner, Hyde Park",false,,false,true,BikePoints_191,1279383120000
001163,"Wardour Street, Soho",false,,false,true,BikePoints_192,1279383300000
000963,"Bankside Mix, Bankside",false,,false,true,BikePoints_193,1279392479356
000960,"Hop Exchange, The Borough",false,,false,true,BikePoints_194,1279392479395
000959,"Milroy Walk, South Bank",false,,false,true,BikePoints_195,1279392479432
000961,"Union Street, The Borough",false,,false,true,BikePoints_196,1279392479471
000962,"Stamford Street, South Bank",false,,false,true,BikePoints_197,1279392479520
001080,"Great Tower Street, Monument",false,,false,true,BikePoints_199,1279441800000
001105,"LMU Commercial Road, Whitechapel",false,,false,true,BikePoints_200,1279441920000
001162,"Dorset Square, Marylebone",false,,false,true,BikePoints_201,1279444080000
001102,"Leman Street, Aldgate",false,,false,true,BikePoints_202,1279444320000
001040,"West Smithfield Rotunda, Farringdon",false,,false,true,BikePoints_203,1279445580000
003468,"Margery Street, Clerkenwell",false,,false,true,BikePoints_204,1279466640000
001171,"New Road 1 , Whitechapel",false,,false,true,BikePoints_206,1279471380000
001169,"Grosvenor Crescent, Belgravia",false,,false,true,BikePoints_207,1279558140000
001175,"Mallory Street, Marylebone",false,,false,true,BikePoints_208,1279472580000
003476,"Hinde Street, Marylebone",false,,false,true,BikePoints_210,1279535160000
003469,"Cadogan Place, Knightsbridge",false,,false,true,BikePoints_211,1279535820000
003487,"Campden Hill Road, Notting Hill",false,,false,true,BikePoints_212,1279536840000
001109,"Wellington Arch, Hyde Park",false,,false,true,BikePoints_213,1279537020000
001079,"Endsleigh Gardens, Euston",false,,false,true,BikePoints_214,1279537200000
001092,"Moorfields, Moorgate",false,,false,true,BikePoints_215,1279537380000
003479,"Old Brompton Road, South Kensington",false,,false,true,BikePoints_216,1279537920000
002587,"Wormwood Street, Liverpool Street",false,,false,true,BikePoints_217,1279538040000
003486,"St. Luke's Church, Chelsea",false,,false,true,BikePoints_218,1279543740000
001183,"Bramham Gardens, Earl's Court",false,,false,true,BikePoints_219,1279545900000
001179,"Chelsea Green, Chelsea",false,,false,true,BikePoints_220,1279546320000
001170,"Horseferry Road, Westminster",false,,false,true,BikePoints_221,1279552200000
001101,"Knightsbridge, Hyde Park",false,,false,true,BikePoints_222,1279614120000
003481,"Rodney Road , Walworth",false,,false,true,BikePoints_223,1279614420000
001150,"Queensway, Kensington Gardens",false,,false,true,BikePoints_224,1279615020000
001182,"Notting Hill Gate Station, Notting Hill",false,,false,true,BikePoints_225,1279616280000
003488,"Charles II Street, West End",false,,false,true,BikePoints_226,1279616520000
003470,"Great Percy Street, Clerkenwell",false,,false,true,BikePoints_227,1279616700000
001067,"St. James's Square, St. James's",false,,false,true,BikePoints_228,1279616880000
001151,"Whitehall Place, Strand",false,,false,true,BikePoints_229,1279617780000
001144,"Poured Lines, Bankside",false,,false,true,BikePoints_230,1279618020000
001089,"Queen's Gate (Central), South Kensington",false,,false,true,BikePoints_231,1279622820000
001139,"Carey Street, Holborn",false,,false,true,BikePoints_232,1279623240000
001153,"Pall Mall East, West End",false,,false,true,BikePoints_233,1279624260000
001081,"Liverpool Road (N1 Centre), Angel",false,,false,true,BikePoints_234,1279624680000
001154,"Kennington Road  , Vauxhall",false,,false,true,BikePoints_235,1279625640000
003483,"Fashion Street, Whitechapel",false,,false,true,BikePoints_236,1279625940000
003467,"Dock Street, Wapping",false,,false,true,BikePoints_237,1279799040000
001099,"Frampton Street, Paddington",false,,false,true,BikePoints_238,1279627920000
001090,"Warren Street Station, Euston",false,,false,true,BikePoints_239,1279628160000
003472,"Colombo Street, Southwark",false,,false,true,BikePoints_240,1279628280000
003482,"Beaumont Street, Marylebone",false,,false,true,BikePoints_242,1279628640000
001103,"Gloucester Street, Pimlico",false,,false,true,BikePoints_243,1279628940000
001145,"Earnshaw Street , Covent Garden",false,,false,true,BikePoints_244,1279629240000
001140,"Grosvenor Road, Pimlico",false,,false,true,BikePoints_245,1279629660000
001159,"Berry Street, Clerkenwell",false,,false,true,BikePoints_246,1279639740000
001091,"St. John's Wood Church, The Regent's Park",false,,false,true,BikePoints_247,1279639920000
001088,"Triangle Car Park, Hyde Park",false,,false,true,BikePoints_248,1279640160000
001137,"Harper Road, The Borough",false,,false,true,BikePoints_249,1279640400000
003440,"Royal Avenue 1, Chelsea",false,,false,true,BikePoints_250,1279641000000
001161,"Brushfield Street, Liverpool Street",false,,false,true,BikePoints_251,1279700160000
001111,"Jubilee Gardens, South Bank",false,,false,true,BikePoints_252,1279700640000
001051,"Shoreditch Park, Hoxton",false,,false,true,BikePoints_253,1279700820000
200234,"Bancroft Road, Bethnal Green",false,,false,true,BikePoints_520,
200030,"Driffield Road, Old Ford",false,,false,true,BikePoints_521,
200161,"Clinton Road, Mile End",false,,false,true,BikePoints_522,
200160,"Langdon Park, Poplar",false,,false,true,BikePoints_523,
200017,"Lancaster Gate , Bayswater",false,,false,true,BikePoints_524,1328515080000
200153,"Blythe Road, Olympia",false,,false,true,BikePoints_525,1643301180000
200143,"Lancaster Drive, Blackwall",false,,false,true,BikePoints_526,
200154,"Hansard Mews, Holland Park",false,,false,true,BikePoints_527,1328777280000
200088,"Clarges Street, Mayfair",false,,false,true,BikePoints_528,1328777880000
200010,"Manresa Road, Chelsea",false,,false,true,BikePoints_529,
200146,"Newby Place, Poplar",false,,false,true,BikePoints_530,
200167,"Twig Folly Bridge, Mile End",false,,false,true,BikePoints_531,1328778840000
200163,"Jubilee Plaza, Canary Wharf",false,,false,true,BikePoints_532,1328886360000
200165,"Wellington Row, Bethnal Green",false,,false,true,BikePoints_533,
200159,"Goldsmith's Row, Haggerston",false,,false,true,BikePoints_534,
200145,"Gloucester Avenue, Camden Town",false,,false,true,BikePoints_535,
200024,"Queensbridge Road, Haggerston",false,,false,true,BikePoints_536,
200239,"Old Montague Street, Whitechapel",false,,false,true,BikePoints_537,1330352880000
200050,"Naval Row, Blackwall",false,,false,true,BikePoints_538,
200151,"Hoxton Station, Hoxton",false,,false,true,BikePoints_539,
200134,"Albany Street, The Regent's Park",false,,false,true,BikePoints_540,
200096,"Green Park Station, Mayfair",false,,false,true,BikePoints_541,
200147,"Salmon Lane, Limehouse",false,,false,true,BikePoints_542,
200065,"Lansdowne Walk, Ladbroke Grove",false,,false,true,BikePoints_543,
200051,"Percival Street, Finsbury",false,,false,true,BikePoints_544,
200070,"Arlington Road, Camden Town",false,,false,true,BikePoints_545,
200044,"New Fetter Lane, Holborn",false,,false,true,BikePoints_546,
200127,"East India DLR, Blackwall",false,,false,true,BikePoints_547,
200076,"Westminster Bridge Road, Elephant & Castle",false,,false,true,BikePoints_548,
200132,"Gaywood  Street, Elephant & Castle",false,,false,true,BikePoints_549,
200102,"Harford Street, Mile End",false,,false,true,BikePoints_550,
200066,"Import Dock, Canary Wharf",false,,false,true,BikePoints_551,1330071720000
200149,"Watney Street, Shadwell",false,,false,true,BikePoints_552,
200064,"Regent's Row , Haggerston",false,,false,true,BikePoints_553,
200078,"Aberfeldy Street, Poplar",false,,false,true,BikePoints_554,
200138,"Heron Quays DLR, Canary Wharf",false,,false,true,BikePoints_556,
200203,"King Edward Street, St Pauls",false,,false,true,BikePoints_557,
200048,"Page Street, Westminster",false,,false,true,BikePoints_558,1399635120000
200111,"Abbotsbury Road, Holland Park",false,,false,true,BikePoints_559,
200015,"Ladbroke Grove Central, Ladbroke Grove",false,,false,true,BikePoints_560,
200037,"Rectory Square, Stepney",false,,false,true,BikePoints_561,1330503540000
200074,"Bury Place, Holborn",false,,false,true,BikePoints_562,1330503420000
200232,"Preston's Road, Cubitt Town",false,,false,true,BikePoints_563,
200068,"Somerset House, Strand",false,,false,true,BikePoints_564,
200135,"Selby Street, Whitechapel",false,,false,true,BikePoints_565,
200141,"Westfield Ariel Way, White City",false,,false,true,BikePoints_566,1330937940000
200110,"Bishop's Bridge Road West, Bayswater",false,,false,true,BikePoints_568,
200248,"Pitfield Street Central, Hoxton",false,,false,true,BikePoints_569,
200099,"Upper Bank Street, Canary Wharf",false,,false,true,BikePoints_570,1330773180000
200061,"Westfield Southern Terrace ,Shepherd's Bush",false,,false,true,BikePoints_571,1330620180000
200026,"Greenland Road, Camden Town",false,,false,true,BikePoints_572,
200001,"Limerston Street, West Chelsea",false,,false,true,BikePoints_573,1331796060000
200246,"Eagle Wharf Road, Hoxton",false,,false,true,BikePoints_574,1333618560000
200109,"Alpha Grove, Millwall",false,,false,true,BikePoints_576,
200247,"Globe Town Market, Bethnal Green",false,,false,true,BikePoints_577,
200244,"Hollybush Gardens, Bethnal Green",false,,false,true,BikePoints_578,1330444680000
200128,"Queen Street 2, Bank",false,,false,true,BikePoints_579,
200084,"Doddington Grove, Kennington",false,,false,true,BikePoints_580,1392208500000
200005,"New Cavendish Street, Marylebone",false,,false,true,BikePoints_581,1331883540000
200231,"Abingdon Green, Westminster",false,,false,true,BikePoints_583,
200086,"Ilchester Gardens, Bayswater",false,,false,true,BikePoints_584,
200092,"Mudchute DLR, Cubitt Town",false,,false,true,BikePoints_586,1331797200000
200101,"Monument Street, Monument",false,,false,true,BikePoints_587,1332406320000
200071,"Hoxton Street, Hoxton",false,,false,true,BikePoints_588,1330937820000
200060,"Drayton Gardens, West Chelsea",false,,false,true,BikePoints_589,
200236,"Greenberry Street, St.John's Wood",false,,false,true,BikePoints_590,
200108,"Bishop's Bridge Road East, Bayswater",false,,false,true,BikePoints_592,
200058,"Northdown Street, King's Cross",false,,false,true,BikePoints_593,
200226,"Kingsway Southbound, Strand",false,,false,true,BikePoints_594,1331710680000
200142,"Hammersmith Road, Hammersmith",false,,false,true,BikePoints_595,
200237,"Parson's Green , Parson's Green",false,,false,true,BikePoints_596,
200229,"Fulham Park Road, Fulham",false,,false,true,BikePoints_597,
200166,"Southerton Road, Hammersmith",false,,false,true,BikePoints_598,1501544700000
200235,"Manbre Road, Hammersmith",false,,false,true,BikePoints_599,
200133,"South Lambeth Road, Vauxhall",false,,false,true,BikePoints_600,
200136,"BBC White City, White City",false,,false,true,BikePoints_601,
200211,"Union Grove, Wandsworth Road",false,,false,true,BikePoints_602,
200137,"Caldwell Street, Stockwell",false,,false,true,BikePoints_603,
200195,"St Martins Close, Camden Town",false,,false,true,BikePoints_604,
200218,"Addison Road, Holland Park",false,,false,true,BikePoints_606,
200125,"Putney Bridge Station, Fulham",false,,false,true,BikePoints_607,
200224,"Colet Gardens, Hammersmith",false,,false,true,BikePoints_608,
200208,"Sugden Road, Clapham",false,,false,true,BikePoints_609,1380109980000
200222,"Danvers Street, West Chelsea",false,,false,true,BikePoints_610,1380113460000
200067,"Princedale Road , Holland Park",false,,false,true,BikePoints_611,1380203940000
200175,"Wandsworth Rd, Isley Court, Wandsworth Road",false,,false,true,BikePoints_612,1380294600000
200214,"Woodstock Grove, Shepherd's Bush",false,,false,true,BikePoints_613,1380211860000
200025,"London Fields, Hackney Central",false,,false,true,BikePoints_614,1380795000000
003471,"Chadwell Street, Angel",false,,false,true,BikePoints_254,1279700940000
001147,"Clifton Road, Maida Vale",false,,false,true,BikePoints_255,1279702560000
003484,"Houghton Street, Strand",false,,false,true,BikePoints_256,1279708020000
001194,"Westminster University, Marylebone",false,,false,true,BikePoints_257,1279708140000
001193,"Kensington Gore, Knightsbridge",false,,false,true,BikePoints_258,1279708380000
001180,"Bourne Street, Belgravia",false,,false,true,BikePoints_259,1279709100000
003489,"Broadwick Street, Soho",false,,false,true,BikePoints_260,1279711020000
003491,"Princes Square, Bayswater",false,,false,true,BikePoints_261,1279711200000
001095,"LSBU (Borough Road), Elephant & Castle",false,,false,true,BikePoints_262,1279711620000
001184,"St. Mary Axe, Aldgate",false,,false,true,BikePoints_263,1279712160000
001146,"Tysoe Street, Clerkenwell",false,,false,true,BikePoints_264,1279712520000
003490,"Southwick Street, Paddington",false,,false,true,BikePoints_265,1279714320000
001204,"Queen's Gate (North), Kensington",false,,false,true,BikePoints_266,1279714560000
001155,"Regency Street, Westminster",false,,false,true,BikePoints_267,1279714740000
001087,"Belgrave Road, Victoria",false,,false,true,BikePoints_268,1279714920000
001209,"Empire Square, The Borough",false,,false,true,BikePoints_269,1279715100000
001190,"Kennington Lane Rail Bridge, Vauxhall",false,,false,true,BikePoints_270,1279720380000
001136,"London Zoo,  The Regent's Park",false,,false,true,BikePoints_271,1279720920000
001133,"Baylis Road, Waterloo",false,,false,true,BikePoints_272,1279721220000
001186,"Belvedere Road 1, South Bank",false,,false,true,BikePoints_273,1279721400000
001134,"Warwick Road, Olympia",false,,false,true,BikePoints_274,1279721580000
001191,"Barbican Centre, Barbican",false,,false,true,BikePoints_275,1279721880000
001098,"Lower Thames Street, Monument",false,,false,true,BikePoints_276,1279723200000
001143,"Kensington Church Street, Kensington",false,,false,true,BikePoints_277,1279723320000
001142,"Tooley Street, Bermondsey",false,,false,true,BikePoints_278,1279723500000
001108,"North Wharf Road, Paddington",false,,false,true,BikePoints_279,1279723740000
003462,"Royal Avenue 2, Chelsea",false,,false,true,BikePoints_280,1279726440000
003480,"Smith Square, Westminster",false,,false,true,BikePoints_281,1279726620000
001077,"Royal London Hospital, Whitechapel",false,,false,true,BikePoints_282,1279726980000
001141,"Kingsway, Covent Garden",false,,false,true,BikePoints_283,1279727220000
001117,"Lambeth North Station, Waterloo",false,,false,true,BikePoints_284,1279727580000
001187,"St. John's Wood Road, St. John's Wood",false,,false,true,BikePoints_286,1279727880000
001156,"Bedford Way, Bloomsbury",false,,false,true,BikePoints_287,1279728060000
001138,"Elizabeth Bridge, Victoria",false,,false,true,BikePoints_288,1279793820000
003493,"South Audley Street, Mayfair",false,,false,true,BikePoints_289,1279794060000
003496,"St Mary's Hospital, Paddington",false,,false,true,BikePoints_290,1279795140000
001135,"Claverton Street, Pimlico",false,,false,true,BikePoints_291,1279800420000
001214,"Kensington Olympia Station, Olympia",false,,false,true,BikePoints_293,1279800780000
001195,"St. George's Square, Pimlico",false,,false,true,BikePoints_294,1279800900000
001216,"Swan Street, The Borough",false,,false,true,BikePoints_295,1279801080000
200069,"Knaresborough Place, Earl's Court",false,,false,true,BikePoints_296,1377258960000
003498,"Geraldine Street, Elephant & Castle",false,,false,true,BikePoints_297,1279801560000
001213,"Curlew Street, Shad Thames",false,,false,true,BikePoints_298,1279805640000
001196,"Vincent Square, Westminster",false,,false,true,BikePoints_299,1279808160000
001217,"Serpentine Car Park, Hyde Park",false,,false,true,BikePoints_300,1279808700000
001152,"Marylebone Lane, Marylebone",false,,false,true,BikePoints_301,1279809000000
003492,"Putney Pier, Wandsworth",false,,false,true,BikePoints_302,1279812360000
001132,"Albert Gate, Hyde Park",false,,false,true,BikePoints_303,1279812720000
003497,"Rathbone Street, Fitzrovia",false,,false,true,BikePoints_306,1279816260000
001157,"Black Lion Gate, Kensington Gardens",false,,false,true,BikePoints_307,1279816500000
001189,"Long Lane , Bermondsey",false,,false,true,BikePoints_308,1279816740000
001192,"Embankment (Savoy), Strand",false,,false,true,BikePoints_309,1279875060000
001205,"Black Prince Road, Vauxhall",false,,false,true,BikePoints_310,1279879560000
003494,"Foley Street, Fitzrovia",false,,false,true,BikePoints_311,1279880100000
001130,"Grove End Road, St. John's Wood",false,,false,true,BikePoints_312,1279880340000
003495,"Wells Street, Fitzrovia",false,,false,true,BikePoints_313,1279880520000
003485,"Tyers Gate, Bermondsey",false,,false,true,BikePoints_314,1279884480000
001199,"The Tennis Courts, The Regent's Park",false,,false,true,BikePoints_315,1279884660000
000968,"Warwick Row, Westminster",false,1539845760000,false,true,BikePoints_316,1279884840000
001208,"Dickens Square, Borough",false,,false,true,BikePoints_317,1279885080000
001197,"Sackville Street, Mayfair",false,,false,true,BikePoints_318,1279885320000
003500,"Baldwin Street, St. Luke's",false,,false,true,BikePoints_319,1279890360000
001148,"Queen Mother Sports Centre, Victoria",false,,false,true,BikePoints_320,1279890840000
002637,"Bermondsey Street, Bermondsey",false,,false,true,BikePoints_321,1279891020000
003502,"Palissy Street, Shoreditch",false,,false,true,BikePoints_322,1279891920000
003501,"Clifton Street, Shoreditch",false,,false,true,BikePoints_323,1279892040000
001200,"Ontario Street, Elephant & Castle",false,,false,true,BikePoints_324,1279894920000
001158,"St. Martin's Street, West End",false,,false,true,BikePoints_325,1279896660000
001131,"Graham Street, Angel",false,,false,true,BikePoints_326,1279896840000
001128,"New North Road 1, Hoxton",false,,false,true,BikePoints_327,1280133420000
002641,"New North Road 2, Hoxton",false,,false,true,BikePoints_328,1280133540000
002636,"Prince Albert Road, The Regent's Park",false,,false,true,BikePoints_329,1280133720000
001203,"Eastbourne Mews, Paddington",false,,false,true,BikePoints_330,1280141280000
001211,"Bunhill Row, Moorgate",false,,false,true,BikePoints_331,1280141460000
001210,"Nevern Place, Earl's Court",false,,false,true,BikePoints_332,1280142360000
002633,"Palace Gardens Terrace, Notting Hill",false,,false,true,BikePoints_333,1280142540000
002635,"Concert Hall Approach 1, South Bank",false,,false,true,BikePoints_334,1280147580000
001207,"Tavistock Street, Covent Garden",false,,false,true,BikePoints_335,1280152560000
001212,"Concert Hall Approach 2, South Bank",false,,false,true,BikePoints_336,1280152800000
002589,"Pembridge Villas, Notting Hill",false,,false,true,BikePoints_337,1280153100000
